,NumUniqueAdresses
2015-06-28 18:15:05,230750.0
2015-06-29 18:15:05,224321.0
2015-06-30 18:15:05,261770.0
2015-07-01 18:15:05,250536.0
2015-07-02 18:15:05,254259.0
2015-07-03 18:15:05,270019.0
2015-07-04 18:15:05,250207.0
2015-07-05 18:15:05,241519.0
2015-07-06 18:15:05,276989.0
2015-07-07 18:15:05,295662.0
2015-07-08 18:15:05,273054.0
2015-07-09 18:15:05,263045.0
2015-07-10 18:15:05,273833.0
2015-07-11 18:15:05,278810.0
2015-07-12 18:15:05,271999.0
2015-07-13 18:15:05,232590.0
2015-07-14 18:15:05,229381.0
2015-07-15 18:15:05,234754.0
2015-07-16 18:15:05,228231.0
2015-07-17 18:15:05,214161.0
2015-07-18 18:15:05,219461.0
2015-07-19 18:15:05,242814.0
2015-07-20 18:15:05,216715.0
2015-07-21 18:15:05,240028.0
2015-07-22 18:15:05,270355.0
2015-07-23 18:15:05,207134.0
2015-07-24 18:15:05,217981.0
2015-07-25 18:15:05,201269.0
2015-07-26 18:15:05,244803.0
2015-07-27 18:15:05,229418.0
2015-07-28 18:15:05,240969.0
2015-07-29 18:15:05,255290.0
2015-07-30 18:15:05,247799.0
2015-07-31 18:15:05,232699.0
2015-08-01 18:15:05,275871.0
2015-08-02 18:15:05,248553.0
2015-08-03 18:15:05,226079.0
2015-08-04 18:15:05,265834.0
2015-08-05 18:15:05,250494.0
2015-08-06 18:15:05,247781.0
2015-08-07 18:15:05,242234.0
2015-08-08 18:15:05,233508.0
2015-08-09 18:15:05,218499.0
2015-08-10 18:15:05,220994.0
2015-08-11 18:15:05,227498.0
2015-08-12 18:15:05,232055.0
2015-08-13 18:15:05,226126.0
2015-08-14 18:15:05,220370.0
2015-08-15 18:15:05,245458.0
2015-08-16 18:15:05,228284.0
2015-08-17 18:15:05,230212.0
2015-08-18 18:15:05,244699.0
2015-08-19 18:15:05,247961.0
2015-08-20 18:15:05,222182.0
2015-08-21 18:15:05,235230.0
2015-08-22 18:15:05,259239.0
2015-08-23 18:15:05,247407.0
2015-08-24 18:15:05,237850.0
2015-08-25 18:15:05,245539.0
2015-08-26 18:15:05,243215.0
2015-08-27 18:15:05,232198.0
2015-08-28 18:15:05,243840.0
2015-08-29 18:15:05,250584.0
2015-08-30 18:15:05,229116.0
2015-08-31 18:15:05,238504.0
2015-09-01 18:15:05,272866.0
2015-09-02 18:15:05,230707.0
2015-09-03 18:15:05,249811.0
2015-09-04 18:15:05,209983.0
2015-09-05 18:15:05,284893.0
2015-09-06 18:15:05,253777.0
2015-09-07 18:15:05,238459.0
2015-09-08 18:15:05,280276.0
2015-09-09 18:15:05,265428.0
2015-09-10 18:15:05,235288.0
2015-09-11 18:15:05,252398.0
2015-09-12 18:15:05,258271.0
2015-09-13 18:15:05,279964.0
2015-09-14 18:15:05,234525.0
2015-09-15 18:15:05,263932.0
2015-09-16 18:15:05,261990.0
2015-09-17 18:15:05,250985.0
2015-09-18 18:15:05,273195.0
2015-09-19 18:15:05,230379.0
2015-09-20 18:15:05,264443.0
2015-09-21 18:15:05,285612.0
2015-09-22 18:15:05,327724.0
2015-09-23 18:15:05,250674.0
2015-09-24 18:15:05,239053.0
2015-09-25 18:15:05,255255.0
2015-09-26 18:15:05,249080.0
2015-09-27 18:15:05,251247.0
2015-09-28 18:15:05,246314.0
2015-09-29 18:15:05,267985.0
2015-09-30 18:15:05,272223.0
2015-10-01 18:15:05,247211.0
2015-10-02 18:15:05,254192.0
2015-10-03 18:15:05,234800.0
2015-10-04 18:15:05,261675.0
2015-10-05 18:15:05,226632.0
2015-10-06 18:15:05,249199.0
2015-10-07 18:15:05,239250.0
2015-10-08 18:15:05,265540.0
2015-10-09 18:15:05,211096.0
2015-10-10 18:15:05,278854.0
2015-10-11 18:15:05,234919.0
2015-10-12 18:15:05,232117.0
2015-10-13 18:15:05,235683.0
2015-10-14 18:15:05,228578.0
2015-10-15 18:15:05,307247.0
2015-10-16 18:15:05,275882.0
2015-10-17 18:15:05,313859.0
2015-10-18 18:15:05,274902.0
2015-10-19 18:15:05,266086.0
2015-10-20 18:15:05,290886.0
2015-10-21 18:15:05,309724.0
2015-10-22 18:15:05,289944.0
2015-10-23 18:15:05,281281.0
2015-10-24 18:15:05,323968.0
2015-10-25 18:15:05,278147.0
2015-10-26 18:15:05,277058.0
2015-10-27 18:15:05,282636.0
2015-10-28 18:15:05,274092.0
2015-10-29 18:15:05,297971.0
2015-10-30 18:15:05,298795.0
2015-10-31 18:15:05,318120.0
2015-11-01 18:15:05,305108.0
2015-11-02 18:15:05,298505.0
2015-11-03 18:15:05,360192.0
2015-11-04 18:15:05,392233.0
2015-11-05 18:15:05,374641.0
2015-11-06 18:15:05,354664.0
2015-11-07 18:15:05,317500.0
2015-11-08 18:15:05,333196.0
2015-11-09 18:15:05,310788.0
2015-11-10 18:15:05,295638.0
2015-11-11 18:15:05,340384.0
2015-11-12 18:15:05,301266.0
2015-11-13 18:15:05,299301.0
2015-11-14 18:15:05,348007.0
2015-11-15 18:15:05,301039.0
2015-11-16 18:15:05,310746.0
2015-11-17 18:15:05,321631.0
2015-11-18 18:15:05,328378.0
2015-11-19 18:15:05,297379.0
2015-11-20 18:15:05,298609.0
2015-11-21 18:15:05,334688.0
2015-11-22 18:15:05,265164.0
2015-11-23 18:15:05,324317.0
2015-11-24 18:15:05,307413.0
2015-11-25 18:15:05,307690.0
2015-11-26 18:15:05,319759.0
2015-11-27 18:15:05,284894.0
2015-11-28 18:15:05,349162.0
2015-11-29 18:15:05,269023.0
2015-11-30 18:15:05,384237.0
2015-12-01 18:15:05,365897.0
2015-12-02 18:15:05,339855.0
2015-12-03 18:15:05,317811.0
2015-12-04 18:15:05,274245.0
2015-12-05 18:15:05,426997.0
2015-12-06 18:15:05,374142.0
2015-12-07 18:15:05,340611.0
2015-12-08 18:15:05,374956.0
2015-12-09 18:15:05,414210.0
2015-12-10 18:15:05,403387.0
2015-12-11 18:15:05,387377.0
2015-12-12 18:15:05,457574.0
2015-12-13 18:15:05,381029.0
2015-12-14 18:15:05,423138.0
2015-12-15 18:15:05,392348.0
2015-12-16 18:15:05,411804.0
2015-12-17 18:15:05,395053.0
2015-12-18 18:15:05,383932.0
2015-12-19 18:15:05,427602.0
2015-12-20 18:15:05,363933.0
2015-12-21 18:15:05,451443.0
2015-12-22 18:15:05,391920.0
2015-12-23 18:15:05,409651.0
2015-12-24 18:15:05,410857.0
2015-12-25 18:15:05,329540.0
2015-12-26 18:15:05,347238.0
2015-12-27 18:15:05,341200.0
2015-12-28 18:15:05,314685.0
2015-12-29 18:15:05,343081.0
2015-12-30 18:15:05,342062.0
2015-12-31 18:15:05,310331.0
2016-01-01 18:15:05,232199.0
2016-01-02 18:15:05,334703.0
2016-01-03 18:15:05,295177.0
2016-01-04 18:15:05,363742.0
2016-01-05 18:15:05,365051.0
2016-01-06 18:15:05,338929.0
2016-01-07 18:15:05,326219.0
2016-01-08 18:15:05,366508.0
2016-01-09 18:15:05,371151.0
2016-01-10 18:15:05,363228.0
2016-01-11 18:15:05,365605.0
2016-01-12 18:15:05,372889.0
2016-01-13 18:15:05,341119.0
2016-01-14 18:15:05,354601.0
2016-01-15 18:15:05,344968.0
2016-01-16 18:15:05,393797.0
2016-01-17 18:15:05,447783.0
2016-01-18 18:15:05,395421.0
2016-01-19 18:15:05,382142.0
2016-01-20 18:15:05,387569.0
2016-01-21 18:15:05,406195.0
2016-01-22 18:15:05,413921.0
2016-01-23 18:15:05,435226.0
2016-01-24 18:15:05,383842.0
2016-01-25 18:15:05,404020.0
2016-01-26 18:15:05,462802.0
2016-01-27 18:15:05,414610.0
2016-01-28 18:15:05,445935.0
2016-01-29 18:15:05,424226.0
2016-01-30 18:15:05,428332.0
2016-01-31 18:15:05,384209.0
2016-02-01 18:15:05,437884.0
2016-02-02 18:15:05,451155.0
2016-02-03 18:15:05,388710.0
2016-02-04 18:15:05,399236.0
2016-02-05 18:15:05,393084.0
2016-02-06 18:15:05,441758.0
2016-02-07 18:15:05,452004.0
2016-02-08 18:15:05,396540.0
2016-02-09 18:15:05,429776.0
2016-02-10 18:15:05,396665.0
2016-02-11 18:15:05,429313.0
2016-02-12 18:15:05,392638.0
2016-02-13 18:15:05,407580.0
2016-02-14 18:15:05,390085.0
2016-02-15 18:15:05,424653.0
2016-02-16 18:15:05,424752.0
2016-02-17 18:15:05,436155.0
2016-02-18 18:15:05,416530.0
2016-02-19 18:15:05,411494.0
2016-02-20 18:15:05,440841.0
2016-02-21 18:15:05,399688.0
2016-02-22 18:15:05,469044.0
2016-02-23 18:15:05,464117.0
2016-02-24 18:15:05,411081.0
2016-02-25 18:15:05,412050.0
2016-02-26 18:15:05,404307.0
2016-02-27 18:15:05,378857.0
2016-02-28 18:15:05,412223.0
2016-02-29 18:15:05,470332.0
2016-03-01 18:15:05,451258.0
2016-03-02 18:15:05,483756.0
2016-03-03 18:15:05,410737.0
2016-03-04 18:15:05,419365.0
2016-03-05 18:15:05,422768.0
2016-03-06 18:15:05,312335.0
2016-03-07 18:15:05,372418.0
2016-03-08 18:15:05,363851.0
2016-03-09 18:15:05,330958.0
2016-03-10 18:15:05,374551.0
2016-03-11 18:15:05,352895.0
2016-03-12 18:15:05,328987.0
2016-03-13 18:15:05,310285.0
2016-03-14 18:15:05,393384.0
2016-03-15 18:15:05,367761.0
2016-03-16 18:15:05,369886.0
2016-03-17 18:15:05,394142.0
2016-03-18 18:15:05,364177.0
2016-03-19 18:15:05,350288.0
2016-03-20 18:15:05,352210.0
2016-03-21 18:15:05,375082.0
2016-03-22 18:15:05,399764.0
2016-03-23 18:15:05,322191.0
2016-03-24 18:15:05,381250.0
2016-03-25 18:15:05,326933.0
2016-03-26 18:15:05,323407.0
2016-03-27 18:15:05,310868.0
2016-03-28 18:15:05,349278.0
2016-03-29 18:15:05,341678.0
2016-03-30 18:15:05,402557.0
2016-03-31 18:15:05,337655.0
2016-04-01 18:15:05,332670.0
2016-04-02 18:15:05,394636.0
2016-04-03 18:15:05,334761.0
2016-04-04 18:15:05,404374.0
2016-04-05 18:15:05,395942.0
2016-04-06 18:15:05,390324.0
2016-04-07 18:15:05,372004.0
2016-04-08 18:15:05,370187.0
2016-04-09 18:15:05,375080.0
2016-04-10 18:15:05,320083.0
2016-04-11 18:15:05,414497.0
2016-04-12 18:15:05,413984.0
2016-04-13 18:15:05,355716.0
2016-04-14 18:15:05,415731.0
2016-04-15 18:15:05,367142.0
2016-04-16 18:15:05,357397.0
2016-04-17 18:15:05,351044.0
2016-04-18 18:15:05,398662.0
2016-04-19 18:15:05,389402.0
2016-04-20 18:15:05,398013.0
2016-04-21 18:15:05,374397.0
2016-04-22 18:15:05,388072.0
2016-04-23 18:15:05,362405.0
2016-04-24 18:15:05,362209.0
2016-04-25 18:15:05,403391.0
2016-04-26 18:15:05,414101.0
2016-04-27 18:15:05,410741.0
2016-04-28 18:15:05,375658.0
2016-04-29 18:15:05,406899.0
2016-04-30 18:15:05,392922.0
2016-05-01 18:15:05,358910.0
2016-05-02 18:15:05,387767.0
