"OutputVolume","seasonal","trend","remainder"
278902.366393,37875.3503336596,768667.808191633,-527640.792132293
482175.410625,37875.3503336596,773446.548502879,-329146.488211538
566494.921811,37875.3503336596,778225.288814124,-249605.717336784
548190.837596,37875.3503336596,796536.838532338,-286221.351269998
471807.902522,29121.471851359,814848.388250553,-372161.957579912
498876.556559,29121.471851359,837452.957998622,-367697.873290981
658967.992093,29121.471851359,860057.52774669,-230211.007505049
454251.726535,29121.471851359,876875.694678462,-451745.439994821
575576.643109,42416.9933345083,893693.861610233,-360534.211835741
661019.796765,42416.9933345083,909942.387361077,-291339.583930586
799617.092758,42416.9933345083,926190.913111922,-168990.81368843
1310228.9317,42416.9933345083,928494.168659147,339317.769706344
1352519.57827,45792.815017732,930797.424206373,375929.339045894
730814.540275,45792.815017732,936741.282752949,-251719.557495681
481606.520488,45792.815017732,942685.141299525,-506871.435829257
535630.484164,45792.815017732,943292.381447477,-453454.712301209
708545.995809,52338.5602139928,943899.62159543,-287692.186000423
634329.025943,52338.5602139928,937946.202815295,-355955.737086288
790157.093207,52338.5602139928,931992.78403516,-194174.251042153
767480.928566,52338.5602139928,939083.782512868,-223941.414160861
484797.373225,66936.2546257067,946174.780990576,-528313.662391283
324600.827374,66936.2546257067,958589.251594502,-700924.678846208
478218.721478,66936.2546257067,971003.722198427,-559721.255346134
1283778.26138,66936.2546257067,977165.121103291,239676.885651002
880729.109761,3555.52839035397,983326.520008155,-106152.938637509
802081.579576,3555.52839035397,1007977.65200079,-209451.600815141
1246459.49217,3555.52839035397,1032628.78399342,210275.179786227
973175.146707,3555.52839035397,1041262.79849719,-71643.1801805436
808996.965601,-78191.752281361,1049896.81300096,-162708.095118599
716702.794565,-78191.752281361,1041415.27782003,-246520.730973673
889789.709702,-78191.752281361,1032933.74263911,-64952.2806557476
932703.750453,-78191.752281361,1020286.52893908,-9391.02620472177
700606.522997,-69580.7383117057,1007639.31523906,-237452.053930351
920847.434313,-69580.7383117057,998622.045601585,-8193.87297687971
602173.780592,-69580.7383117057,989604.775964114,-317850.257060408
709780.79247,-69580.7383117057,975514.199435047,-196152.668653341
711248.761169,-50203.4552097415,961423.62290598,-199971.406527239
1139172.2996,-50203.4552097415,941010.568802115,248365.186007626
924375.504073,-50203.4552097415,920597.514698251,53981.4445844907
1002352.43025,-50203.4552097415,883943.807311273,168612.078148469
1178339.32341,-55786.7648025125,847290.099924295,386835.988288217
577982.861859,-55786.7648025125,806776.08362708,-173006.456965568
815990.028892,-55786.7648025125,766262.067329865,105514.726364647
341221.73497,-55786.7648025125,716124.439074709,-319115.939302197
614894.552003,-83185.3455013396,665986.810819554,32093.0866847859
546126.051873,-83185.3455013396,638516.248003576,-9204.85062923608
686936.3531,-83185.3455013396,611045.685187598,159076.013413742
1167896.17243,-83185.3455013396,592202.896791161,658878.621140179
472211.46094,-107311.567362835,573360.108394725,6162.91990811029
448374.428604,-107311.567362835,565895.437059611,-10209.4410927761
723679.883041,-107311.567362835,558430.765724497,272560.684679337
460801.322288,-107311.567362835,558997.09066425,9115.79898658523
573046.442966,-102376.736369469,559563.415604002,115859.763731467
650150.795366,-102376.736369469,564253.471916026,188274.059819444
609970.364121,-102376.736369469,568943.528228049,143403.57226242
503587.727899,-102376.736369469,569493.877344569,36470.5869239002
520673.986609,-129585.012434331,570044.226461089,80214.7725822424
493645.538162,-129585.012434331,569680.060254061,53550.4903422707
974332.675123,-129585.012434331,569315.894047032,534601.793510299
525512.107241,-129585.012434331,569361.415414782,85735.7042605494
523609.744551,-141614.483228214,569406.936782532,95817.2909966819
465624.735033,-141614.483228214,573961.070227802,33278.1480334118
386544.909906,-141614.483228214,578515.203673072,-50355.8105388583
336897.026093,-141614.483228214,598509.109174203,-119997.599852989
586067.114662,-115103.122357891,618503.014675334,82667.2223445573
922663.24778,-115103.122357891,625332.338626592,412434.031511299
953854.065865,-115103.122357891,632161.66257785,436795.525645041
646583.720674,-115103.122357891,643153.615936886,118533.227095005
425600.318107,-103903.601086577,654145.569295922,-124641.650102345
402775.097287,-103903.601086577,652606.768182828,-145928.069809251
392600.460408,-103903.601086577,651067.967069733,-154563.905575157
427135.812613,-103903.601086577,642764.062115459,-111724.648415883
400562.566875,-106718.486363959,634460.157161186,-127179.103922227
462661.14076,-106718.486363959,635999.030508562,-66619.4033846029
509362.754062,-106718.486363959,637537.903855938,-21456.6634299788
439592.253131,-106718.486363959,647902.144739465,-101591.405244506
457155.405273,-106411.703282953,658266.385622993,-94699.2770670394
503290.924717,-106411.703282953,669819.733528517,-60117.1055285636
448907.651251,-106411.703282953,681373.081434041,-126053.726900088
597198.165472,-106411.703282953,693179.388024316,10430.4807306377
567687.7767,-65752.9625841398,704985.69461459,-71544.9553304503
473771.877985,-65752.9625841398,709848.505459831,-170323.664890691
552675.727971,-65752.9625841398,714711.316305071,-96282.6257499311
348919.263397,-65752.9625841398,711080.355262037,-296408.129280897
261004.707931,31650.6945531684,707449.394219003,-478095.380841172
419218.176559,31650.6945531684,704373.545562418,-316806.063556587
409845.879944,31650.6945531684,701297.696905833,-323102.511515002
411686.293898,31650.6945531684,703572.752032407,-323537.152687576
518394.673916,7471.0344408876,705847.807158981,-194924.167683869
504563.972578,7471.0344408876,713353.869548407,-216260.931411295
349792.160654,7471.0344408876,720859.931937833,-378538.805724721
245926.746076,7471.0344408876,726807.85420047,-488352.142565358
443294.082739,-22800.8938443393,732755.776463108,-266660.799879769
542927.254693,-22800.8938443393,737930.476475225,-172202.327937886
401968.064979,-22800.8938443393,743105.176487342,-318336.217664003
442521.555651,-22800.8938443393,749697.773302984,-284375.323807644
467637.698937,-2820.38127340827,756290.370118626,-285832.289908217
371023.994795,-2820.38127340827,755696.678240561,-381852.302172153
444379.29053,-2820.38127340827,755102.986362496,-307903.314559088
399294.103675,-2820.38127340827,749064.491380816,-346950.006432407
529514.941705,-17588.6535154195,743025.996399135,-195922.401178715
560463.96262,-17588.6535154195,737180.36840591,-159127.752270491
452393.10865,-17588.6535154195,731334.740412685,-261352.978247266
297685.622151,-17588.6535154195,730364.841233955,-415090.565567536
420310.581754,1152.15535287623,729394.942055225,-310236.515654101
341775.029474,1152.15535287623,732048.880163987,-391426.006042863
495304.617001,1152.15535287623,734702.818272748,-240550.356624624
764214.677571,1152.15535287623,735109.740252531,27952.7819655926
717606.614441,-33079.9319028346,735516.662232314,15169.8841115204
700727.310472,-33079.9319028346,720374.677440603,13432.5649342313
796925.764746,-33079.9319028346,705232.692648892,124773.003999942
689805.105894,-33079.9319028346,668225.630459514,54659.4073373211
493900.281272,-4973.93626137279,631218.568270135,-132344.350736762
978813.380057,-4973.93626137279,577951.794353249,405835.521965124
655716.688396,-4973.93626137279,524685.020436363,136005.604221009
575101.376527,-4973.93626137279,473561.837170397,106513.475617976
613696.605498,62221.0684556937,422438.653904431,129036.883137876
3355242.27404,62221.0684556937,382749.36901565,2910271.83656866
667276.921921,62221.0684556937,343060.08412687,261995.769338437
483183.158608,62221.0684556937,272958.843094554,148003.247057753
837227.984516,101992.404449301,202857.602062238,532377.978004462
1849501.09692,101992.404449301,151429.062166723,1596079.63030398
1473447.11071,101992.404449301,100000.522271208,1271454.18398949
729893.911345,101992.404449301,20724.6696553094,607176.83724039
527726.825762,122276.942991124,-58551.1829605887,464001.065731465
643988.266383,122276.942991124,-110650.011275204,632361.33466708
545659.858164,122276.942991124,-162748.839589819,586131.754762695
687875.755205,122276.942991124,-209917.850444733,775516.662658609
574246.066162,90909.4434036703,-257086.861299647,740423.484057976
512676.887924,90909.4434036703,-308547.594426876,730315.038947206
443030.791792,90909.4434036703,-360008.327554105,712129.675942435
446975.739535,90909.4434036703,-403887.825941485,759954.122072815
391892.955391,381048.520748245,-447767.324328865,458611.75897162
320158.102636,381048.520748245,-480191.611346812,419301.193234568
519189.741208,381048.520748245,-512615.89836476,650757.118824515
488189.952232,381048.520748245,-531385.652159534,638527.083643289
506624.706563,362777.153464045,-550155.405954308,694002.959053263
466172.259654,362777.153464045,-555917.762443527,659312.868633482
454009.527628,362777.153464045,-561680.118932746,652912.493096701
358930.194232,362777.153464045,-543971.088668222,540124.129436177
332978.297645,37615.5243725673,-526262.058403698,821624.83167613
462681.122412,37615.5243725673,-481342.088961208,906407.687000641
437451.480111,37615.5243725673,-436422.119518718,836258.075257151
462824.868185,37615.5243725673,-375513.490199647,800722.83401208
652489.243619,12234.70699026,-314604.860880577,954859.397509316
741891.735082,12234.70699026,-246465.152456293,976122.180548033
720476.681653,12234.70699026,-178325.444032009,886567.418694749
875032.106063,12234.70699026,-101202.949761878,964000.348834618
507462.729314,15492.1127913525,-24080.4554917471,516051.072014395
738732.141187,15492.1127913525,29097.2788085784,694142.749587069
957227.81909,15492.1127913525,82275.0131089039,859460.693189744
686077.581674,15492.1127913525,143686.96761271,526898.501269938
596150.468118,-13295.5532575718,205098.922116515,404347.099259056
532351.156041,-13295.5532575718,265830.357175652,279816.352122919
453805.817563,-13295.5532575718,326561.792234789,140539.578585782
654029.329228,-13295.5532575718,386265.326850241,281059.555635331
631639.835305,-41516.9915177454,445968.861465693,227187.965357053
731277.105689,-41516.9915177454,519651.387286363,253142.709920383
624053.19042,-41516.9915177454,593333.913107032,72236.268830713
646978.005497,-41516.9915177454,664622.065776551,23872.9312381947
701363.387795,3208.13296795647,735910.218446069,-37754.9636190255
832748.700077,3208.13296795647,803062.655492637,26477.9116164064
1220734.77883,3208.13296795647,870215.092539205,347311.553322839
877334.114705,3208.13296795647,903797.135125082,-29671.1533880384
767509.055483,-44478.4718290684,937379.177710959,-125391.65039889
1095727.48307,-44478.4718290684,951971.345071913,188234.609827155
919976.990281,-44478.4718290684,966563.512432868,-2108.05032279971
700669.807512,-44478.4718290684,972246.196437478,-227097.91709641
462113.008886,-113444.512944599,977928.880442088,-402371.35861149
763961.063203,-113444.512944599,973884.391482517,-96478.815334918
901154.578773,-113444.512944599,969839.902522945,44759.1891946538
1182079.05356,-113444.512944599,956947.350876705,338576.215627893
1054418.56352,-131700.969876869,944054.799230466,242064.734166404
941743.990309,-131700.969876869,940089.913016786,133355.047169084
623439.826932,-131700.969876869,936125.026803105,-180984.229994236
469915.196832,-131700.969876869,931739.929032381,-330123.762323512
779840.440892,-133072.558459434,927354.831261656,-14441.8319102225
597224.093844,-133072.558459434,937368.649832285,-207071.997528851
856126.741995,-133072.558459434,947382.468402913,41816.8320515211
1056703.00106,-133072.558459434,968155.392057261,221620.167462173
729895.512446,-137731.38683612,988928.315711609,-121301.416429489
967324.38188,-137731.38683612,1002922.66084084,102133.107875279
869465.611571,-137731.38683612,1016917.00597007,-9720.0075629527
1047668.33218,-137731.38683612,1018251.48453523,167148.234480889
831304.765164,-155878.973927484,1019585.96310039,-32402.224008905
785066.400801,-155878.973927484,1013829.95918896,-72884.5844604719
713144.344889,-155878.973927484,1008073.95527752,-139050.636461039
1213778.65959,-155878.973927484,1000478.64908185,369178.984435636
827309.28921,-126097.246058058,992883.342886174,-39476.8076181158
559357.271166,-126097.246058058,974020.732269802,-288566.215045744
1042661.3117,-126097.246058058,955158.121653431,213600.436104627
923157.212577,-126097.246058058,933272.546725609,115981.911909448
1152156.04524,-128098.735209981,911386.971797788,368867.808652192
748729.864257,-128098.735209981,901274.33699661,-24445.7375296289
878920.594059,-128098.735209981,891161.702195431,115857.62707355
610662.429479,-128098.735209981,889469.850217079,-150708.685528098
527379.886903,-166107.501851979,887777.998238727,-194290.609483748
892187.114242,-166107.501851979,894663.864664386,163630.751429593
696341.698642,-166107.501851979,901549.731090045,-39100.5305960663
987906.621628,-166107.501851979,910361.015627188,243653.107852791
1238485.91957,-198622.801715207,919172.300164332,517936.421120875
1507331.41189,-198622.801715207,915045.364815112,790908.848790094
818788.582349,-198622.801715207,910918.429465893,106492.954598314
696352.42901,-198622.801715207,893398.993676653,1576.23704855342
810899.075343,-185071.409286437,875879.557887413,120090.926742023
1003526.48398,-185071.409286437,865355.737277134,323242.155989303
932714.638399,-185071.409286437,854831.916666854,262954.131018582
1049769.08983,-185071.409286437,853822.719824036,381017.7792924
1154314.51645,-154579.026590599,852813.522981218,456080.020059381
1010860.91661,-154579.026590599,858096.254240662,307343.688959936
630481.049042,-154579.026590599,863378.985500107,-78318.9098675083
684551.847315,-154579.026590599,868742.955011113,-29612.0811055141
971907.562731,-199967.547638081,874106.924522118,297768.185846963
1104521.73435,-199967.547638081,875548.002171301,428941.27981678
1029359.48563,-199967.547638081,876989.079820483,352337.953447598
1213410.976,-199967.547638081,880987.078917983,532391.444720098
1033732.0938,-194017.513645967,884985.078015483,342764.529430484
990440.120575,-194017.513645967,878210.830839811,306246.803381156
1309082.4502,-194017.513645967,871436.583664139,631663.380181828
1337249.83796,-194017.513645967,856333.878288662,674933.473317305
1219368.15128,-159656.792625663,841231.172913185,537793.770992478
993707.545622,-159656.792625663,820458.300745624,332906.037502039
1282269.54823,-159656.792625663,799685.428578063,642240.9122776
680509.661279,-159656.792625663,775865.501722232,64300.9521824302
804717.078002,-235547.96766138,752045.574866402,288219.470796978
1393038.48136,-235547.96766138,724724.812150566,903861.636870814
1356402.29981,-235547.96766138,697404.049434731,894546.218036649
1349030.2628,-235547.96766138,694592.242064672,889985.988396708
826047.188733,-269567.57074643,691780.434694612,403834.324784818
748838.746605,-269567.57074643,697301.886223899,321104.431127531
936868.67892,-269567.57074643,702823.337753187,503612.911913244
602573.156375,-269567.57074643,714110.550687274,158030.176434156
838145.724525,-215933.63306852,725397.763621362,328681.593972158
987898.297525,-215933.63306852,743484.630218606,460347.300374915
1013157.42906,-215933.63306852,761571.496815849,467519.565312672
1297165.9748,-215933.63306852,797479.081014827,715620.526853694
883379.820862,-203937.413457567,833386.665213805,253930.569105762
755847.598832,-203937.413457567,888234.631283471,71550.3810060958
597130.430263,-203937.413457567,943082.597353138,-142014.753632571
1311029.41774,-203937.413457567,962952.190631835,552014.640565732
1095934.41369,-195081.799323405,982821.783910532,308194.429102873
1028991.52065,-195081.799323405,1005862.15639069,218211.163582716
901768.470146,-195081.799323405,1028902.52887085,67947.740598558
635722.55983,-195081.799323405,1032139.1379722,-201334.778818794
711498.405096,-201151.428077954,1035375.74707355,-122725.913899598
698406.145954,-201151.428077954,1036262.86900765,-136705.294975692
693097.273397,-201151.428077954,1037149.99094174,-142901.289466785
1118283.6392,-201151.428077954,1061721.14397086,257713.923307096
989198.003984,-211301.075620575,1086292.29699998,114206.782604599
489722.073235,-211301.075620575,1129638.23691864,-428615.088063067
695649.948409,-211301.075620575,1172984.17683731,-266033.152807733
774531.679503,-211301.075620575,1230964.77182016,-245132.016696583
1193920.56099,-374239.46182674,1288945.36680301,279214.656013732
1083677.28304,-330249.719160478,1324720.29730751,89206.7048929716
1113410.37336,-330249.719160478,1360495.227812,83164.8647084739
1286463.67088,-330249.719160478,1383497.20232058,233216.1877199
1220111.03672,-330249.719160478,1406499.17682915,143861.579051326
1272129.62835,-268510.897335572,1411196.56001381,129443.965671761
1161365.52865,-268510.897335572,1415893.94319847,13982.4827871029
1288684.75871,-268510.897335572,1407562.258012,149633.398033571
1006862.2269,-268510.897335572,1399230.57282553,-123857.44858996
1638176.18758,-249897.370955672,1338681.12114782,549392.437387855
2363588.93733,-249897.370955672,1278131.6694701,1335354.63881557
2644489.46786,-249897.370955672,1246583.33545108,1647803.50336459
1973818.74113,-249897.370955672,1215035.00143206,1008681.11065362
1295133.39369,-236232.718840207,1190673.7457611,340692.366769104
987549.525829,-236232.718840207,1166312.49009015,57469.7545790588
961837.517043,-236232.718840207,1153646.06932888,44424.1665543281
1340464.0005,-236232.718840207,1140979.64856761,435717.070772598
1331879.33332,-208412.373061577,1121731.99901058,418559.707370994
1361930.61691,-208412.373061577,1102484.34945356,467858.640518021
1062942.25313,-208412.373061577,1078097.03549097,193257.590700609
1201496.77972,-208412.373061577,1053709.72152838,356199.431253197
960414.821701,-221580.964971882,1013899.3930851,168096.393587783
1985592.62886,-221580.964971882,974089.064641817,1233084.52919006
1238580.79385,-221580.964971882,939959.107064177,520202.651757705
928260.255526,-221580.964971882,905829.149486537,244012.071011344
960905.218458,-221183.41776101,893424.475611515,288664.160607495
928813.677166,-221183.41776101,881019.801736493,268977.293190517
771780.317597,-221183.41776101,881614.745813354,111348.989544656
825510.153693,-221183.41776101,882209.689890215,164483.881563795
934329.69555,-203945.931607984,889594.893693091,248680.733464893
1169774.19115,-203945.931607984,896980.097495967,476740.025262017
1254353.8547,-203945.931607984,898368.555292393,559931.231015591
1271930.42116,-203945.931607984,899757.013088819,576119.339679165
1017057.81312,-205249.411581806,897006.190804051,325301.033897755
698170.290494,-205249.411581806,894255.368519283,9164.33355652262
640910.269644,-205249.411581806,890045.722304427,-43886.0410786214
813074.017463,-205249.411581806,885836.076089571,132487.352955235
820608.788105,-167275.195318968,886302.966872031,101581.016551937
868785.527118,-167275.195318968,886769.857654491,149290.864782476
819424.174578,-167275.195318968,892624.32298934,94075.0469076281
1009747.50518,-167275.195318968,898478.788324188,278543.91217478
743325.923645,-125235.927181703,897155.816892693,-28593.9660659902
734014.840187,-125235.927181703,895832.845461198,-36582.0780924949
735253.322373,-125235.927181703,883103.068339235,-22613.8187845321
769047.25304,-125235.927181703,870373.291217272,23909.889004431
814178.367771,-64678.3900020404,857980.853090508,20875.904682532
703399.909491,-64678.3900020404,845588.414963745,-77510.1154707049
723775.886795,-64678.3900020404,835308.752787506,-46854.475990465
765685.841766,-64678.3900020404,825029.090611266,5335.14115677483
480914.145479,-6208.76182783679,816787.380636093,-329664.473329256
718922.650584,-6208.76182783679,808545.67066092,-83414.2582490834
830578.411427,-6208.76182783679,807291.649010947,29495.5242438901
793938.981734,-6208.76182783679,806037.627360973,-5889.88379913627
783337.058361,2933.42153784727,816020.44021167,-35616.8033885175
1875028.08472,2933.42153784727,826003.253062367,1046091.41011979
711898.996986,2933.42153784727,842286.108532989,-133320.533084836
915290.390029,2933.42153784727,858568.964003611,53788.0044875421
2057569.86744,-27265.2924403052,872459.813781785,1212375.34609852
1209244.9502,-27265.2924403052,886350.663559959,350159.579080346
927352.901759,-27265.2924403052,903785.599216769,50832.5949825367
1005916.16768,-27265.2924403052,921220.534873578,111960.925246727
940738.476004,-36622.884774828,939647.02465457,37714.3361242586
982317.326521,-36622.884774828,958073.514435561,60866.6968602671
2518102.63592,-36622.884774828,969487.150015773,1585238.37067905
869353.142216,-36622.884774828,980900.785595985,-74924.7586051566
1209163.67226,44585.604156192,986481.056641621,178097.011462187
964364.131833,44585.604156192,992061.327687257,-72282.800010449
1105245.8328,44585.604156192,991554.114672817,69106.1139709908
936006.72143,44585.604156192,991046.901658377,-99625.7843845695
845760.366632,86958.761263814,986314.671495631,-227513.066127445
567261.992468,86958.761263814,981582.441332885,-501279.210128699
845772.82938,86958.761263814,967930.644877041,-209116.576760855
879535.338765,86958.761263814,954278.848421198,-161702.270920012
1313065.33102,76034.5305214915,959480.897630968,277549.90286754
1264777.94069,76034.5305214915,964682.946840739,224060.46332777
898988.249015,76034.5305214915,985052.438794717,-162098.720301208
671989.200632,76034.5305214915,1005421.93074869,-409467.260638186
500187.761969,65189.2386959133,1034615.36880609,-599616.845533003
777604.434574,65189.2386959133,1063808.80686348,-351393.610985397
995369.888364,65189.2386959133,1069136.94828372,-138956.298615629
1048542.22335,65189.2386959133,1074465.08970395,-91112.10504986
970255.894672,89562.677931532,1075582.16152942,-194888.944788953
1081116.6675,89562.677931532,1076699.2333549,-85145.2437864277
699832.03712,89562.677931532,1067370.89020086,-457101.531012388
542197.767181,89562.677931532,1058042.54704682,-605407.457797348
809237.493053,103166.517719333,1033723.72971121,-327652.75437754
780481.875871,103166.517719333,1009404.9123756,-332089.554223931
1065013.43306,103166.517719333,992827.36264403,-30980.4473033629
919886.269914,103166.517719333,976249.812912462,-159530.060717795
710039.263911,525288.669603762,980828.632445016,-796078.038137777
534385.211886,525288.669603762,985407.451977569,-976310.909695331
464142.976205,525288.669603762,983088.546620544,-1044234.24001931
630939.019932,525288.669603762,980769.641263518,-875119.29093528
825264.711976,568885.425056596,981722.207732086,-725342.920812681
920414.832755,568885.425056596,982674.774200653,-631145.366502249
869233.747254,568885.425056596,992186.791879682,-691838.469682278
938294.357911,568885.425056596,1001698.80955871,-632289.876704307
775358.464219,124716.834501419,1009317.27151244,-358675.641794859
518158.274837,124716.834501419,1016935.73346617,-623494.293130586
736302.887551,124716.834501419,1023770.68328523,-412184.630235653
1094007.70927,124716.834501419,1030605.6331043,-61314.7583357205
796458.568182,98321.0928591697,1054400.82565676,-356263.350333928
1092751.34812,98321.0928591697,1078196.01820922,-83765.7629483852
1160090.32854,98321.0928591697,1111536.0930227,-49766.8573418651
888595.044647,98321.0928591697,1144876.16783617,-354602.216048345
824017.017661,117371.665298402,1185298.32176071,-478652.969398116
1314222.73997,117371.665298402,1225720.47568525,-28869.4010136561
1167048.98372,117371.665298402,1260621.7486286,-210944.430207005
1492167.79494,117371.665298402,1295523.02157195,79273.1080696457
1043100.65398,79972.9889677746,1336096.45801566,-372968.793003433
1300018.22487,79972.9889677746,1376669.89445936,-156624.658557138
1061784.87241,79972.9889677746,1403664.24168732,-421852.358245098
986913.304142,79972.9889677746,1430658.58891528,-523718.273741058
1387033.68476,37875.3503336596,1447396.10366751,-98237.7692411679
1282095.82139,37875.3503336596,1464133.61841973,-219913.147363392
1302466.31542,37875.3503336596,1473849.05094532,-209258.085858977
1220912.96657,37875.3503336596,1483564.4834709,-300526.867234562
1211402.25171,29121.471851359,1486563.70231055,-304282.922451911
938951.080965,29121.471851359,1489562.9211502,-579733.312036561
814631.001058,29121.471851359,1479496.89282445,-693987.363617805
1115767.98657,29121.471851359,1469430.86449869,-382784.349780049
1185724.4293,42416.9933345083,1454420.73331405,-311113.297348561
1163293.86459,42416.9933345083,1439410.60212941,-318533.730873923
1369922.51817,42416.9933345083,1431570.39051746,-104064.865681965
1125450.44812,42416.9933345083,1423730.1789055,-340696.724120007
912949.880654,45792.815017732,1407801.09701663,-540644.031380359
995251.992599,45792.815017732,1391872.01512776,-442412.837546487
1075275.17356,45792.815017732,1367608.4336044,-338126.075062135
1161665.75127,45792.815017732,1343344.85208105,-227471.915828782
1071140.42366,52338.5602139928,1323488.54955888,-304686.686112871
1047459.52878,52338.5602139928,1303632.24703671,-308511.2784707
1014614.79124,52338.5602139928,1292668.86891676,-330392.637890754
744402.192593,52338.5602139928,1281705.49079682,-589641.858417808
686643.867361,66936.2546257067,1278701.8046451,-658994.191909811
827210.0964,66936.2546257067,1275698.11849339,-515424.2767191
1143305.56564,66936.2546257067,1280883.97830503,-204514.667290732
1191754.86006,66936.2546257067,1286069.83811666,-161251.232682363
957204.68142,3555.52839035397,1294429.54158363,-340780.388553989
1165755.1174,3555.52839035397,1302789.24505061,-140589.656040967
1144605.36823,3555.52839035397,1300870.85725334,-159821.01741369
702062.280471,3555.52839035397,1298952.46945606,-600445.717375414
886365.209672,-78191.752281361,1284791.54310719,-320234.581153834
1039896.70267,-78191.752281361,1270630.61675833,-152542.161806968
1119412.00004,-78191.752281361,1256893.53728307,-59289.7849617111
1049285.99305,-78191.752281361,1243156.45780782,-115678.712476454
1125299.61817,-69580.7383117057,1245632.97157466,-50752.6150929511
928260.478296,-69580.7383117057,1248109.4853415,-250268.268733792
782197.707911,-69580.7383117057,1256246.58700989,-404468.140787181
1473819.95235,-69580.7383117057,1264383.68867828,279017.00198343
1517326.80906,-50203.4552097415,1258695.83101771,308834.433252032
1325341.04414,-50203.4552097415,1253007.97335714,122536.525992598
1277219.05789,-50203.4552097415,1254001.20454538,73421.3085543625
1443588.41218,-50203.4552097415,1254994.43573361,238797.431656127
1086475.72481,-55786.7648025125,1258917.85466029,-116655.365047775
1064474.91632,-55786.7648025125,1262841.27358696,-142579.592464447
1001943.98781,-55786.7648025125,1261011.86695852,-203281.114346004
1244998.71711,-55786.7648025125,1259182.46033007,41603.0215824398
1303509.80233,-83185.3455013396,1268929.88227634,117765.265554996
1392935.77554,-83185.3455013396,1278677.30422261,197443.816818725
1324268.32117,-83185.3455013396,1297136.6971258,110316.969545544
1103192.29357,-83185.3455013396,1315596.09002898,-129218.450957637
1329986.08266,-107311.567362835,1324474.61014302,112823.039879817
1370312.78786,-107311.567362835,1333353.13025706,144271.224965775
1844236.25745,-107311.567362835,1327851.693838,623696.130974834
1955229.23569,-107311.567362835,1322350.25741894,740190.545633892
1459868.8313,-102376.736369469,1318736.33852469,243509.229144776
1837052.86043,-102376.736369469,1315122.41963044,624307.177169025
1286244.19602,-102376.736369469,1302971.6736801,85649.2587093737
921198.44574,-102376.736369469,1290820.92772975,-267245.745620278
1059024.19281,-129585.012434331,1298568.34107437,-109959.135830038
1260338.90959,-129585.012434331,1306315.75441899,83608.1676053393
1132574.14553,-129585.012434331,1320609.39517541,-58450.2372110803
942740.579846,-129585.012434331,1334903.03593183,-262577.4436515
1512668.25294,-141614.483228214,1364679.26342049,289603.472747719
1294255.24826,-141614.483228214,1394455.49090916,41414.2405790566
870994.430958,-141614.483228214,1419782.98268211,-407174.068495894
1139559.77246,-141614.483228214,1445110.47445506,-163936.218766844
1734608.37327,-115103.122357891,1460877.58514125,388833.910486645
1280883.76496,-115103.122357891,1476644.69582744,-80657.808509544
1337087.91503,-115103.122357891,1497286.93386553,-45095.8964776429
1337098.45126,-115103.122357891,1517929.17190363,-65727.5982857419
1036173.95773,-103903.601086577,1531718.39502777,-391640.836211189
933717.890501,-103903.601086577,1545507.6181519,-507886.126564322
1530520.87732,-103903.601086577,1549897.4128733,84527.0655332787
1344477.33377,-103903.601086577,1554287.2075947,-105906.272738121
1278925.21536,-106718.486363959,1549609.54373008,-163965.842006116
1298475.19061,-106718.486363959,1544931.87986545,-139738.202891494
1780454.01324,-106718.486363959,1534385.51126898,352786.988334976
1354466.27273,-106718.486363959,1523839.14267251,-62654.3835785529
1292504.56927,-106411.703282953,1510872.39345499,-111956.120902032
1331647.86294,-106411.703282953,1497905.64423746,-59846.078014506
1286400.63958,-106411.703282953,1480063.10203154,-87250.7591685909
1268311.65075,-106411.703282953,1462220.55982563,-87497.2057926757
1473628.09826,-65752.9625841398,1441427.36380955,97953.6970345948
1229550.44066,-65752.9625841398,1420634.16779346,-125330.764549321
947779.373421,-65752.9625841398,1406699.20408612,-393166.868080975
751333.20894,-65752.9625841398,1392764.24037877,-575678.068854629
949290.190688,31650.6945531684,1374969.36515671,-457329.86902188
1096580.92505,31650.6945531684,1357174.48993465,-292244.259437821
1030804.42292,31650.6945531684,1356479.44021194,-357325.711845105
1185367.95331,31650.6945531684,1355784.39048922,-202067.131732389
1221682.85841,7471.0344408876,1365222.13226487,-151010.308295762
879910.289118,7471.0344408876,1374659.87404053,-502220.619363417
579341.806797,7471.0344408876,1371358.56422933,-799487.791873218
926695.322343,7471.0344408876,1368057.25441813,-448832.966516019
1265076.76544,-22800.8938443393,1360223.29407411,-72345.6347897756
1103188.35067,-22800.8938443393,1352389.3337301,-226400.089215759
1033333.15762,-22800.8938443393,1355701.54439734,-299567.492932998
1041513.33587,-22800.8938443393,1359013.75506458,-294699.525350237
884759.556435,-2820.38127340827,1365749.04159149,-478169.103883077
671499.468955,-2820.38127340827,1372484.3281184,-698164.477889987
949949.815226,-2820.38127340827,1385404.92658331,-432634.730083897
1075348.88339,-2820.38127340827,1398325.52504822,-320156.260384807
1327670.61201,-17588.6535154195,1425713.74740046,-80454.4818750438
1103973.30483,-17588.6535154195,1453101.96975271,-331540.011407292
1228088.12094,-17588.6535154195,1463866.14765447,-218189.373199051
1303148.20585,-17588.6535154195,1474630.32555623,-153893.466190811
1075398.3593,1152.15535287623,1472465.14253513,-398218.938588002
1381572.86738,1152.15535287623,1470299.95951402,-89879.2474868963
