"CostPerTransactionPercent","seasonal","trend","remainder"
2.70832170451,-66627.099448716,72422.2495820483,-5792.4418116278
4.23444237101,-67041.4069434764,72299.8328237681,-5254.1914379206
3.21130415745,-67159.5351219287,72177.4160654878,-5014.66963940168
4.47754132285,-66935.3240059098,72106.1098198659,-5166.30827263331
3.95668758442,-66456.7265909904,72034.8035742441,-5574.12029566924
2.23902175984,-66848.92326512,72010.2573710723,-5159.09508419239
1.72347831152,-66967.6903221383,71985.7111679005,-5016.29736745064
2.63042996616,-66743.9192259577,72006.8409266067,-5260.29127068281
2.71589929462,-66265.594236878,72027.9706853129,-5759.66054914033
2.79272147798,-66735.7461165192,72080.2747858921,-5341.73594789492
3.8530881446,-66855.1520521035,72132.5788864713,-5273.57374622313
3.09117078137,-66631.8209757612,72212.0783459728,-5577.16619943015
5.46862683645,-66153.7684125211,72291.5778054742,-6132.3407661167
3.90293822046,-66610.7922459757,72356.246225857,-5741.55104166079
3.05395130675,-66730.8370601261,72420.9146462397,-5687.02363480692
3.14725720912,-66507.9460036221,72402.5928237688,-5891.49956293765
2.90012330425,-66030.1658662215,72384.271001298,-6351.20501177222
1.55533974326,-66524.0581299694,72136.5771224636,-5610.96365275093
3.53190103829,-66644.7418226858,71888.8832436292,-5240.60951990513
5.91616978882,-66422.2907860201,71768.7911454131,-5340.58418960414
3.16521208037,-65944.7830744591,71648.6990471969,-5700.75076065744
3.05407960971,-66790.0626715191,71541.2479505249,-4748.13119939607
3.15800949977,-66513.75437197,71433.7968538528,-4916.88447238303
3.04307279848,-65894.5608788187,71336.5522673376,-5438.94831572041
3.58756853853,-65019.9189195195,71239.3076808223,-6215.80119276422
3.78032441431,-65099.9098981084,71171.0731085388,-6067.38288601609
4.35398707243,-64824.0162798717,71102.8385362554,-6274.46826931131
3.94086665064,-64205.4870038123,71080.8649852892,-6871.43711482624
2.50904450803,-63331.1174703528,71058.891434323,-7725.26491946221
2.71028015635,-66296.0869216797,71074.6235259638,-4775.82632412782
2.68688816526,-66418.0146583329,71090.3556176047,-4669.65407110644
2.76732623563,-66197.5562729434,71135.9074388829,-4935.58383970383
5.23546921817,-65720.8658389012,71181.4592601611,-5455.35795204171
5.39822101278,-66389.2982684893,71241.5697675045,-4846.8732780024
3.77652102201,-66511.6406864549,71301.6802748479,-4786.26306737104
3.5504515938,-66291.8465181574,71361.471587088,-5066.07461733681
3.68669735292,-65815.4285099548,71421.2628993281,-5602.14769202039
3.26865485061,-66536.4879521478,71470.315827263,-4930.55922026456
3.54442323861,-66659.2450514256,71519.3687551978,-4856.57928053358
5.08678058467,-66440.1151002202,71546.78552997,-5101.58364916516
5.0974374259,-65963.9695178572,71574.2023047423,-5605.13534945915
4.4886173515,-66706.5320311706,71568.8787825555,-4857.85813403335
3.34966150689,-66829.6658415072,71563.5552603686,-4730.53975735451
3.20567056617,-66611.2001073939,71526.6222670247,-4912.21648906462
3.45127518044,-66135.3269508705,71489.6892736807,-5350.91104762978
3.78304077976,-67224.2694789196,71425.6661702319,-4197.61365053247
2.48793508122,-67280.1275272926,71361.643066783,-4079.0276044092
4.56927280978,-66994.6735372489,71282.8324095274,-4283.58959946876
3.96045417105,-66451.4203335426,71204.0217522718,-4748.64096455812
2.51469323648,-67147.8222366018,71120.3494170534,-3970.01248721514
2.44413618674,-67204.0569960335,71036.677081835,-3830.17594961476
2.15260944166,-66919.2672230818,70954.7132841216,-4033.29345159809
3.39513103217,-66376.2864452152,70872.7494864082,-4493.06791016077
3.69581241547,-67397.8087886854,70796.166635397,-3394.66203429611
5.66410118473,-67522.0727321983,70719.5837843858,-3191.84695100278
5.09618725514,-67305.5996493611,70648.3842813463,-3337.68844473008
2.45551088176,-66830.5826307685,70577.1847783069,-3744.14663665662
2.6782853231,-67833.6780611222,70509.4580337487,-2673.1016873034
2.46878071952,-67958.3187156939,70441.7312891905,-2480.94379277711
3.09164194483,-67742.5098499487,70374.2383607827,-2628.63686888911
4.67399303574,-67267.8041176077,70306.7454323749,-3034.26732173143
7.7855926736,-68220.4733207855,70235.1816976795,-2006.92278422047
4.23810480618,-68345.490686416,70163.6179629842,-1813.8891717621
3.39121886964,-68130.3460377629,70088.4519362785,-1954.71467964597
3.76847755471,-67655.9515916734,70013.2859095727,-2353.5658403446
3.67131540508,-68557.6534748946,69937.1623926639,-1375.83760236413
3.851740597,-68683.0475515839,69861.038875755,-1174.13958357413
6.89178050182,-68468.5671200228,69787.2808792824,-1311.82197875771
9.34840581203,-67994.4839601849,69713.5228828097,-1709.69051681274
5.00749708895,-68898.7674250404,69644.5700796654,-740.795157536049
5.27202017563,-69024.5382127884,69575.6172765212,-545.807043557099
5.21462697969,-68810.7219983194,69511.9947291368,-696.058103837655
3.4556717324,-68336.9501247331,69448.3721817524,-1107.96638528685
2.00658564145,-69200.3575799443,69386.9652546901,-184.601089104384
2.9416089419,-69326.5050787511,69325.5583276278,3.88836006514612
4.28065214224,-69113.2140059791,69261.0794352228,-143.584777101423
2.36285812515,-68639.8924940394,69196.6005428177,-554.345190653141
4.22838042682,-69489.7326012747,69124.2750387017,369.685942999757
4.27730368158,-69616.2568111403,69051.9495345858,568.584580236056
3.87775838377,-69403.4908800653,68968.6844739798,438.684164469203
5.62021647237,-68930.6197297722,68885.4194133739,50.8205328706536
4.76719274985,-69745.8083315529,68791.9828905342,958.592633768494
6.40331127365,-69872.7092524772,68698.5463676946,1180.56619605633
4.50684800084,-69660.4684630993,68599.6298160822,1065.34549501791
3.18469208665,-69188.0476744528,68500.7132644699,690.519102069607
3.54645311547,-70001.1963326727,68402.708641651,1602.03414413713
2.21073042015,-70128.4739646558,68304.7040188321,1825.98067624378
1.80774380333,-69916.7583169748,68214.904750538,1703.66131024018
3.0417044499,-69444.787889975,68125.1054822439,1322.72411218105
3.20832774795,-70189.7962472744,68050.887805645,2142.11676937732
1.91817523925,-70317.4505903163,67976.6701290462,2342.69863650932
1.28339542243,-70106.2600843324,67925.5480609345,2181.99541882031
1.28803737037,-69634.7400189792,67874.4259928228,1761.60206352675
1.64681232226,-69283.6868801992,67837.4362036859,1447.89748883549
1.44784869354,-69411.7179342998,67800.4464145491,1612.71936844425
2.02802061736,-69201.0525700129,67766.1035134331,1436.97707719718
2.77912371821,-68729.9828663063,67731.7606123171,1001.00137770745
1.74411597832,-69378.0660335568,67693.9530131518,1685.85713638329
1.33112135232,-69506.4737987162,67656.1454139866,1851.65950608198
1.34556369735,-69296.3335761263,67646.4588055971,1651.2203342266
1.09367225507,-68825.7142340664,67636.7721972076,1190.03570911381
1.10021089981,-70462.245120313,162342.220650533,-91878.8753193198
1.62133129759,-70591.0295965312,257047.669103858,-186455.018176029
2.73841700392,-70381.4145156384,-248712.900485582,319097.053418224
1.57817809091,-69911.245535225,-754473.470075021,824386.293788337
1.28753287883,-70502.3150720876,-262388.783623616,332892.386228583
1.5280823895,-70631.4762593646,229695.902827788,-159062.898486034
1.65075381964,-70422.3863201687,144729.386188967,-74305.3491149786
1.44957707955,-69952.667701402,59762.8695501459,10191.2477283356
2.35969313225,-70525.1922099762,59805.4696167022,10722.0822864062
3.42450658233,-70654.730108312,59848.0696832586,10810.0849316357
2.05303268381,-70446.1653108131,59868.6328990136,10579.5854444833
2.78356850348,-69976.897053693,59889.1961147687,10090.4845074277
2.97000608283,-70526.8738727745,59905.377412618,10624.4664662393
2.60310029827,-70656.788482169,59921.5587104673,10737.832872
2.54638682815,-70448.7488263672,59929.5557853982,10521.7394277972
2.06564496673,-69979.9309308937,59937.552860329,10044.4437155314
3.54767842268,-70514.4985359335,59945.5580685572,10572.488145799
2.32001647907,-70644.7898563868,59953.5632767853,10693.5465960806
3.48832756679,-70437.275342282,59968.9051484936,10471.8585213552
1.64469704479,-69968.9078084551,59984.247020202,9986.30548529792
2.55407027904,-72369.7680927174,60000.0595934895,12372.262569507
1.65793853907,-78302.6484022312,60015.8721667769,18288.4341739933
1.91493486821,-78376.4537615212,66117.6430021229,12260.7256942665
2.52118335037,-78121.1926516003,72219.413837469,5904.29999748169
2.51933876217,-77636.3282214847,78529.1084376852,-890.260877438253
1.52845995023,-57159.4718396926,84838.8030379013,-27677.8027382585
1.3024441215,-59092.9071502669,83267.599832835,-24173.3902384466
1.66489629763,-60697.1300131477,81696.3966277687,-20997.6017183233
1.44540020764,-62070.8989303031,81948.1769183343,-19875.8325878236
1.74240789063,-64495.9090522911,82199.9572088999,-17702.3057487182
1.84370741452,-66430.1691512299,82170.9528349001,-15738.9399762557
2.16828790326,-68035.0708239929,82141.9484609002,-14104.7093490041
1.35293113246,-69408.6679254995,80954.6476065172,-11544.6267498852
1.30658451979,-57938.2098768948,79767.3467521341,-21827.8302907195
1.13259758547,-58014.4896012785,78267.6688020342,-20252.0466031702
1.28858186461,-57761.264921004,76767.9908519343,-19005.4373490657
2.12055932444,-57275.8850439423,73758.4351121701,-16480.4295089034
2.70382014926,-44832.8756182383,70748.8793724058,-25913.2999340182
1.92276854564,-44909.9801309866,67308.5197383556,-22396.6168388233
1.22747922631,-44657.4342605942,63868.1601043054,-19209.4983644848
1.13117782401,-44171.8825678838,61520.1923180147,-17347.1785723069
1.15080481856,-39872.2869948001,59172.224531724,-19298.7867321053
1.30876437924,-39950.216295913,55651.8871935313,-15700.3621332391
1.55010821058,-39698.1433035245,52131.5498553387,-12431.8564436036
2.41529970867,-39212.6257270436,51842.7371586556,-12627.6961319033
1.82150924144,-57508.2094444679,51553.9244619724,5956.10649173696
1.01591244544,-57586.9635339454,54077.0314506247,3510.94799576608
1.23990570737,-57335.3634195607,56600.138439277,736.464885991059
1.30174665074,-56849.8799593094,56806.3241309558,44.8575750042583
1.05512887534,-61346.5526330722,57012.5098226347,4335.09793931283
1.25069065593,-61426.1315109141,56998.9600287748,4428.42217279524
2.33604899697,-61175.0042745333,56985.410234915,4191.9300886153
2.38138250786,-60689.5549305116,56955.7138111625,3736.22250185688
1.64462885793,-66811.0693361856,56926.0173874101,9886.69657763339
1.37745141284,-66891.4730023921,56911.5856581514,9981.26479565358
1.38981361438,-66640.8186440151,56897.1539288926,9745.05452873686
1.67963506531,-66155.4034162229,57211.4564827735,8945.62656851475
1.93098542818,-87707.7646593215,57525.7590366543,30183.9366080954
2.36407598089,-87788.9931138926,60053.835512286,27737.5216775875
2.19939070485,-87538.8116335195,62581.9119879177,24959.0990363067
1.32222721045,-87053.4305219569,65149.4358849529,21905.3168642145
1.39435296341,-81543.6582356732,67716.959781988,13828.0928066486
1.59258072184,-81625.7114786089,68288.341307482,13338.9627518488
1.29253789043,-81376.0028762396,68859.7228329759,12517.5725811542
2.71877744318,-80890.6558809066,68817.8108329921,12075.5638253577
1.98321908695,-77462.6044471689,68775.8988330082,8688.68883324759
1.67710187635,-77545.4824784691,68706.8558152285,8840.30376511696
1.71443113141,-77296.2467541036,68637.8127974488,8660.14838778628
1.49953605154,-76810.9338750002,68549.6285235141,8262.80488753766
1.96245028291,-85988.0751381456,68461.4442495793,17528.5933388491
1.57947265935,-86071.7779578104,68335.0168774477,17738.3405530219
1.74637439004,-85823.0151114488,68208.5895053162,17616.1719805227
1.47445501852,-85337.7363485748,68131.868749889,17207.3420537044
1.59827882834,-77116.9781985157,68055.1479944618,9063.42848288221
1.43935839696,-77201.505806545,67941.7425747376,9261.20259020443
2.31346381279,-76953.2158381873,67828.3371550133,9127.19214698677
1.44739494136,-76467.971191543,67726.7353950092,8742.68319147515
1.26899507283,-70919.896271948,67625.133635005,3296.03163201587
1.49423199233,-71005.248668342,67522.848624526,3483.89427580827
3.34636214329,-70757.4315779881,67420.563614047,3340.21432608431
2.28671412379,-70272.2210475733,67293.4746834085,2981.03307828854
1.3146216078,-75451.3505898254,67166.38575277,8286.27945866318
1.18311251637,-75537.5277745839,67083.8624110303,8454.84847606996
1.18135118756,-75290.1835622338,67001.3390692906,8290.02584413084
1.55697065586,-74805.0071480486,66885.1335571942,7921.43056151034
2.63082028547,-70135.8728951292,66768.9280450978,3369.57567031689
3.12341828544,-70222.8748682522,66716.0213910975,3509.97689544014
2.47397600094,-69976.003533906,66663.1147370973,3315.36277280965
1.25193390377,-69490.8612359504,66659.8384227531,2832.27474710105
1.41848545747,-64241.4832323272,66656.5621084089,-2413.66039062419
1.96866239849,-64329.3099938148,66751.5713814826,-2420.29272526931
1.90637077513,-64082.9115374725,66846.5806545564,-2761.76274630879
2.77026294422,-63597.8033557464,67097.0496025735,-3496.4759838829
3.85410996545,-66189.9221582565,67347.5185505907,-1153.74228236874
2.29675720931,-66278.5737081086,67621.4494820845,-1340.57901676655
1.53114203261,-66032.6481297701,67895.3804135783,-1861.2011417756
1.61765922579,-65547.5740642736,68278.4099473155,-2729.2182238161
2.01611248766,-54736.9076701109,68661.4394810527,-13922.5156984541
1.86578953867,-54826.3840083276,68906.4556409505,-14078.2058430843
2.2068126656,-54580.9313079929,69151.4718008484,-14568.3336801899
3.00443803778,-54095.891358726,69377.2290917731,-15278.3332950093
1.22888936368,-40072.0952604254,69602.9863826979,-29529.6622329088
1.47833457485,-40162.3963870067,69843.4969338095,-29679.622212228
1.25333920185,-39917.4165646758,70084.0074849211,-30165.3375810434
1.52711000282,-39432.4107316385,70230.5225625615,-30796.5847209202
1.49951879156,-71557.018557885,70377.037640202,1181.48043647458
1.69652218521,-71648.1444728308,70476.436049412,1173.40494560401
2.96701357637,-71403.6375285039,70575.8344586221,830.770083458134
2.97535063601,-70918.6658116961,70603.7066314007,317.934530931423
1.09215604978,-73242.8880846809,70631.5788041792,2612.40143655146
1.16822688286,-74820.5901431138,70608.1649671128,4213.59340288384
1.10786475974,-76062.3074319132,70584.7511300465,5478.66416662649
1.49678152467,-77063.1211864575,70523.0975734851,6541.52039449707
2.22522102724,-96903.446205306,70461.4440169237,26444.2274094095
2.47128179846,-98481.9730521035,70356.8281090893,28127.6162248126
1.47551650923,-99724.1632189067,70252.212201255,29473.426534161
1.23867043381,-100725.011089681,70115.1148402668,30611.1349198476
0.847603441872,-91427.0433508098,69978.0174792787,21449.873474973
0.622188075328,-93024.3817754826,69841.3023111351,23183.7016524228
0.896491811717,-94285.0316098006,69704.5871429916,24581.3409586207
1.37773971853,-95303.9003863148,69577.7760827094,25727.5020433239
2.229994935,-52817.2665826334,69450.9650224273,-16631.4684448589
1.78862500827,-55853.9783409836,69309.2751601117,-13453.5081941198
0.838311181708,-58553.6495986182,69167.585297796,-10613.0973879961
1.32438410135,-61011.1010366748,69076.5381071622,-8064.11268638607
1.57685467746,-65876.0221872977,68985.4909165284,-3107.89187455327
1.15590336537,-67409.8205893792,68912.5745211293,-1501.59802838473
2.123229527,-68606.2265803842,68839.6581257301,-231.308315818911
2.87881151873,-69559.9739900371,68812.193778218,750.659023337779
2.63625103217,-64985.5394792791,68784.7294307059,-3796.55370039469
2.25312021256,-65081.6141244123,68743.2810057526,-3659.41376112778
1.77848358552,-64839.9444481084,68701.8325807993,-3860.10964910543
1.55902271202,-64355.177428678,67339.4360708992,-2982.69961950923
1.72254533534,-61654.3662354814,65977.0395609992,-4320.95078018241
1.81696987931,-61751.2656689792,65282.0113075231,-3528.92866866457
2.53089417969,-61510.0688706792,64586.983054047,-3074.38328918815
1.5661399959,-61025.3359674783,63392.3615544878,-2365.45944701361
1.62779327781,-61625.6839749434,62197.7400549287,-570.428286707487
1.34138871984,-61723.2514374623,62144.9235722936,-420.33074611146
1.16228555235,-61482.6842765096,62092.1070896585,-608.260527596598
0.99856336095,-60997.9854895383,63681.5121265883,-2682.5280736891
2.27738175917,-58787.9080222518,65270.9171635182,-6480.73175950721
2.0767683663,-58886.1435137918,66477.4001545036,-7589.17987234553
1.52354360134,-58646.2059901864,67683.8831454891,-9036.15361170138
0.974882718394,-58161.5413194447,70016.9621869603,-11854.4459847972
1.2646612906,-61142.6153844692,72350.0412284315,-11206.1611826717
2.50721371402,-61241.5189050303,72728.4379141176,-11484.4117953733
2.12635990606,-61002.2110187722,73106.8345998037,-12102.4972211255
2.12766716318,-60517.58046426,73248.1789901418,-12728.4708587186
2.11273362929,-59691.3526341408,73389.5233804799,-13696.0580127098
1.73008536575,-60074.0971107397,73605.4921501604,-13529.6649540549
1.87437801071,-60118.5917888455,73821.4609198408,-13700.9947529846
1.29512526771,-59917.1682775796,74600.1593084133,-14681.695905566
1.7106373307,-58469.5808441788,75378.8576969858,-16907.5662154764
2.29586530081,-58852.9933497987,76006.043589081,-17150.7543739815
1.72426430539,-58898.1176652518,76633.2294811762,-17733.387551619
3.37578952281,-58696.7282702155,77526.7651641873,-18826.6611044489
2.91455355728,-56824.8051725531,78420.3008471983,-21592.5811210879
2.52868732683,-56925.6836297224,78834.531152626,-21906.3188355767
3.04224438644,-56688.2646555062,79248.7614580537,-22557.4545581611
2.96417485607,-56203.7364496828,79493.4316563573,-23286.7310318184
2.93058599861,-56728.5196930921,79738.1018546608,-23006.6515755701
1.78749889314,-56830.0370288275,79947.4180522103,-23115.5935244897
5.8321332467,-56593.2476919586,80156.7342497598,-23557.6544245545
4.78672439882,-56108.7536023647,80349.0463158207,-24235.5059890571
2.40750544798,-58857.4288430284,80541.3583818815,-21681.5220334051
2.81231631283,-59272.7502356876,80726.5590756043,-21450.9965236039
2.79777109044,-59349.7557145237,80911.7597693271,-21559.206283713
2.76667265799,-59178.4609195171,81001.2063468741,-21819.978754699
5.20020053706,-63076.5189318755,81090.6529244211,-18008.9337920086
4.51771673804,-63492.4792031007,81100.5478679354,-17603.5509480967
2.92612962367,-63570.1143192841,81110.4428114496,-17537.4023625419
2.4202601497,-63398.9023326081,81028.1320899453,-17626.8094971874
3.02876261785,-63391.5172900344,80945.8213684409,-17551.2753157886
2.7925685591,-63675.0650964229,80798.7256232459,-17120.8679582639
1.72243096571,-63620.2785065508,80651.6298780509,-17029.6289405345
3.05383320886,-63316.0979848026,80441.8403764773,-17122.6885584658
1.83084892033,-65540.0600468575,80232.0508749036,-14690.1599791258
2.82739337401,-66182.5410350837,80028.7609446793,-13843.3925162215
3.07628946404,-66486.6783858306,79825.4710144549,-13335.7163391602
2.89122216633,-66540.8749756848,79668.0204495402,-13124.2542516891
3.62956030457,-69863.4330307068,79510.5698846256,-9643.5072936142
2.25656976348,-70326.4390625441,79379.5863401073,-9050.89070779977
3.16651632198,-70451.0922156834,79248.6027955891,-8794.34406358373
4.5473630268,-70325.2577789132,79103.3955213973,-8773.5903794573
3.2569740336,-70413.0382866819,78958.1882472055,-8541.89298649
2.53635280602,-70518.3888938135,78084.299922184,-7563.37467556447
2.27120602063,-70285.3773810284,77210.4115971624,-6922.76301011344
2.49643202948,-69801.3314493171,76710.491655813,-6906.6637744664
2.39147894224,-69003.1061440358,76210.5717144635,-7205.07409148548
4.07056346173,-69109.0956297334,76066.2125128342,-6953.04631963903
4.30384648854,-68876.5241367866,75921.8533112049,-7041.02532792967
2.30343274581,-68392.750630915,75921.8533112049,-7526.79924754407
2.57073193821,-68659.8039414012,75921.8533112049,-7259.47863786547
3.02172294589,-68766.4323056648,76058.0325852931,-7288.57855668238
3.00671389674,-68534.3008325564,76194.2118593814,-7656.90431292825
2.49525390987,-68050.7997525243,76389.2199395396,-8335.92493310543
2.99428702499,-68740.6226728013,76584.2280196978,-7840.61105987159
3.95671876051,-68847.8899156309,76686.6348206911,-7834.78818629964
1.8054786061,-68616.1984623608,76789.0416216844,-8171.03768071751
1.5252233068,-68132.9698081683,76895.1297610103,-8760.63472953522
1.66046849706,-68743.4134275327,77001.2179003363,-8256.14400430652
1.31073495397,-68851.3195489284,77105.1912081197,-8252.56092423729
1.3051742029,-68620.0681154965,77209.1645159031,-8587.79122620364
1.88395161428,-68137.1118871437,77334.2596004276,-9195.26376166969
2.77891575415,-68993.0052427034,77459.3546849522,-8463.57052649466
2.46962547769,-69101.5502426651,77596.8356810025,-8492.8158128597
1.59159990973,-68870.7388290715,77734.3166770528,-8861.98624807157
1.32530599696,-68388.0550265583,77850.3364948779,-9460.95616232272
2.36910374923,-68838.3809894831,77966.356312703,-9125.60621947065
1.26228766823,-68947.5648680109,78050.9199588778,-9102.0928031986
1.32416989269,-68717.1934742557,78135.4836050525,-9416.96596090414
2.4050004882,-68234.782097582,78187.5811702249,-9950.39407215476
2.85071015188,-68312.7327395488,78239.6787353974,-9924.09528569668
1.84294977509,-68422.5554966426,78258.9451823309,-9834.54673591314
1.16525836283,-68192.6241227257,78278.2116292644,-10084.4222481758
1.30927871957,-67710.4851718916,78266.8013419678,-10555.0068913567
1.49490149898,-68247.566261127,78255.3910546713,-10006.3298920454
3.49110240926,-68358.0278967868,78217.6481370556,-9856.12913785948
3.77160135334,-68128.5365427082,78179.9052194398,-10047.5970753783
2.0055229737,-67646.6700177137,78123.0352700274,-10474.35972934
1.18407926562,-68258.989088077,78066.165320615,-9805.99215327235
1.64447918991,-68370.0896023029,77998.3519353942,-9626.61785390132
1.89449705153,-68141.0382680626,77930.5385501733,-9787.60578505919
2.19600190244,-67659.4441689077,77858.5197909047,-10196.8796200946
2.85093119492,-68080.9825969835,77786.5010316361,-9702.66750345769
4.30833424237,-68192.7219897754,77717.08770513,-9520.05738111229
2.32401660555,-67964.1106753734,77647.674378624,-9681.2396866451
2.72448600468,-67482.7890020581,77585.0680535867,-10099.554565524
1.88430056116,-67943.5981523867,77522.4617285494,-9576.97927560155
1.95588527229,-68055.9764237447,77466.6168568796,-9408.68454786265
2.93396742309,-67827.805129181,77410.7719852098,-9580.0328886057
2.13927775582,-67346.7558817053,77358.8256105571,-10009.9304510961
4.59023105264,-67811.368372321,77306.8792359045,-9490.92063253088
3.09781909161,-67924.385522245,77253.576353944,-9326.09301260739
2.93779498909,-67696.6542475196,77200.2734719835,-9500.68142947476
3.00319361908,-67215.8774258835,77138.6046524611,-9919.72403295852
3.42436041195,-67700.6397174647,77076.9358329387,-9372.87175506202
3.80308754877,-67814.2957459548,77002.4497279834,-9184.35089447985
4.50659702495,-67587.0044910677,76927.9636230281,-9336.45253493545
4.57082407463,-67106.5000952712,76839.1107390775,-9728.03981973171
2.59346483308,-67677.4770350687,76750.2578551269,-9070.18735522513
1.86440442014,-67791.7719421248,76645.2976153933,-8851.66126884834
2.06287316226,-67564.920707076,76540.3373756596,-8973.35379542135
2.2281967355,-67084.6887371191,76418.9695326859,-9332.05259883136
2.70918358187,-67837.2659492704,76297.6016897123,-8457.62655686001
4.24291693952,-67838.9680705665,76160.4514526328,-8317.24046512682
4.99262304294,-67499.32519103,76023.3012155533,-8518.98340148036
2.47067576825,-66906.1339825866,75870.8740446501,-8962.26938629521
2.19512301333,-67281.4302734802,75718.4468737469,-8434.82147725331
2.64900929448,-67283.7712733423,75551.8028101837,-8265.38252754684
2.99407358739,-66944.5684136442,75385.1587466204,-8437.59625938885
3.16365521779,-66351.6496310404,75203.9307766037,-8849.11749034551
4.11799511818,-67335.8083710635,75022.702806587,-7682.77644040537
3.36752570898,-67452.0199138176,74830.5596405734,-7375.17220104685
2.91017311505,-67226.4887382838,74638.4164745599,-7409.01756316102
2.24372176985,-66747.0740458456,74417.8770985548,-7668.55933093929
2.23246505527,-67227.7434188686,74197.3377225497,-6967.36183862576
2.22205332141,-67344.5938401888,73947.7516118941,-6600.93571838383
3.06872697427,-67119.5026844933,73698.1655012385,-6575.59408977092
3.33426647188,-66640.3604178948,73468.5398220832,-6824.84513771659
3.7803271594,-67213.1311254459,73238.9141429279,-6022.00269032261
4.28178896533,-67330.6204253322,73026.32802055,-5691.42580625255
2.8834289266,-67105.9692894749,72813.7418981721,-5704.88917977059
2.24367782764,-66627.099448716,72661.9001261257,-6032.55699958207
2.00603848739,-67041.4069434764,72510.0583540792,-5466.64537211541
3.63870210116,-67159.5351219287,72413.3141309913,-5250.1403069615
3.56850646644,-66935.3240059098,72316.5699079035,-5377.67739552725
4.63764647336,-66456.7265909904,72271.4230191625,-5810.05878169875
3.84559942185,-66848.92326512,72226.2761304216,-5373.50726587969
3.13261857921,-66967.6903221383,72218.4397594437,-5247.61681872618
3.58382804718,-66743.9192259577,72210.6033884659,-5463.10033446096
3.51655111843,-66265.594236878,72235.1225690754,-5966.011781079
3.8705772237,-66735.7461165192,72259.6417496849,-5520.02505594204
5.0372137985,-66855.1520521035,72323.3438287257,-5463.15456282372
5.82629274841,-66631.8209757612,72387.0459077665,-5749.39863925689
3.39126575962,-66153.7684125211,72545.5105328966,-6388.35085461588
3.2736343413,-66610.7922459757,72703.9751580266,-6089.90927770961
2.5303618107,-66730.8370601261,72676.0758258592,-5942.7084039224
2.26794027091,-66507.9460036221,72648.1764936917,-6137.96254979871
3.24926893225,-66030.1658662215,72441.7254605116,-6408.31032535784
4.24375777305,-66524.0581299694,72235.2744273315,-5706.97253958906
4.3561768677,-66644.7418226858,72092.4466554362,-5443.3486558827
3.44724050608,-66422.2907860201,71949.6188835409,-5523.88085701471
2.35045183657,-65944.7830744591,71838.9205985775,-5891.78707228176
2.99642061353,-66790.0626715191,71728.222313614,-4935.16322148137
2.67700132391,-66513.75437197,71640.482272991,-5124.05089969703
2.73669181189,-65894.5608788187,71552.7422323679,-5655.44466173736
3.1682974329,-65019.9189195195,71471.8128516678,-6448.72563471532
2.90354556636,-65099.9098981084,71390.8834709676,-6288.07002729279
2.90647535935,-64824.0162798717,71344.8445291557,-6517.92177392469
2.21036924894,-64205.4870038123,71298.8055873438,-7091.10821428255
1.5060547131,-63331.1174703528,71295.9895147064,-7963.36598964052
1.5580184088,-66296.0869216797,71293.173442069,-4995.52850198052
2.88907698186,-66418.0146583329,71325.3413182379,-4904.43758292306
5.36568825079,-66197.5562729434,71357.5091944067,-5154.5872332125
5.35902994723,-65720.8658389012,71412.5198285786,-5686.29495973018
2.15253782739,-66389.2982684893,71467.5304627505,-5076.07965643381
2.94800427414,-66511.6406864549,71529.0514562614,-5014.46276553233
2.56621274303,-66291.8465181574,71590.5724497722,-5296.15971887171
3.10206934508,-65815.4285099548,71645.8637214687,-5827.33314216878
2.82096125329,-66536.4879521478,71701.1549931652,-5161.84607976409
3.71906535969,-66659.2450514256,71741.3962461731,-5078.43212938773
5.67335877849,-66440.1151002202,71781.637499181,-5335.84904018225
3.71230797708,-65963.9695178572,71793.4490251363,-5825.76719930202
3.45382692921,-66706.5320311706,71805.2605510917,-5095.27469299188
2.67017618401,-66829.6658415072,71783.3411869849,-4951.00516929368
2.52670932489,-66611.2001073939,71761.4218228782,-5147.69500615943
2.81582732144,-66135.3269508705,71709.6603543713,-5571.51757617937
2.79540763781,-67224.2694789196,71657.8988858643,-4430.83399930691
4.43599265939,-67280.1275272926,71585.3911399037,-4300.82761995173
2.89271464165,-66994.6735372489,71512.8833939431,-4515.31714205256
1.83014857723,-66451.4203335426,71430.4598052846,-4977.20932316477
2.19246495523,-67147.8222366018,71348.0362166262,-4198.02151506917
2.10297064009,-67204.0569960335,71264.45288069,-4058.29291401638
1.76627073647,-66919.2672230818,71180.8695447538,-4259.8360509355
2.47939129488,-66376.2864452152,71101.4405314725,-4722.67469496241
4.14884565675,-67397.8087886854,71022.0115181912,-3620.05388384908
3.84830791998,-67522.0727321983,70948.4182472599,-3422.49720714157
1.41403477239,-67305.5996493611,70874.8249763285,-3567.81129219502
2.96216252569,-66830.5826307685,70805.5393644667,-3971.99457117252
3.52973251209,-67833.6780611222,70736.2537526048,-2899.04595897056
3.17959105635,-67958.3187156939,70669.0124752215,-2707.51416847124
4.39466389438,-67742.5098499487,70601.7711978381,-2854.86668399503
4.44944253211,-67267.8041176077,70532.3742618168,-3260.12070167696
2.5790367401,-68220.4733207855,70462.9773257954,-2239.92496826981
1.2113668921,-68345.490686416,70388.7740097675,-2042.07195645946
1.62329138291,-68130.3460377629,70314.5706937396,-2182.60136459385
1.38309014091,-67655.9515916734,70238.1647093647,-2580.8300275504
