"BitcoinDaysDestroyedMinMonth","seasonal","trend","remainder"
3541128,113744.843987658,4366374.51560911,-938991.359596767
3995178,113744.843987658,4307113.40884821,-425680.252835872
1919561,113744.843987658,4247852.30208732,-2442036.14607498
3827837,113744.843987658,4122500.33018404,-408408.174171702
1848679,248744.131441143,3997148.35828077,-2397213.48972191
3027048,248744.131441143,3822314.19908252,-1044010.33052367
3959147,248744.131441143,3647480.03988427,62922.8286745828
6597428,248744.131441143,3553409.44549549,2795274.42306337
1770874,361418.522601207,3459338.8511067,-2049883.37370791
1432213,361418.522601207,3345928.17820311,-2275133.70080432
2189396,361418.522601207,3232517.50529952,-1404540.02790073
5596762,361418.522601207,3112536.92976748,2122806.54763131
2144023,591519.334142945,2992556.35423543,-1440052.68837838
1721791,591519.334142945,2942659.55909993,-1812387.89324287
6051781,591519.334142945,2892762.76396442,2567498.90189263
1464222,591519.334142945,2853624.60608074,-1980921.94022368
1598415,297151.46475321,2814486.44819705,-1513222.91295026
1314378,297151.46475321,2787264.74476785,-1770038.20952106
1464536,297151.46475321,2760043.04133865,-1592658.50609186
2162316,297151.46475321,2827853.6586285,-962689.123381709
2257267,-321320.601042309,2895664.27591834,-317076.674876036
14164446,-321320.601042309,3028613.4938035,11457153.1072388
622697,-321320.601042309,3161562.71168865,-2217545.11064634
1030522,-321320.601042309,3154157.06008649,-1802314.45904418
3396650,136534.613679744,3146751.40848433,113363.977835925
3531748,136534.613679744,3025408.00954218,369805.37677808
4361070,136534.613679744,2904064.61060002,1320470.77572023
7689059,136534.613679744,2824129.02774077,4728395.35857948
2086447,693538.712914081,2744193.44488153,-1351285.15779561
2145574,693538.712914081,2678508.54710195,-1226473.26001603
2368801,693538.712914081,2612823.64932237,-937561.362236452
1836504,693538.712914081,2668257.61004769,-1525292.32296177
13495316,209681.922906511,2723691.57077301,10561942.5063205
8513776,209681.922906511,2793373.30218341,5510720.77491008
3632985,209681.922906511,2863055.0335938,560248.043499691
3491961,209681.922906511,2889518.59321872,392760.483874767
8085242,71641.091188058,2915982.15284365,5097618.7559683
1318120,71641.091188058,2825890.71204164,-1579411.80322969
3888797,71641.091188058,2735799.27123962,1081356.63757232
3052035,71641.091188058,2590264.82030378,390129.088508158
1324960,400509.487477649,2444730.36936794,-1520279.85684559
2029362,400509.487477649,2319778.20041971,-690925.687897358
5005580,400509.487477649,2194826.03147147,2410244.48105088
3506440,400509.487477649,2111320.20965661,994610.302865737
1065290,240679.05939017,2027814.38784176,-1203203.44723193
1089641,240679.05939017,2035496.75247196,-1186534.81186213
2147593,240679.05939017,2043179.11710216,-136265.17649233
1605115,240679.05939017,2108742.79735493,-744306.856745103
1280320,102184.55839564,2174306.47760771,-996171.036003346
1633556,102184.55839564,2381114.09409612,-849742.652491764
1565838,102184.55839564,2587921.71058454,-1124268.26898018
2517233,102184.55839564,2829665.30157129,-414616.859966929
4781041,59070.3326542372,3071408.89255804,1650561.77478773
3616385,59070.3326542372,3298576.51516983,258738.152175928
3587270,59070.3326542372,3525744.13778163,2455.52956412965
3912788,59070.3326542372,3780633.68228749,73083.9850582681
6527507,230541.032340231,4035523.22679336,2261442.74086641
3677739,230541.032340231,4274841.60163124,-827643.633971475
12422509,230541.032340231,4514159.97646913,7677807.99119064
9018927,230541.032340231,4466689.8254092,4321696.14225057
4783964,124929.932098488,4419219.67434927,239814.393552238
7199661,124929.932098488,4239845.66146101,2834885.4064405
4824798,124929.932098488,4060471.64857274,639396.419328772
5173784,124929.932098488,3900354.82565382,1148499.24224769
2210542,34290.1777412314,3740238.00273491,-1563986.18047614
1496358,34290.1777412314,3560796.11356122,-2098728.29130245
2239721,34290.1777412314,3381354.22438752,-1175923.40212875
7425469,34290.1777412314,3237288.90567949,4153889.91657928
2462928,229623.233194903,3093223.58697145,-859918.820166353
5258907,229623.233194903,3089017.18938365,1940266.57742145
5785715,229623.233194903,3084810.79179584,2471280.97500925
1509531,229623.233194903,3116591.02094729,-1836683.25414219
1578742,327209.712526427,3148371.25009874,-1896838.96262517
2454125,327209.712526427,3186068.08177658,-1059152.79430301
3512916,327209.712526427,3223764.91345442,-38058.6259808512
2405071,327209.712526427,3275498.36402564,-1197637.07655207
1927692,184364.597415079,3327231.81459686,-1583904.41201194
2537729,184364.597415079,3369616.62000132,-1016252.2174164
2464597,184364.597415079,3412001.42540578,-1131769.02282086
2704569,184364.597415079,3411027.32271704,-890822.920132114
2349107,-31032.2842144451,3410053.22002829,-1029913.93581385
2148678,-31032.2842144451,3433991.66473937,-1254281.38052492
3237516,-31032.2842144451,3457930.10945044,-189381.825235996
2103438,-31032.2842144451,3595447.68660308,-1460977.40238863
1211745,336055.498882847,3732965.26375571,-2857275.76263856
1619245,336055.498882847,3876820.79787675,-2593631.29675959
5741096,336055.498882847,4020676.33199778,1384364.16911938
4037824,336055.498882847,4146766.41283599,-444997.911718832
4590333,429743.98572222,4272856.49367419,-112267.479396413
2951409,429743.98572222,4284123.28312174,-1762458.26884396
4742798,429743.98572222,4295390.07256929,17663.9417084865
31927760,429743.98572222,4170800.09420062,27327215.9200772
1388184,249783.644131352,4046210.11583195,-2907809.7599633
3721922,249783.644131352,3880331.18763865,-408192.831770006
1635492,249783.644131352,3714452.25944536,-2328743.90357671
2348062,249783.644131352,3681902.69176924,-1583624.3359006
3279725,342234.592036424,3649353.12409313,-711862.716129556
2908501,342234.592036424,3695385.47085459,-1129119.06289102
1746362,342234.592036424,3741417.81761605,-2337290.40965248
2958217,342234.592036424,3767522.56435318,-1151540.1563896
3777826,520033.686527464,3793627.31109031,-535834.997617772
24091869,520033.686527464,3709615.83324811,19862219.4802244
3961274,520033.686527464,3625604.35540591,-184364.041933373
5903279,520033.686527464,3562962.1581279,1820283.15534463
2188242,724939.923698513,3500319.96084989,-2037017.88454841
5234987,724939.923698513,3377397.80748131,1132649.26882018
1976162,724939.923698513,3254475.65411272,-2003253.57781124
2344337,724939.923698513,3193869.45876699,-1574472.3824655
2332887,914888.177658876,3133263.26342125,-1715264.44108012
5260069,914888.177658876,3109551.74818804,1235629.07415308
3065807,914888.177658876,3085840.23295484,-934921.410613713
3090672,914888.177658876,3090575.15955555,-914791.337214428
1487136,1612210.1948837,3095310.08615627,-3220384.28103996
840347,1612210.1948837,3161494.21096193,-3933357.40584562
2450061,1612210.1948837,3227678.33576759,-2389827.53065129
2236041,1612210.1948837,3391955.81979619,-2768125.01467988
2304735,2089104.75504272,3556233.30382479,-3340603.05886751
10046053,2089104.75504272,3764411.05596832,4192537.18898896
3740327,2089104.75504272,3972588.80811185,-2321366.56315457
3976897,2089104.75504272,4059314.86901933,-2171522.62406205
3267849,1786699.666042,4146040.92992681,-2664891.5959688
3881088,1786699.666042,4075629.87609371,-1981241.54213571
4969131,1786699.666042,4005218.82226062,-822787.488302619
4016867,1786699.666042,3866642.57729401,-1636475.243336
2151089,1252357.56030885,3728066.33232739,-2829334.89263624
1265546,1252357.56030885,3606189.24945805,-3593000.8097669
2840199,1252357.56030885,3484312.1665887,-1896470.72689755
1662480,1252357.56030885,3447956.32105554,-3037833.88136439
2527122,7110099.5785017,3411600.47552237,-7994578.05402407
7770592,7110099.5785017,3415562.77727132,-2755070.35577302
2443525,7110099.5785017,3419525.07902027,-8086099.65752198
4006461,7110099.5785017,3420599.24190473,-6524237.82040643
6511458,7156095.06708469,3421673.40478918,-4066310.47187387
4989276,7156095.06708469,3400977.1462736,-5567796.21335828
2572467,7156095.06708469,3380280.88775801,-7963908.9548427
1805989,7156095.06708469,3304518.20673698,-8654624.27382167
2829842,1000697.68959239,3228755.52571596,-1399611.21530835
5748378,1000697.68959239,3244738.2201789,1502942.09022871
10447998,1000697.68959239,3260720.91464183,6186579.39576578
1742305,1000697.68959239,3334600.13392075,-2592992.82351314
2434123,1096095.95423828,3408479.35319966,-2070452.30743795
3754857,1096095.95423828,3435543.55577977,-776782.510018053
1704070,1096095.95423828,3462607.75835988,-2854633.71259816
2720168,1096095.95423828,3460684.2564802,-1836612.21071848
2624773,1318962.4749642,3458760.75460052,-2152950.22956472
3164205,1318962.4749642,3423592.48840824,-1578349.96337244
2209265,1318962.4749642,3388424.22221597,-2498121.69718016
1225166,1318962.4749642,3318935.62444677,-3412732.09941097
2525938,1220648.54589896,3249447.02667758,-1944157.57257655
2142419,1220648.54589896,3133202.62452065,-2211432.17041961
2374035,1220648.54589896,3016958.22236371,-1863571.76826267
6271666,1220648.54589896,3008574.17497341,2042443.27912763
6545339,1310638.3546497,3000190.12758311,2234510.51776718
1175537,1310638.3546497,3028056.15237816,-3163157.50702786
1770756,1310638.3546497,3055922.1771732,-2595804.53182291
3552675,1310638.3546497,3068391.0961087,-826354.450758403
11067290,1387424.56335774,3080860.0150442,6599005.42159806
8719164,1387424.56335774,3074929.23304006,4256810.20360219
5297199,1387424.56335774,3068998.45103593,840775.98560633
3996595,1387424.56335774,3022982.84962075,-413812.412978489
1725567,639179.476841124,2976967.24820556,-1890579.72504669
2372980,639179.476841124,2990415.61126819,-1256615.08810931
1842227,639179.476841124,3003863.97433081,-1800816.45117194
3037492,639179.476841124,3106623.85454764,-708311.331388769
2799240,552576.822364071,3209383.73476448,-962720.557128547
5610802,552576.822364071,3581116.85576548,1477108.32187045
11049606,552576.822364071,3952849.97676649,6544179.20086944
4475671,552576.822364071,4045930.72528859,-122836.547652664
6798547,878088.363245422,4139011.4738107,1781447.16294388
3856645,878088.363245422,4250180.84644336,-1271624.20968879
38431294,878088.363245422,4361350.21907603,33191855.4176785
19157088,878088.363245422,4239690.27718681,14039309.3595678
14649238,1158981.01665319,4118030.33529758,9372226.64804924
11339609,1158981.01665319,3965945.51697041,6214682.46637641
56421802,1158981.01665319,3813860.69864324,51448960.2847036
3915795,1158981.01665319,3831095.50459214,-1074281.52124532
3435948,1412431.9154085,3848330.31054103,-1824814.22594953
3866301,1412431.9154085,3878637.51621926,-1424768.43162776
5664886,1412431.9154085,3908944.72189749,343509.36269401
3649093,1412431.9154085,4011367.14821793,-1774706.06362643
5171828,860601.779815504,4113789.57453837,197436.645646124
4804611,860601.779815504,4915168.37884113,-971159.158656632
3527032,860601.779815504,5716547.18314388,-3050116.96295939
1967563,860601.779815504,6419151.95537903,-5312190.73519453
6610177,845584.426816149,7121756.72761417,-1357164.15443032
18426547,845584.426816149,7989895.39828519,9591067.17489866
11011473,845584.426816149,8858034.0689562,1307854.50422765
15567128,845584.426816149,9136836.10946319,5584707.46372066
12835247,872222.638846596,9415638.14997019,2547386.21118322
14731016,872222.638846596,9510095.25109085,4348698.11006255
10451747,872222.638846596,9604552.35221152,-25027.9910581149
10717424,872222.638846596,9860490.42319584,-15289.0620424338
16135975,754801.227378915,10116428.4941802,5264745.27844093
10891843,754801.227378915,10465905.357745,-328863.585123936
20498322,754801.227378915,10815382.2213099,8928138.55131119
18321124,754801.227378915,11112968.6224935,6453354.1501276
13961380,616000.03449754,11410555.0236771,1934824.94182537
14148085,616000.03449754,12015932.4200919,1516152.5454106
18875399,616000.03449754,12621309.8165066,5638089.14899582
26965413,616000.03449754,12977368.9773192,13372043.9881833
24636495,634118.447499252,13333428.1381317,10668948.4143691
10005281,634118.447499252,13587088.5188329,-4215925.9663322
14610291,634118.447499252,13840748.8995342,135423.652966529
15439796,634118.447499252,13869728.5550939,935948.997406859
8411787,929572.629461704,13898708.2106536,-6416493.84011526
38424175,929572.629461704,12375983.2245927,25118619.1459456
44734666,929572.629461704,10853258.2385317,32951835.1320066
25033759,929572.629461704,9989884.7942154,14114301.5763229
17233289,873425.69637264,9126511.34989906,7233351.9537283
21309131,873425.69637264,7832192.65348224,12603512.6501451
8420323,873425.69637264,6537873.95706542,1009023.34656194
7623486,873425.69637264,6348214.09015104,401846.213476317
11015847,650869.399353974,6158554.22323666,4206423.37740936
8156445,650869.399353974,5918828.29048938,1586747.31015664
4326951,650869.399353974,5679102.35774211,-2003020.75709608
7452999,650869.399353974,5170063.50675834,1632066.09388769
6469697,176837.772984145,4661024.65577457,1631834.57124128
9704052,176837.772984145,4344442.73497888,5182771.49203698
3081877,176837.772984145,4027860.81418318,-1122821.58716732
2723921,176837.772984145,3759113.45364775,-1212030.22663189
2870820,322703.48830457,3490366.09311232,-942249.581416889
7156751,322703.48830457,3401137.17573063,3432910.3359648
2695456,322703.48830457,3311908.25834894,-939155.74665351
4684838,322703.48830457,3437605.29067506,924529.221020365
3019955,465738.947260367,3563302.32300119,-1009086.27026156
6578465,465738.947260367,3793856.20392444,2318869.84881519
13297513,465738.947260367,4024410.0848477,8807363.96789194
4749336,465738.947260367,4110837.9365319,172759.116207735
17143157,207384.256939951,4197265.7882161,12738506.9548439
5382373,207384.256939951,4110041.60058751,1064947.14247254
3485567,207384.256939951,4022817.41295891,-744634.669898862
133048690,207384.256939951,3848673.9075217,128992631.835538
1006149,107158.669779621,3674530.4020845,-2775540.07186412
2564109,107158.669779621,3482840.88221897,-1025890.55199859
2960115,107158.669779621,3291151.36235345,-438195.032133068
30057210,107158.669779621,3095786.14603388,26854265.1841865
2414516,603102.293478039,2900420.92971431,-1089007.22319235
9205080,603102.293478039,2837804.94945705,5764172.75706492
1914339,603102.293478039,2775188.96919979,-1463952.26267782
2285533,603102.293478039,2805503.40598575,-1123072.69946379
1290723,807387.180410692,2835817.84277172,-2352482.02318242
836501,807387.180410692,2897008.48193179,-2867894.66234248
1226734,807387.180410692,2958199.12109186,-2538852.30150255
3507344,807387.180410692,3132351.70903665,-432394.889447346
3378317,434216.619031743,3306504.29698145,-362403.916013192
11507190,-710238.030744957,3366904.37371069,8850523.65703427
7086355,-427962.818742667,3427304.45043993,4087013.36830274
3001235,-427962.818742667,3410342.51868331,18855.3000593586
3798436,-427962.818742667,3393380.58692669,833018.231815978
7569791,-427962.818742667,3389815.00029617,4607938.81844649
2052535,-138725.970805601,3386249.41366566,-1194988.44286005
2264716,-138725.970805601,3426771.23098475,-1023329.26017915
3834092,-138725.970805601,3467293.04830385,505524.92250175
13301381,-138725.970805601,3477764.73820373,9962342.23260187
4361034,-217349.145626021,3488236.42810361,1090146.71752241
3415136,-217349.145626021,3500371.36336929,132113.782256729
8449913,-217349.145626021,3512506.29863497,5154755.84699105
4403195,-217349.145626021,3503851.82547742,1116692.3201486
2469259,-301501.267935053,3495197.35231987,-724437.084384814
1800633,-301501.267935053,3467138.68456427,-1365004.41662922
2975218,-301501.267935053,3439080.01680868,-162360.748873628
4126089,-301501.267935053,3398300.14964873,1029290.11828633
3617675,-134586.87314402,3357520.28248877,394741.590655245
5153917,-134586.87314402,3331303.72302665,1957200.15011737
2244219,-134586.87314402,3305087.16356452,-926281.290420503
4405008,-134586.87314402,3229782.59517448,1309812.27796954
3543988,-319327.339569019,3154478.02678444,708837.312784581
1187184,-319327.339569019,3012889.59099884,-1506378.25142982
3601248,-319327.339569019,2871301.15521324,1049274.18435577
3658050,-319327.339569019,2777638.67647051,1199738.66309851
3875691,-260131.8305079,2683976.19772777,1451846.63278013
2871752,-260131.8305079,2621234.62918896,510649.201318942
2076092,-260131.8305079,2558493.06065014,-222269.230142243
4462855,-260131.8305079,2509317.18338583,2213669.64712207
1944878,60791.9916897528,2460141.30612152,-576055.297811273
1544679,60791.9916897528,2401232.74801214,-917345.739701896
3638826,60791.9916897528,2342324.18990277,1235709.81840748
12910550,60791.9916897528,2373094.29822451,10476663.7100857
138147818,-219614.411797016,2403864.40654626,135963568.005251
5705842,-219614.411797016,2520224.22782695,3405232.18397007
1609411,-219614.411797016,2636584.04910764,-807558.637310624
3150818,-219614.411797016,2735182.88967138,635249.522125633
3582467,-249811.069522989,2833781.73023513,998496.339287864
5434430,-249811.069522989,2929870.02459419,2754371.0449288
4686778,-249811.069522989,3025958.31895326,1910630.75056973
2275924,-249811.069522989,3206822.97419996,-681087.904676973
4243283,-82725.733315504,3387687.62944667,938321.103868833
2563038,-82725.733315504,3561584.4437234,-915820.710407901
3705592,-82725.733315504,3735481.25800014,52836.4753153659
1931805,-82725.733315504,3784767.12919372,-1770236.39587821
4518558,-223236.543015216,3834053.0003873,907741.542627919
5415138,-223236.543015216,3808344.09859308,1830030.44442213
4217261,-223236.543015216,3782635.19679887,657862.346216349
5253021,-223236.543015216,3465350.73437745,2010906.80863776
1087906,-100837.826560463,3148066.27195604,-1959322.44539558
1572807,-100837.826560463,2832188.26339985,-1158543.43683939
7049828,-100837.826560463,2516310.25484366,4634355.5717168
12042031,-100837.826560463,2435363.56306203,9707505.26349843
2140649,-106953.985616844,2354416.87128041,-106813.885663565
2314181,-106953.985616844,2497992.21502641,-76857.2294095615
11040975,-106953.985616844,2641567.5587724,8506361.42684444
9430708,-106953.985616844,2927465.51536178,6610196.47025507
4827530,-290088.487924369,3213363.47195115,1904255.01597322
6209577,-290088.487924369,3226145.3670857,3273520.12083867
5698553,-290088.487924369,3238927.26222025,2749714.22570412
5573585,-290088.487924369,3115615.98218309,2748057.50574128
2878784,-92076.6852178698,2992304.70214593,-21444.0169280595
172746388,-92076.6852178698,2703813.79476839,170134650.890449
3199461,-92076.6852178698,2415322.88739084,876214.797827026
2662558,-92076.6852178698,2241480.27219966,513154.41301821
103062823,-6943.62896433185,2067637.65700848,101002128.971956
16683168,-6943.62896433184,1953017.06321415,14737094.5657502
2905708,-6943.62896433184,1838396.46941983,1074255.15954451
5402016,-6943.62896433184,1884683.88125014,3524275.7477142
2610333,-206509.695551439,1930971.29308044,885871.402470995
1260098,-206509.695551439,2061597.86154464,-594990.165993199
1371622,-206509.695551439,2192224.43000883,-614092.734457394
2777884,-206509.695551439,2329886.10428386,654507.59126758
4905611,111234.664424623,2467547.77855889,2326828.55701649
4460661,111234.664424623,2684271.03037729,1665155.30519809
7629142,111234.664424623,2900994.28219569,4616913.05337969
5154098,111234.664424623,3191190.11894971,1851673.21662567
14383760,295118.050456453,3481385.95570373,10607255.9938398
1149363,295118.050456453,3597025.86794622,-2742780.91840267
2380315,295118.050456453,3712665.78018871,-1627468.83064516
5123612,295118.050456453,3642885.8675549,1185608.08198865
1582371,417087.002559019,3573105.9549211,-2407821.95748012
5820138,417087.002559019,3410738.37552259,1992312.62191839
5137564,417087.002559019,3248370.79612408,1472106.2013169
2774448,417087.002559019,3069884.9131484,-712523.915707415
3957450,719331.897215672,2891399.03017271,346719.072611617
2634994,719331.897215672,2669278.034888,-753615.932103667
2549035,719331.897215672,2447157.03960328,-617453.936818951
1945404,719331.897215672,2133258.73157581,-907186.628791485
13397074,472696.032762539,1819360.42354835,11105017.5436891
1294874,472696.032762539,1652439.52086196,-830261.553624498
10946143,472696.032762539,1485518.61817557,8987928.34906189
2403922,472696.032762539,1359168.20045324,572057.766784218
6945943,504964.63285018,1232817.78273092,5208160.5844189
1405183,504964.63285018,1211060.07486897,-310841.707719147
2499508,504964.63285018,1189302.36700702,805241.000142802
12591771,504964.63285018,1233225.25764861,10853581.1095012
6113295,543076.65576974,1277148.14829019,4293070.19594007
975456,543076.65576974,1381027.40924574,-948648.065015476
1404642,543076.65576974,1484906.67020128,-623341.325971017
2466589,543076.65576974,1528771.42926078,394740.914969484
2728997,730247.663937308,1572636.18832027,426113.147742418
17516136,730247.663937308,1611349.19083243,15174539.1452303
2259594,730247.663937308,1650062.1933446,-120715.857281903
4869280,730247.663937308,1728980.44585449,2410051.89020821
0,643903.409246983,1807898.69836438,-2451802.10761136
254936,643903.409246983,1881980.91461913,-2270948.32386612
1363162,643903.409246983,1956063.13087389,-1236804.54012087
2425775,643903.409246983,2005584.992692,-223713.401938983
4871069,288082.745103495,2055106.85451011,2527879.4003864
3072779,288082.745103495,2184724.1039926,599972.150903901
1755985,288082.745103495,2314341.3534751,-846439.098578593
1531638,288082.745103495,2382310.66904733,-1138755.41415082
1433910,661235.025739269,2450279.98461956,-1677605.01035883
1379482,661235.025739269,2421186.09524664,-1702939.12098591
3383653,661235.025739269,2392092.20587373,330325.768387006
1690782,661235.025739269,2426128.69211766,-1396581.71785693
1802083,523134.83562621,2460165.17836159,-1181217.0139878
1501844,523134.83562621,2526333.45748617,-1547624.29311238
742567,523134.83562621,2592501.73661075,-2373069.57223696
1066242,523134.83562621,2606014.15745517,-2062906.99308138
2757375,113744.843987658,2619526.5782996,24103.5777127398
1613178,113744.843987658,2640486.77854609,-1141053.62253375
2175716,113744.843987658,2661446.97879258,-599475.822780233
2033128,113744.843987658,2668677.75174501,-749294.595732672
1250214,248744.131441143,2675908.52469745,-1674438.6561386
1090882,248744.131441143,2639534.93597952,-1797397.06742067
1554068,248744.131441143,2603161.34726159,-1297837.47870274
1378369,248744.131441143,2580199.30554332,-1450574.43698446
1067024,361418.522601207,2557237.26382504,-1851631.78642625
6535522,361418.522601207,2570836.0304006,3603267.4469982
2008772,361418.522601207,2584434.79697615,-937081.319577359
1231363,361418.522601207,2654181.11377922,-1784236.63638043
1004361,591519.334142945,2723927.43058229,-2311085.76472523
1972656,591519.334142945,2840643.39276517,-1459506.72690812
1023333,591519.334142945,2957359.35494805,-2525545.689091
1333103,591519.334142945,3121749.79441527,-2380166.12855821
2692126,297151.46475321,3286140.23388248,-891165.698635689
3108885,297151.46475321,3543278.56275733,-731545.027510542
2486569,297151.46475321,3800416.89163219,-1610999.35638539
9679828,297151.46475321,3907554.58212434,5475121.95312245
4985972,-321320.601042309,4014692.27261649,1292600.32842582
4109947,-321320.601042309,4017625.99831712,413641.602725184
3552026,-321320.601042309,4020559.72401776,-147213.122975454
28184433,-321320.601042309,3938536.02411859,24567217.5769237
2605285,136534.613679744,3856512.32421942,-1387761.93789916
4162720,136534.613679744,3708498.38857033,317686.997749929
5869840,136534.613679744,3560484.45292124,2172820.93339902
3494612,136534.613679744,3421172.73353565,-63095.3472153922
2595711,693538.712914081,3281861.01415006,-1379688.72706414
4094976,693538.712914081,3156358.26567147,245079.021414448
2425830,693538.712914081,3030855.51719288,-1298564.23010696
3513410,693538.712914081,2926264.37392739,-106393.086841473
2704307,209681.922906511,2821673.2306619,-327048.153568414
1922584,209681.922906511,2727389.08796609,-1014487.0108726
2252153,209681.922906511,2633104.94527028,-590633.868176787
2187061,209681.922906511,2377448.32906059,-400069.251967099
11463847,71641.091188058,2121791.7128509,9270414.19596104
13615339,71641.091188058,2069688.46757905,11474009.4412329
9311359,71641.091188058,2017585.22230719,7222132.68650475
44720810,71641.091188058,2001077.27670491,42648091.632107
1627981,400509.487477649,1984569.33110264,-757097.818580284
782841,400509.487477649,2018880.8126636,-1636549.30014125
3028795,400509.487477649,2053192.29422456,575093.21829779
1660341,400509.487477649,2123921.39495473,-864089.882432383
2027407,240679.05939017,2194650.49568491,-407922.555075077
2598103,240679.05939017,2282650.85171561,74773.0888942159
1849265,240679.05939017,2370651.20774632,-762065.267136492
1048062,240679.05939017,2470124.04562033,-1662741.1050105
2419539,102184.55839564,2569596.88349433,-252242.441889973
2402794,102184.55839564,2628621.41967043,-328011.978066072
8426156,102184.55839564,2687645.95584653,5636325.48575783
1383176,102184.55839564,2808129.48595957,-1527138.04435521
3657497,59070.3326542372,2928613.0160726,669813.651273158
2218629,59070.3326542372,3031354.36881739,-871795.701471623
896629,59070.3326542372,3134095.72156217,-2296537.0542164
13534710,59070.3326542372,3155840.36063631,10319799.3067095
4396758,230541.032340231,3177584.99971046,988631.967949313
2385353,230541.032340231,3085066.82548948,-930254.857829713
3597986,230541.032340231,2992548.65126851,374896.316391262
4781214,230541.032340231,2896459.10177483,1654213.86588494
2046355,124929.932098488,2800369.55228116,-878944.484379646
1650448,124929.932098488,2701871.75059498,-1176353.68269347
1282963,124929.932098488,2603373.9489088,-1445340.88100729
1848594,124929.932098488,2544046.5605178,-820382.492616293
1018162,34290.1777412314,2484719.17212681,-1500847.34986804
5904022,34290.1777412314,2508619.48519454,3361112.33706423
2643455,34290.1777412314,2532519.79826227,76645.0239964998
1369213,34290.1777412314,2589245.26813907,-1254322.4458803
1588077,229623.233194903,2645970.73801588,-1287516.97121078
1094678,229623.233194903,2719834.5285155,-1854779.7617104
1508627,229623.233194903,2793698.31901512,-1514694.55221003
1314964,229623.233194903,2935934.28860021,-1850593.52179512
1934117,327209.712526427,3078170.2581853,-1471262.97071173
2985515,327209.712526427,3255298.19592469,-596992.908451113
2730899,327209.712526427,3432426.13366407,-1028736.84619049
3265607,327209.712526427,3566732.31596703,-628335.028493452
3067398,184364.597415079,3701038.49826998,-818005.095685061
3054230,184364.597415079,3741821.63661258,-871956.234027662
4372212,184364.597415079,3782604.77495518,405242.627629737
2432710,184364.597415079,3787226.67806378,-1538881.27547886
8553980,-31032.2842144451,3791848.58117238,4793163.70304207
2686631,-31032.2842144451,3803987.10545126,-1086323.82123682
1842716,-31032.2842144451,3816125.62973015,-1942377.3455157
2502835,-31032.2842144451,3808696.20344529,-1274828.91923084
3047202,336055.498882847,3801266.77716043,-1090120.27604328
4681392,336055.498882847,3765712.98620398,579623.514913173
4004478,336055.498882847,3730159.19524753,-61736.6941303774
2822412,336055.498882847,3687066.0632467,-1200709.56212954
7511936,429743.98572222,3643972.93124586,3438219.08303192
2542740,429743.98572222,3478253.29941002,-1365257.28513224
1562362,429743.98572222,3312533.66757418,-2179915.6532964
6332713,429743.98572222,3227848.31390213,2675120.70037565
15944038,249783.644131352,3143162.96023008,12551091.3956386
12634853,249783.644131352,3153933.9555725,9231135.40029615
3997605,249783.644131352,3164704.95091491,583116.404953736
1838404,249783.644131352,3183790.37342446,-1595170.01755581
2417374,342234.592036424,3202875.795934,-1127736.38797043
1677860,342234.592036424,3201009.26544536,-1865383.85748179
2067961,342234.592036424,3199142.73495672,-1473416.32699315
2539711,342234.592036424,3195488.44797292,-998012.040009339
4733011,520033.686527464,3191834.16098911,1021143.15248343
2415754,520033.686527464,3205160.59797482,-1309440.28450229
3492254,520033.686527464,3218487.03496054,-246266.721488003
3056304,520033.686527464,3303770.6763213,-767500.36284876
2459525,724939.923698513,3389054.31768205,-1654469.24138057
6405721,724939.923698513,3602527.52494666,2078253.55135482
2382394,724939.923698513,3816000.73221127,-2158546.65590978
2460819,724939.923698513,4043536.32111868,-2307657.24481719
4840785,914888.177658876,4271071.91002608,-345175.08768496
7213207,914888.177658876,4480967.57598102,1817351.2463601
4794031,914888.177658876,4690863.24193596,-811720.419594833
4811468,914888.177658876,4747160.06918495,-850580.246843825
4822345,1612210.1948837,4803456.89643394,-1593322.09131764
3696955,1612210.1948837,4712170.87483996,-2627426.06972366
2580692,1612210.1948837,4620884.85324599,-3652403.04812968
10221285,1612210.1948837,4377901.11432197,4231173.69079433
3143399,2089104.75504272,4134917.37539795,-3080623.13044067
9740349,2089104.75504272,3974914.87559511,3676329.36936217
3521042,2089104.75504272,3814912.37579226,-2382975.13083498
2585121,2089104.75504272,3776039.60192508,-3280023.35696781
5653114,1786699.666042,3737166.82805791,129247.505900097
2350044,1786699.666042,3757786.00649611,-3194441.67253811
3278988,1786699.666042,3778405.18493432,-2286116.85097631
4634713,1786699.666042,3836129.54170615,-988116.207748144
11914281,1252357.56030885,3893853.89847798,6768069.54121317
2680159,1252357.56030885,3959726.40466341,-2531924.96497226
3469650,1252357.56030885,4025598.91084884,-1808306.47115769
5560416,1252357.56030885,4022570.47978423,285487.959906924
8436366,7110099.5785017,4019542.04871961,-2693275.62722131
3175973,7110099.5785017,4004919.60648297,-7939046.18498467
2537141,7110099.5785017,3990297.16424632,-8563255.74274802
2636362,7110099.5785017,4023554.50331591,-8497292.08181762
1804638,7156095.06708469,4056811.84238551,-9408268.90947019
4620374,7156095.06708469,4137910.10370998,-6673631.17079467
2176262,7156095.06708469,4219008.36503445,-9198841.43211914
3147779,7156095.06708469,4385784.26696338,-8394100.33404807
5056881,1000697.68959239,4552560.16889231,-496376.858484705
6124796,1000697.68959239,4547908.84854399,576189.461863615
13657346,1000697.68959239,4543257.52819567,8113390.78221194
