"BitcoinDaysDestroyedMinYear","seasonal","trend","remainder"
311536,333965.300449951,951794.497313925,-974223.797763876
220806,333965.300449951,951726.665687756,-1064885.96613771
1025313,333965.300449951,951658.834061587,-260311.134511538
1815632,333965.300449951,956103.539702844,525563.159847206
517401,380165.566014851,960548.2453441,-823312.811358951
308476,380165.566014851,963978.670845901,-1035668.23686075
466444,380165.566014851,967409.096347702,-881130.662362553
338929,380165.566014851,965169.604076656,-1006406.17009151
667916,403856.805153942,962930.11180561,-698870.916959551
359615,403856.805153942,995554.907937819,-1039796.71309176
513554,403856.805153942,1028179.70407003,-918482.50922397
34828,403856.805153942,1081958.10460953,-1450986.90976347
318350,323554.837840403,1135736.50514904,-1140941.34298944
1006474,323554.837840403,1178234.56009144,-495315.397931838
1004086,323554.837840403,1220732.61503383,-540201.452874236
1305864,323554.837840403,1256225.48908801,-273916.326928409
580574,309209.198569575,1291718.36314218,-1020353.56171175
610796,309209.198569575,1293498.27501576,-991911.473585339
2369350,309209.198569575,1295278.18688935,764862.614541076
911282,309209.198569575,1300856.21954179,-698783.418111364
224093,569819.273409402,1306434.25219423,-1652160.52560363
543637,569819.273409402,1320216.72314933,-1346398.99655873
1490234,569819.273409402,1333999.19410443,-413584.467513832
496703,569819.273409402,1311620.40019156,-1384736.67360096
1214750,667275.672403478,1289241.60627868,-741767.278682162
1186508,667275.672403478,1257266.2958983,-738033.968301781
444152,667275.672403478,1225290.98551792,-1448414.6579214
31067344,667275.672403478,1175722.87957019,29224345.4480263
235276,670944.808296403,1126154.77362246,-1561823.58191887
526369,670944.808296403,1094474.46794062,-1239050.27623702
170917,670944.808296403,1062794.16225877,-1562821.97055518
439572,670944.808296403,1062243.29025617,-1293616.09855257
812937,768683.28222553,1061692.41825356,-1017438.70047909
1721962,768683.28222553,1068216.86807285,-114938.150298381
318128,768683.28222553,1074741.31789214,-1525296.60011767
719265,768683.28222553,1048434.48171588,-1097852.76394141
1843105,816924.4071984,1022127.64553962,4052.94726197678
20439520,816924.4071984,1000114.78102094,18622480.8117807
284369,816924.4071984,978101.91650226,-1510657.32370066
1583653,816924.4071984,947765.000871297,-181036.408069697
492467,926014.382270623,917428.085240333,-1350975.46751096
2624514,926014.382270623,882422.94219668,816076.675532696
924762,926014.382270623,847417.799153027,-848670.181423651
357004,926014.382270623,837131.010873363,-1406141.39314399
351017,1037264.47773036,826844.222593698,-1513091.70032406
573889,1037264.47773036,815124.032238328,-1278499.50996869
189252,1037264.47773036,803403.841882958,-1651416.31961332
459450,1037264.47773036,800071.656746087,-1377886.13447645
628121,1022861.77169888,796739.471609215,-1191480.2433081
272180,1022861.77169888,810372.244905723,-1561054.01660461
666716,1022861.77169888,824005.018202232,-1180150.78990111
339121,1022861.77169888,848382.758509841,-1532123.53020872
792360,1026723.27341042,872760.498817451,-1107123.77222787
569093,1026723.27341042,896814.305886562,-1354444.57929698
1907738,1026723.27341042,920868.112955673,-39853.386366092
773360,1026723.27341042,930014.591928776,-1183377.86533919
1217271,460330.042593862,939161.070901878,-182220.11349574
1820443,460330.042593862,937036.73753378,423076.219872358
1628807,460330.042593862,934912.404165682,233564.553240457
518327,460330.042593862,916152.520562971,-858155.563156833
349071,525752.559752379,897392.636960261,-1074074.19671264
161547,525752.559752379,909879.757310322,-1274085.3170627
1558648,525752.559752379,922366.877660383,110528.562587238
109173,525752.559752379,961891.423593474,-1378470.98334585
799825,1200499.89667458,1001415.96952656,-1402090.86620114
6893998,1200499.89667457,1028473.22438453,4665024.87894089
297795,1200499.89667457,1055530.4792425,-1958235.37591708
971045,1200499.89667457,1076104.47479258,-1305559.37146716
414367,1202274.61518101,1096678.47034266,-1884586.08552367
143020,1202274.61518101,1103551.34316459,-2162805.9583456
1273468,1202274.61518101,1110424.21598651,-1039230.83116752
309021,1202274.61518101,1096858.48454412,-1990112.09972513
835273,1227206.99260924,1083292.75310173,-1475226.74571096
4877308,1227206.99260924,1075102.01529674,2574998.99209402
1045975,1227206.99260924,1066911.27749175,-1248143.27010099
351700,1227206.99260924,1084959.52286745,-1960466.51547669
80011,1208147.4796846,1103007.76824316,-2231144.24792776
272195,1208147.4796846,1119842.54023102,-2055795.01991562
197286,1208147.4796846,1136677.31221888,-2147538.79190348
842864,1208147.4796846,1162284.68665521,-1527568.16633981
781243,1163258.38724464,1187892.06109154,-1569907.44833618
513729,1163258.38724464,1226369.35240912,-1875898.73965376
420376,1163258.38724464,1264846.64372671,-2007729.03097135
315918,1163258.38724464,1264617.23345307,-2111957.62069771
1220764,1067847.64902111,1264387.82317943,-1111471.47220054
981782,1067847.64902111,1203537.74087022,-1289603.38989133
471955,1067847.64902111,1142687.65856101,-1738580.30758212
1663395,1067847.64902111,1092845.97282478,-497298.621845889
1663835,959056.049468827,1043004.28708855,-338225.336557377
135805,959056.049468827,988758.095075197,-1812009.14454402
525200,959056.049468827,934511.903061844,-1368367.95253067
1586058,959056.049468827,918478.533163028,-291476.582631856
68566,932954.926798483,902445.163264212,-1766834.0900627
7821923,932954.926798483,975340.298803107,5913627.77439841
1184295,932954.926798483,1048235.434342,-796895.361140484
1880359,932954.926798483,1154314.20688403,-206910.13368251
160553,825131.967497674,1260392.97942605,-1924971.94692373
665150,825131.967497674,1305949.86792596,-1465931.83542364
1203898,825131.967497674,1351506.75642587,-972740.723923546
1174659,825131.967497674,1437552.12291515,-1088025.09041283
331405,737604.941379489,1523597.48940443,-1929797.43078392
758812,737604.941379489,1633381.8090194,-1612174.75039889
8852395,737604.941379489,1743166.12863437,6371623.92998615
607695,737604.941379489,1842456.2705222,-1972366.21190169
2857033,707815.077604003,1941746.41241004,207471.509985958
1837404,707815.077604003,2035895.52416971,-906306.60177371
34252751,707815.077604003,2130044.63592937,31414891.2864666
2362855,707815.077604003,2212324.12975549,-557284.207359491
898239,601822.780627697,2294603.6235816,-1998187.4042093
3482823,601822.780627697,2349936.66024903,531063.559123273
24164920,601822.780627697,2405269.69691646,21157827.5224558
2325411,601822.780627697,2445342.40025574,-721754.180883442
2542046,604981.537795785,2485415.10359503,-548350.641390815
2188444,604981.537795785,2505204.67964035,-921742.217436133
2556674,604981.537795785,2524994.25568567,-573301.793481452
259943,604981.537795785,2562195.9250275,-2907234.46282328
3294718,608351.574055639,2599397.59436932,86968.8315750374
2819675,608351.574055639,3056805.2180106,-845481.792066241
2122550,608351.574055639,3514212.84165188,-2000014.41570752
406087,608351.574055639,3760677.25701429,-3962941.83106993
1699786,533239.207534528,4007141.6723767,-2840594.87991123
2043245,533239.207534528,4465237.18575944,-2955231.39329397
5288539,533239.207534528,4923332.69914218,-168032.906676711
8119936,533239.207534528,5014624.20225717,2572072.5902083
3198234,422628.190725627,5105915.70537216,-2330309.89609779
5781669,422628.190725627,5129449.33040104,229591.478873338
5666395,422628.190725627,5152982.95542991,90783.8538444638
6473144,422628.190725627,5196788.36435092,853727.44492345
8747609,239573.107760228,5240593.77327194,3267442.11896784
7477441,239573.107760228,5288958.81087245,1948909.08136732
11408151,239573.107760228,5337323.84847297,5831254.0437668
11043030,239573.107760228,5452329.09298304,5351127.79925673
10198723,206957.706655916,5567334.33749312,4424430.95585097
11267382,206957.706655916,4887061.65897586,6173362.63436822
11770120,206957.706655916,4206788.98045861,7356373.31288548
14915750,206957.706655916,4224111.75737748,10484680.5359666
17920268,255812.058882152,4241434.53429636,13423021.4068215
3818215,255812.058882152,4247329.59637369,-684926.655255845
5748094,255812.058882152,4253224.65845103,1239057.28266682
4817468,255812.058882152,4254556.92447115,307099.016646697
4981496,161867.598897751,4255889.19049128,563739.210610974
35548464,161867.598897751,4156377.35219247,31230219.0489098
1726750,161867.598897751,4056865.51389366,-2491983.11279141
17483599,161867.598897751,3693300.02840405,13628431.3726982
9732210,167512.20642954,3329734.54291445,6234963.25065601
10832975,167512.20642954,2981980.78130906,7683482.0122614
4621010,167512.20642954,2634227.01970368,1819270.77386678
3009734,167512.20642954,2530420.9443275,311800.849242962
7055276,214650.557217407,2426614.86895132,4414010.57383128
1815284,214650.557217407,2201833.77899655,-601200.336213955
1842178,214650.557217407,1977052.68904178,-349525.246259185
3657038,214650.557217407,1774053.41330383,1668334.02947876
2846129,197812.118038173,1571054.13756589,1077262.74439594
2976849,197812.118038173,1402483.87529618,1376553.00666565
1510983,197812.118038173,1233913.61302646,79257.268935364
1216288,197812.118038173,1259508.32825881,-241032.446296982
890498,240689.793291679,1285103.04349116,-635294.836782834
2431799,240689.793291679,1316086.64679885,875022.559909469
1026828,240689.793291679,1347070.25010655,-560932.043398228
1910425,240689.793291679,1401375.05278389,268360.153924434
1543534,185510.590060975,1455679.85546123,-97656.4455222001
3697786,185510.590060975,1497880.73394807,2014394.67599096
11687167,185510.590060975,1540081.61243491,9961574.79750412
2135570,185510.590060975,1546992.11919133,403067.290747691
10933231,165787.9945004,1553902.62594776,9213540.37955184
2957329,165787.9945004,1543617.6032124,1247923.4022872
1728154,165787.9945004,1533332.58047705,29033.4250225548
130990276,165787.9945004,1453417.63644814,129371070.369051
174298,175582.951834804,1373502.69241924,-1374787.64425405
1572243,175582.951834804,1257912.45496644,138747.593198752
466159,175582.951834804,1142322.21751364,-851746.169348448
8543443,175582.951834804,1024167.92316652,7343692.12499868
1057462,211953.855242104,906013.62881939,-60505.4840614935
7467437,211953.855242104,754870.321488397,6500612.8232695
327740,211953.855242104,603727.014157404,-487940.869399508
1929206,211953.855242104,569624.389128091,1147627.7556298
336726,227284.599121338,535521.764098778,-426080.363220117
168754,227284.599121338,538260.982989995,-596791.582111334
515116,227284.599121338,541000.201881212,-253168.801002551
1714424,227284.599121338,613978.125886054,873161.274992608
805592,262333.155046614,686956.049890895,-143697.204937509
2107558,-43525.8318257846,739379.584144787,1411704.247681
4674152,65538.3700690545,791803.118398678,3816810.51153227
778287,65538.3700690545,826797.659479776,-114049.029548831
1284108,65538.3700690545,861792.200560874,356777.429370072
900127,65538.3700690545,849776.017509398,-15187.3875784521
729144,60964.5639933181,837759.834457921,-169580.39845124
1446229,60964.5639933181,808477.708843208,576786.727163474
722298,60964.5639933181,779195.583228494,-117862.147221812
11369874,60964.5639933181,753611.20871819,10555298.2272885
976912,16481.7251304953,728026.834207886,232403.440661619
644132,16481.7251304953,720434.652926982,-92784.3780574778
5118386,16481.7251304953,712842.471646079,4389061.80322343
2431022,16481.7251304953,708649.742049245,1705890.53282026
1234557,28241.3614053601,704457.01245241,501858.62614223
1114804,28241.3614053601,705024.6601639,381537.97843074
2341275,28241.3614053601,705592.30787539,1607441.33071925
3091756,28241.3614053601,695578.077053359,2367936.56154128
2020392,3861177.88085563,685563.846231329,-2526349.72708696
2553448,3861177.88085563,652143.732537333,-1959873.61339296
703819,3861177.88085563,618723.618843337,-3776082.49969896
1243591,3861177.88085563,631912.115572448,-3249498.99642808
1887922,3852038.97690747,645100.612301559,-2609217.58920902
549914,3852038.97690747,657459.18206958,-3959584.15897705
790959,3852038.97690747,669817.751837601,-3730897.72874507
1223953,3852038.97690747,670740.161842704,-3298826.13875017
1207938,104126.637510295,671662.571847807,432148.790641898
833885,104126.637510295,674069.432588525,55688.9299011802
775933,104126.637510295,676476.293329242,-4669.93083953718
1381139,104126.637510295,680799.284897476,596213.077592229
454171,98517.9652563213,685122.276465711,-329469.241722032
796366,98517.9652563213,682876.271665526,14971.7630781531
813076,98517.9652563213,680630.26686534,33927.7678783382
1415234,98517.9652563213,728680.44109358,588035.593650098
135368730,54795.8743579504,776730.61532182,134537203.51032
1971967,54795.8743579504,807866.303442243,1109304.82219981
291451,54795.8743579504,839001.991562666,-602346.865920617
533299,54795.8743579504,851338.19923232,-372835.07359027
1302489,148705.753703034,863674.406901973,290108.839394993
1061241,148705.753703034,844934.623953693,67600.6223432726
1492503,148705.753703034,826194.841005413,517602.405291553
891460,148705.753703034,811511.096272186,-68756.8499752204
1351757,211182.973727706,796827.351538959,343746.674733334
660384,211182.973727706,772530.539700786,-323329.513428492
1075641,211182.973727706,748233.727862613,116224.298409681
155771,211182.973727706,627291.64055737,-682703.614285077
939598,175070.151506603,506349.553252128,258178.295241269
4165603,175070.151506603,430718.304681589,3559814.54381181
1551134,175070.151506603,355087.056111051,1020976.79238235
1930476,175070.151506603,250108.34093161,1505297.50756179
95251,158977.18817133,145129.62575217,-208855.813923499
647135,158977.18817133,101913.735657911,386244.07617076
707166,158977.18817133,58697.8455636516,489490.966265019
4190830,158977.18817133,52380.8386649632,3979471.97316371
1047062,299049.690074387,46063.8317662748,701948.478159338
595962,299049.690074387,14407.8994172183,282504.410508395
8093660,299049.690074387,-17248.0329318382,7811858.34285745
8266983,299049.690074387,-25959.435942327,7993892.74586794
1693606,396359.884933117,-34670.8389528158,1331916.9540197
711519,396359.884933117,-68476.4903649414,383635.605431825
2276238,396359.884933117,-102282.141777067,1982160.25684395
1694657,396359.884933117,-145448.954859152,1443746.06992604
1325702,325887.638506217,-188615.767941237,1188430.12943502
170236702,325887.638506217,-226612.937570922,170137427.299065
777669,325887.638506217,-264610.107200607,716391.46869439
999540,325887.638506217,-290988.880398651,964641.241892434
101406000,250527.155062479,-317367.653596696,101472840.498534
15137628,250527.155062479,-340334.542940832,15227435.3878784
250988,250527.155062479,-363301.432284968,363762.277222488
736718,250527.155062479,-341789.015774359,827979.86071188
482593,197570.74604639,-320276.599263751,605298.853217361
285029,197570.74604639,-270587.186656748,358045.440610359
627642,197570.74604639,-220897.774049746,650969.028003356
1697809,197570.74604639,-53698.2772467652,1553936.53120038
2476454,174129.250894957,113501.219556216,2188823.52954883
992282,174129.250894957,214901.180359743,603251.568745299
2920892,174129.250894957,316301.141163271,2430461.60794177
1659814,174129.250894957,465182.597390522,1020502.15171452
3470526,192110.890083177,614064.053617774,2664351.05629905
565030,192110.890083177,655094.889494091,-282175.779577268
999485,192110.890083177,696125.725370409,111248.384546414
1246044,192110.890083177,712523.374332944,341409.73558388
586616,289980.898787475,728921.023295478,-432285.922082953
1123719,289980.898787475,692970.448821067,140767.652391458
2456388,289980.898787475,657019.874346655,1509387.22686587
1395109,289980.898787475,599146.271111013,505981.830101511
1361305,320046.59461153,541272.667875371,499985.737513098
445353,320046.59461153,485466.490676724,-360160.085288255
627741,320046.59461153,429660.313478077,-121965.908089607
206105,320046.59461153,405022.775443032,-518964.370054562
11576702,271898.063584134,380385.237407986,10924418.6990079
193309,271898.063584134,365828.255659972,-444417.319244106
927487,271898.063584134,351271.273911958,304317.662503908
1048567,271898.063584134,354139.981111999,422528.955303868
5909575,252357.727011089,357008.688312039,5300208.58467687
613052,252357.727011089,352009.502012191,8684.77097672014
579223,252357.727011089,347010.315712343,-20145.042723432
2349685,252357.727011089,326222.567148404,1771104.70584051
1335971,289201.809831507,305434.818584466,741334.371584028
441652,289201.809831507,300795.30740023,-148345.117231737
637372,289201.809831507,296155.796215995,52014.3939524983
1210687,289201.809831507,288846.665852001,632638.524316492
513714,337414.531678616,281537.535488007,-105238.067166624
14674042,337414.531678616,301900.131683336,14034727.336638
390814,337414.531678616,322262.727878665,-268863.259557282
3104914,337414.531678616,360375.790583512,2407123.67773787
0,279562.601396219,398488.853288358,-678051.454684577
142773,279562.601396219,456282.688677294,-593072.290073514
583052,279562.601396219,514076.524066231,-210587.12546245
682430,279562.601396219,585035.002989542,-182167.604385761
662353,205353.075235873,655993.481912852,-198993.557148725
1884402,205353.075235873,733838.202517573,945210.722246554
868606,205353.075235873,811682.923122294,-148429.998358167
471055,205353.075235873,868199.056431714,-602497.131667587
647879,268174.686437676,924715.189741133,-545010.876178809
780787,268174.686437676,937439.595555371,-424827.281993047
1905597,268174.686437676,950164.00136961,687258.312192715
959921,268174.686437676,975439.702673651,-283693.389111327
532846,231831.587501146,1000715.40397769,-699700.991478838
637999,231831.587501146,1043600.05061155,-637432.638112692
187051,231831.587501146,1086484.6972454,-1131265.28474655
489090,231831.587501146,1114210.06834151,-856951.655842652
1207787,171325.549091265,1141935.43943761,-105473.988528879
545732,171325.549091266,1182706.17107598,-808299.720167243
982467,171325.549091266,1223476.90271434,-412335.451805607
826674,171325.549091266,1248333.28021396,-592984.829305224
519892,212336.279960256,1273189.65771357,-965633.93767383
556483,212336.279960256,1265454.77791578,-921308.057876039
979353,212336.279960256,1257719.89811799,-490703.178078247
662156,212336.279960256,1232883.49744491,-783063.777405163
155546,235849.702249078,1208047.09677182,-1288350.7990209
571310,235849.702249078,1180153.93477724,-844693.637026315
888251,235849.702249078,1152260.77278265,-499859.475031729
105645,235849.702249078,1136269.33653581,-1266474.03878488
191715,398248.479548572,1120277.90028896,-1326811.37983753
1289783,398248.479548572,1113984.42757796,-222449.907126536
154142,398248.479548572,1107690.95486697,-1351797.43441554
695010,398248.479548572,1104488.0297787,-807726.509327268
515200,416387.715242125,1101285.10469043,-1002472.81993255
1625163,416387.715242125,1116682.88122269,92092.4035351882
408331,416387.715242125,1132080.65775495,-1140137.37299707
271568,416387.715242125,1142016.17838902,-1286835.89363115
2958174,327958.552753981,1151951.6990231,1478263.74822292
651290,327958.552753981,1157942.67209014,-834611.224844125
1792437,327958.552753981,1163933.64515719,300544.802088832
26576350,327958.552753981,1192316.54417368,25056074.9030723
856222,397577.3559279,1220699.44319018,-762054.799118076
624870,397577.3559279,1248194.97940666,-1020902.33533456
4364750,397577.3559279,1275690.51562315,2691482.12844895
997627,397577.3559279,1298595.66087388,-698546.01680178
1150468,416804.484830762,1321500.80612461,-587837.290955375
795968,416804.484830762,1352175.94212888,-973012.426959637
1225120,416804.484830762,1382851.07813314,-574535.5629639
506542,416804.484830762,1399414.69635909,-1309677.18118986
1513428,285504.852242823,1415978.31458505,-188055.166827871
620279,285504.852242823,1427648.62410664,-1092874.47634946
1499352,285504.852242823,1439318.93362823,-225471.785871053
980318,285504.852242823,1335467.97395214,-640654.826194965
2714013,329372.71793805,1231617.01427605,1153023.2677859
6220855,329372.71793805,1113778.15173984,4777704.13032211
1695419,329372.71793805,995939.289203618,370106.992858332
2143981,329372.71793805,859071.61200806,955536.67005389
600276,378429.540669779,722203.934812502,-500357.475482281
216947,378429.540669779,723767.494404208,-885250.035073987
2312777,378429.540669779,725331.053995914,1209016.40533431
381715,378429.540669779,741912.808285357,-738627.348955136
307837,326851.745485679,758494.562574799,-777509.308060478
744306,326851.745485679,788739.378223945,-371285.123709624
1023316,326851.745485679,818984.193873091,-122519.93935877
401383,326851.745485679,828782.200462446,-754250.945948125
1273471,302924.570276065,838580.2070518,131966.222672134
542494,302924.570276065,818239.029927046,-578669.600203111
1943795,302924.570276065,797897.852802291,842972.576921644
357704,302924.570276065,761801.785080404,-707022.355356469
145194,246690.321128941,725705.717358516,-827202.038487457
881467,246690.321128941,709698.079932636,-74921.4010615767
200072,246690.321128941,693690.442506756,-740308.763635697
13151406,246690.321128941,724714.940838399,12180000.7380327
3350259,311913.441394288,755739.439170043,2282606.11943567
236181,311913.441394288,781504.34242251,-857236.783816798
2117343,311913.441394288,807269.245674977,998160.312930734
486351,311913.441394288,852478.57002782,-678041.011422109
899065,329142.878035262,897687.894380664,-327765.772415926
663837,329142.878035262,913205.545194829,-578511.423230091
348660,329142.878035262,928723.196008995,-909206.074044257
1033120,329142.878035262,943475.415313685,-239498.293348947
266282,333965.300449951,958227.634618376,-1025910.93506833
3090088,333965.300449951,976859.155786395,1779263.54376365
1842643,333965.300449951,995490.676954414,513187.022595635
317479,333965.300449951,1049013.56645061,-1065499.86690056
649150,380165.566014851,1102536.4559468,-833552.02196165
403627,380165.566014851,1164166.78605787,-1140705.35207272
710348,380165.566014851,1225797.11616894,-895614.682183793
157411,380165.566014851,1261629.53408174,-1484384.10009659
1151772,403856.805153942,1297461.95199453,-549546.757148475
1334586,403856.805153942,1333339.61815783,-402610.423311774
1118530,403856.805153942,1369217.28432113,-654544.089475073
394832,403856.805153942,1379589.37763114,-1388614.18278509
444421,323554.837840403,1389961.47094116,-1269095.30878156
965284,323554.837840403,1346658.88626031,-704929.724100717
1260365,323554.837840403,1303356.30157947,-366546.139419873
823184,323554.837840403,1282394.05699022,-782764.89483062
6895115,309209.198569575,1261431.81240097,5324473.98902946
414354,309209.198569575,1244161.62672362,-1139016.8252932
355492,309209.198569575,1226891.44104628,-1180608.63961586
682704,309209.198569575,1187595.57387296,-814100.772442538
1857941,569819.273409402,1148299.70669964,139822.019890955
619799,569819.273409402,1142136.82081785,-1092157.09422725
314905,569819.273409402,1135973.93493606,-1390888.20834546
639258,569819.273409402,1149613.48415487,-1080174.75756427
1693260,667275.672403478,1163253.03337368,-137268.705777157
267145,667275.672403478,1188598.14074419,-1588728.81314767
586798,667275.672403478,1213943.24811471,-1294420.92051819
1685118,667275.672403478,1268786.01961392,-250943.692017394
986045,670944.808296403,1323628.79111312,-1008528.59940953
1694078,670944.808296403,1365562.79925951,-342429.607555909
1374644,670944.808296403,1407496.80740589,-703797.61570229
548115,670944.808296403,1455066.13048401,-1577895.93878041
1058532,768683.28222553,1502635.45356213,-1212786.73578766
591800,768683.28222553,1515355.82661987,-1692239.1088454
786743,768683.28222553,1528076.19967761,-1510016.48190314
1377382,768683.28222553,1544022.99013632,-935324.272361852
1502988,816924.4071984,1559969.78059504,-873906.187793436
701989,816924.4071984,1577366.57942144,-1692301.98661984
1122692,816924.4071984,1594763.37824784,-1288995.78544624
2069867,816924.4071984,1585402.27553591,-332459.682734314
1408319,926014.382270623,1576041.17282399,-1093736.55509461
2423333,926014.382270623,1559759.50016345,-62440.8824340734
1194458,926014.382270623,1543477.82750291,-1275034.20977354
853326,926014.382270623,1541822.61907214,-1614511.00134277
2342058,1037264.47773036,1540167.41064137,-235373.888371735
2642511,1037264.47773036,1536119.00479447,69127.5174751696
2698246,1037264.47773036,1532070.59894756,128910.923322075
1287354,1037264.47773036,1553650.02043933,-1303560.4981697
1266513,1022861.77169888,1575229.44193111,-1331578.21362999
1404958,1022861.77169888,1579465.25605763,-1197369.02775651
1201419,1022861.77169888,1583701.07018415,-1405143.84188303
368377,1022861.77169888,1528279.05200131,-2182763.82370019
2010886,1026723.27341042,1472857.03381847,-488694.307228885
1464927,1026723.27341042,1440851.77958218,-1002648.0529926
2418727,1026723.27341042,1408846.5253459,-16842.7987563149
826990,1026723.27341042,1389455.61038462,-1589188.88379504
421924,460330.042593862,1370064.69542334,-1408470.7380172
707087,460330.042593862,1368661.59595971,-1121904.63855357
1623776,460330.042593862,1367258.49649607,-203812.539089934
2968855,460330.042593862,1404620.98051206,1103903.97689408
10347511,525752.559752379,1441983.46452805,8379774.97571957
1424717,525752.559752379,1448805.03641665,-549840.596169033
591531,525752.559752379,1455626.60830526,-1389848.16805764
3157942,525752.559752379,1455447.92406842,1176741.5161792
1835481,1200499.89667458,1455269.23983159,-820288.136506163
1922935,1200499.89667457,1477285.07682978,-754849.973504353
294112,1200499.89667457,1499300.91382797,-2405688.81050254
639944,1200499.89667457,1517033.58402299,-2077589.48069756
909981,1202274.61518101,1534766.25421801,-1827059.86939902
914071,1202274.61518101,1538747.02513367,-1826950.64031467
946780,1202274.61518101,1542727.79604933,-1798222.41123033
1098388,1202274.61518101,1525245.04814233,-1629131.66332333
1528186,1227206.99260924,1507762.30023533,-1206783.29284456
2968626,1227206.99260924,1440668.0037906,300751.003600168
726583,1227206.99260924,1373573.70734586,-1874197.6999551
2360912,1227206.99260924,1345476.00134132,-211770.993950556
223050,1208147.4796846,1317378.29533677,-2302475.77502138
1665837,1208147.4796846,1304993.64715018,-847304.126834779
481953,1208147.4796846,1292608.99896358,-2018803.47864818
838277,1208147.4796846,1309663.62394241,-1679534.10362701
928123,1163258.38724464,1326718.24892123,-1561853.63616587
256568,1163258.38724464,1412189.90628278,-2318880.29352742
2182960,1163258.38724464,1497661.56364432,-477959.950888963
3388939,1163258.38724464,1564423.00038594,661257.612369421
2381571,1067847.64902111,1631184.43712756,-317461.086148662
851440,1067847.64902111,1717948.39964655,-1934356.04866766
1285047,1067847.64902111,1804712.36216555,-1587513.01118665
1211811,1067847.64902111,1840719.73707169,-1696756.38609279
3643270,959056.049468827,1876727.11197783,807486.838553345
19093607,959056.049468827,1869839.66732729,16264711.2832039
1645768,959056.049468827,1862952.22267675,-1176240.27214558
1448778,959056.049468827,1816674.89516865,-1326952.94463747
1175682,932954.926798483,1770397.56766054,-1527670.49445902
3872013,932954.926798483,1692299.97505642,1246758.09814509
1043228,932954.926798483,1614202.38245231,-1503929.30925079
158132,932954.926798483,1510992.75279978,-2285815.67959826
512813,825131.967497674,1407783.12314725,-1720102.09064492
2626945,825131.967497674,1318107.94672258,483705.08577975
889669,825131.967497674,1228432.7702979,-1163895.73779558
1153020,825131.967497674,1101104.5698563,-773216.537353971
2423962,737604.941379489,973776.36941469,712580.689205821
790315,737604.941379489,892896.188938657,-840186.130318146
503331,737604.941379489,812016.008462624,-1046289.94984211
1478545,737604.941379489,746420.677861909,-5480.61924139818
335478,707815.077604003,680825.347261194,-1053162.4248652
206781,707815.077604003,609124.982249577,-1110159.05985358
279318,707815.077604003,537424.61723796,-965921.694841963
2687821,707815.077604003,488790.772709407,1491215.14968659
1756844,601822.780627697,440156.928180855,714864.291191448
519978,601822.780627697,415885.209610604,-497729.990238301
276732,601822.780627697,391613.491040352,-716704.27166805
215060,601822.780627697,368702.633764861,-755465.414392559
1169559,604981.537795785,345791.77648937,218785.685714845
1449734,604981.537795785,330623.728011116,514128.734193098
414068,604981.537795785,315455.679532863,-506369.217328648
313284,604981.537795785,336037.328156022,-627734.865951807
1617155,608351.574055639,356618.976779181,652184.44916518
2429651,608351.574055639,390836.975039916,1430462.45090445
328261,608351.574055639,425054.973300651,-705145.547356289
870307,608351.574055639,452952.776782889,-190997.350838528
1901469,533239.207534528,480850.580265128,887379.212200345
1125870,533239.207534528,460967.867230646,131662.925234826
14800183,533239.207534528,441085.154196164,13825858.6382693
3844502,533239.207534528,364591.665872522,2946671.12659295
1312815,422628.190725627,288098.17754888,602088.631725493
666353,422628.190725627,231867.157352286,11857.6519220864
739521,422628.190725627,175636.137155693,141256.67211868
937726,422628.190725627,131524.068982657,383573.740291715
447106,239573.107760228,87412.0008096222,120120.891430149
1058306,239573.107760228,41729.7198217306,777003.172418041
1185370,239573.107760228,-3952.56116616104,949749.453405933
1015765,239573.107760228,-42264.3906642298,818456.282904001
464660,206957.706655916,-80576.2201622986,338278.513506383
628227,206957.706655916,-110064.538641132,531333.831985217
889468,206957.706655916,-139552.857119966,822063.15046405
492268,206957.706655916,-148836.00489798,434146.298242064
272114,255812.058882152,-158119.152675994,174421.093793842
384550,255812.058882152,-140471.769627745,269209.710745592
560104,255812.058882152,-122824.386579495,427116.327697343
438413,255812.058882152,-103127.053214385,285727.994332233
904712,161867.598897751,-83429.7198492748,826274.120951524
316724,161867.598897751,-47644.4119535861,202500.813055835
1267014,161867.598897751,-11859.1040578973,1117005.50516015
382465,161867.598897751,45175.5164017545,175421.884700495
1533481,167512.20642954,102210.136861406,1263758.65670905
1721342,167512.20642954,135149.794408301,1418679.99916216
390405,167512.20642954,168089.451955196,54803.3416152633
720170,167512.20642954,207140.449424231,345517.344146229
1485852,214650.557217407,246191.446893266,1025009.99588933
1511427,214650.557217407,272120.518973005,1024655.92380959
694829,214650.557217407,298049.591052744,182128.851729848
643991,214650.557217407,335428.374233805,93912.0685487879
362630,197812.118038173,372807.157414866,-207989.275453039
2720899,197812.118038173,379258.535359824,2143828.346602
17011436,197812.118038173,385709.913304782,16427913.968657
1544350,197812.118038173,408623.971741468,937913.910220359
1362102,240689.793291679,431538.030178153,689874.176530168
285560,240689.793291679,481882.605761288,-437012.399052967
454549,240689.793291679,532227.181344423,-318367.974636102
565802,240689.793291679,542620.626338219,-217508.419629897
1078533,185510.590060975,553014.071332014,340008.338607011
1350635,185510.590060975,586653.032284322,578471.377654703
1188180,185510.590060975,620291.99323663,382377.416702395
