,NumTransactionsExcluding1000
2015-07-21,89412.0
2015-07-22,120494.0
2015-07-23,82287.0
2015-07-24,79830.0
2015-07-25,78631.0
2015-07-26,62412.0
2015-07-27,78205.0
2015-07-28,84751.0
2015-07-29,96995.0
2015-07-30,96578.0
2015-07-31,81641.0
2015-08-01,120617.0
2015-08-02,72487.0
2015-08-03,89401.0
2015-08-04,79073.0
2015-08-05,99783.0
2015-08-06,103773.0
2015-08-07,85396.0
2015-08-08,76261.0
2015-08-09,67439.0
2015-08-10,77676.0
2015-08-11,77847.0
2015-08-12,79062.0
2015-08-13,81113.0
2015-08-14,77631.0
2015-08-15,76836.0
2015-08-16,69195.0
2015-08-17,80452.0
2015-08-18,82570.0
2015-08-19,90749.0
2015-08-20,78938.0
2015-08-21,81734.0
2015-08-22,77270.0
2015-08-23,69975.0
2015-08-24,87846.0
2015-08-25,89024.0
2015-08-26,91128.0
2015-08-27,83122.0
2015-08-28,87978.0
2015-08-29,80773.0
2015-08-30,68029.0
2015-08-31,82297.0
2015-09-01,96926.0
2015-09-02,85475.0
2015-09-03,106483.0
2015-09-04,73093.0
2015-09-05,94832.0
2015-09-06,78567.0
2015-09-07,90497.0
2015-09-08,94557.0
2015-09-09,98378.0
2015-09-10,86866.0
2015-09-11,128962.0
2015-09-12,111720.0
2015-09-13,108910.0
2015-09-14,128959.0
2015-09-15,127058.0
2015-09-16,133348.0
2015-09-17,206184.0
2015-09-18,150558.0
2015-09-19,89206.0
2015-09-20,79861.0
2015-09-21,92722.0
2015-09-22,97494.0
2015-09-23,95781.0
2015-09-24,93564.0
2015-09-25,93058.0
2015-09-26,85178.0
2015-09-27,77798.0
2015-09-28,91514.0
2015-09-29,94885.0
2015-09-30,93834.0
2015-10-01,97780.0
2015-10-02,91262.0
2015-10-03,90170.0
2015-10-04,85746.0
2015-10-05,99038.0
2015-10-06,107236.0
2015-10-07,100379.0
2015-10-08,102054.0
2015-10-09,95599.0
2015-10-10,109640.0
2015-10-11,86081.0
2015-10-12,99780.0
2015-10-13,98581.0
2015-10-14,104553.0
2015-10-15,103969.0
2015-10-16,102396.0
2015-10-17,108627.0
2015-10-18,93452.0
2015-10-19,104384.0
2015-10-20,109037.0
2015-10-21,110554.0
2015-10-22,108968.0
2015-10-23,108303.0
2015-10-24,109306.0
2015-10-25,96258.0
2015-10-26,94209.0
2015-10-27,109385.0
2015-10-28,126989.0
2015-10-29,126838.0
2015-10-30,123859.0
2015-10-31,113775.0
2015-11-01,109318.0
2015-11-02,116555.0
2015-11-03,130263.0
2015-11-04,153619.0
2015-11-05,145924.0
2015-11-06,124111.0
2015-11-07,116067.0
2015-11-08,96768.0
2015-11-09,111605.0
2015-11-10,114855.0
2015-11-11,118365.0
2015-11-12,110147.0
2015-11-13,114186.0
2015-11-14,108793.0
2015-11-15,97441.0
2015-11-16,105003.0
2015-11-17,115661.0
2015-11-18,126356.0
2015-11-19,114674.0
2015-11-20,111145.0
2015-11-21,108395.0
2015-11-22,93422.0
2015-11-23,110407.0
2015-11-24,114924.0
2015-11-25,112793.0
2015-11-26,120699.0
2015-11-27,115929.0
2015-11-28,125170.0
2015-11-29,99175.0
2015-11-30,128849.0
2015-12-01,132997.0
2015-12-02,127004.0
2015-12-03,130134.0
2015-12-04,119553.0
2015-12-05,132042.0
2015-12-06,117773.0
2015-12-07,128910.0
2015-12-08,136860.0
2015-12-09,153637.0
2015-12-10,139125.0
2015-12-11,142803.0
2015-12-12,143404.0
2015-12-13,125465.0
2015-12-14,144392.0
2015-12-15,150734.0
2015-12-16,145872.0
2015-12-17,146643.0
2015-12-18,141906.0
2015-12-19,138674.0
2015-12-20,128023.0
2015-12-21,139967.0
2015-12-22,139467.0
2015-12-23,140741.0
2015-12-24,129247.0
2015-12-25,119115.0
2015-12-26,113380.0
2015-12-27,114148.0
2015-12-28,112256.0
2015-12-29,133146.0
2015-12-30,129709.0
2015-12-31,124962.0
2016-01-01,97508.0
2016-01-02,106073.0
2016-01-03,103861.0
2016-01-04,122281.0
2016-01-05,129521.0
2016-01-06,127601.0
2016-01-07,130450.0
2016-01-08,130826.0
2016-01-09,118444.0
2016-01-10,128411.0
2016-01-11,130192.0
2016-01-12,146003.0
2016-01-13,143959.0
2016-01-14,139116.0
2016-01-15,140326.0
2016-01-16,145034.0
2016-01-17,143717.0
2016-01-18,146997.0
2016-01-19,145607.0
2016-01-20,146185.0
2016-01-21,133360.0
2016-01-22,139994.0
2016-01-23,113906.0
2016-01-24,114433.0
2016-01-25,133065.0
2016-01-26,147390.0
2016-01-27,139274.0
2016-01-28,143510.0
2016-01-29,143824.0
2016-01-30,142080.0
2016-01-31,114313.0
2016-02-01,140907.0
2016-02-02,165364.0
2016-02-03,142897.0
2016-02-04,143710.0
2016-02-05,139949.0
2016-02-06,143328.0
2016-02-07,130473.0
2016-02-08,134660.0
2016-02-09,133636.0
2016-02-10,139028.0
2016-02-11,155182.0
2016-02-12,141895.0
2016-02-13,135883.0
2016-02-14,133354.0
2016-02-15,143515.0
2016-02-16,152821.0
2016-02-17,157632.0
2016-02-18,142125.0
2016-02-19,149494.0
2016-02-20,156979.0
2016-02-21,145296.0
2016-02-22,154897.0
2016-02-23,161776.0
2016-02-24,160921.0
2016-02-25,166336.0
2016-02-26,151464.0
2016-02-27,141275.0
2016-02-28,154361.0
2016-02-29,166953.0
2016-03-01,168461.0
2016-03-02,192004.0
2016-03-03,171893.0
2016-03-04,158311.0
2016-03-05,149265.0
2016-03-06,127274.0
2016-03-07,139483.0
2016-03-08,148666.0
2016-03-09,148759.0
2016-03-10,144201.0
2016-03-11,141629.0
2016-03-12,132182.0
2016-03-13,114047.0
2016-03-14,143369.0
2016-03-15,148481.0
2016-03-16,148382.0
2016-03-17,142388.0
2016-03-18,160476.0
2016-03-19,141869.0
2016-03-20,128487.0
2016-03-21,144809.0
2016-03-22,160592.0
2016-03-23,148508.0
2016-03-24,151240.0
2016-03-25,134223.0
2016-03-26,125999.0
2016-03-27,126553.0
2016-03-28,141312.0
2016-03-29,152211.0
2016-03-30,160348.0
2016-03-31,157833.0
2016-04-01,153090.0
2016-04-02,150652.0
2016-04-03,139646.0
2016-04-04,155288.0
2016-04-05,170653.0
2016-04-06,168377.0
2016-04-07,157070.0
2016-04-08,157715.0
2016-04-09,152198.0
2016-04-10,135996.0
2016-04-11,162973.0
2016-04-12,170671.0
2016-04-13,158633.0
2016-04-14,163151.0
2016-04-15,156165.0
2016-04-16,143468.0
2016-04-17,143304.0
2016-04-18,161077.0
2016-04-19,164582.0
2016-04-20,162885.0
2016-04-21,158699.0
2016-04-22,151925.0
2016-04-23,145051.0
2016-04-24,142245.0
2016-04-25,164173.0
2016-04-26,181633.0
2016-04-27,177849.0
2016-04-28,180651.0
