,NumTransactionsExcluding10
2015-07-28,42783.0
2015-07-29,45121.0
2015-07-30,42285.0
2015-07-31,37763.0
2015-08-01,62146.0
2015-08-02,30892.0
2015-08-03,48269.0
2015-08-04,39578.0
2015-08-05,41525.0
2015-08-06,40963.0
2015-08-07,38515.0
2015-08-08,34899.0
2015-08-09,32465.0
2015-08-10,39854.0
2015-08-11,37825.0
2015-08-12,39647.0
2015-08-13,40534.0
2015-08-14,38747.0
2015-08-15,35971.0
2015-08-16,31966.0
2015-08-17,39790.0
2015-08-18,41015.0
2015-08-19,41877.0
2015-08-20,40330.0
2015-08-21,39881.0
2015-08-22,35512.0
2015-08-23,33055.0
2015-08-24,41179.0
2015-08-25,41821.0
2015-08-26,43736.0
2015-08-27,41184.0
2015-08-28,41535.0
2015-08-29,36152.0
2015-08-30,32559.0
2015-08-31,39047.0
2015-09-01,45118.0
2015-09-02,42123.0
2015-09-03,45088.0
2015-09-04,34817.0
2015-09-05,43291.0
2015-09-06,36345.0
2015-09-07,41329.0
2015-09-08,46920.0
2015-09-09,45486.0
2015-09-10,43313.0
2015-09-11,82140.0
2015-09-12,59175.0
2015-09-13,67755.0
2015-09-14,84138.0
2015-09-15,77709.0
2015-09-16,84024.0
2015-09-17,157002.0
2015-09-18,97664.0
2015-09-19,38704.0
2015-09-20,37455.0
2015-09-21,42511.0
2015-09-22,45534.0
2015-09-23,45295.0
2015-09-24,45592.0
2015-09-25,43525.0
2015-09-26,38369.0
2015-09-27,36120.0
2015-09-28,43495.0
2015-09-29,47018.0
2015-09-30,47646.0
2015-10-01,47564.0
2015-10-02,46267.0
2015-10-03,43591.0
2015-10-04,39053.0
2015-10-05,45963.0
2015-10-06,49511.0
2015-10-07,51025.0
2015-10-08,49556.0
2015-10-09,48553.0
2015-10-10,47542.0
2015-10-11,45159.0
2015-10-12,48259.0
2015-10-13,51028.0
2015-10-14,53737.0
2015-10-15,53804.0
2015-10-16,50769.0
2015-10-17,50508.0
2015-10-18,45171.0
2015-10-19,53904.0
2015-10-20,52356.0
2015-10-21,56947.0
2015-10-22,56595.0
2015-10-23,55634.0
2015-10-24,49690.0
2015-10-25,50336.0
2015-10-26,48815.0
2015-10-27,57046.0
2015-10-28,63657.0
2015-10-29,62975.0
2015-10-30,62627.0
2015-10-31,55863.0
2015-11-01,57500.0
2015-11-02,62396.0
2015-11-03,70848.0
2015-11-04,84859.0
2015-11-05,77381.0
2015-11-06,66183.0
2015-11-07,58184.0
2015-11-08,51904.0
2015-11-09,61789.0
2015-11-10,58438.0
2015-11-11,61804.0
2015-11-12,56235.0
2015-11-13,56735.0
2015-11-14,50624.0
2015-11-15,49486.0
2015-11-16,53340.0
2015-11-17,58017.0
2015-11-18,65931.0
2015-11-19,59046.0
2015-11-20,58202.0
2015-11-21,53754.0
2015-11-22,49533.0
2015-11-23,54169.0
2015-11-24,56798.0
2015-11-25,57270.0
2015-11-26,62747.0
2015-11-27,61329.0
2015-11-28,59073.0
2015-11-29,53047.0
2015-11-30,69085.0
2015-12-01,65557.0
2015-12-02,65114.0
2015-12-03,65617.0
2015-12-04,64848.0
2015-12-05,69246.0
2015-12-06,63974.0
2015-12-07,68329.0
2015-12-08,70407.0
2015-12-09,75850.0
2015-12-10,70355.0
2015-12-11,71760.0
2015-12-12,72732.0
2015-12-13,66098.0
2015-12-14,73370.0
2015-12-15,77519.0
2015-12-16,73539.0
2015-12-17,73656.0
2015-12-18,68985.0
2015-12-19,65452.0
2015-12-20,61972.0
2015-12-21,69100.0
2015-12-22,68670.0
2015-12-23,71014.0
2015-12-24,66497.0
2015-12-25,58059.0
2015-12-26,55806.0
2015-12-27,56013.0
2015-12-28,56811.0
2015-12-29,62742.0
2015-12-30,64546.0
2015-12-31,58654.0
2016-01-01,45407.0
2016-01-02,50170.0
2016-01-03,51255.0
2016-01-04,55824.0
2016-01-05,62016.0
2016-01-06,60158.0
2016-01-07,65070.0
2016-01-08,64126.0
2016-01-09,56492.0
2016-01-10,61497.0
2016-01-11,63857.0
2016-01-12,66108.0
2016-01-13,67994.0
2016-01-14,63372.0
2016-01-15,69083.0
2016-01-16,66708.0
2016-01-17,66122.0
2016-01-18,62693.0
2016-01-19,68120.0
2016-01-20,70232.0
2016-01-21,67894.0
2016-01-22,70932.0
2016-01-23,58341.0
2016-01-24,60109.0
2016-01-25,62225.0
2016-01-26,71848.0
2016-01-27,71656.0
2016-01-28,66927.0
2016-01-29,68859.0
2016-01-30,62413.0
2016-01-31,58461.0
2016-02-01,64303.0
2016-02-02,68721.0
2016-02-03,67989.0
2016-02-04,68981.0
2016-02-05,69840.0
2016-02-06,70750.0
2016-02-07,61398.0
2016-02-08,63681.0
2016-02-09,67798.0
2016-02-10,70407.0
2016-02-11,76539.0
2016-02-12,70636.0
2016-02-13,67328.0
2016-02-14,67628.0
2016-02-15,71382.0
2016-02-16,74745.0
2016-02-17,81100.0
2016-02-18,73579.0
2016-02-19,73767.0
2016-02-20,78225.0
2016-02-21,73242.0
2016-02-22,78232.0
2016-02-23,79333.0
2016-02-24,74154.0
2016-02-25,81421.0
2016-02-26,75460.0
2016-02-27,71308.0
2016-02-28,77893.0
2016-02-29,89847.0
2016-03-01,83854.0
2016-03-02,95782.0
2016-03-03,90771.0
2016-03-04,88103.0
2016-03-05,82360.0
2016-03-06,65318.0
2016-03-07,70698.0
2016-03-08,79689.0
2016-03-09,79515.0
2016-03-10,77559.0
2016-03-11,75645.0
2016-03-12,68687.0
2016-03-13,62450.0
2016-03-14,75600.0
2016-03-15,77323.0
2016-03-16,78703.0
2016-03-17,77225.0
2016-03-18,77795.0
2016-03-19,71081.0
2016-03-20,66249.0
2016-03-21,72696.0
2016-03-22,80926.0
2016-03-23,77724.0
2016-03-24,76297.0
2016-03-25,69644.0
2016-03-26,66589.0
2016-03-27,63452.0
2016-03-28,71533.0
2016-03-29,75482.0
2016-03-30,82487.0
2016-03-31,79396.0
2016-04-01,75392.0
2016-04-02,77146.0
2016-04-03,70993.0
2016-04-04,75964.0
2016-04-05,84855.0
2016-04-06,83452.0
2016-04-07,80431.0
2016-04-08,78288.0
2016-04-09,75108.0
2016-04-10,69870.0
2016-04-11,78883.0
2016-04-12,83934.0
2016-04-13,81274.0
2016-04-14,82209.0
2016-04-15,79063.0
2016-04-16,75669.0
2016-04-17,72538.0
2016-04-18,76472.0
2016-04-19,86284.0
2016-04-20,85951.0
2016-04-21,83187.0
2016-04-22,81006.0
2016-04-23,76140.0
2016-04-24,73588.0
2016-04-25,83333.0
2016-04-26,91967.0
2016-04-27,91143.0
2016-04-28,92541.0
