,TotalBitcoins
2015-01-29 18:15:05,13776350.0
2015-01-30 18:15:05,13779825.0
2015-01-31 18:15:05,13783700.0
2015-02-01 18:15:05,13787950.0
2015-02-02 18:15:05,13791625.0
2015-02-03 18:15:05,13795000.0
2015-02-04 18:15:05,13799025.0
2015-02-05 18:15:05,13802700.0
2015-02-06 18:15:05,13807075.0
2015-02-07 18:15:05,13811375.0
2015-02-08 18:15:05,13814575.0
2015-02-09 18:15:05,13818450.0
2015-02-10 18:15:05,13822200.0
2015-02-11 18:15:05,13825950.0
2015-02-12 18:15:05,13829350.0
2015-02-13 18:15:05,13832850.0
2015-02-14 18:15:05,13836875.0
2015-02-15 18:15:05,13840225.0
2015-02-16 18:15:05,13844175.0
2015-02-17 18:15:05,13848050.0
2015-02-18 18:15:05,13852075.0
2015-02-19 18:15:05,13856175.0
2015-02-20 18:15:05,13860325.0
2015-02-21 18:15:05,13863775.0
2015-02-22 18:15:05,13867550.0
2015-02-23 18:15:05,13870975.0
2015-02-24 18:15:05,13874425.0
2015-02-25 18:15:05,13878325.0
2015-02-26 18:15:05,13881925.0
2015-02-27 18:15:05,13885875.0
2015-02-28 18:15:05,13889250.0
2015-03-01 18:15:05,13893000.0
2015-03-02 18:15:05,13896750.0
2015-03-03 18:15:05,13900600.0
2015-03-04 18:15:05,13904525.0
2015-03-05 18:15:05,13907375.0
2015-03-06 18:15:05,13911325.0
2015-03-07 18:15:05,13914850.0
2015-03-08 18:15:05,13918750.0
2015-03-09 18:15:05,13922050.0
2015-03-10 18:15:05,13925825.0
2015-03-11 18:15:05,13929975.0
2015-03-12 18:15:05,13933300.0
2015-03-13 18:15:05,13936775.0
2015-03-14 18:15:05,13940125.0
2015-03-15 18:15:05,13943800.0
2015-03-16 18:15:05,13947075.0
2015-03-17 18:15:05,13950650.0
2015-03-18 18:15:05,13954175.0
2015-03-19 18:15:05,13957750.0
2015-03-20 18:15:05,13961275.0
2015-03-21 18:15:05,13964850.0
2015-03-22 18:15:05,13968175.0
2015-03-23 18:15:05,13971975.0
2015-03-24 18:15:05,13976150.0
2015-03-25 18:15:05,13980300.0
2015-03-26 18:15:05,13984025.0
2015-03-27 18:15:05,13988325.0
2015-03-28 18:15:05,13992075.0
2015-03-29 18:15:05,13995850.0
2015-03-30 18:15:05,13999400.0
2015-03-31 18:15:05,14003125.0
2015-04-01 18:15:05,14006675.0
2015-04-02 18:15:05,14010350.0
2015-04-03 18:15:05,14014125.0
2015-04-04 18:15:05,14017975.0
2015-04-05 18:15:05,14021750.0
2015-04-06 18:15:05,14024975.0
2015-04-07 18:15:05,14028950.0
2015-04-08 18:15:05,14031925.0
2015-04-09 18:15:05,14035500.0
2015-04-10 18:15:05,14039050.0
2015-04-11 18:15:05,14042475.0
2015-04-12 18:15:05,14045875.0
2015-04-13 18:15:05,14049400.0
2015-04-14 18:15:05,14053350.0
2015-04-15 18:15:05,14056425.0
2015-04-16 18:15:05,14059875.0
2015-04-17 18:15:05,14063225.0
2015-04-18 18:15:05,14066550.0
2015-04-19 18:15:05,14069950.0
2015-04-20 18:15:05,14074100.0
2015-04-21 18:15:05,14078075.0
2015-04-22 18:15:05,14081650.0
2015-04-23 18:15:05,14085100.0
2015-04-24 18:15:05,14088100.0
2015-04-25 18:15:05,14091950.0
2015-04-26 18:15:05,14095675.0
2015-04-27 18:15:05,14099125.0
2015-04-28 18:15:05,14103050.0
2015-04-29 18:15:05,14106275.0
2015-04-30 18:15:05,14109600.0
2015-05-01 18:15:05,14113275.0
2015-05-02 18:15:05,14116950.0
2015-05-03 18:15:05,14120400.0
2015-05-04 18:15:05,14123700.0
2015-05-05 18:15:05,14127550.0
2015-05-06 18:15:05,14131125.0
2015-05-07 18:15:05,14135150.0
2015-05-08 18:15:05,14138850.0
2015-05-09 18:15:05,14142000.0
2015-05-10 18:15:05,14145225.0
2015-05-11 18:15:05,14148950.0
2015-05-12 18:15:05,14152900.0
2015-05-13 18:15:05,14156950.0
2015-05-14 18:15:05,14160450.0
2015-05-15 18:15:05,14164575.0
2015-05-16 18:15:05,14167775.0
2015-05-17 18:15:05,14172100.0
2015-05-18 18:15:05,14175525.0
2015-05-19 18:15:05,14178925.0
2015-05-20 18:15:05,14182475.0
2015-05-21 18:15:05,14186300.0
2015-05-22 18:15:05,14189850.0
2015-05-23 18:15:05,14192850.0
2015-05-24 18:15:05,14196375.0
2015-05-25 18:15:05,14199975.0
2015-05-26 18:15:05,14203350.0
2015-05-27 18:15:05,14206975.0
2015-05-28 18:15:05,14210275.0
2015-05-29 18:15:05,14214200.0
2015-05-30 18:15:05,14217300.0
2015-05-31 18:15:05,14220975.0
2015-06-01 18:15:05,14224400.0
2015-06-02 18:15:05,14228050.0
2015-06-03 18:15:05,14231600.0
2015-06-04 18:15:05,14235150.0
2015-06-05 18:15:05,14238700.0
2015-06-06 18:15:05,14242725.0
2015-06-07 18:15:05,14246900.0
2015-06-08 18:15:05,14250425.0
2015-06-09 18:15:05,14254475.0
2015-06-10 18:15:05,14258425.0
2015-06-11 18:15:05,14262300.0
2015-06-12 18:15:05,14265700.0
2015-06-13 18:15:05,14269650.0
2015-06-14 18:15:05,14273275.0
2015-06-15 18:15:05,14277025.0
2015-06-16 18:15:05,14280100.0
2015-06-17 18:15:05,14283650.0
2015-06-18 18:15:05,14287500.0
2015-06-19 18:15:05,14291525.0
2015-06-20 18:15:05,14294875.0
2015-06-21 18:15:05,14297925.0
2015-06-22 18:15:05,14301625.0
2015-06-23 18:15:05,14305200.0
2015-06-24 18:15:05,14308975.0
2015-06-25 18:15:05,14312975.0
2015-06-26 18:15:05,14316675.0
2015-06-27 18:15:05,14319875.0
2015-06-28 18:15:05,14323550.0
2015-06-29 18:15:05,14326975.0
2015-06-30 18:15:05,14330550.0
2015-07-01 18:15:05,14334175.0
2015-07-02 18:15:05,14337675.0
2015-07-03 18:15:05,14341725.0
2015-07-04 18:15:05,14345600.0
2015-07-05 18:15:05,14349225.0
2015-07-06 18:15:05,14353475.0
2015-07-07 18:15:05,14357175.0
2015-07-08 18:15:05,14361025.0
2015-07-09 18:15:05,14364475.0
2015-07-10 18:15:05,14368375.0
2015-07-11 18:15:05,14372000.0
2015-07-12 18:15:05,14375450.0
2015-07-13 18:15:05,14379075.0
2015-07-14 18:15:05,14382550.0
2015-07-15 18:15:05,14386400.0
2015-07-16 18:15:05,14389800.0
2015-07-17 18:15:05,14393400.0
2015-07-18 18:15:05,14397400.0
2015-07-19 18:15:05,14400975.0
2015-07-20 18:15:05,14404575.0
2015-07-21 18:15:05,14408075.0
2015-07-22 18:15:05,14411750.0
2015-07-23 18:15:05,14415475.0
2015-07-24 18:15:05,14419675.0
2015-07-25 18:15:05,14423500.0
2015-07-26 18:15:05,14426950.0
2015-07-27 18:15:05,14430825.0
2015-07-28 18:15:05,14434375.0
2015-07-29 18:15:05,14438100.0
2015-07-30 18:15:05,14441525.0
2015-07-31 18:15:05,14445000.0
2015-08-01 18:15:05,14449100.0
2015-08-02 18:15:05,14453025.0
2015-08-03 18:15:05,14456700.0
2015-08-04 18:15:05,14460300.0
2015-08-05 18:15:05,14463450.0
2015-08-06 18:15:05,14466950.0
2015-08-07 18:15:05,14470500.0
2015-08-08 18:15:05,14474425.0
2015-08-09 18:15:05,14477800.0
2015-08-10 18:15:05,14482175.0
2015-08-11 18:15:05,14486400.0
2015-08-12 18:15:05,14489475.0
2015-08-13 18:15:05,14493200.0
2015-08-14 18:15:05,14496550.0
2015-08-15 18:15:05,14499900.0
2015-08-16 18:15:05,14503575.0
2015-08-17 18:15:05,14507175.0
2015-08-18 18:15:05,14510800.0
2015-08-19 18:15:05,14514600.0
2015-08-20 18:15:05,14518475.0
2015-08-21 18:15:05,14522325.0
2015-08-22 18:15:05,14526150.0
2015-08-23 18:15:05,14529575.0
2015-08-24 18:15:05,14533500.0
2015-08-25 18:15:05,14536950.0
2015-08-26 18:15:05,14540825.0
2015-08-27 18:15:05,14544550.0
2015-08-28 18:15:05,14548275.0
2015-08-29 18:15:05,14552400.0
2015-08-30 18:15:05,14556000.0
2015-08-31 18:15:05,14559975.0
2015-09-01 18:15:05,14563775.0
2015-09-02 18:15:05,14567625.0
2015-09-03 18:15:05,14571400.0
2015-09-04 18:15:05,14575200.0
2015-09-05 18:15:05,14578975.0
2015-09-06 18:15:05,14582950.0
2015-09-07 18:15:05,14586350.0
2015-09-08 18:15:05,14589825.0
2015-09-09 18:15:05,14593350.0
2015-09-10 18:15:05,14597575.0
2015-09-11 18:15:05,14601900.0
2015-09-12 18:15:05,14605300.0
2015-09-13 18:15:05,14608800.0
2015-09-14 18:15:05,14612775.0
2015-09-15 18:15:05,14616850.0
2015-09-16 18:15:05,14620575.0
2015-09-17 18:15:05,14624100.0
2015-09-18 18:15:05,14627700.0
2015-09-19 18:15:05,14631000.0
2015-09-20 18:15:05,14634000.0
2015-09-21 18:15:05,14637300.0
2015-09-22 18:15:05,14641300.0
2015-09-23 18:15:05,14645050.0
2015-09-24 18:15:05,14648675.0
2015-09-25 18:15:05,14652725.0
2015-09-26 18:15:05,14656525.0
2015-09-27 18:15:05,14660125.0
2015-09-28 18:15:05,14663600.0
2015-09-29 18:15:05,14667925.0
2015-09-30 18:15:05,14671800.0
2015-10-01 18:15:05,14675650.0
2015-10-02 18:15:05,14678775.0
2015-10-03 18:15:05,14682575.0
2015-10-04 18:15:05,14686350.0
2015-10-05 18:15:05,14690050.0
2015-10-06 18:15:05,14693775.0
2015-10-07 18:15:05,14697150.0
2015-10-08 18:15:05,14700575.0
2015-10-09 18:15:05,14703900.0
2015-10-10 18:15:05,14707625.0
2015-10-11 18:15:05,14711375.0
2015-10-12 18:15:05,14714875.0
2015-10-13 18:15:05,14718225.0
2015-10-14 18:15:05,14722025.0
2015-10-15 18:15:05,14726100.0
2015-10-16 18:15:05,14729975.0
2015-10-17 18:15:05,14733250.0
2015-10-18 18:15:05,14736825.0
2015-10-19 18:15:05,14740975.0
2015-10-20 18:15:05,14744150.0
2015-10-21 18:15:05,14747775.0
2015-10-22 18:15:05,14751700.0
2015-10-23 18:15:05,14755550.0
2015-10-24 18:15:05,14759025.0
2015-10-25 18:15:05,14762900.0
2015-10-26 18:15:05,14766700.0
2015-10-27 18:15:05,14770650.0
2015-10-28 18:15:05,14774050.0
2015-10-29 18:15:05,14777750.0
2015-10-30 18:15:05,14781850.0
2015-10-31 18:15:05,14785650.0
2015-11-01 18:15:05,14789625.0
2015-11-02 18:15:05,14793250.0
2015-11-03 18:15:05,14797200.0
2015-11-04 18:15:05,14801075.0
2015-11-05 18:15:05,14804800.0
2015-11-06 18:15:05,14808225.0
2015-11-07 18:15:05,14812300.0
2015-11-08 18:15:05,14815800.0
2015-11-09 18:15:05,14819475.0
2015-11-10 18:15:05,14823050.0
2015-11-11 18:15:05,14827475.0
2015-11-12 18:15:05,14831125.0
2015-11-13 18:15:05,14835300.0
2015-11-14 18:15:05,14839100.0
2015-11-15 18:15:05,14842725.0
2015-11-16 18:15:05,14847125.0
2015-11-17 18:15:05,14851150.0
2015-11-18 18:15:05,14854650.0
2015-11-19 18:15:05,14858150.0
2015-11-20 18:15:05,14862125.0
2015-11-21 18:15:05,14866575.0
2015-11-22 18:15:05,14870925.0
2015-11-23 18:15:05,14874925.0
2015-11-24 18:15:05,14878725.0
2015-11-25 18:15:05,14882575.0
2015-11-26 18:15:05,14886625.0
2015-11-27 18:15:05,14890350.0
2015-11-28 18:15:05,14894000.0
2015-11-29 18:15:05,14897925.0
2015-11-30 18:15:05,14901675.0
2015-12-01 18:15:05,14906475.0
2015-12-02 18:15:05,14910150.0
2015-12-03 18:15:05,14913750.0
2015-12-04 18:15:05,14917400.0
2015-12-05 18:15:05,14921600.0
2015-12-06 18:15:05,14925900.0
2015-12-07 18:15:05,14929675.0
2015-12-08 18:15:05,14933650.0
2015-12-09 18:15:05,14938075.0
2015-12-10 18:15:05,14942975.0
2015-12-11 18:15:05,14947350.0
2015-12-12 18:15:05,14951525.0
2015-12-13 18:15:05,14955250.0
2015-12-14 18:15:05,14959650.0
2015-12-15 18:15:05,14964475.0
2015-12-16 18:15:05,14968675.0
2015-12-17 18:15:05,14972650.0
2015-12-18 18:15:05,14976650.0
2015-12-19 18:15:05,14980525.0
2015-12-20 18:15:05,14984750.0
2015-12-21 18:15:05,14988600.0
2015-12-22 18:15:05,14992125.0
2015-12-23 18:15:05,14996250.0
2015-12-24 18:15:05,14999975.0
2015-12-25 18:15:05,15003325.0
2015-12-26 18:15:05,15007975.0
2015-12-27 18:15:05,15012850.0
2015-12-28 18:15:05,15016875.0
2015-12-29 18:15:05,15020675.0
2015-12-30 18:15:05,15025000.0
2015-12-31 18:15:05,15028600.0
2016-01-01 18:15:05,15031975.0
2016-01-02 18:15:05,15035400.0
2016-01-03 18:15:05,15039125.0
2016-01-04 18:15:05,15043500.0
2016-01-05 18:15:05,15047575.0
2016-01-06 18:15:05,15050975.0
2016-01-07 18:15:05,15054575.0
2016-01-08 18:15:05,15058950.0
2016-01-09 18:15:05,15062925.0
2016-01-10 18:15:05,15067175.0
2016-01-11 18:15:05,15071425.0
2016-01-12 18:15:05,15075825.0
2016-01-13 18:15:05,15079650.0
2016-01-14 18:15:05,15082950.0
2016-01-15 18:15:05,15086025.0
2016-01-16 18:15:05,15089500.0
2016-01-17 18:15:05,15092975.0
2016-01-18 18:15:05,15097350.0
2016-01-19 18:15:05,15101075.0
2016-01-20 18:15:05,15104725.0
2016-01-21 18:15:05,15108075.0
2016-01-22 18:15:05,15112200.0
2016-01-23 18:15:05,15116675.0
2016-01-24 18:15:05,15120825.0
2016-01-25 18:15:05,15125150.0
2016-01-26 18:15:05,15129250.0
2016-01-27 18:15:05,15133100.0
2016-01-28 18:15:05,15136800.0
2016-01-29 18:15:05,15141050.0
2016-01-30 18:15:05,15145475.0
2016-01-31 18:15:05,15149950.0
2016-02-01 18:15:05,15154350.0
2016-02-02 18:15:05,15158450.0
2016-02-03 18:15:05,15162800.0
2016-02-04 18:15:05,15167425.0
2016-02-05 18:15:05,15171925.0
2016-02-06 18:15:05,15176700.0
2016-02-07 18:15:05,15181250.0
2016-02-08 18:15:05,15185275.0
2016-02-09 18:15:05,15189500.0
2016-02-10 18:15:05,15193725.0
2016-02-11 18:15:05,15198525.0
2016-02-12 18:15:05,15202500.0
2016-02-13 18:15:05,15206325.0
2016-02-14 18:15:05,15210825.0
2016-02-15 18:15:05,15214525.0
2016-02-16 18:15:05,15218250.0
2016-02-17 18:15:05,15221750.0
2016-02-18 18:15:05,15226250.0
2016-02-19 18:15:05,15229725.0
2016-02-20 18:15:05,15233675.0
2016-02-21 18:15:05,15236825.0
2016-02-22 18:15:05,15240075.0
2016-02-23 18:15:05,15243450.0
2016-02-24 18:15:05,15246525.0
2016-02-25 18:15:05,15250150.0
2016-02-26 18:15:05,15253900.0
2016-02-27 18:15:05,15257175.0
2016-02-28 18:15:05,15260900.0
2016-02-29 18:15:05,15264275.0
2016-03-01 18:15:05,15267475.0
2016-03-02 18:15:05,15271400.0
2016-03-03 18:15:05,15274725.0
2016-03-04 18:15:05,15278525.0
2016-03-05 18:15:05,15282500.0
2016-03-06 18:15:05,15285975.0
2016-03-07 18:15:05,15289850.0
2016-03-08 18:15:05,15293200.0
2016-03-09 18:15:05,15297325.0
2016-03-10 18:15:05,15301350.0
2016-03-11 18:15:05,15305425.0
2016-03-12 18:15:05,15309050.0
2016-03-13 18:15:05,15312325.0
2016-03-14 18:15:05,15316100.0
2016-03-15 18:15:05,15319900.0
2016-03-16 18:15:05,15324150.0
2016-03-17 18:15:05,15327525.0
2016-03-18 18:15:05,15330975.0
2016-03-19 18:15:05,15334350.0
2016-03-20 18:15:05,15338125.0
2016-03-21 18:15:05,15341275.0
2016-03-22 18:15:05,15345000.0
2016-03-23 18:15:05,15348775.0
2016-03-24 18:15:05,15352550.0
2016-03-25 18:15:05,15356175.0
2016-03-26 18:15:05,15359850.0
2016-03-27 18:15:05,15363675.0
2016-03-28 18:15:05,15367225.0
2016-03-29 18:15:05,15371475.0
2016-03-30 18:15:05,15375450.0
2016-03-31 18:15:05,15378575.0
2016-04-01 18:15:05,15382000.0
2016-04-02 18:15:05,15385750.0
2016-04-03 18:15:05,15389425.0
2016-04-04 18:15:05,15393525.0
2016-04-05 18:15:05,15397250.0
2016-04-06 18:15:05,15401125.0
2016-04-07 18:15:05,15404775.0
2016-04-08 18:15:05,15408300.0
2016-04-09 18:15:05,15412350.0
2016-04-10 18:15:05,15416700.0
2016-04-11 18:15:05,15420475.0
2016-04-12 18:15:05,15424275.0
2016-04-13 18:15:05,15428200.0
2016-04-14 18:15:05,15432325.0
2016-04-15 18:15:05,15435950.0
2016-04-16 18:15:05,15439525.0
2016-04-17 18:15:05,15443350.0
2016-04-18 18:15:05,15446725.0
2016-04-19 18:15:05,15450475.0
2016-04-20 18:15:05,15454150.0
2016-04-21 18:15:05,15458250.0
2016-04-22 18:15:05,15461775.0
2016-04-23 18:15:05,15465475.0
2016-04-24 18:15:05,15468775.0
2016-04-25 18:15:05,15472050.0
2016-04-26 18:15:05,15475750.0
2016-04-27 18:15:05,15479150.0
2016-04-28 18:15:05,15482450.0
2016-04-29 18:15:05,15486225.0
2016-04-30 18:15:05,15490000.0
2016-05-01 18:15:05,15493850.0
2016-05-02 18:15:05,15497575.0
