"NumTransactions","seasonal","trend","remainder"
34164,4961.41452047857,50229.2341315737,-21026.6486520523
39391,4961.41452047857,49553.8514689166,-15124.2659893952
48705,4961.41452047857,48878.4688062596,-5134.88332673814
42579,4961.41452047857,47263.2391948378,-9645.65371531637
53840,5282.89173648523,45648.009583416,2909.09868009874
60129,5282.89173648523,45403.813125311,9442.29513820373
58002,5282.89173648523,45159.6166672061,7559.49159630872
49834,5282.89173648523,45044.6637621727,-493.555498657952
51011,5435.44286024454,44929.7108571394,645.846282616054
47247,5435.44286024454,44856.154329638,-3044.59718988251
51993,5435.44286024454,44782.5978021365,1774.95933761893
57170,5435.44286024454,45143.337295628,6591.21984412744
66205,5688.21654674414,45504.0767891195,15012.7066641364
59787,5688.21654674414,45865.8822993998,8232.90115385601
44586,5688.21654674414,46227.6878096802,-7329.90435642433
52469,5688.21654674414,47149.1830718093,-368.399618553456
60268,5931.57098284033,48070.6783339384,6265.75068322122
65172,5931.57098284033,48667.7813367284,10572.6476804313
69048,5931.57098284033,49264.8843395184,13851.5446776413
56063,5931.57098284033,49740.4018781013,391.027139058409
57200,6029.78589570389,50215.9194166841,954.294687611975
58820,6029.78589570389,50386.4673693989,2403.74673489721
63470,6029.78589570389,50557.0153221137,6883.19878218243
61429,6029.78589570389,50262.6882821134,5136.52582218272
68820,6220.15778347748,49968.3612421131,12631.4809744094
67725,6220.15778347748,49697.2605481034,11807.5816684191
60395,6220.15778347748,49426.1598540938,4748.68236242874
55361,6220.15778347748,48848.8075469801,292.03466954243
53417,6518.22403277754,48271.4552398664,-1372.67927264394
55211,6518.22403277754,48216.4720759105,476.303891311953
65797,6518.22403277754,48161.4889119546,11117.2870552678
56164,6518.22403277754,48353.2888468028,1292.48712041963
52605,6459.50977795425,48545.088781651,-2399.59855960528
57863,6459.50977795425,49482.1068108278,1921.38341121797
48016,6459.50977795425,50419.1248400045,-8862.63461795878
45154,6459.50977795425,51058.1578471851,-12363.6676251393
46737,6607.37076344664,51697.1908543656,-11567.5616178122
57304,6607.37076344664,52256.7200652787,-1560.09082872538
67982,6607.37076344664,52816.2492761919,8558.37996036148
61214,6607.37076344664,52941.3015517256,1665.32768482776
56533,7215.91178297711,53066.3538272593,-3749.26561023644
48325,7215.91178297711,53143.7487111251,-12034.6604941023
40986,7215.91178297711,53221.143594991,-19451.0553779681
50009,7215.91178297711,53314.758238463,-10521.6700214401
48795,7639.76932601333,53408.372881935,-12253.1422079483
50437,7639.76932601333,53751.2769075149,-10954.0462335282
57278,7639.76932601333,54094.1809330948,-4455.9502591081
55859,7639.76932601333,54336.8618184972,-6117.6311445105
48349,7751.91281217085,54579.5427038996,-13982.4555160704
49419,7751.91281217085,54842.3018824572,-13175.214694628
51244,7751.91281217085,55105.0610610148,-11612.9738731857
59215,7751.91281217085,58117.7042471672,-6654.6170593381
47359,7720.03955465992,61130.3474333197,-21491.3869879796
66370,7720.03955465992,62926.4659506785,-4276.50550533839
67937,7720.03955465992,64722.5844680373,-4505.62402269719
70410,7720.03955465992,67845.0785540037,-5155.11810866364
69320,7516.00617375733,70967.5726399702,-9163.57881372752
62190,7516.00617375733,70892.6475324007,-16218.653706158
63287,7516.00617375733,70817.7224248312,-15046.7285985885
66411,7516.00617375733,70537.6681321007,-11642.6743058581
60543,7803.51885944547,70257.6138393703,-17518.1326988158
60896,7803.51885944547,69014.2428573681,-15921.7617168135
51982,7803.51885944547,67770.8718753658,-23592.3907348113
47090,7803.51885944547,66911.6367997399,-27625.1556591854
50093,8231.29330696266,66052.4017241141,-24190.6950310767
54664,8231.29330696266,65000.6498510032,-18567.9431579659
53981,8231.29330696266,63948.8979778924,-18199.191284855
54824,8231.29330696266,63785.4332324872,-17192.7265394498
55106,8232.81741362199,63621.968487082,-16748.785900704
55836,8232.81741362199,63699.2907194121,-16096.1081330341
39879,8232.81741362199,63776.6129517423,-32130.4303653643
52377,8232.81741362199,63644.9828395457,-19500.8002531677
55138,8684.47429863437,63513.3527273491,-17059.8270259835
54919,8684.47429863437,63136.4759841431,-16901.9502827775
57170,8684.47429863437,62759.5992409371,-14274.0735395715
57616,8684.47429863437,62435.417356811,-13503.8916554454
52390,9126.19336118616,62111.235472685,-18847.4288338711
51011,9126.19336118616,61504.0806606358,-19619.274021822
52048,9126.19336118616,60896.9258485867,-17975.1192097728
60118,9126.19336118616,59977.3596831536,-8985.55304433979
54947,9057.82159380913,59057.7935177206,-13168.6151115297
55918,9057.82159380913,58429.6133151961,-11569.4349090053
54331,9057.82159380913,57801.4331126717,-12528.2547064808
47973,9057.82159380913,57117.0210580914,-18201.8426519005
46237,8757.88350663394,56432.6090035111,-18953.492510145
42406,8757.88350663394,55527.7846038059,-21879.6681104399
51208,8757.88350663394,54622.9602041008,-12172.8437107347
46417,8757.88350663394,54089.4632218954,-16430.3467285294
43302,9035.89696258368,53555.9662396901,-19289.8632022738
48124,9035.89696258368,53374.0824040834,-14285.9793666671
41531,9035.89696258368,53192.1985684767,-20697.0955310604
40076,9035.89696258368,53064.6556775186,-22024.5526401023
43399,9493.46265609794,52937.1127865604,-19031.5754426584
47025,9493.46265609794,52700.3856854328,-15168.8483415308
46903,9493.46265609794,52463.6585843053,-15054.1212404032
49440,9493.46265609794,52268.294260898,-12321.7569169959
52994,9321.4167110155,52072.9299374907,-8400.3466485062
42571,9321.4167110155,51976.7079642063,-18727.1246752218
40634,9321.4167110155,51880.4859909219,-20567.9027019374
40963,9321.4167110155,51504.9449723692,-19863.3616833847
45588,9049.74503277599,51129.4039538165,-14591.1489865925
45576,9049.74503277599,50269.1782405608,-13742.9232733368
46797,9049.74503277599,49408.952527305,-11661.697560081
48324,9049.74503277599,48624.8996758925,-9350.64470866846
38973,9226.03109993611,47840.8468244799,-18093.877924416
32994,9226.03109993611,46482.1597713549,-22714.190871291
34053,9226.03109993611,45123.47271823,-20296.5038181661
43264,9226.03109993611,44856.9780339991,-10819.0091339352
35351,9411.25441509354,44590.4833497682,-18650.7377648617
34560,9411.25441509354,44649.5156389401,-19500.7700540337
36291,9411.25441509354,44708.5479281121,-17828.8023432056
36979,9411.25441509354,45046.648114241,-17478.9025293346
28865,8945.81316262609,45384.74830037,-25465.561462996
36912,8945.81316262609,45779.5705153991,-17813.3836780252
41777,8945.81316262609,46174.3927304283,-13343.2058930544
39340,8945.81316262609,46409.3237353066,-16015.1368979327
41040,9233.81203646463,46644.2547401849,-14838.0667766495
50045,9233.81203646463,46705.556508391,-5894.36854485566
40313,9233.81203646463,46766.8582765972,-15687.6703130618
34150,9233.81203646463,46755.8868316776,-21839.6988681422
36738,10082.6490119635,46744.915386758,-20089.5643987215
38784,10082.6490119635,46654.0938359922,-17952.7428479558
39565,10082.6490119635,46563.2722852265,-17080.92129719
41257,10082.6490119635,46635.277451285,-15460.9264632485
38020,10338.8006661744,46707.2826173434,-19026.0832835178
33626,10338.8006661744,46978.0410553706,-23690.841721545
36884,10338.8006661744,47248.7994933978,-20703.6001595721
37257,10338.8006661744,47509.6466871698,-20591.4473533442
39644,10204.9021925789,47770.4938809419,-18331.3960735208
39963,10204.9021925789,48169.1049489175,-18411.0071414964
42304,10204.9021925789,48567.7160168931,-16468.618209472
41428,10204.9021925789,49272.3114256752,-18049.2136182542
35987,9998.49615839219,49976.9068344574,-23988.4029928496
33111,9998.49615839219,50492.5327972245,-27380.0289556166
44260,9998.49615839219,51008.1587599915,-16746.6549183837
39998,9998.49615839219,51504.6225302345,-21505.1186886267
51919,10366.9252750379,52001.0863004775,-10449.0115755155
45823,10366.9252750379,52699.2550578333,-17243.1803328712
53174,10366.9252750379,53397.423815189,-10590.349090227
49065,10366.9252750379,53999.4870949992,-15301.4123700372
44605,10707.8077763329,54601.5503748094,-20704.3581511424
47903,10707.8077763329,55306.7925249416,-18111.6003012746
52260,10707.8077763329,56012.0346750739,-14459.8424514068
57225,10707.8077763329,56711.1588378934,-10193.9666142263
57036,10735.9649850056,57410.2830007128,-11110.2479857184
53241,10735.9649850056,58044.4076247179,-15539.3726097235
52040,10735.9649850056,58678.5322487229,-17374.4972337285
41059,10735.9649850056,59344.2418392623,-29021.2068242679
45811,10573.9976608708,60009.9514298018,-24772.9490906726
53484,10573.9976608708,60618.2326020816,-17708.2302629524
50484,10573.9976608708,61226.5137743614,-21316.5114352322
59029,10573.9976608708,62075.1722377544,-13620.1698986252
68301,10676.2118508688,62923.8307011474,-5299.04255201613
59253,10676.2118508688,63883.3780362515,-15306.5898871203
53134,10676.2118508688,64842.9253713557,-22385.1372222245
69938,10676.2118508688,65601.4171073877,-6339.62895825645
66539,10972.5842448974,66359.9088434197,-10793.4930883171
63416,10972.5842448974,66704.3913642807,-14260.9756091782
62772,10972.5842448974,67048.8738851418,-15249.4581300392
59969,10972.5842448974,67141.6534037605,-18145.2376486579
51085,10445.1869760556,67234.4329223791,-26594.6198984347
45094,10445.1869760556,66811.6829921182,-32162.8699681738
53528,10445.1869760556,66388.9330618573,-23306.1200379129
61016,10445.1869760556,65628.0931343845,-15057.2801104401
63645,9887.2827957493,64867.2532069117,-11109.536002661
61525,9887.2827957493,63738.0399362622,-12100.3227320115
60716,9887.2827957493,62608.8266656127,-11780.109461362
52533,9887.2827957493,60842.3554904638,-18196.6382862131
45578,9725.92205000625,59075.884315315,-23223.8063653212
50456,9725.92205000625,58255.7658062855,-17525.6878562918
50503,9725.92205000625,57435.647297256,-16658.5693472623
51136,9725.92205000625,57329.2395794701,-15919.1616294763
60222,9573.94164720386,57222.8318616841,-6574.77350888793
63412,9573.94164720386,57119.8419909392,-3281.7836381431
54231,9573.94164720386,57016.8521201944,-12359.7937673983
46470,9573.94164720386,56755.2701545238,-19859.2118017277
54966,8863.6754221678,56493.6881888532,-10391.363611021
53551,8863.6754221678,56218.2558127532,-11530.931234921
49512,8863.6754221678,55942.8234366531,-15294.4988588209
50982,8863.6754221678,55769.9103244331,-13651.5857466009
48362,8571.30733662546,55596.997212213,-15806.3045488385
47147,8571.30733662546,55570.9852043453,-16995.2925409708
46764,8571.30733662546,55544.9731964776,-17352.280533103
50391,8571.30733662546,55912.8622245877,-14093.1695612131
66291,8473.20581845618,56280.7512526978,1537.04292884605
64383,8473.20581845618,56573.33608286,-663.541901316174
59004,8473.20581845618,56865.9209130222,-6335.1267314784
58990,8473.20581845618,57032.7952689226,-6516.0010873788
53286,7736.95115367652,57199.669624823,-11650.6207784995
52686,7736.95115367652,57117.8478438544,-12168.7989975309
60286,7736.95115367652,57036.0260628857,-4486.97721656224
63563,7736.95115367652,56874.5605381277,-1048.51169180419
58150,7362.99395243025,56713.0950133696,-5926.08896579986
54262,7362.99395243025,56594.9770771714,-9695.97102960161
50429,7362.99395243025,56476.8591409731,-13410.8530934034
44660,7362.99395243025,56315.9100573794,-19018.9040098097
41741,7391.95640488389,56154.9609737857,-21805.9173786696
42073,7391.95640488389,54733.9115210888,-20052.8679259726
55320,7391.95640488389,53312.8620683918,-5384.81847327565
60542,7391.95640488389,51954.9255892952,1195.11800582095
61708,7099.53605497613,50596.9891101986,4011.47483482531
54796,7099.53605497613,50568.1611048193,-2871.69715979548
47895,7099.53605497613,50539.3330994401,-9743.86915441626
44751,7099.53605497613,50933.7266022924,-13282.2626572685
43235,7013.9766432238,51328.1201051447,-15107.0967483685
42865,7013.9766432238,51941.1802046292,-16090.156847853
46991,7013.9766432238,52554.2403041137,-12577.2169473375
57769,7013.9766432238,53474.9259505248,-2719.90259374865
54449,7021.45413011255,54395.611596936,-6968.06572704852
49674,7021.45413011255,54898.271309152,-12245.7254392646
51248,7021.45413011255,55400.931021368,-11174.3851514806
55763,7021.45413011255,55758.6447480382,-7017.09887815073
57320,6630.19818501523,56116.3584747083,-5426.55665972353
51947,6630.19818501523,56304.7602602584,-10987.9584452736
45193,6630.19818501523,56493.1620458085,-17930.3602308237
60446,6630.19818501523,56526.0312622774,-2710.22944729262
54639,6619.67871095905,56558.9004787463,-8539.57918970537
49864,6619.67871095905,56177.8830011508,-12933.5617121099
58142,6619.67871095905,55796.8655235553,-4274.54423451437
64906,6619.67871095905,55012.2564642915,3274.06482474941
54572,6762.45374361415,54227.6474050278,-6418.10114864191
63265,6762.45374361415,53486.114500536,3016.4317558499
59853,6762.45374361415,52744.5815960442,345.964660341691
49353,6762.45374361415,51583.0008533812,-8992.45459699538
44388,6709.32826286801,50421.4201107183,-12742.7483735863
48635,6709.32826286801,50041.245351881,-8115.57361474897
51237,6709.32826286801,49661.0705930436,-5133.39885591163
47911,6709.32826286801,49582.3110627167,-8380.63932558473
56476,7000.26912728414,49503.5515323898,-27.8206596739474
48306,7000.26912728414,50280.5072367942,-8974.77636407836
41179,7000.26912728414,51057.4629411986,-16878.7320684828
35815,7000.26912728414,51780.2590610263,-22965.5281883104
42094,6949.3376874616,52503.055180854,-17358.3928683156
51134,6949.3376874616,53995.3806829165,-9810.71837037806
55035,6949.3376874616,55487.7061849789,-7402.04387244054
58631,6949.3376874616,55847.05105504,-4165.38874250157
59961,6676.10068100576,56206.395925101,-2921.49660610675
57804,6676.10068100576,56545.7184660678,-5417.81914707352
57169,6676.10068100576,56885.0410070345,-6392.14168804028
54558,6676.10068100576,57236.7439775379,-9354.84465854362
58510,6487.0805217382,57588.4469480412,-5565.52746977942
63151,6487.0805217382,58260.3734822297,-1596.45400396795
70175,6487.0805217382,58932.3000164183,4755.61946184351
62100,6487.0805217382,60266.6619594322,-4653.74248117036
51595,5738.72250258497,61601.023902446,-15744.746405031
48041,5738.72250258497,63908.4671739539,-21606.1896765389
73198,5738.72250258497,66215.9104454618,1243.36705195326
93322,5738.72250258497,68087.4038662217,19495.8736311933
77962,5919.73876328079,69958.8972869817,2083.3639497375
71024,5919.73876328079,70751.0317568784,-5646.77052015919
76646,5919.73876328079,71543.1662267751,-816.904990055875
75165,5919.73876328079,71847.508887845,-2602.24765112578
60018,6299.43497473032,72151.8515489149,-18433.2865236452
71937,6299.43497473032,72435.6298606785,-6798.06483540885
80055,6299.43497473032,72719.4081724422,1036.15685282752
91169,6299.43497473032,72551.3752777775,12318.1897474922
102010,6500.90071597147,72383.3423831129,23125.7569009157
90409,6500.90071597147,71898.7207236381,12009.3785603905
80868,6500.90071597147,71414.0990641633,2953.00021986525
67175,6500.90071597147,70887.0026814394,-10212.9033974109
74324,6896.64004047463,70359.9062987155,-2932.54633919016
78202,6896.64004047463,69891.5687661341,1413.7911933913
79738,6896.64004047463,69423.2312335526,3418.12872597275
84995,6896.64004047463,68583.7407427442,9514.61921678117
71277,6802.14544115883,67744.2502519358,-3269.39569309462
75125,6802.14544115883,65853.3099265811,2469.54463226005
49174,6802.14544115883,63962.3696012264,-21590.5150423853
57289,6802.14544115883,62994.6181640657,-12507.7636052246
67874,6675.43694797844,62026.866726905,-828.303674883427
68381,6675.43694797844,60181.1629942344,1524.40005778716
59677,6675.43694797844,58335.4592615638,-5333.89620954226
59827,6675.43694797844,57315.9534724766,-4164.39042045503
55858,6782.8042610513,56296.4476833894,-7221.25194444068
51885,6782.8042610513,55201.7750348441,-10099.5792958954
63090,6782.8042610513,54107.1023862988,2200.0933526499
71588,6782.8042610513,53201.2590969895,11603.9366419592
81656,6563.69308475512,52295.4158076802,22796.8911075647
68814,6563.69308475512,52053.5230629083,10196.7838523366
69475,6563.69308475512,51811.6303181364,11099.6765971084
59140,6563.69308475512,51362.2043707253,1214.10254451959
51543,6617.17262705623,50912.7784233141,-5986.95105037036
52033,6617.17262705623,50881.1884785825,-5465.36110563869
56872,6617.17262705623,50849.5985338508,-594.771160907017
57077,6617.17262705623,50944.5799310045,-484.752558060703
48575,7375.32363058971,51039.5613281582,-9839.88495874788
55170,7375.32363058971,51126.5393506994,-3331.86298128913
47777,7375.32363058971,51213.5173732407,-10811.8410038304
49031,7375.32363058971,51332.0935273953,-9676.41715798503
56501,7654.8232548232,51450.66968155,-2604.49293637316
52382,7654.8232548232,51714.9426635533,-6987.76591837653
41476,7654.8232548232,51979.2156455567,-18158.0389003799
48424,7654.8232548232,52159.8596954868,-11390.68295031
63821,7699.58362726495,52340.5037454168,3780.91262731825
53978,1563.76365808168,52878.4571738362,-464.22083191789
55761,1675.01668178517,53416.4106022556,669.572715959228
67597,1675.01668178517,53749.0700144964,12172.9133037184
62126,1675.01668178517,54081.7294267373,6369.25389147758
62884,1675.01668178517,54221.3117706882,6987.67154752663
58365,1606.48841158268,54360.8941146391,2397.61747377817
56746,1606.48841158268,54311.6700435334,827.841544883864
56464,1606.48841158268,54262.4459724278,595.065615989559
49308,1606.48841158268,54182.5023437585,-6480.99075534121
54756,1542.47645726224,54102.5587150893,-889.035172351541
55579,1542.47645726224,54009.8227587767,26.7007839610087
60392,1542.47645726224,53917.0868024642,4932.43674027356
57592,1542.47645726224,53978.6113025818,2070.91224015599
58397,1639.14842531264,54040.1358026993,2717.71577198802
53290,1639.14842531264,54363.66417411,-2712.81259942269
49224,1639.14842531264,54687.1925455207,-7102.34097083339
58819,1639.14842531264,55358.5809558316,1821.27061885578
71521,1710.40348673351,56029.9693661424,13780.6271471241
66358,1710.40348673351,56009.5552462244,8638.04126704208
63527,1710.40348673351,55989.1411263064,5827.4553869601
67893,1710.40348673351,56091.7816496343,10090.8148636321
55371,2014.73923692275,56194.4221729623,-2838.16140988506
51630,2014.73923692275,55837.743773478,-6222.48301040071
60746,2014.73923692275,55481.0653739936,3250.19538908363
65687,2014.73923692275,55345.2075754631,8327.05318761415
61786,2302.2902556959,55209.3497769326,4274.35996737151
60919,2302.2902556959,55459.091600389,3157.61814391516
61999,2302.2902556959,55708.8334238453,3987.8763204588
56840,2302.2902556959,56424.9704837422,-1887.26073943813
50400,2157.75870743809,57141.1075436391,-8898.86625107724
58901,2157.75870743809,57435.5185567062,-692.277264144308
65812,2157.75870743809,57729.9295697733,5924.31172278862
67952,2157.75870743809,57856.875724423,7937.36556813894
69721,2537.12160593511,57983.8218790726,9200.05651499225
71870,2537.12160593511,57674.9243990104,11657.9539950545
64069,2537.12160593511,57366.0269189481,4165.8514751168
59284,2537.12160593511,56820.1693597238,-73.2909656589327
67622,3065.17713458397,56274.3118004996,8282.51106491646
62872,3065.17713458397,56075.8671285597,3730.9557368563
62805,3065.17713458397,55877.4224566199,3862.40040879614
66888,3065.17713458397,56135.6843011538,7687.13856426221
76660,2590.8443111085,56393.9461456877,17675.2095432038
64107,2590.8443111085,56880.4466397653,4635.70904912623
56785,2590.8443111085,57366.9471338428,-3172.7914449513
57119,2590.8443111085,57959.4888547154,-3431.3331658239
68333,2574.7917619501,58552.030575588,7206.17766246191
66351,2574.7917619501,58903.5082556171,4872.69998243277
71666,2574.7917619501,59254.9859356463,9836.22230240364
73513,2574.7917619501,59560.3697736512,11377.8384643987
59691,3359.84878699794,59865.7536116561,-3534.60239865399
58632,3359.84878699794,60107.3896614164,-4835.23844841435
68496,3359.84878699794,60349.0257111768,4787.12550182529
84004,3359.84878699794,60518.7485854668,20125.4026275353
71527,4007.56333166585,60688.4714597568,6830.96520857733
71447,4007.56333166585,60930.0342919115,6509.40237642266
71658,4007.56333166585,61171.5971240662,6478.83954426798
63344,4007.56333166585,61516.5799221691,-2180.1432538349
59067,4312.28161322836,61861.5627202719,-7106.8443335003
72585,4312.28161322836,62006.5221736354,6266.19621313619
85916,4312.28161322836,62151.4816269989,19452.2367597727
74178,4312.28161322836,62112.3909159443,7753.32747082731
71619,4385.78276246506,62073.3002048897,5159.91703264521
69559,4385.78276246506,61913.3263605605,3259.89087697439
71019,4385.78276246506,61753.3525162314,4879.86472130356
61289,4385.78276246506,61348.8078052393,-4445.59056770438
66786,4406.225713561,60944.2630942473,1435.51119219172
76086,4406.225713561,60651.9033439595,11027.8709424795
76019,4406.225713561,60359.5435936717,11253.2306927673
75356,4406.225713561,60123.7983484151,10825.9759380239
68735,4501.02971183104,59888.0531031586,4345.91718501036
65898,4501.02971183104,60059.7800693956,1337.19021877341
58730,4501.02971183104,60231.5070356325,-6002.53674746354
64937,4501.02971183104,60484.6911303412,-48.7208421722462
57881,4961.41452047857,60737.8752250499,-7818.28974552848
67419,4961.41452047857,61045.607546565,1411.97793295644
72117,4961.41452047857,61353.3398680801,5802.24561144137
73981,4961.41452047857,61846.7078951872,7172.87758433424
69139,5282.89173648523,62340.0759222943,1516.03234122045
56822,5282.89173648523,62727.7769742577,-11188.6687107429
67382,5282.89173648523,63115.4780262211,-1016.36976270634
72484,5282.89173648523,63139.5511112816,4061.55715223322
69897,5435.44286024454,63163.624196342,1297.93294341346
70940,5435.44286024454,62675.9842884674,2828.57285128807
69155,5435.44286024454,62188.3443805928,1531.2127591627
54949,5435.44286024454,61663.3436788922,-12149.7865391367
55333,5688.21654674414,61138.3429771916,-11493.5595239357
63096,5688.21654674414,60391.9029943072,-2984.11954105138
64692,5688.21654674414,59645.4630114229,-641.679558167016
66756,5688.21654674414,59329.6428895679,1738.14056368793
67292,5931.57098284033,59013.822767713,2346.60624944668
65578,5931.57098284033,59030.101479859,616.327537300655
59610,5931.57098284033,59046.380192005,-5367.95117484537
47456,5931.57098284033,59030.719260201,-17506.2902430413
62222,6029.78589570389,59015.058328397,-2822.84422410088
70101,6029.78589570389,58969.9049803455,5101.30912395065
64278,6029.78589570389,58924.7516322939,-676.537527997818
69074,6029.78589570389,58890.8031913925,4153.41091290359
66874,6220.15778347748,58856.8547504911,1796.9874660314
51907,6220.15778347748,58926.0101999612,-13239.1679834387
49420,6220.15778347748,58995.1656494313,-15795.3234329087
64331,6220.15778347748,59055.0163258694,-944.174109346844
74882,6518.22403277754,59114.8670023075,9248.908964915
68402,6518.22403277754,59487.4676552859,2396.30831193659
67212,6518.22403277754,59860.0683082643,833.707658958192
56600,6518.22403277754,61253.3797011057,-11171.6037338832
56685,6459.50977795425,62646.6910939471,-12421.2008719013
49394,6459.50977795425,63520.9357517237,-20586.4455296779
57961,6459.50977795425,64395.1804095002,-12893.6901874545
73292,6459.50977795425,65229.2727857833,1603.21743626244
72147,6607.37076344664,66063.3651620664,-523.735925513058
67659,6607.37076344664,65918.6028944778,-4866.97365792441
78038,6607.37076344664,65773.8406268891,5656.78860966425
58437,6607.37076344664,65587.1178409104,-13757.4886043571
50392,7215.91178297711,65400.3950549318,-22224.3068379089
62886,7215.91178297711,65284.0795168529,-9613.99129982998
64207,7215.91178297711,65167.763978774,-8176.67576175108
63947,7215.91178297711,65473.0137363604,-8741.92551933747
60910,7639.76932601333,65778.2634939467,-12508.0328199601
60401,7639.76932601333,66930.8079832974,-14169.5773093107
56112,7639.76932601333,68083.352472648,-19611.1217986613
51251,7639.76932601333,69350.0147362557,-25738.784062269
63433,7751.91281217085,70616.6769998634,-14935.5898120343
76736,7751.91281217085,72182.6337245633,-3198.54653673411
70424,7751.91281217085,73748.5904492631,-11076.503261434
68393,7751.91281217085,74660.7317789435,-14019.6445911143
67693,7720.03955465992,75572.8731086239,-15599.9126632838
59795,7720.03955465992,76396.8407941093,-24321.8803487693
51666,7720.03955465992,77220.8084795948,-33274.8480342547
70064,7720.03955465992,77743.4557359507,-15399.4952906107
70672,7516.00617375733,78266.1029923067,-15110.109166064
70031,7516.00617375733,78498.8059660687,-15983.812139826
72761,7516.00617375733,78731.5089398307,-13486.515113588
68893,7516.00617375733,78857.1140654983,-17480.1202392557
55577,7803.51885944547,78982.719191166,-31209.2380506115
50661,7803.51885944547,79087.2028585682,-36229.7217180136
60368,7803.51885944547,79191.6865259703,-26627.2053854158
69552,7803.51885944547,79134.8859410554,-17386.4048005009
71120,8231.29330696266,79078.0853561405,-16189.3786631032
71026,8231.29330696266,78720.0146494324,-15925.3079563951
74593,8231.29330696266,78361.9439427243,-12000.237249687
58146,8231.29330696266,77897.6096079038,-27982.9029148664
53928,8232.81741362199,77433.2752730832,-31738.0926867052
65795,8232.81741362199,76771.8547745441,-19209.6721881661
67040,8232.81741362199,76110.4342760051,-17303.2516896271
72377,8232.81741362199,75938.5667836213,-11794.3841972433
65930,8684.47429863437,75766.6992912375,-18521.1735898719
66935,8684.47429863437,75493.8637358963,-17243.3380345307
55166,8684.47429863437,75221.0281805551,-28739.5024791895
52976,8684.47429863437,74909.4348008254,-30617.9090994597
61179,9126.19336118616,74597.8414210956,-22545.0347822818
69911,9126.19336118616,74268.9411571026,-13484.1345182887
66435,9126.19336118616,73940.0408931095,-16631.2342542956
66695,9126.19336118616,73651.5219347595,-16082.7152959457
64859,9057.82159380913,73363.0029764095,-17561.8245702186
53216,9057.82159380913,72782.0268011508,-28623.8483949599
47730,9057.82159380913,72201.050625892,-33528.8722197011
56017,9057.82159380913,71829.1881213587,-24870.0097151678
65460,8757.88350663394,71457.3256168254,-14755.2091234593
61611,8757.88350663394,71355.6631165331,-18502.546623167
61583,8757.88350663394,71254.0006162408,-18428.8841228747
65091,8757.88350663394,71410.6195402279,-15077.5030468618
58961,9035.89696258368,71567.238464215,-21642.1354267987
53782,9035.89696258368,71670.6263354041,-26924.5232979878
65347,9035.89696258368,71774.0142065933,-15462.911169177
67270,9035.89696258368,71811.8610796926,-13577.7580422763
66992,9493.46265609794,71849.7079527919,-14351.1706088898
62320,9493.46265609794,71825.8472858938,-18999.3099419917
59884,9493.46265609794,71801.9866189956,-21411.4492750936
51831,9493.46265609794,71640.7265841681,-29303.189240266
50429,9321.4167110155,71479.4665493406,-30371.8832603561
56648,9321.4167110155,71420.8948914368,-24094.3116024523
64766,9321.4167110155,71362.323233533,-15917.7399445485
63760,9321.4167110155,71399.5569555369,-16960.9736665524
62354,9049.74503277599,71436.7906775408,-18132.5357103168
62721,9049.74503277599,71359.9124204503,-17688.6574532263
56883,9049.74503277599,71283.0341633598,-23449.7791961358
52251,9049.74503277599,71173.6677683546,-27972.4128011306
62009,9226.03109993611,71064.3013733495,-18281.3324732856
71054,9226.03109993611,70934.1790784805,-9106.21017841657
67724,9226.03109993611,70804.0567836114,-12306.0878835476
63272,9226.03109993611,70597.700455884,-16551.7315558201
61901,9411.25441509354,70391.3441281566,-17901.5985432501
48515,9411.25441509354,70063.6816936397,-30959.9361087332
53366,9411.25441509354,69736.0192591228,-25781.2736742164
59986,9411.25441509354,69331.0749840052,-18756.3293990988
70042,8945.81316262609,68926.1307088876,-7829.94387151371
70745,8945.81316262609,68550.7036402879,-6751.51680291397
64146,8945.81316262609,68175.2765716881,-12975.0897343142
59949,8945.81316262609,68102.1140880074,-17098.9272506335
54181,9233.81203646463,68028.9516043266,-23081.7636407913
53123,9233.81203646463,68001.3638420922,-24112.1758785568
59877,9233.81203646463,67973.7760798578,-17330.5881163224
69471,9233.81203646463,68006.4628739281,-7769.27491039276
67767,10082.6490119635,68039.1496679985,-10354.798679962
68638,10082.6490119635,68378.693034237,-9823.34204620053
62427,10082.6490119635,68718.2364004755,-16373.885412439
58490,10082.6490119635,69217.9639046611,-20810.6129166246
54742,10338.8006661744,69717.6914088467,-25314.492075021
61580,10338.8006661744,70100.0079502334,-18858.8086164078
66921,10338.8006661744,70482.3244916202,-13900.1251577946
68901,10338.8006661744,70933.9945465578,-12371.7952127321
64815,10204.9021925789,71385.6646014953,-16775.5667940742
63135,10204.9021925789,71805.8514219607,-18875.7536145396
57528,10204.9021925789,72226.0382424261,-24902.940435005
53055,10204.9021925789,72568.2563923864,-29718.1585849653
59561,9998.49615839219,72910.4745423468,-23347.970700739
64697,9998.49615839219,73329.4399616692,-18630.9361200614
64442,9998.49615839219,73748.4053809917,-19304.9015393839
67721,9998.49615839219,74107.5615883525,-16385.0577467447
69283,10366.9252750379,74466.7177957134,-15550.6430707513
59888,10366.9252750379,75307.446658668,-25786.3719337059
52550,10366.9252750379,76148.1755216225,-33965.1007966605
63052,10366.9252750379,76524.7987300483,-23839.7240050863
72928,10707.8077763329,76901.4219384741,-14681.2297148071
78820,10707.8077763329,77173.4784461907,-9061.28622252367
