"BitcoinDaysDestroyedMinWeek","seasonal","trend","remainder"
2583404,1731677.14099458,4108433.51662068,-3256706.65761526
3519527,1731677.14099458,4151395.35234594,-2363545.49334053
4828420,1731677.14099458,4243966.13606684,-1147223.27706142
12147856,1212019.79375121,4336536.91978773,6599299.28646105
2839154,1212019.79375121,4417983.75676589,-2790849.55051711
3740798,1212019.79375121,4499430.59374405,-1970652.38749526
5834080,1212019.79375121,4485469.80468193,136590.401566855
8845863,7316282.9834931,4471509.01561981,-2941928.99911292
3358291,7316282.9834931,4434621.95116888,-8392613.93466198
2761882,7316282.9834931,4397734.88671794,-8952135.87021105
2882994,7316282.9834931,4386175.66967641,-8819464.65316951
1945205,7359146.99332375,4374616.45263488,-9788558.44595863
4811102,7359146.99332375,4406200.13644361,-6954245.12976736
2382699,7359146.99332375,4437783.82025234,-9414231.81357609
3428305,7359146.99332375,4578582.03024756,-8509424.02357131
5357878,1016859.30556368,4719380.24024277,-378361.545806454
7182336,1016859.30556368,4714905.18418791,1450571.51024841
13913794,1016859.30556368,4710430.12813305,8186504.56630327
4406651,1016859.30556368,4704695.24125897,-1314903.54682265
1254765,1126653.19530392,4698960.3543849,-4570848.54968882
3771094,1126653.19530392,4583747.99359929,-1939307.18890321
2732065,1126653.19530392,4468535.63281368,-2863123.82811761
2491918,1126653.19530392,4480305.94552874,-3115041.14083267
5115667,1315012.62078737,4492076.2582438,-691421.879031163
1705028,1315012.62078737,4545292.50730032,-4155277.12808769
3201832,1315012.62078737,4598508.75635685,-2711689.37714422
9170203,1315012.62078737,4667824.2671509,3187366.11206174
5122543,1178694.40949294,4737139.77794494,-793291.187437885
3889054,1178694.40949294,4848248.08019291,-2137888.48968585
3691860,1178694.40949294,4959356.38244088,-2446190.79193382
7596190,1178694.40949294,5200421.81672937,1217073.77377768
6817594,1610261.8486436,5441487.25101787,-234155.099661469
23456800,1610261.8486436,5671512.26488272,16175025.8864737
9640377,1610261.8486436,5901537.27874757,2128577.87260882
5382420,1610261.8486436,6148076.80857174,-2375918.65721534
5879362,1732654.48107151,6394616.33839591,-2247908.81946741
7668988,1732654.48107151,6245317.73283317,-308984.213904675
7765761,1732654.48107151,6096019.12727043,-62912.6083419379
1253857,1732654.48107151,5919971.24687925,-6398768.72795076
6659340,717271.064217089,5743923.36648807,198145.569294842
3581510,717271.064217089,5292879.09450777,-2428640.15872486
4656082,717271.064217089,4841834.82252747,-903023.886744558
7131048,717271.064217089,4389746.85774977,2024030.07803314
4154610,636632.360029549,3937658.89297207,-419681.253001614
4165848,636632.360029549,3643620.85913394,-114405.219163493
1567628,636632.360029549,3349582.82529582,-2418587.18532537
2162416,636632.360029549,3196135.48269176,-1670351.84272131
1923347,896885.295389887,3042688.14008769,-2016226.43547758
1227059,896885.295389887,2878929.06023379,-2548755.35562367
3541685,896885.295389887,2715169.98037988,-70370.2757697683
4239891,896885.295389887,2655690.81380616,687314.890803949
7716105,1163381.39204609,2596211.64723245,3956511.96072147
2823086,1163381.39204609,2555880.34371016,-896175.735756251
985500,1163381.39204609,2515549.04018788,-2693430.43223397
2129795,1163381.39204609,2372415.84391137,-1406002.23595746
2614244,1456244.4254901,2229282.64763486,-1071283.07312496
3989317,1456244.4254901,2192894.33907625,340178.235433653
1873420,1456244.4254901,2156506.03051763,-1739330.45600773
2985413,1456244.4254901,2189706.60567481,-660538.031164915
5537050,879883.498821633,2222907.18083199,2434259.32034637
3722960,879883.498821633,2262986.5563425,580089.944835865
2451805,879883.498821633,2303065.93185301,-731144.430674643
3007096,879883.498821633,2419890.10573693,-292677.604558567
4959472,881647.209051349,2536714.27962086,1541110.51132779
2565205,881647.209051349,2617577.22435141,-934019.433402763
16971194,881647.209051349,2698440.16908197,13391106.6218667
6177763,881647.209051349,2764711.47921175,2531404.3117369
5337065,949074.838594175,2830982.78934154,1557007.37206429
3435964,949074.838594175,2857154.92415096,-370265.762745132
2696702,949074.838594175,2883327.05896038,-1135699.89755455
4666454,949074.838594175,2746206.81568687,971172.345718959
6360902,876468.414557883,2609086.57241335,2875347.01302876
6149330,876468.414557883,2524406.78109455,2748454.80434757
3289630,876468.414557883,2439726.98977574,-26565.4043336208
1955720,876468.414557883,2334307.42173433,-1255055.83629221
1581063,718827.76619069,2228887.85369291,-1366652.6198836
4205165,718827.76619069,1901147.53384596,1585189.69996335
4490095,718827.76619069,1573407.213999,2197860.01981031
2949227,718827.76619069,1434267.33565128,796131.898158027
5713508,685948.792976153,1295127.45730356,3732431.74972028
1347025,685948.792976153,1238892.70141074,-577816.494386897
1170510,685948.792976153,1182657.94551792,-698096.738494076
1723190,685948.792976153,1139282.66457225,-102041.457548406
3111242,1028849.05357532,1095907.38362658,986485.562798093
2162871,1028849.05357532,1224118.74746517,-90096.8010404925
4238800,1028849.05357532,1352330.11130375,1857620.83512092
44002641,1028849.05357532,1624463.25307782,41349328.6933469
11935598,1027446.081504,1896596.39485188,9011555.52364412
2666296,1027446.081504,2012915.05887026,-374065.14037426
4351061,1027446.081504,2129233.72288864,1194381.19560736
5313149,1027446.081504,2162775.58789429,2122927.3306017
4168509,755574.069508997,2196317.45289995,1216617.47759106
3350433,755574.069508997,2213853.81352824,381005.116962759
16947873,755574.069508997,2231390.17415654,13960908.7563345
2236126,755574.069508997,2137880.22442687,-657328.293935869
1360350,227923.112542521,2044370.2746972,-911943.387239725
31380316,227923.11254252,1971196.35144668,29181196.5360108
22654967,227923.11254252,1898022.42819615,20529021.4592613
5700478,227923.11254252,1918868.96855078,3553685.9189067
3428903,339278.900062247,1939715.50890542,1149908.59103234
1512802,339278.900062247,2083910.22670971,-910387.126771958
2882409,339278.900062247,2228104.94451401,315025.155423747
1295555,339278.900062247,2382181.39069065,-1425905.29075289
2459004,450531.768857548,2536257.83686729,-527785.605724837
3494872,450531.768857548,2705630.29170679,338709.939435664
3100842,450531.768857548,2875002.74654629,-224692.515403836
4765341,450531.768857548,3064283.5691573,1250525.66198515
4304001,170135.845770636,3253564.39176831,880300.762461054
1646727,170135.845770636,3295509.11793945,-1818917.96371009
4125898,170135.845770636,3337453.84411059,618308.310118775
5276996,170135.845770636,3197628.19547624,1909231.95875313
3560121,81432.8761561999,3057802.54684188,420885.577001917
26667965,81432.8761561999,2933946.95680899,23652585.1670348
2021208,81432.8761561999,2810091.36677609,-870316.24293229
1604995,81432.8761561999,2691801.21647288,-1168239.09262908
1099755,532152.770663311,2573511.06616968,-2005908.83683299
1062442,532152.770663311,2545241.83681364,-2014952.60747696
3401866,532152.770663311,2516972.60745761,352740.621879076
16566700,532152.770663311,2699016.17446053,13335531.0548762
25506384,709240.862838126,2881059.74146344,21916083.3956984
965987,709240.862838126,3265551.51619589,-3008805.37903401
1954077,709240.862838126,3650043.29092833,-2405207.15376646
3115710,709240.862838126,3931873.57346851,-1525404.43630663
7087895,-723883.122510519,4213703.85600868,3598074.26650184
5315823,-332535.84190706,4693876.61900614,954482.222900916
5053144,-332535.84190706,5174049.38200361,211630.459903453
17711659,-332535.84190706,5576129.25047519,12468065.5914319
11454658,-332535.84190706,5978209.11894678,5808984.72296028
5784134,-61636.2093100542,6173288.63264203,-327518.423331977
7709244,-61636.2093100542,6368368.14633728,1402512.06297277
6371389,-61636.2093100542,6313563.3490535,119461.860256553
2673796,-61636.2093100542,6258758.55176972,-3523326.34245966
12693262,-204784.101101804,5554295.19240657,7343750.90869524
12185463,-204784.101101804,4849831.83304342,7540415.26805839
6547525,-204784.101101804,4017421.5032752,2734887.5978266
12067944,-204784.101101804,3185011.17350699,9087716.92759481
3056331,-306102.591104532,2997987.59738814,364445.993716395
2618574,-306102.591104532,2810964.02126928,113712.569835251
2425371,-306102.591104532,2734348.79361062,-2875.20250608725
2601454,-306102.591104532,2657733.56595196,249823.025152574
13509650,-72730.2735627063,2564311.99115958,11018068.2824031
3797242,-72730.2735627063,2470890.4163672,1399081.85719551
1954011,-72730.2735627063,2392304.61768605,-365563.344123339
3556497,-72730.2735627063,2313718.81900489,1315508.45455782
1223628,-228871.441122466,2272572.37315702,-820072.932034553
17692598,-228871.441122466,2231425.92730915,15690043.5138133
3399559,-228871.441122466,2241078.60071284,1387351.84040963
2114017,-228871.441122466,2250731.27411653,92157.1670059361
3572312,-16059.0200059404,2338864.98573509,1249506.03427085
2228484,-16059.0200059404,2426998.69735366,-182455.677347715
3350919,-16059.0200059404,2465629.76930861,901348.250697331
1598822,-16059.0200059404,2504260.84126356,-889379.821257624
3739947,223998.629666,2466903.33210952,1049045.03822447
4288681,223998.629666,2429545.82295549,1635136.54737851
2360243,223998.629666,2379919.28987434,-243674.91954034
5667072,223998.629666,2330292.75679319,3112780.61354081
3255534,-155338.363900403,2247416.39040496,1163455.97349545
1663997,-155338.363900403,2164540.02401672,-345204.660116314
1683618,-155338.363900403,2219665.54766307,-380709.183762667
2541190,-155338.363900403,2274791.07130942,421737.292590979
3607377,-97772.4591968894,2395315.9353336,1309833.52386329
1775752,-97772.4591968894,2515840.79935777,-642316.340160878
3705316,-97772.4591968894,2584396.73670845,1218691.72248844
4012766,-97772.4591968894,2652952.67405914,1457585.78513775
2811722,-30793.1489584592,2649269.15846815,193245.990490304
4006397,-30793.1489584592,2645585.64287717,1391604.50608129
2010350,-30793.1489584592,2573913.45863653,-532770.309678069
2326019,-30793.1489584592,2502241.27439588,-145429.125437424
1475421,-166539.620924475,2418151.84051734,-776191.219592866
8951752,-166539.620924475,2334062.4066388,6784229.21428568
2630996,-166539.620924475,2380137.59978322,417398.021141258
27950758,-166539.620924475,2426212.79292764,25691084.8279968
1484406,35753.372460358,2566357.38592788,-1117704.75838824
3072541,35753.372460358,2706501.97892812,330285.648611521
3648119,35753.372460358,2822389.67884511,789975.948694536
6073514,35753.372460358,2938277.37876209,3099483.24877755
3387918,62952.8859600147,3123904.31908824,201060.794951746
2849496,62952.8859600147,3309531.25941439,-522988.145374404
7057571,62952.8859600147,3819673.37899376,3174944.73504623
3220759,62952.8859600147,4329815.49857313,-1172009.38453314
17025398,-214414.559564224,4615066.2656036,12624746.2939606
13452829,-214414.559564224,4900317.03263407,8766926.52693015
7901607,-214414.559564224,5135538.77651617,2980482.78304805
7365627,-214414.559564224,5370760.52039827,2209281.03916595
10488762,-101277.814648528,5184720.07390264,5405319.74074589
7523176,-101277.814648528,4998679.627407,2625774.18724153
16874073,-101277.814648528,4474189.5784895,12501161.236159
10714822,-101277.814648528,3949699.52957199,6866400.28507654
3901765,-21733.7370825144,3534230.91655252,389267.820529991
24131451,-21733.7370825144,3118762.30353306,21034422.4335495
12644973,-21733.7370825144,3006507.58835824,9660199.14872428
7296930,-21733.7370825144,2894252.87318342,4424410.86389909
1048265,-232463.805782096,2970477.28611486,-1689748.48033277
2279136,-232463.805782096,3046701.69904631,-535101.893264214
3095784,-232463.805782096,2970745.76920269,357502.036579408
4761669,-232463.805782096,2894789.83935907,2099342.96642303
5026740,117218.704443439,2777166.09328318,2132355.20227338
5168424,117218.704443439,2659542.3472073,2391662.94834926
2821856,117218.704443439,2586435.63298107,118201.662575492
3696758,117218.704443439,2513328.91875484,1066210.37680172
1903271,333174.395872232,2397947.4828668,-827850.878739028
2228296,333174.395872232,2282566.04697875,-387444.442850983
3093222,333174.395872232,2165499.65930515,594547.944822613
3532867,333174.395872232,2048433.27163156,1151259.33249621
2932608,553035.320039673,2000429.00315843,379143.676801899
4681556,553035.320039673,1952424.7346853,2176095.94527503
1823203,553035.320039673,1909136.6163994,-638968.936439073
1193275,553035.320039673,1865848.4981135,-1225608.81815318
2478280,831521.146702613,1711796.90471271,-65038.05141532
1822870,831521.146702613,1557745.31131191,-566396.458014525
5198695,831521.146702613,1499729.83460034,2867444.01869705
11986800,831521.146702613,1441714.35788876,9713564.49540862
9343934,406831.950782429,1499356.1227776,7437745.92643997
1950503,406831.950782429,1556997.88766643,-13326.8384488591
1294936,406831.950782429,1758519.18161222,-870415.132394652
1667655,406831.950782429,1960040.47555802,-699217.426340445
2335624,479419.326147863,2094326.12081686,-238121.446964724
3453271,479419.326147863,2228611.76607571,745239.907776431
4761137,479419.326147863,2399371.87531411,1882345.79853802
2871935,479419.326147863,2570131.98455252,-177616.310700383
9772160,524029.125254089,2649235.48166653,6598895.39307939
3227024,524029.125254089,2728338.97878053,-25344.1040346213
3093574,524029.125254089,2652144.17969378,-82599.3049478726
2865666,524029.125254089,2575949.38060703,-234312.505861124
15503606,674118.166107495,2482506.46131572,12346981.3725768
3179479,674118.166107495,2389063.54202441,116297.291868096
2180127,674118.166107495,2363418.06279116,-857409.228898656
1096951,674118.166107495,2337772.58355791,-1914939.74966541
723062,659780.851291596,2348202.27565733,-2284921.12694892
1278044,659780.851291596,2358631.96775674,-1740368.81904833
2676773,659780.851291596,2507862.13406188,-490869.985353472
4469463,659780.851291596,2657092.30036701,1152589.84834139
53735900,286592.792333883,2862895.6022807,50586411.6053854
1853527,286592.792333883,3068698.90419439,-1501764.69652827
1868193,286592.792333883,3196588.97052321,-1614988.76285709
3455256,286592.792333883,3324479.03685202,-155815.829185907
4843127,678465.91943418,3292942.41229796,871718.668267863
2334023,678465.91943418,3261405.78774389,-1605848.70717807
3677249,678465.91943418,3256749.03009333,-257965.949527513
1849698,678465.91943418,3252092.27244278,-2080860.19187695
2175619,537778.901058858,3204089.9201441,-1566249.82120296
1226925,537778.901058858,3156087.56784542,-2466941.46890428
1562315,537778.901058858,3147194.53998067,-2122658.44103953
4257596,537778.901058858,3138301.51211591,581515.586825231
3277022,190224.23311717,3187203.14607604,-100405.379193206
1628031,190224.23311717,3236104.78003616,-1798298.01315333
2494118,190224.23311717,3301992.25371694,-998098.486834112
2609753,190224.23311717,3367879.72739772,-948350.960514894
2205862,439459.926198971,3411851.06631624,-1645448.99251521
1482760,439459.926198971,3455822.40523475,-2412522.33143372
5978846,439459.926198971,3460523.0017914,2078863.07200963
3976823,439459.926198971,3465223.59834805,72139.4754529777
2452914,375116.144139161,3433796.31778192,-1355998.46192108
2263994,375116.144139161,3402369.03721579,-1513491.18135495
3655158,375116.144139161,3388130.71365474,-108088.857793902
1509063,375116.144139161,3373892.3900937,-2239945.53423286
1357162,580670.54607456,3322303.70679357,-2545812.25286813
1767389,580670.54607456,3270715.02349345,-2083996.56956801
4697868,580670.54607456,3222174.29785346,895023.15607198
2393181,580670.54607456,3173633.57221347,-1361123.11828803
2176695,553213.356180462,3235682.10437995,-1612200.46056041
1948860,553213.356180462,3297730.63654643,-1902083.99272689
8194654,553213.356180462,3439559.60952089,4201881.03429865
1602171,553213.356180462,3581388.58249536,-2532430.93867582
1498289,-28623.8244549004,3719745.85159888,-2192833.02714398
3920107,-28623.8244549004,3858103.1207024,90627.7037525042
3540066,-28623.8244549004,3965868.20814618,-397178.383691279
4383055,-28623.8244549004,4073633.29558996,338045.528864938
4204526,289337.810237292,4061286.79922407,-146098.609461366
14352638,289337.810237292,4048940.30285819,10014359.8869045
2453581,289337.810237292,3873868.68473716,-1709625.49497445
4776292,289337.810237292,3698797.06661613,788157.123146579
5872788,881659.330259655,3416437.15182194,1574691.51791841
3156792,881659.330259655,3134077.23702774,-858944.567287398
2924782,881659.330259655,2972154.14622349,-929031.476483145
2590346,881659.330259655,2810231.05541924,-1101544.38567889
1116031,435678.058808066,2744430.42618,-2064077.48498807
2869316,435678.058808066,2678629.79694077,-244991.855748832
1972679,435678.058808066,2727963.02894571,-1190962.08775377
2517439,435678.058808066,2777296.26095065,-695535.319758711
4655277,87312.9220377832,2880316.40680598,1687647.67115624
3513187,87312.9220377832,2983336.55266131,442537.525300902
8725161,87312.9220377832,3097511.73075959,5540336.34720263
2957576,87312.9220377832,3211686.90885786,-341423.830895644
3594042,329332.166388155,3304066.1593699,-39356.3257580535
2394374,329332.166388155,3396445.40988194,-1331403.57627009
7084115,329332.166388155,3419551.76469158,3335231.06892026
6651496,329332.166388155,3442658.11950123,2879505.71411061
4268612,209717.08440548,3479224.56963911,579670.345955414
8634232,209717.08440548,3515791.01977698,4908723.89581754
6983233,209717.08440548,3545750.58026071,3227765.33533381
9910897,209717.08440548,3575710.14074443,6125469.77485009
1839654,57852.083023794,3530292.72615497,-1748490.80917877
3158985,57852.083023794,3484875.31156551,-383742.394589303
5101981,57852.083023794,3480600.6335319,1563528.2834443
2379164,57852.083023794,3476325.95549829,-1155014.03852209
3732588,68108.4968379036,3577220.2064575,87259.2967046001
2701371,68108.4968379036,3678114.4574167,-1044851.9542546
1744913,68108.4968379036,3758470.78815954,-2081666.28499744
3220619,68108.4968379036,3838827.11890237,-686316.615740276
5316101,148318.50518177,3914022.61310393,1253759.8817143
4092535,148318.50518177,3989218.10730548,-45001.6124872519
3891335,148318.50518177,4095362.4273557,-352345.932537475
7612517,148318.50518177,4201506.74740593,3262691.7474123
1400444,-10005.9104144768,4226002.81927562,-2815552.90886114
3844579,-10005.9104144768,4250498.89114531,-395913.980730836
9402508,-10005.9104144768,4400229.36242899,5012284.54798548
9255343,-10005.9104144768,4549959.83371268,4715389.0767018
11370106,557.057532671955,4589676.17713484,6779872.76533249
8336776,557.05753267197,4629392.52055701,3706826.42191032
7050945,557.05753267197,4721259.31847392,2329128.62399341
4979343,557.057532671955,4813126.11639084,165659.826076493
9629522,209883.706491199,4750208.80228115,4669429.49122765
3463634,209883.706491199,4687291.48817146,-1433541.19466266
2774355,209883.706491199,4518769.57580695,-1954298.28229815
3317746,209883.706491199,4350247.66344244,-1242385.36993364
3929352,352921.708520943,4184469.11774477,-608038.826265713
7951008,352921.708520943,4018690.5720471,3579395.71943195
2825040,352921.708520943,3870074.6623723,-1397956.37089324
1449739,352921.708520943,3721458.7526975,-2624641.46121844
2657913,169727.912631088,3661959.23217516,-1173774.14480624
7881405,169727.912631088,3602459.71165281,4109217.3757161
1983885,169727.912631088,3732420.71497067,-1918263.62760176
2609412,169727.912631088,3862381.71828853,-1422697.63091962
2041872,-125014.202550343,3965211.35191412,-1798325.14936378
4029856,-125014.202550343,4068040.98553971,86829.2170106359
3815845,-125014.202550343,4095342.64928329,-154483.446732943
3331969,-125014.202550343,4122644.31302687,-665661.110476522
2931447,286114.048749634,4077741.28378282,-1432408.33253246
4132791,286114.048749634,4032838.25453878,-186161.303288414
2294006,286114.048749634,3873834.83731396,-1865942.88606359
3130410,286114.048749634,3714831.42008913,-870535.468838769
3955074,397491.594817932,3546250.14934786,11332.2558342051
2088311,397491.594817932,3377668.87860659,-1686849.47342452
2284073,397491.594817932,3264253.87842177,-1377672.4732397
2410525,397491.594817932,3150838.87823694,-1137805.47305487
5311332,209316.052200846,3117562.31417728,1984453.63362187
1665847,209316.052200846,3084285.75011763,-1627754.80231847
2873507,209316.052200846,3285942.08221411,-621751.134414954
7486008,209316.052200846,3487598.41431059,3789093.53348857
40470184,323647.097793229,3688203.97392065,36458332.9282861
7699865,323647.097793229,3888809.53353072,3487408.36867605
3690346,323647.097793229,4213474.16924557,-846775.267038798
2906518,323647.097793229,4538138.80496042,-1955267.90275365
3359064,837378.814247023,4630807.36164065,-2109122.17588767
6220091,837378.814247023,4723475.91832089,659236.267432091
2263122,837378.814247023,4727481.14771291,-3301737.96195993
5385026,837378.814247023,4731486.37710493,-183839.191351954
5061226,1119560.74458087,4659547.05943885,-717881.804019712
3410708,1119560.74458087,4587607.74177276,-2296460.48635363
8178822,1119560.74458087,4459984.61392237,2599276.64149677
6455237,1119560.74458087,4332361.48607197,1003314.76934717
3537955,1029881.27703153,4189271.26412865,-1681197.54116018
3946340,1029881.27703153,4046181.04218533,-1129722.31921687
2679342,1029881.27703153,4081917.26375735,-2432456.54078888
27578636,1029881.27703153,4117653.48532936,22431101.2376391
7258175,1613104.15375003,4195081.01949821,1449989.82675176
38805087,1613104.15375003,4272508.55366705,32919474.2925829
6663506,1613104.15375003,4447480.82674639,602921.01950358
4051489,1613104.15375003,4622453.09982573,-2184068.25357576
3172178,2056598.83922123,4689472.92301544,-3573893.76223667
4231220,2056598.83922123,4756492.74620515,-2581871.58542638
2642157,2056598.83922123,4665740.01188506,-4080181.85110629
5093618,2056598.83922123,4574987.27756497,-1537968.1167862
4640106,1731677.14099458,4445870.23002618,-1537441.37102076
6117800,1731677.14099458,4316753.18248739,69369.6765180286
4166531,1731677.14099458,4185991.41071567,-1751137.55171025
2105477,1731677.14099458,4055229.63894395,-3681429.77993853
2375425,1212019.79375121,3889264.38968071,-2725859.18343192
3154409,1212019.79375121,3723299.14041747,-1780909.93416868
2492508,1212019.79375121,3575963.74038977,-2295475.53414098
3628317,1212019.79375121,3428628.34036207,-1012331.13411329
18045200,7316282.9834931,3389466.4939748,7339450.5225321
1854814,7316282.9834931,3350304.64758752,-8811773.63108062
1371085,7316282.9834931,3323302.14561322,-9268500.12910632
1392846,7316282.9834931,3296299.64363892,-9219736.62713203
1275700,7359146.99332375,3266160.63661911,-9349607.62994286
3992207,7359146.99332375,3236021.62959929,-6602961.62292305
2778807,7359146.99332375,3279576.05909022,-7859916.05241398
2550326,7359146.99332375,3323130.48858115,-8131951.48190491
2065306,1016859.30556368,3358502.83815965,-2310056.14372333
2603463,1016859.30556368,3393875.18773814,-1807271.49330182
1782634,1016859.30556368,3356185.76255497,-2590411.06811865
4001106,1016859.30556368,3318496.33737179,-334249.642935473
10784442,1126653.19530392,3304134.16728705,6353654.63740903
8466511,1126653.19530392,3289771.9972023,4050085.80749378
1818321,1126653.19530392,3318492.80738364,-2626825.00268757
3057583,1126653.19530392,3347213.61756499,-1416283.81286891
1589698,1315012.62078737,3428535.31085087,-3153849.93163824
1929003,1315012.62078737,3509857.00413676,-2895866.62492413
4904709,1315012.62078737,3581084.99451601,8611.38469662284
2106946,1315012.62078737,3652312.98489526,-2860379.60568263
4025126,1178694.40949294,3744915.27057173,-898483.680064674
3858400,1178694.40949294,3837517.5562482,-1157811.96574114
2999667,1178694.40949294,3904409.27338843,-2083436.68288137
3454456,1178694.40949294,3971300.99052866,-1695539.4000216
1555037,1610261.8486436,3919637.59292945,-3974862.44157306
3498993,1610261.8486436,3867974.19533024,-1979243.04397385
3468018,1610261.8486436,3742895.52450554,-1885139.37314915
13515259,1610261.8486436,3617816.85368084,8287180.29767555
4547802,1732654.48107151,3587541.0781113,-772393.55918281
2397150,1732654.48107151,3557265.30254176,-2892769.78361327
2669081,1732654.48107151,3528204.24764136,-2591777.72871286
2339166,1732654.48107151,3499143.19274095,-2892631.67381246
8689665,717271.064217089,3519307.78455622,4453086.15122669
4920003,717271.064217089,3539472.37637149,663259.559411421
4199963,717271.064217089,3626476.58480399,-143784.649021077
11245646,717271.064217089,3713480.79323649,6814894.14254643
2969972,636632.360029549,3784491.81657594,-1451152.17660549
4176344,636632.360029549,3855502.83991539,-315791.19994494
2663374,636632.360029549,3799338.21930701,-1772596.57933655
3998158,636632.360029549,3743173.59869862,-381647.958728168
5799361,896885.295389887,3682233.91356866,1220241.79104145
2782460,896885.295389887,3621294.22843871,-1735719.52382859
7399271,896885.295389887,3635216.76983045,2867168.93477966
3612553,896885.295389887,3649139.3112222,-933471.606612083
1973451,1163381.39204609,3730639.16671981,-2920569.55876589
3644778,1163381.39204609,3812139.02221742,-1330742.41426351
3773081,1163381.39204609,3914809.26658502,-1305109.65863111
5280757,1163381.39204609,4017479.51095262,99896.0970012927
39564096,1456244.4254901,4207187.69900506,33900663.8755048
7110253,1456244.4254901,4396895.88705749,1257112.68745241
10442424,1456244.4254901,4860337.00937186,4125842.56513804
12488338,1456244.4254901,5323778.13168623,5708315.44282367
22068804,879883.498821633,6309008.62533185,14879911.8758465
4105189,879883.498821633,7294239.11897747,-4068933.6177991
15164811,879883.498821633,7873101.95590757,6411825.54527079
31523581,879883.498821633,8451964.79283768,22191732.7083407
13582641,881647.209051349,8134266.90742374,4566726.88352491
8717411,881647.209051349,7816569.0220098,19194.7689388497
24541314,881647.209051349,7484586.36754547,16175080.4234032
7054504,881647.209051349,7152603.71308114,-979746.922132487
19201324,949074.838594175,6082369.14922317,12169880.0121827
11614635,949074.838594175,5012134.5853652,5653425.57604062
7530122,949074.838594175,4572616.61822779,2008430.54317804
6359569,949074.838594175,4133098.65109037,1277395.51031546
5609931,876468.414557883,3962560.89687452,770901.688567592
15093273,876468.414557883,3792023.14265868,10424781.4427834
3107125,876468.414557883,3597926.07072686,-1367269.48528474
3563378,876468.414557883,3403828.99879503,-716919.413352914
5480779,718827.76619069,3146198.6752982,1615752.55851111
6281957,718827.76619069,2888568.35180136,2674560.88200795
5106127,718827.76619069,2802559.25967788,1584739.97413143
3586296,718827.76619069,2716550.16755439,150918.066254921
2922755,685948.792976153,2628929.28278249,-392123.075758646
3321857,685948.792976153,2541308.3980106,94599.8090132503
4928427,685948.792976153,2467830.67208264,1774647.5349412
2749601,685948.792976153,2394352.94615469,-330700.739130845
3730977,1028849.05357532,2392774.46049983,309353.485924841
3722593,1028849.05357532,2391195.97484498,302547.9715797
8182265,1028849.05357532,2429708.26352205,4723707.68290263
3696827,1028849.05357532,2468220.55219912,199757.39422556
1624241,1027446.081504,2628673.52529618,-2031878.60680018
4777778,1027446.081504,2789126.49839324,961205.420102753
3929003,1027446.081504,2972073.63741203,-70516.7189160287
6866230,1027446.081504,3155020.77643081,2683763.14206519
5290737,755574.069508997,3377008.95443462,1158153.97605638
6652576,755574.069508997,3598997.13243843,2298004.79805257
6588492,755574.069508997,3944184.16410318,1888733.76638783
10106624,755574.069508997,4289371.19576792,5061678.73472308
4732882,227923.112542521,4538205.48423124,-33246.5967737557
3624635,227923.11254252,4787039.77269455,-1390327.88523707
10417373,227923.11254252,5030120.80977414,5159329.07768334
13606300,227923.11254252,5273201.84685373,8105175.04060374
6793968,339278.900062247,5335599.60446821,1119089.49546955
6790617,339278.900062247,5397997.36208268,1053340.73785508
5821291,339278.900062247,5360137.42577372,121874.674164029
20283851,339278.900062247,5322277.48946477,14622294.610473
7952137,450531.768857548,5177476.74519362,2324128.48594883
4861656,450531.768857548,5032676.00092247,-621551.769780018
3902234,450531.768857548,4877570.9646791,-1425868.73353665
2426609,450531.768857548,4722465.92843574,-2746388.69729329
15356613,170135.845770636,4696913.24625785,10489563.9079715
1783666,170135.845770636,4671360.56407997,-3057830.4098506
4641603,170135.845770636,4608982.37364855,-137515.219419187
5885343,170135.845770636,4546604.18321713,1168602.97101223
5242926,81432.8761561999,4479738.54992631,681754.573917491
7968207,81432.8761561999,4412872.91663548,3473901.20720832
12913195,81432.8761561999,4284394.61590929,8547367.50793451
2725240,81432.8761561999,4155916.3151831,-1512109.1913393
3147949,532152.770663311,3929545.29054865,-1313749.06121197
2920025,532152.770663311,3703174.26591421,-1315302.03657752
2996536,532152.770663311,3612266.84205702,-1147883.61272033
2248973,532152.770663311,3521359.41819983,-1804539.18886314
3905178,709240.862838126,3518054.64094028,-322117.503778401
1766713,709240.862838126,3514749.86368072,-2457277.72651885
1694452,709240.862838126,3577903.58909564,-2592692.45193376
2318274,709240.862838126,3641057.31451055,-2032024.17734867
4025069,-723883.122510519,3700748.24079667,1048203.88171385
3521931,-332535.84190706,3760439.16708279,94027.67482427
4455099,-332535.84190706,3935078.08576841,852556.75613865
5449895,-332535.84190706,4109717.00445403,1672713.83745303
50518778,-332535.84190706,4214725.19272846,46636588.6491786
2642623,-61636.2093100542,4319733.38100288,-1615474.17169283
11532974,-61636.2093100542,4307247.24602682,7287362.96328324
4152000,-61636.2093100542,4294761.11105075,-81124.9017406963
4855163,-61636.2093100542,4244073.64227277,672725.567037283
10050983,-204784.101101804,4193386.17349479,6062380.92760701
3793959,-204784.101101804,4386933.56312473,-388190.462022922
12831752,-204784.101101804,4580480.95275466,8456055.14834714
11182813,-204784.101101804,4759847.15253901,6627749.94856279
2883074,-306102.591104532,4939213.35232336,-1750036.76121883
3817062,-306102.591104532,5279564.50578659,-1156399.91468206
