"TradeVolume","seasonal","trend","remainder"
933639.857834,447690.802842908,783894.316768907,-297945.261777814
775701.455689,419876.991278784,781849.121325987,-426024.656915771
1122279.7016,419876.991278784,791600.401445117,-89197.6911239008
1206092.74153,419876.991278784,801351.681564247,-15135.9313130305
1206092.74153,419876.991278784,828287.85675381,-42072.1065025937
891576.985849,370460.614969263,855224.031943373,-334107.661063636
1258169.45211,370460.614969263,900606.308920705,-12897.4717799679
751784.868632,370460.614969263,945988.585898036,-564664.3322353
1437994.43301,370460.614969263,970391.163432002,97142.6546087347
2220697.25163,302690.657383534,994793.740965968,923212.853280498
3899267.07286,302690.657383534,1010910.08927621,2585666.32620026
1942356.96062,302690.657383534,1027026.43758645,612639.865650018
764706.205193,302690.657383534,1020576.53795166,-558560.990142197
1537991.91539,286526.672202942,1014126.63831688,237338.604870179
1154477.32515,286526.672202942,991580.321466769,-123629.668519711
2571787.89393,286526.672202942,969034.004616658,1316227.2171104
1461527.9526,286526.672202942,930190.31917434,244810.961222717
1001237.39491,310186.805381829,891346.633732023,-200296.044203851
1711160.76818,310186.805381829,882946.789897125,518027.172901046
2413130.02195,310186.805381829,874546.946062228,1228396.27050594
764548.494173,310186.805381829,886218.457063092,-431856.768271921
867820.909672,273181.317776027,897889.968063957,-303250.376167984
1311639.59169,273181.317776027,956691.912393792,81766.3615201802
895089.215779,273181.317776027,1015493.85672363,-393585.958720655
3268705.11969,273181.317776027,1095332.56307975,1900191.23883423
2266380.42287,287645.359260004,1175171.26943587,803563.79417413
1600542.14047,287645.359260004,1279065.44973392,33831.3314760758
387798.656125,287645.359260004,1382959.63003197,-1282806.33316698
1487782.64641,287645.359260004,1609640.37547849,-409503.088328496
3211122.92668,239478.49225788,1836321.12092501,1135323.31349711
5075535.41732,239478.49225788,1987132.0758064,2848924.84925572
7412289.28992,239478.49225788,2137943.03068779,5034867.76697433
7490189.54791,239478.49225788,2315868.55103903,4934842.50461308
2242168.31805,101317.093380323,2493794.07139028,-352942.846720599
1373787.19226,101317.093380323,2546321.682427,-1273851.58354732
2204674.39552,101317.093380323,2598849.29346372,-495491.991324047
7709790.44815,101317.093380323,2601883.50469248,5006589.8500772
2811125.16038,21374.0476202125,2604917.71592123,184833.396838552
1958836.30111,21374.0476202125,2757403.74824005,-819941.494750262
862012.776554,21374.0476202125,2909889.78055886,-2069251.05162508
933449.069241,21374.0476202125,3540805.13526929,-2628730.1136485
674530.174884,-20847.8944313966,4171720.48997972,-3476342.42066432
902913.046981,-20847.8944313966,4610217.15610356,-3686456.21469116
8356380.37053,-20847.8944313966,5048713.8222274,3328514.442734
5289891.83875,-20847.8944313966,5472053.34945305,-161313.616271649
7188542.11769,-38669.8472003794,5895392.87667869,1331819.08821169
4745058.65584,-38669.8472003794,5929083.32745488,-1145354.8244145
10134180.3278,-38669.8472003794,5962773.77823106,4210076.39676932
3429027.0366,-38669.8472003794,6088453.27263734,-2620756.38883696
5786993.34377,-53228.9187004565,6214132.76704362,-373910.504573165
4670702.29584,-53228.9187004565,6334121.21587573,-1610190.00133527
6389386.81038,-53228.9187004565,6454109.66470784,-11493.9356273804
5920328.80281,-53228.9187004565,6669959.64592927,-696401.924418809
13835892.2302,-60750.2334275143,6885809.6271507,7010832.83647682
4521524.95383,-60750.2334275143,7083372.96254773,-2501097.77529021
1725894.6495,-60750.2334275143,7280936.29794476,-5494291.41501724
7892510.74379,-60750.2334275143,7564291.59049676,388969.38672075
8000595.47089,-57013.0877116164,7847646.88304877,209961.675552846
17880111.1248,-57013.0877116164,9625057.8122282,8312066.40028342
16606910.6555,-57013.0877116164,11402468.7414076,5261455.001804
9283812.07017,-57013.0877116164,12875876.5891616,-3535051.43127995
4643979.47591,-84242.9878050137,14349284.4369155,-9621061.9732005
8255439.50007,-84242.9878050137,15890454.974248,-7550772.48637298
18309092.0797,-84242.9878050137,17431625.5115805,961709.555924542
25430811.2754,-84242.9878050137,18515005.1557487,7000049.10745631
19372605.4505,-100571.087662591,19598384.7999169,-125208.261754349
29346237.8449,-100571.087662591,20593384.0099828,8853424.9225798
31760658.9344,-100571.087662591,21588383.2200487,10272846.8020139
34970447.034,-100571.087662591,22924792.5486538,12146225.5730088
25602974.7685,-105826.675532208,24261201.877259,1447599.56677325
25602974.7685,-105826.675532208,24323093.0083751,1385708.43565712
25602974.7685,-105826.675532208,24384984.1394912,1323817.30454099
27350449.773,-105826.675532208,24389130.4731649,3067145.9753673
14647188.4457,-71019.9666150332,24393276.8068386,-9675068.39452356
38613495.9087,-71019.9666150332,22485282.3990008,16199233.4763142
6680545.51208,-71019.9666150332,20577287.991163,-13825722.512468
12799768.4921,-71019.9666150332,19714580.2529115,-6843791.79419649
10898151.5008,-30795.0850719911,18851872.51466,-7922925.928788
12551729.743,-30795.0850719911,17459045.2429445,-4876520.41487247
33655839.3436,-30795.0850719911,16066217.9712289,17620416.4574431
16725092.0799,-30795.0850719911,15610267.8178829,1145619.3470891
32935614.4881,93021.7663729682,15154317.6645369,17688275.0571902
6037557.54177,93021.7663729682,14636472.4340764,-8691936.65867937
6094606.38614,93021.7663729682,14118627.2036159,-8117042.58384892
9777728.43625,93021.7663729682,13540382.0445363,-3855675.37465927
7055592.91411,133054.336619689,12962136.8854566,-6039598.30796634
12473986.7954,133054.336619689,12290147.4222234,50785.03655692
30499232.3592,133054.336619689,11618157.9589901,18748020.0635902
24562503.6727,133054.336619689,11514398.9730663,12915050.363014
15874162.4357,47864.7530827276,11410639.9871425,4415657.69547476
10847146.7046,47864.7530827276,11241614.5031423,-442332.551624982
12440874.3704,47864.7530827276,11072589.019142,1320420.59817527
17186242.9536,47864.7530827276,10785210.6607751,6353167.53974217
9983220.03191,129543.977354752,10497832.3024082,-644156.247852966
6429884.36065,129543.977354752,8868021.98113128,-2567681.59783603
8813667.15711,129543.977354752,7238211.65985434,1445911.5199009
3080022.31514,129543.977354752,5814528.23600358,-2864049.89821833
2987755.49073,175548.775202994,4390844.81215282,-1578638.09662581
2818145.99844,175548.775202994,3927984.95905141,-1285387.7358144
3016444.63201,175548.775202994,3465125.10595,-624229.249142994
19896442.9489,175548.775202994,3278433.24171427,16442460.9319827
4649132.30664,204963.201077796,3091741.37747854,1352427.72808366
9881054.59942,204963.201077796,3019457.26486414,6656634.13347806
4669566.86334,204963.201077796,2947173.15224974,1517430.51001247
2250100.79358,204963.201077796,2914464.8257491,-869327.233246894
1983151.42975,282930.913934377,2881756.49924846,-1181535.98343284
1779133.8849,282930.913934377,2885800.37888891,-1389597.40792328
2099132.00296,282930.913934377,2889844.25852935,-1073643.16950373
2969063.3073,282930.913934377,2958304.44516715,-272172.051801531
4850475.80115,296929.8093866,3026764.63180495,1526781.35995845
3838889.33767,296929.8093866,3114207.34811682,427752.180166582
3067074.3832,296929.8093866,3201650.06442868,-431505.490615282
2246642.66472,296929.8093866,3339608.7013093,-1389895.8459759
6738126.22323,295724.713532598,3477567.33818991,2964834.17150749
1618565.51387,295724.713532598,3512009.90890645,-2189169.10856905
2792371.23183,295724.713532598,3546452.47962299,-1049805.96132559
2835243.23382,295724.713532598,3593191.63556348,-1053673.11527608
1577293.26163,314494.023934029,3639930.79150397,-2377131.553808
11628005.8376,314494.023934029,3640044.16366342,7673467.65000255
3461730.31113,314494.023934029,3640157.53582286,-492921.248626889
2955801.57582,314494.023934029,3600212.10793992,-958904.55605395
1779222.8639,363056.406995271,3560266.68005698,-2144100.22315225
1887393.32593,363056.406995271,3498445.13178188,-1974108.21284715
7662141.61041,363056.406995271,3436623.58350677,3862461.61990796
2521636.93457,363056.406995271,3351044.77930109,-1192464.25172637
12718662.3258,420415.585609075,3265465.97509542,9032780.76509551
8842004.389,420415.585609075,3230474.48182376,5191114.32156716
1603831.4172,420415.585609075,3195482.98855211,-2012067.15696119
2009336.53246,420415.585609075,3198974.60940432,-1610053.66255339
1087043.74903,474891.965693019,3202466.23025652,-2590314.44691954
5432334.34644,474891.965693019,3284538.58101466,1672903.79973233
2183767.39987,474891.965693019,3366610.93177279,-1657735.49759581
1265613.59536,474891.965693019,3466547.19513951,-2675825.56547253
1345147.55816,1706017.06662947,3566483.45850624,-3927352.96697571
5609934.2304,1706017.06662947,3707198.07129099,196719.092479535
2853373.54561,1706017.06662947,3847912.68407575,-2700556.20509522
4122616.9296,1706017.06662947,3927454.60666622,-1510854.7436957
4817673.75793,1779293.31021179,4006996.5292567,-968616.081538492
938452.83586,1779293.31021179,4022012.90572334,-4862853.38007513
1154882.48106,1779293.31021179,4037029.28218998,-4661440.11134177
2653919.49653,1779293.31021179,4080333.57372524,-3205707.38740703
9346237.41777,592792.736229081,4123637.8652605,4629806.81628042
1912907.61399,592792.736229081,4203405.32704255,-2883290.44928163
963621.00967,592792.736229081,4283172.78882459,-3912344.51538367
3870268.17574,592792.736229081,4415271.78136489,-1137796.34185397
3298354.37503,492522.130459642,4547370.77390518,-1741538.52933482
1259368.36803,492522.130459642,4583848.51243533,-3817002.27486497
3447066.13603,492522.130459642,4620326.25096547,-1665782.24539511
3523000.56366,492522.130459642,4635429.15090678,-1604950.71770642
3466577.65238,394356.386522566,4650532.05084809,-1578310.78499066
7595580.48181,394356.386522566,4666729.90683934,2534494.18844809
3952252.56831,394356.386522566,4682927.7628306,-1125031.58104316
4894711.2926,394356.386522566,4710814.17521822,-210459.269140786
2220238.98174,370438.452017842,4738700.58760584,-2888900.05788368
5452234.26753,370438.452017842,4360125.84010104,721669.975411113
2111352.4503,370438.452017842,3981551.09259625,-2240637.09431409
1867056.47291,370438.452017842,3479472.97857347,-1982854.95768131
6439647.31053,383294.5908167,2977394.86455069,3078957.85516261
9287658.69451,383294.5908167,2921466.87761961,5982897.22607369
3785155.40561,383294.5908167,2865538.89068853,536321.924104769
1661401.50583,383294.5908167,2848115.16456817,-1570008.24955487
3291606.71968,316005.341100664,2830691.43844781,144909.940131528
1786082.59685,316005.341100664,2786404.53979799,-1316327.28404865
1550144.17905,316005.341100664,2742117.64114817,-1507978.80319884
5153881.69827,316005.341100664,2691336.01824655,2146540.33892279
2080220.95898,294560.945930271,2640554.39534492,-854894.382295191
1310049.7982,294560.945930271,2597387.14140542,-1581898.28913569
931799.772368,294560.945930271,2554219.88746592,-1916981.06102819
693136.370917,294560.945930271,2545242.28748134,-2146666.86249462
2348345.51174,324177.294702352,2536264.68749677,-512096.470459125
1106993.52391,324177.294702352,2555336.82290051,-1772520.59369287
2223482.50136,324177.294702352,2574408.95830426,-675103.751646608
1117117.72227,324177.294702352,2616173.13387578,-1823232.70630813
1441169.90752,255911.215515199,2657937.3094473,-1472678.6174425
3179627.37552,255911.215515199,2673276.58227943,250439.577725368
3138902.23092,255911.215515199,2688615.85511156,194375.160293237
1518599.56058,255911.215515199,2640510.24434513,-1377821.89928033
5807821.22601,156135.424279489,2592404.6335787,3059281.16815181
1611370.63666,156135.424279489,2510632.24364718,-1055397.03126667
2975372.91962,156135.424279489,2428859.85371566,390377.641624853
847828.085755,156135.424279489,2385473.17768699,-1693780.51621148
542437.000041,141126.659724357,2342086.50165831,-1940776.16134167
1724175.69424,141126.659724357,2302011.53909263,-718962.504576989
1133582.42176,141126.659724357,2261936.57652695,-1269480.81449131
931663.625241,141126.659724357,2215991.00884253,-1425454.04332589
2045846.96846,93229.276618826,2170045.44115812,-217427.749316945
1338741.04314,93229.276618826,2142101.07557196,-896589.30905079
510114.187395,93229.276618826,2114156.70998581,-1697271.79920964
575449.689988,93229.276618826,2082813.4606215,-1600593.04725233
820406.742112,81224.3413599208,2051470.2112572,-1312287.81050512
2483614.52471,81224.3413599208,2036352.28226956,366037.901080515
2073928.98617,81224.3413599208,2021234.35328193,-28529.7084718505
1071052.50588,81224.3413599208,2058657.36887357,-1068829.20435349
808676.273788,53905.5052122738,2096080.38446521,-1341309.61588948
524028.044985,53905.5052122738,2143740.62546307,-1673618.08569035
494040.7063,53905.5052122738,2191400.86646094,-1751265.66537321
1879331.07289,53905.5052122738,2222973.30753162,-397547.739853894
1250208.59202,63849.938805035,2254545.74860231,-1068187.09538734
2178352.13823,63849.938805035,2274541.60221334,-160039.402788378
1576756.03376,63849.938805035,2294537.45582438,-781631.360869417
1310236.09211,63849.938805035,2290903.80535719,-1044517.65205223
483357.366862,49976.0961674885,2287270.15489001,-1853888.8841955
927782.878554,49976.0961674885,2291229.85995355,-1413423.07756703
974240.889234,49976.0961674885,2295189.56501708,-1370924.77195057
2393060.75745,49976.0961674885,2314668.48290245,28416.1783800633
1313735.33897,-79396.584781145,2334147.40078781,-941015.477036668
1231358.90848,-79396.584781145,2375030.55356154,-1064275.0603004
1673618.20412,-79396.584781145,2415913.70633527,-662898.917434126
2420599.19249,-79396.584781145,2457314.61450134,42681.1627698001
1836451.86975,-105555.442883357,2498715.52266742,-556708.210034061
1084020.80584,-105555.442883357,2545971.61583001,-1356395.36710665
1577335.62095,-105555.442883357,2593227.7089926,-910336.64515924
999690.993922,-105555.442883357,2624045.85306242,-1518799.41625706
3558189.52271,-126968.419459313,2654863.99713224,1030293.94503708
1671586.6833,-126968.419459313,2675616.24781371,-877061.145054394
2058154.91245,-126968.419459313,2696368.49849518,-511245.166585865
630089.545296,-126968.419459313,2684847.01161258,-1927789.04685727
2081076.57097,-182013.116350296,2673325.52472998,-410235.837409688
1957413.76108,-182013.116350296,2605224.65447178,-465797.777041486
1793640.21043,-182013.116350296,2537123.78421358,-561470.457433283
2101228.44006,-182013.116350296,2448937.43623008,-165695.879819788
1305675.03608,-272495.762824734,2360751.08824659,-782580.289341856
1014870.3305,-272495.762824734,2291764.75509058,-1004398.66176584
842965.754458,-272495.762824734,2222778.42193456,-1107316.90465183
965474.808713,-272495.762824734,2167004.47181539,-929033.900277656
972721.506979,-305673.692485853,2111230.52169622,-832835.322231363
1290734.81278,-305673.692485853,2067369.91338736,-470961.408121508
1706707.80877,-305673.692485853,2023509.30507851,-11127.8038226524
1354933.8525,-305673.692485853,2001305.64851699,-340698.103531133
636144.729908,-367633.940587202,1979101.99195547,-975323.321460263
384291.605672,-367633.940587202,1945623.86290525,-1193698.31664605
915463.099011,-367633.940587202,1912145.73385504,-629048.694256838
827226.364047,-367633.940587202,1903362.26837591,-708501.96374171
1274036.49861,-479228.206047512,1894578.80289678,-141314.098239272
958266.789783,-479228.206047512,1900372.35451786,-462877.358687351
1434695.69236,-479228.206047512,1906165.90613894,7757.99226857093
1090006.24896,-479228.206047512,1917370.53441194,-348136.079404426
658253.627127,-486304.756578253,1928575.16268494,-784016.778979683
1537778.5039,-486304.756578253,1949319.89422914,74763.3662491089
1034453.54212,-486304.756578253,1970064.62577335,-449306.327075099
3104396.21312,-486304.756578253,2013849.25346765,1576851.7162306
6188639.16594,-493428.268190072,2057633.88116195,4624433.55296812
2011481.35049,-493428.268190072,2065133.91665021,439775.702029862
489851.782103,-493428.268190072,2072633.95213847,-1089353.9018454
459914.165312,-493428.268190072,2113682.09398944,-1160339.66048737
781361.648147,-556527.381178061,2154730.23584042,-816841.206515356
1596909.12498,-556527.381178061,2147711.93754675,5724.56861131173
2490305.30906,-556527.381178061,2140693.63925308,906139.050984979
2005791.73512,-556527.381178061,2153449.55880539,408869.55749267
992198.89365,-611210.904118449,2166205.4783577,-562795.680589252
876363.146946,-611210.904118449,2351250.92269136,-863676.871626907
1081240.49114,-611210.904118449,2536296.36702501,-843844.971766562
3557089.21856,-611210.904118449,2637960.37605936,1530339.74661908
1768501.45934,-625853.938242464,2739624.38509372,-345268.987511255
4398511.61939,-625853.938242464,2834515.66135217,2189849.8962803
2913283.14301,-625853.938242464,2929406.93761061,609730.143641852
3425207.87897,-625853.938242464,2929551.41686837,1121510.40034409
6187881.4694,-673751.885448854,2929695.89612613,3931937.45872273
1268467.9714,-673751.885448854,2819378.77787087,-877158.921022018
4684998.81486,-673751.885448854,2709061.65961561,2649689.04069324
8169910.69914,-673751.885448854,2559061.0651534,6284601.51943545
4871058.71447,-680848.099899392,2409060.47069119,3142846.3436782
10689265.3273,-680848.099899392,2375183.07524104,8994930.35195835
5866632.75407,-680848.099899392,2341305.67979088,4206175.17417851
2772752.64286,-680848.099899392,2352040.25083297,1101560.49192642
1077352.42452,-584193.297713449,2362774.82187507,-701229.099641617
2704981.01432,-584193.297713449,2372181.14629205,916993.165741398
2939387.24423,-584193.297713449,2381587.47070904,1141993.07123441
4753775.27892,-584193.297713449,2385586.48064918,2952382.09598427
3547390.00192,-477767.875210528,2389585.49058931,1635572.38654121
1585174.84615,-477767.875210528,2420016.18570225,-357073.464341719
1425709.17887,-477767.875210528,2450446.88081518,-546969.826734651
1484220.30695,-477767.875210528,2531556.25534333,-569568.073182803
5415906.61934,-461518.42020362,2612665.62987148,3264759.40967214
8262453.12977,-461518.42020362,2633714.25913258,6090257.29084104
13307470.0993,-461518.42020362,2654762.88839368,11114225.6311099
13309556.2116,-461518.42020362,6940627.79576591,6830446.83603771
14089013.9337,-492382.955955685,11226492.7031381,3354904.18651756
14477171.7642,-492382.955955685,11213539.6836854,3756015.03647025
20053910.8409,-492382.955955685,11200586.6642327,9345707.13262294
11509222.6051,-492382.955955685,11158510.555704,843095.005351637
6827828.83166,-436864.046964891,11116434.4471754,-3851741.56855046
13932937.4012,-436864.046964891,11098976.6534244,3270824.79474052
13310930.6322,-436864.046964891,11081518.8596734,2666275.8194915
10680850.9369,-436864.046964891,11076200.4560123,41514.5278526377
13206368.4702,-352801.603866757,11070882.0523511,2488288.02171564
9467000.46135,-352801.603866757,11053423.6639262,-1233621.59870948
26396846.1667,-352801.603866757,11035965.2755014,15713682.4950654
51468001.2852,-352801.603866757,13703418.7473146,38117384.1417522
29401413.7641,-302319.792588832,16370872.2191278,13332861.337561
27820861.9278,-302319.792588832,17747440.9003522,10375740.8200366
20545165.6326,-302319.792588832,19124009.5815766,1723475.84361228
17943616.9462,-302319.792588832,21856715.6628348,-3610778.92404592
16913925.9398,-170489.499171353,24589421.744093,-7505006.3051216
10870023.1517,-170489.499171353,24532802.3029846,-13492289.6521133
27112782.8655,-170489.499171353,24476182.8618763,2807089.50279506
28005244.2108,-170489.499171353,24406420.6130543,3769313.09691707
41250395.8812,-49180.0657257201,24336658.3642323,16962917.5826935
25685288.7203,-49180.0657257201,24283634.0619884,1450834.7240373
17773842.4348,-49180.0657257201,24230609.7597446,-6407587.25921885
26557474.5699,-49180.0657257201,24146915.6389779,2459738.99664783
62569704.1613,-22906.6465021956,24063221.5182112,38529389.289591
16889510.1006,-22906.6465021956,24013639.0758412,-7101222.32873898
14221497.1382,-22906.6465021956,23964056.6334711,-9719652.84876894
56082558.2788,-22906.6465021956,23939958.2052413,32165506.7200609
28473416.6056,8228.54832562708,23915859.7770115,4549328.28026285
71950734.3038,8228.54832562707,23879712.1346668,48062793.6208076
19251155.3373,8228.54832562707,23843564.492322,-4600637.70334764
26254647.3335,8228.54832562708,23674480.8067759,2571937.97839844
18923485.8446,108073.708684992,23505397.1212299,-4689984.98531485
30884927.5888,108073.708684992,23093792.625438,7683061.25467702
13702449.4518,108073.708684992,22682188.1296461,-9087812.3865311
13658135.9123,108073.708684992,25021406.5698814,-11471344.3662664
7165449.73387,253205.014045758,27360625.0101167,-20448380.2902925
9690220.09601,253205.014045758,31380972.2504021,-21943957.1684379
18628897.8591,253205.014045758,35401319.4906876,-17025626.6456333
49864735.0759,253205.014045758,33024672.9121715,16586857.1496827
72050489.2357,298020.599513131,30648026.3336555,41104442.3025314
42939133.9339,298020.599513131,28531311.9379408,14109801.396446
20692457.0756,298020.599513131,26414597.5422262,-6020161.06613931
21561556.7352,298020.599513131,23384225.6627562,-2120689.52706929
11309057.6955,351679.788531755,20353853.7832861,-9396475.8763179
7094014.16869,351679.788531755,16851984.4260267,-10109650.0458684
10227927.1773,351679.788531755,13350115.0687672,-3473867.67999897
3671203.11505,351679.788531755,12520371.1634877,-9200847.8369695
14586203.7083,462205.737013382,11690627.2582083,2433370.71307834
17031135.9975,462205.737013382,12051389.3975108,4517540.86297582
8684724.90288,462205.737013382,12412151.5368133,-4189632.37094671
5709053.23116,462205.737013382,13517079.4577844,-8270231.96363776
6175352.43235,546643.17084168,14622007.3787554,-8993298.1172471
5888482.5625,546643.17084168,15034054.1462809,-9692214.75462261
6136683.50782,546643.17084168,15446100.9138064,-9856060.57682811
5773483.61987,546643.17084168,15483496.8343281,-10256656.3852998
15945573.4398,594638.964457699,15520892.7548499,-169958.279507553
10067025.947,446957.604805943,15538826.0780655,-5918757.73587145
17461277.5848,479609.314700275,15556759.4012812,1424908.86881858
26853239.5657,479609.314700275,15712364.0164532,10661266.2345465
19755518.7575,479609.314700275,15867968.6316253,3407940.81117442
32434576.7738,479609.314700275,16023573.2467974,15931394.2123023
13678077.9012,530583.961399126,16179177.8619694,-3031683.92216857
15341573.7808,530583.961399126,16197111.1851851,-1386121.36578422
16675962.3576,530583.961399126,16215044.5084007,-69666.1121998709
11171979.1911,530583.961399126,15031254.1868388,-4389858.95713797
13419687.1286,507614.661566277,13847463.8652769,-935391.398243215
10036413.3526,507614.661566277,12663673.5437151,-3134874.85268134
10885454.7419,507614.661566277,11479883.2221532,-1102043.14181947
6073510.13809,507614.661566277,9818370.2146716,-4252474.73814788
11288488.3849,462877.851650766,8156857.20719001,2668753.32605923
8248056.82498,462877.851650766,7875059.78530737,-89880.8119781315
6486746.49701,462877.851650766,7593262.36342472,-1569393.71806549
5465133.5047,462877.851650766,7500826.96531638,-2498571.31226715
6338548.32152,498392.447843236,7408391.56720804,-1568235.69353127
6932278.28644,498392.447843236,7273563.74829511,-839677.909698343
6127909.38343,498392.447843236,7138735.92938218,-1509218.99379541
11907988.6782,498392.447843236,7050535.88658023,4359060.34377654
6997182.45858,538166.232287568,6962335.84377828,-503319.617485852
8807290.49676,538166.232287568,6954846.70905787,1314277.55541456
11258300.0426,538166.232287568,6947357.57433746,3772776.23597498
23185647.7315,538166.232287568,6934732.328835,15712749.1703774
6658715.05302,475583.841946024,6922107.08333254,-738975.872258568
10211352.2942,475583.841946024,6951183.47510694,2784584.97714703
6958858.42833,475583.841946024,6980259.86688134,-496985.280497367
5947538.11696,475583.841946024,7468179.42935609,-1996225.15434211
3673585.2792,447690.802842908,7956098.99183084,-4730204.51547374
4536817.25875,447690.802842908,10315026.1409456,-6225899.68503851
5454760.45392,447690.802842908,12673953.2900604,-7666883.63898327
4349131.19077,447690.802842908,13561489.874506,-9660049.48657891
15753523.0392,419876.991278784,14449026.4589516,884619.588969573
49852548.5038,419876.991278784,14967989.2398568,34464682.2726644
8449899.91139,419876.991278784,15486952.020762,-7456929.10065076
12373413.3157,419876.991278784,15486952.020762,-3533415.69634076
45281410.3927,370460.614969263,15486952.020762,29423997.7569688
17486897.8311,370460.614969263,15486952.020762,1629485.19536876
23622517.1702,370460.614969263,15486952.020762,7765104.53446876
10326596.2939,370460.614969263,16537630.526479,-6581494.84754826
51070232.986,302690.657383534,17588309.032196,33179233.2964205
14306450.6178,302690.657383534,17588309.032196,-3584549.07177955
12215850.5495,302690.657383534,17588309.032196,-5675149.14007954
18743382.2611,302690.657383534,17588309.032196,852382.571520455
10145711.0721,286526.672202942,17588309.032196,-7729124.63229895
4100506.09185,286526.672202942,17588309.032196,-13774329.612549
17953764.6632,286526.672202942,17588309.032196,78928.958801046
21045093.3134,286526.672202942,17396875.1464355,3361691.49476156
10942027.0023,310186.805381829,17205441.260675,-6573601.06375681
11013569.0711,310186.805381829,15360154.8045289,-4656772.53881073
25554791.2104,310186.805381829,13514868.3483828,11729736.0566354
28633896.9697,310186.805381829,11709442.2749935,16614267.8893247
29824414.5598,273181.317776027,9904016.20160411,19647217.0404199
14560568.0035,273181.317776027,9603657.70342633,4683728.98229764
9573434.94723,273181.317776027,9303299.20524855,-3045.5757945776
12629466.5456,273181.317776027,8931153.22157117,3425132.0062528
2667620.87528,287645.359260004,8559007.2378938,-6179031.7218738
33646872.6538,287645.359260004,8175269.18471467,25183958.1098253
27726273.4628,287645.359260004,7791531.13153554,19647096.9720045
10069481.6693,287645.359260004,7263559.1887699,2518277.1212701
6644491.21934,239478.49225788,6735587.24600425,-330574.51892213
11533475.2123,239478.49225788,6640254.52066727,4653742.19937485
7378972.86238,239478.49225788,6544921.79533029,594572.574791835
6357701.64366,239478.49225788,6457906.22420184,-339683.072799725
6763274.88417,101317.093380323,6370890.6530734,291067.137716274
5391617.99061,101317.093380323,6213999.04306882,-923698.145839146
9309698.02458,101317.093380323,6057107.43306424,3151273.49813543
4786086.21641,101317.093380323,5892058.78043764,-1207289.65740797
5350789.63545,21374.0476202125,5727010.12781104,-397594.539981253
2522435.23633,21374.0476202125,5535225.29753676,-3034164.10882697
2073449.09781,21374.0476202125,5343440.46726248,-3291365.4170727
4399818.74931,21374.0476202125,5292118.44552108,-913673.743831296
4533543.76029,-20847.8944313966,5240796.42377968,-686404.769058286
4424994.8337,-20847.8944313966,5261935.98619068,-816093.258059279
6173088.60368,-20847.8944313966,5283075.54860167,910860.949509727
12134002.5459,-20847.8944313966,5483785.65473032,6671064.78560108
7773411.46318,-38669.8472003794,5684495.76085896,2127585.54952142
3768574.27643,-38669.8472003794,5884054.41412192,-2076810.29049154
5621252.84603,-38669.8472003794,6083613.06738488,-423690.374154497
7230990.78936,-38669.8472003794,6163055.10223139,1106605.53432899
6384680.23308,-53228.9187004565,6242497.1370779,195412.014702553
17947985.1301,-53228.9187004565,6269861.11636701,11731352.9324334
21660004.8214,-53228.9187004565,6297225.09565612,15416008.6444443
6383424.66542,-53228.9187004565,6333182.89540891,103470.68871155
11680078.817,-60750.2334275143,6369140.6951617,5371688.35526582
9899400.51464,-60750.2334275143,5582793.96092689,4377356.78714063
11933723.0391,-60750.2334275143,4796447.22669208,7198026.04583544
13183696.263,-60750.2334275143,4356979.30427975,8887467.19214776
13651170.1497,-57013.0877116164,3917511.38186743,9790671.85554419
7827738.07648,-57013.0877116164,3137403.90017106,4747347.26402055
2413207.41084,-57013.0877116164,2357296.4184747,112924.080076915
2858575.74569,-57013.0877116164,2381417.41654953,534171.416852084
3185471.98925,-84242.9878050137,2405538.41462436,864176.562430651
2590340.95081,-84242.9878050137,2441353.86680087,233230.071814144
3635252.10153,-84242.9878050137,2477169.31897738,1242325.77035764
14696324.8165,-84242.9878050137,2527943.48191315,12252624.3223919
23034954.2046,-100571.087662591,2578717.64484891,20556807.6474137
5630343.87206,-100571.087662591,2630691.87828709,3100223.0814355
3924022.19855,-100571.087662591,2682666.11172527,1341927.17448733
14248632.2169,-100571.087662591,2671221.81272939,11677981.4918332
14255961.1123,-105826.675532208,2659777.51373351,11702010.2740987
17293604.9893,-105826.675532208,2644678.58368287,14754753.0811493
10999219.5818,-105826.675532208,2629579.65363222,8475466.60369999
5910268.09861,-105826.675532208,2587832.02322112,3428262.75092109
4766233.24969,-71019.9666150332,2546084.39281001,2291168.82349503
3517855.74162,-71019.9666150332,2532712.39136959,1056163.31686544
4077741.38323,-71019.9666150332,2519340.38992917,1629420.95991586
3319630.72023,-71019.9666150332,2513644.67956667,877006.007278362
3387938.33633,-30795.0850719911,2507948.96920417,910784.452197822
2950180.15545,-30795.0850719911,2500891.94740763,480083.293114361
14864619.0544,-30795.0850719911,2493834.92561109,12401579.2138609
5488431.2551,-30795.0850719911,2590377.42513529,2928848.9150367
3004849.99037,93021.7663729682,2686919.92465948,224908.299337549
7435225.80719,93021.7663729682,2780888.22136097,4561315.81945606
5867459.59143,93021.7663729682,2874856.51806246,2899581.30699458
6613111.09721,93021.7663729682,3109594.71010588,3410494.62073115
4875835.14374,133054.336619689,3344332.90214931,1398447.904971
3482262.37966,133054.336619689,3463865.00352079,-114656.96048048
3330775.1949,133054.336619689,3583397.10489227,-385676.246611963
2183121.32116,133054.336619689,3625446.56071582,-1575379.57617551
