"NumTransactionsTotal","seasonal","trend","remainder"
40457902,2493341.73561792,45671154.8474081,-7706594.58302604
40519513,2493341.73561792,45690793.8883619,-7664622.62397987
40581096,2493341.73561792,45710432.9293158,-7622678.6649337
40646187,2493341.73561792,45731190.3879292,-7578345.12354714
40705148,2551525.26768638,45751947.8465427,-7598325.11422903
40758930,2551525.26768638,45772746.961335,-7565342.22902141
40824277,2551525.26768638,45793546.0761274,-7520794.34381379
40891547,2551525.26768638,45812761.7297166,-7472739.99740302
40958539,2608906.08642859,45831977.3833059,-7482344.46973445
41020859,2608906.08642859,45851165.2659566,-7439212.35238519
41080743,2608906.08642859,45870353.1486073,-7398516.23503593
41132574,2608906.08642859,45890640.5352561,-7366972.62168465
41183003,2665165.03972677,45910927.9219048,-7393089.96163154
41239651,2665165.03972677,45931104.3686366,-7356618.40836333
41304417,2665165.03972677,45951280.8153684,-7312028.85509512
41368177,2665165.03972677,45971680.4987426,-7268668.53846939
41430531,2715107.5092312,45992080.1821169,-7276656.69134809
41493252,2715107.5092312,46014373.2310333,-7236228.74026445
41550135,2715107.5092312,46036666.2799496,-7201638.78918081
41602386,2715107.5092312,46059430.6466527,-7172152.15588392
41664395,2766682.96955837,46082195.0133558,-7184482.98291419
41735449,2766682.96955837,46104826.9477855,-7136060.91734383
41803173,2766682.96955837,46127458.8822151,-7090968.85177346
41866445,2766682.96955837,46151165.44344,-7051403.41299833
41928346,2822480.27305414,46174872.0046648,-7069006.27771896
41976861,2822480.27305414,46198587.8044406,-7044207.07749476
42030227,2822480.27305414,46222303.6042164,-7014556.87727056
42090213,2822480.27305414,46244637.3281075,-6976904.60116162
42160255,2874873.32896675,46266971.0519985,-6981589.38096529
42231000,2874873.32896675,46288422.0920667,-6932295.4210334
42295146,2874873.32896675,46309873.1321348,-6889600.46110152
42355095,2874873.32896675,46332491.3423552,-6852269.67132198
42409276,2929683.70237497,46355109.5525757,-6875517.25495066
42462399,2929683.70237497,46377798.6961455,-6845083.3985205
42522276,2929683.70237497,46400487.8397154,-6807895.54209033
42591747,2929683.70237497,46423786.2704065,-6761722.97278149
42659514,2985259.83540096,46447084.7010977,-6772830.53649863
42728152,2985259.83540096,46470267.2503793,-6727375.08578023
42790579,2985259.83540096,46493449.7996609,-6688130.63506185
42849069,2985259.83540096,46516823.527982,-6653014.36338294
42903811,3036934.99825848,46540197.2563031,-6673321.25456154
42965391,3036934.99825848,46563395.908342,-6634939.9066005
43032312,3036934.99825848,46586594.560381,-6591217.55863945
43101213,3036934.99825848,46609459.1468747,-6545181.1451332
43166028,3088204.64234023,46632323.7333685,-6554500.37570871
43229163,3088204.64234023,46655738.3336598,-6514779.97599999
43286691,3088204.64234023,46679152.933951,-6480666.57629127
43339746,3088204.64234023,46702723.8706953,-6451182.51303552
43399307,3147125.88688521,46726294.8074396,-6474113.69432476
43464004,3147125.88688521,46749158.8685154,-6432280.75540061
43528446,3147125.88688521,46772022.9295913,-6390702.81647647
43596167,3147125.88688521,46796095.944701,-6347054.83158621
43665450,3210987.52814407,46820168.9598107,-6365706.48795481
43725338,3210987.52814407,46847780.0830051,-6333429.61114919
43777888,3210987.52814407,46875391.2061995,-6308490.73434357
43840940,3210987.52814407,46902804.4906601,-6272852.01880419
43913868,3273299.44176315,46930217.7751207,-6289649.21688388
43992688,3273299.44176315,46958907.8765622,-6239519.3183254
44063420,3273299.44176315,46987597.9780038,-6197477.41976692
44132545,3273299.44176315,47016964.9813281,-6157719.42309126
44195505,3332684.00345203,47046331.9846524,-6183510.98810446
44253991,3332684.00345203,47076449.1385935,-6155142.14204551
44324175,3332684.00345203,47106566.2925345,-6115075.29598656
44403019,3332684.00345203,47137201.2504147,-6066866.25386675
44478030,3388811.87775679,47167836.2082949,-6078618.08605168
44559223,3388811.87775679,47198511.1923336,-6028100.07009036
44628921,3388811.87775679,47229186.1763723,-5989077.05412904
44704260,3388811.87775679,47258932.1781509,-5943484.05590773
44763579,3444443.52521817,47288678.1799296,-5969542.70514781
44831559,3444443.52521817,47316926.3239064,-5929810.84912454
44907017,3444443.52521817,47345174.4678831,-5882600.99310127
44980115,3444443.52521817,47372122.059278,-5836450.58449619
45055585,3494774.68431132,47399069.6506729,-5838259.33498424
45123819,3494774.68431132,47426859.310105,-5797814.99441627
45184008,3494774.68431132,47454648.969537,-5765415.65384831
45239031,3494774.68431132,47481942.3674108,-5737686.05172209
45305442,3548521.51848307,47509235.7652846,-5752315.28376763
45379361,3548521.51848307,47535208.8629191,-5704369.38140215
45453679,3548521.51848307,47561181.9605536,-5656024.47903667
45522887,3548521.51848307,47587336.7215804,-5612971.24006343
45590551,3607442.63734483,47613491.4826071,-5630383.11995195
45654385,3607442.63734483,47639763.5536262,-5592821.19097102
45714136,3607442.63734483,47666035.6246453,-5559342.2619901
45780341,3607442.63734483,47691723.2973239,-5518824.93466868
45851880,3662442.69809715,47717410.9700024,-5527973.66809959
45923916,3662442.69809715,47742715.8709752,-5481242.56907237
45994856,3662442.69809715,47768020.771948,-5435607.47004516
46061904,3662442.69809715,47794354.7484221,-5394893.44651927
46129433,3716595.15619066,47820688.7248962,-5407850.88108689
46188952,3716595.15619066,47847656.4794285,-5375299.63561913
46260706,3716595.15619066,47874624.2339607,-5330513.39015137
46340574,3716595.15619066,47900975.812627,-5276996.96881766
46416991,3774398.22416569,47927327.3912933,-5284734.61545898
46484664,3774398.22416569,47955726.6861313,-5245460.91029696
46550967,3774398.22416569,47984125.9809692,-5207557.20513494
46613576,3774398.22416569,48014007.1961118,-5174829.4202775
46679609,3826529.50593574,48043888.4112544,-5190808.9171901
46753751,3826529.50593574,48074402.7119215,-5147181.21785721
46843077,3826529.50593574,48104917.0125886,-5088369.51852432
46922861,3826529.50593574,48134952.0748301,-5038620.58076579
47002615,3872639.34017048,48164987.1370715,-5035011.47724202
47074242,3872639.34017048,48193875.2229739,-4992272.56314436
47136557,3872639.34017048,48222763.3088762,-4958845.6490467
47199708,3872639.34017048,48252160.676335,-4925092.01650546
47268234,3924832.61590096,48281558.0437937,-4938156.65969469
47339374,3924832.61590096,48309280.1541143,-4894738.77001524
47420478,3924832.61590096,48337002.2644348,-4841356.88033579
47498042,3924832.61590096,48366279.0574383,-4793069.67333923
47571320,3985018.68100387,48395555.8504417,-4809254.53144557
47638262,3985018.68100387,48426350.7815811,-4773107.46258493
47700462,3985018.68100387,48457145.7127204,-4741702.39372429
47773745,3985018.68100387,48488457.1188758,-4699730.79987969
47852335,4041799.02488436,48519768.5250312,-4709232.54991557
47930532,4041799.02488436,48550894.5768569,-4662161.60174121
48005162,4041799.02488436,48582020.6286825,-4618657.65356684
48077860,4041799.02488436,48613909.7340603,-4577848.75894468
48148290,4097112.31007596,48645798.8394381,-4594621.1495141
48214963,4097112.31007596,48678225.0572064,-4560374.36728237
48290089,4097112.31007596,48710651.2749747,-4517674.58505063
48368834,4097112.31007596,48743818.2958849,-4472096.60596087
48449158,4159836.35521442,48776985.3167951,-4487663.67200957
48528102,4159836.35521442,48810444.6551069,-4442179.01032136
48612913,4159836.35521442,48843903.9934187,-4390827.34863313
48678637,4159836.35521442,48876779.7323708,-4357979.08758525
48742583,4215609.24361886,48909655.4713229,-4382681.71494181
48817887,4215609.24361886,48940881.4533835,-4338603.69700239
48899378,4215609.24361886,48972107.4354441,-4288338.67906297
48976509,4215609.24361886,49001854.8008637,-4240955.04448258
49050519,4262715.05704624,49031602.1662833,-4243798.22332957
49122345,4262715.05704624,49062053.2088203,-4202423.26586656
49191819,4262715.05704624,49092504.2513573,-4163400.30840355
49254483,4262715.05704624,49122884.2122698,-4131116.26931603
49332926,4306047.11662122,49153264.1731823,-4126385.28980348
49414347,4306047.11662122,49182356.3703887,-4074056.48700993
49493893,4306047.11662122,49211448.5675952,-4023602.68421638
49573066,4306047.11662122,49243985.4848105,-3976966.60143171
49654709,4352417.99785936,49276522.4020258,-3974231.39988518
49728149,4352417.99785936,49316537.6734021,-3940806.67126142
49798686,4352417.99785936,49356552.9447783,-3910284.94263767
49878821,4352417.99785936,49396192.5622701,-3869789.56012942
49967421,4406572.97389588,49435832.1797618,-3874984.1536577
50057689,4406572.97389588,49479571.3763035,-3828455.35019939
50151027,4406572.97389588,49523310.5728452,-3778856.54674108
50239089,4406572.97389588,49557042.6539826,-3724526.62787849
50313637,4458080.91679678,49590774.73512,-3735218.65191681
50389464,4458080.91679678,49614685.1318172,-3683302.04861397
50473986,4458080.91679678,49638595.5285143,-3622690.44531113
50564372,4458080.91679678,49662335.6168764,-3556044.53367315
50653621,4517319.34730896,49686075.7052384,-3549774.05254734
50743962,4517319.34730896,49757156.9133223,-3530514.26063124
50833504,4517319.34730896,49828238.1214062,-3512053.46871513
50909454,4517319.34730896,49866606.4228419,-3474471.77015088
50981671,4575225.77654631,49904974.7242777,-3498529.50082397
51066490,4575225.77654631,49963553.4222602,-3472289.19880655
51153828,4575225.77654631,50022132.1202428,-3443529.89678915
51241597,4575225.77654631,50041871.2263933,-3375500.00293966
51341714,4622883.0501051,50061610.3325438,-3342779.38264895
51430345,4622883.0501051,50086077.7947298,-3278615.84483487
51505176,4622883.0501051,50110545.2569157,-3228252.3070208
51578514,4622883.0501051,50137824.8016423,-3182193.85174744
51663715,4671723.6535192,50165104.346369,-3173112.99988817
51751239,4671723.6535192,50189079.303697,-3109563.95721617
51838560,4671723.6535192,50213054.261025,-3046217.91454417
51924057,4671723.6535192,50268233.6080188,-3015900.26153804
52010634,4722774.9877582,50323412.9550127,-3035553.94277091
52088466,4722774.9877582,50354231.327339,-2988540.31509717
52163507,4722774.98775821,50385049.6996652,-2944317.68742344
52247304,4722774.98775821,50438150.9129017,-2913621.90065994
52330117,4775466.77853762,50491252.1261382,-2936601.90467586
52420136,4775466.77853762,50500101.6580442,-2855432.43658182
52503115,4775466.77853762,50508951.1899502,-2781302.96848779
52589102,4775466.77853762,50516786.1977149,-2703150.97625256
52670554,4830508.4104785,50524621.2054797,-2684575.61595819
52751488,4830508.4104785,50544951.5979618,-2623972.00844029
52846708,4830508.4104785,50565281.9904439,-2549082.40092239
52947494,4830508.4104785,50594659.1325524,-2477673.54303085
53044790,4884729.78123989,50624036.2746608,-2463976.05590071
53145619,4884729.78123989,50700413.5530274,-2439524.33426726
53238519,4884729.78123989,50776790.8313939,-2423001.61263381
53322152,4884729.78123989,50864837.2433106,-2427415.02455047
53399509,4931421.9667348,50952883.6552272,-2484796.62196203
53484007,4931421.9667348,50974219.1051169,-2421634.07185168
53573594,4931421.9667348,50995554.5550065,-2353382.52174132
53664289,4931421.9667348,51013406.4073043,-2280539.37403914
53750118,4977987.94596167,51031258.2596022,-2259128.20556383
53830221,4977987.94596167,51046767.6759227,-2194534.62188436
53909733,4977987.94596167,51062277.0922432,-2130532.03820489
53983659,4977987.94596167,51092004.9507377,-2086333.89669939
54079386,5025917.25907202,51121732.8092322,-2068264.06830424
54178176,5025917.25907202,51155764.5033577,-2003505.76242973
54271880,5025917.25907202,51189796.1974832,-1943833.45655522
54375041,5025917.25907202,51226132.8331207,-1877009.09219267
54467093,5082620.14851213,51262469.4687581,-1877996.61727023
54558586,5082620.14851213,51295896.2682956,-1819930.41680777
54639415,5082620.14851213,51329323.0678332,-1772528.21634531
54728852,5082620.14851213,51351026.9018536,-1704795.05036573
54828622,5144093.57145849,51372730.735874,-1688202.30733252
54918137,5144093.57145849,51389310.5383229,-1615267.10978136
54988821,5144093.57145849,51405890.3407717,-1561162.91223021
55060521,5144093.57145849,51423747.7366377,-1507320.30809623
55139297,5201366.69279425,51441605.1325038,-1503674.82529801
55214070,5201366.69279425,51534365.1807012,-1521661.87349546
55293882,5201366.69279425,51627125.2288987,-1534609.92169292
55379129,5201366.69279425,52578023.3459868,-2400261.03878108
55462897,5257070.24879297,53528921.463075,-3323094.71186796
55521860,5257070.24879297,54386466.9145166,-4121677.16330952
55594094,5257070.24879297,55244012.3659581,-4906988.61475109
55676926,5257070.24879297,55248633.4067553,-4828777.65554828
55762496,526395.603663692,55253254.4475525,-17154.0512161925
55856249,553388.514186642,55257381.6857391,45478.8000742719
55943409,553388.514186642,55261508.9239257,128511.561887696
56036321,553388.514186642,55294351.9483671,188580.537446268
56135447,553388.514186642,55327194.9728085,254863.513004847
56240658,583970.145067381,55430142.7653798,226545.08955279
56346553,583970.145067381,55533090.5579512,229492.296981461
56440510,583970.145067381,55578112.9447249,278426.910207741
56538695,583970.145067381,55623135.3314986,331589.523434021
56637785,619324.724483101,55633781.6463832,384678.629133709
56742266,619324.724483101,55644427.9612678,478513.314249121
56858053,619324.724483101,55744319.7783819,494408.497134998
56970583,619324.724483101,55844211.595496,507046.680020876
57060422,657080.104509435,55983464.8579014,419877.037589185
57147469,657080.104509435,56122718.1203067,367670.775183819
57241565,657080.104509435,56149424.0867605,435060.808730029
57340455,657080.104509435,56176130.0532143,507244.842276245
57440706,691018.700260319,56194163.9126067,555523.387132972
57535685,691018.700260319,56212197.7719991,632468.527740583
57622902,691018.700260319,56232262.6702622,699620.629477456
57712532,691018.700260319,56252327.5685254,769185.73121433
57794890,718064.958700362,56278157.8074653,798667.233834334
57900313,718064.958700362,56303988.0464053,878259.994894378
57999348,718064.958700362,56338128.9431094,943154.098190203
58088635,718064.958700362,56372269.8398136,998300.201486036
58177154,765759.439543496,56408599.7724891,1002794.78796744
58263514,765759.439543496,56444929.7051645,1052824.85529196
58347276,765759.439543496,56479289.1879147,1102227.37254183
58426469,765759.439543496,56513648.6706648,1147060.8897917
58509699,822321.85890984,56544532.7517825,1142844.38930769
58603198,822321.85890984,56575416.8329001,1205459.30819003
58692551,822321.85890984,56605775.8664798,1264453.27461041
58782579,822321.85890984,56636134.9000594,1324122.24103078
58866019,872030.784690992,56674803.7313873,1319184.48392173
58952226,872030.784690992,56713472.5627152,1366722.65259383
59034942,872030.784690992,56750963.2552228,1411947.9600862
59130802,872030.784690992,56788453.9477304,1470317.26757856
59234353,915781.525509862,56828721.7824891,1489849.69200104
59333054,915781.525509862,56868989.6172477,1548282.85724239
59426922,915781.525509862,56913421.2604021,1597719.21408805
59534312,915781.525509862,56957852.9035564,1660677.57093371
59641316,961229.492814207,56997668.4157094,1682418.09147643
59726671,961229.492814207,57037483.9278623,1727957.57932349
59830010,961229.492814207,57082471.0113027,1786309.4958831
59928909,961229.492814207,57127458.0947431,1840221.41244271
60033464,1011830.71983493,57173478.0421721,1848155.23799302
60129469,1011830.71983493,57219497.989601,1898140.29056405
60226178,1011830.71983493,57261956.0389215,1952391.24124362
60318719,1011830.71983493,57304414.0882419,2002474.19192319
60404747,1065353.00971581,57352031.9513655,1987362.03891872
60501683,1065353.00971581,57399649.8144891,2036680.17579513
60606146,1065353.00971581,57432665.8813764,2108127.10890776
60710931,1065353.00971581,57465681.9482638,2179896.04202038
60812279,1117089.4297176,57505406.6490132,2189782.92126916
60915674,1117089.4297176,57545131.3497627,2253453.22051974
61005933,1117089.4297176,57591650.5638161,2297193.00646633
61092207,1117089.4297176,57638169.7778695,2336947.79241292
61195142,1166289.79989404,57681347.1948245,2347505.00528148
61304284,1166289.79989404,57724524.6117795,2413469.58832646
61409130,1166289.79989404,57767920.2027852,2474919.99732077
61505741,1166289.79989404,57811315.7937909,2528135.40631508
61602108,1220615.89510978,57855442.1460601,2526049.95883007
61696378,1220615.89510978,57899568.4983294,2576193.60656083
61782904,1220615.89510978,57934794.8489459,2627493.25594434
61879353,1220615.89510978,57970021.1995624,2688715.90532786
61991700,1275423.72441207,58001283.5566701,2714992.71891785
62094556,1275423.72441207,58032545.9137778,2786586.36181013
62192210,1275423.72441207,58096189.0669882,2820597.20859974
62288955,1275423.72441207,58159832.2201986,2853699.05538935
62377783,1321504.47837521,58204489.320218,2851789.20140675
62462260,1321504.47837521,58249146.4202375,2891609.10138727
62560054,1321504.47837521,58303081.9967643,2935467.52486052
62664292,1321504.47837521,58357017.573291,2985769.94833378
62767277,1370334.18131855,58380987.6503399,3015955.1683415
62869691,1370334.18131855,58404957.7273889,3094399.09129258
62972800,1370334.18131855,58465134.9437197,3137330.87496178
63073258,1370334.18131855,58525312.1600505,3177611.65863098
63157589,1419491.53809961,58571353.0474132,3166744.41448724
63263919,1419491.53809961,58617393.9347758,3227033.52712455
63360316,1419491.53809961,58685209.4404269,3255615.02147349
63454246,1419491.53809961,58753024.946078,3281729.51582244
63552637,1471912.4515734,58784139.258491,3296585.28993558
63658939,1471912.4515734,58815253.5709041,3371772.97752251
63748992,1471912.4515734,58845544.9320236,3431534.61640302
63836448,1471912.4515734,58875836.2931431,3488699.25528352
63938553,1524458.66803215,58904532.3125218,3509562.01944601
64043847,1524458.66803215,58933228.3319006,3586160.00006726
64170437,1524458.66803215,58959493.5819373,3686484.7500306
64286123,1524458.66803215,58985758.8319739,3775905.49999394
64389883,1575522.57902233,59014927.7979687,3799432.62300894
64484035,1575522.57902233,59044096.7639636,3864415.65701412
64578083,1575522.57902233,59176869.9653769,3825690.45560081
64679032,1575522.57902233,59309643.1667902,3793866.25418749
64790818,1633240.54840743,59411022.9422437,3746554.5093489
64898865,1633240.54840743,59512402.7176972,3753221.7338954
65016687,1633240.54840743,59549092.5834768,3834353.86811575
65130778,1633240.54840743,59585782.4492565,3911755.0023361
65234232,1687664.55728465,59600005.2382141,3946562.20450123
65323116,1687664.55728465,59614228.0271718,4021223.41554356
65428398,1687664.55728465,59627516.8531941,4113216.58952122
65541770,1687664.55728465,59640805.6792165,4213299.76349888
65647231,1739882.0154918,59675612.1147735,4231736.86973467
65751294,1739882.0154918,59710418.5503306,4300993.4341776
65853383,1739882.0154918,59808429.864946,4305071.11956225
65953867,1739882.0154918,59906441.1795613,4307543.80494689
66040180,1789674.17307402,60018513.2839908,4231992.54293516
66155308,1789674.17307402,60130585.3884203,4235048.43850566
66269369,1789674.17307402,60090695.904713,4388998.92221293
66383026,1789674.17307402,60050806.4210058,4542545.40592021
66490267,1839291.48613926,60098090.3028859,4552885.2109748
66600835,1839291.48613926,60145374.1847661,4616169.32909463
66701625,1839291.48613926,60684125.2463428,4178208.26751789
66795386,1839291.48613926,61222876.3079196,3733218.20594116
66904768,1891098.73745123,62469764.5889395,2543904.67360923
67017202,1891098.73745123,63716652.8699595,1409450.39258927
67134191,1891098.73745123,65204360.2769973,38731.9855514988
67248261,1891098.73745123,66692067.684035,-1334905.42148628
67353497,1942070.38062761,67799509.3564333,-2388082.73706094
67449913,1942070.38062761,68906951.0288316,-3399108.40945924
67535950,1942070.38062761,69727753.0703053,-4133873.4509329
67630070,1942070.38062761,70548555.1117789,-4860555.49240654
67744241,1995796.52561475,71018081.1336463,-5269636.65926103
67857737,1995796.52561475,71487607.1555136,-5625666.68112838
67971157,1995796.52561475,72111009.578576,-6135649.10419074
68079522,1995796.52561475,72734412.0016383,-6650686.52725309
68178239,2053446.99627105,73289590.5451367,-7164798.54140776
68268293,2053446.99627105,73844769.0886351,-7629923.08490613
68371259,2053446.99627105,74061770.3880866,-7743958.3843576
68485683,2053446.99627105,74278771.687538,-7846535.68380906
68594298,2110380.48766464,74376190.3913411,-7892272.8790057
68695526,2110380.48766464,74473609.0951441,-7888463.58280876
68803408,2110380.48766464,74604625.4693579,-7911597.9570225
68896433,2110380.48766464,74735641.8435716,-7949589.33123624
68982011,2165394.36972837,74773432.5508018,-7956815.92053017
69079926,2165394.36972837,74811223.258032,-7896691.62776037
69186429,2165394.36972837,75033902.4398522,-8012867.80958059
69294112,2165394.36972837,75256581.6216725,-8127863.99140082
69394074,2218927.03186744,75440192.6993502,-8265045.73121765
69494665,2218927.03186744,75623803.7770279,-8348065.80889539
69587339,2218927.03186744,75626479.3215986,-8258067.35346609
69675335,2218927.03186744,75629154.8661693,-8172746.89803678
69780854,2273701.09974394,75644445.590117,-8137292.68986093
69887825,2273701.09974394,75659736.3140646,-8045612.41380858
69996383,2273701.09974394,75745890.0355301,-8023208.13527407
70106169,2273701.09974394,75832043.7569956,-7999575.85673954
70229317,2327619.29967903,75911547.9541186,-8009850.25379764
70362224,2327619.29967903,75991052.1512416,-7956447.45092067
70458261,2327619.29967903,76129395.5943861,-7998753.8940651
70575220,2327619.29967903,76267739.0375305,-8020138.33720951
70708709,2380746.59179912,76309991.879578,-7982029.47137709
70834108,2380746.59179912,76352244.7216255,-7898883.31342459
70958001,2380746.59179912,76398158.1865668,-7820903.77836594
71067701,2380746.59179912,76444071.6515082,-7757117.24330729
71169706,2436242.123876,76510178.6368604,-7776714.76073635
71258146,2436242.123876,76576285.6222125,-7754381.74608853
71352183,2436242.123876,76634819.4440282,-7718878.56790416
71467816,2436242.123876,76693353.2658438,-7661779.38971977
71600880,2493341.73561792,76790858.3975875,-7683320.13320543
71726027,2493341.73561792,76888363.5293312,-7655678.26494916
71851049,2493341.73561792,76966420.6694467,-7608713.4050646
71963862,2493341.73561792,77044477.8095621,-7573957.54518005
72064374,2551525.26768638,77147858.567541,-7635009.83522736
72186653,2551525.26768638,77251239.3255198,-7616111.59320621
72310747,2551525.26768638,77310910.806283,-7551689.07396939
72444494,2551525.26768638,77370582.2870462,-7477613.55473258
72566495,2608906.08642859,77408641.5872049,-7451052.67363346
72691925,2608906.08642859,77446700.8873635,-7363681.97379212
72806704,2608906.08642859,77557796.3525232,-7359998.43895181
72897907,2608906.08642859,77668891.8176829,-7379890.90411149
73009695,2665165.03972677,77745252.6734166,-7400722.71314339
73138490,2665165.03972677,77821613.5291504,-7348288.56887713
73252961,2665165.03972677,77884624.5535325,-7296828.59325922
73366290,2665165.03972677,77947635.5779145,-7246510.61764129
73481930,2715107.5092312,77991326.7642121,-7224504.27344327
73590806,2715107.5092312,78035017.9505096,-7159319.45974082
73688496,2715107.5092312,78044300.1495808,-7070911.65881197
73805615,2715107.5092312,78053582.3486519,-6963074.85788311
73954618,2766682.96955837,78069794.2331742,-6881859.20273258
74105535,2766682.96955837,78086006.1176965,-6747154.08725485
74241102,2766682.96955837,78412802.5956243,-6938383.56518264
74379913,2766682.96955837,78739599.0735521,-7126369.04311043
74494223,2822480.27305414,78997116.8525503,-7325374.12560448
74595937,2822480.27305414,79254634.6315486,-7481177.90460277
74747678,2822480.27305414,79256630.1507015,-7331432.42375563
74949599,2822480.27305414,79258625.6698543,-7131506.94290848
75150019,2874873.32896675,79258625.6698543,-6983479.99882109
75337221,2874873.32896675,79258625.6698543,-6796277.99882109
75551708,2874873.32896675,79440233.3970564,-6763398.72602315
75723360,2874873.32896675,79621841.1242585,-6773354.45322521
75928089,2929683.70237497,79740408.2055267,-6742002.90790163
76104631,2929683.70237497,79858975.2867949,-6684027.98916984
76224338,2929683.70237497,80132336.7392162,-6837682.44159113
76346678,2929683.70237497,80405698.1916375,-6988703.89401242
76460490,2985259.83540096,80428434.4791684,-6953204.31456931
76578538,2985259.83540096,80451170.7666992,-6857892.60210019
76699155,2985259.83540096,80459527.3842407,-6745632.21964163
76833798,2985259.83540096,80467884.0017821,-6619345.83718306
76946238,3036934.99825848,80481246.2688843,-6571943.26714274
77069605,3036934.99825848,80494608.5359864,-6461938.53424489
77217125,3036934.99825848,80520092.9985328,-6339902.9967913
77328707,3036934.99825848,80545577.4610792,-6253805.4593377
77438559,3088204.64234023,80563110.00912,-6212755.6514602
77544597,3088204.64234023,80580642.5571607,-6124250.19950095
77634247,3088204.64234023,80619661.0916131,-6073618.73395331
77745578,3088204.64234023,80658679.6260654,-6001306.26840566
77862990,3147125.88688521,80970252.8247486,-6254388.71163379
77999185,3147125.88688521,81281826.0234317,-6429766.91031691
78132882,3147125.88688521,81375353.768839,-6389597.65572424
78266522,3147125.88688521,81468881.5142464,-6349485.40113159
78429697,3210987.52814407,81792153.0627233,-6573443.59086737
78528673,3210987.52814407,82115424.6112002,-6797739.13934429
78647233,3210987.52814407,82130113.9225593,-6693868.45070337
78779952,3210987.52814407,82144803.2339184,-6575838.76206245
78910198,3273299.44176315,82154300.1538074,-6517401.59557056
79042692,3273299.44176315,82163797.0736964,-6394404.5154596
79167350,3273299.44176315,82192200.3255035,-6298149.76726666
79271770,3273299.44176315,82220603.5773106,-6222133.01907372
79360195,3332684.00345203,82256791.6847761,-6229280.68822818
79470881,3332684.00345203,82292979.7922417,-6154782.79569374
79587804,3332684.00345203,82330935.2463287,-6075815.24978071
79703558,3332684.00345203,82368890.7004157,-5998016.7038677
79821894,3388811.87775679,82425323.6381596,-5992241.51591635
79929844,3388811.87775679,82481756.5759034,-5940724.45366023
80035963,3388811.87775679,82598335.3987412,-5951184.27649797
80122546,3388811.87775679,82714914.2215789,-5981180.09933573
80230795,3444443.52521817,82783481.8049528,-5997130.33017097
80350926,3444443.52521817,82852049.3883267,-5945566.91354483
80473790,3444443.52521817,82981226.9962946,-5951880.52151273
80590624,3444443.52521817,83110404.6042624,-5964224.12948062
80706935,3494774.68431132,83155726.1098789,-5943565.79419018
80814730,3494774.68431132,83201047.6154953,-5881092.29980662
80908513,3494774.68431132,83251418.0723708,-5837679.75668208
81025539,3494774.68431132,83301788.5292462,-5771024.21355753
81150599,3548521.51848307,83357072.7125866,-5754995.23106971
81276148,3548521.51848307,83412356.8959271,-5684730.41441013
81392482,3548521.51848307,83469373.1205766,-5625412.63905969
81514174,3548521.51848307,83526389.3452262,-5560736.86370924
81627896,3607442.63734483,83576466.7793843,-5556013.41672917
81720234,3607442.63734483,83626544.2135425,-5513752.85088734
81838219,3607442.63734483,83760402.2449052,-5529625.88225003
81979189,3607442.63734483,83894260.2762679,-5522513.91361272
82116932,3662442.69809715,83973454.2759188,-5518964.974016
82254378,3662442.69809715,84052648.2755698,-5460712.97366694
82349786,3662442.69809715,84101907.857771,-5414564.55586818
82487213,3662442.69809715,84151167.4399723,-5326397.13806942
82593314,3716595.15619066,84239502.2275467,-5362783.38373736
82712355,3716595.15619066,84327837.0151211,-5332077.1713118
82839106,3716595.15619066,84447937.8080709,-5325426.96426159
82967725,3716595.15619066,84568038.6010207,-5316908.7572114
83090508,3774398.22416569,84664366.7535847,-5348256.97775044
83255796,3774398.22416569,84760694.9061487,-5279297.13031444
83409334,3774398.22416569,84906684.8305349,-5271749.05470063
83548654,3774398.22416569,85052674.7549211,-5278418.97908682
83712185,3826529.50593574,85105106.7282449,-5219451.23418067
83878178,3826529.50593574,85157538.7015688,-5105890.2075045
84047237,3826529.50593574,85290276.0391754,-5069568.54511116
84288583,3826529.50593574,85423013.3767821,-4960959.88271782
84476913,3872639.34017048,85557477.336364,-4953203.67653449
84594912,3872639.34017048,85691941.2959459,-4969668.6361164
84700845,3872639.34017048,85757843.7619444,-4929638.10211486
84825512,3872639.34017048,85823746.2279428,-4870873.56811331
84962334,3924832.61590096,85893559.9950923,-4856058.6109933
85097298,3924832.61590096,85963373.7622418,-4790908.3781428
85222120,3924832.61590096,86086452.4375171,-4789165.05341807
85352860,3924832.61590096,86209531.1127924,-4781503.72869332
85472454,3985018.68100387,86297415.7399612,-4809980.42096505
85579710,3985018.68100387,86385300.36713,-4790609.04813388
85710595,3985018.68100387,86524984.2826603,-4799407.96366413
85850035,3985018.68100387,86664668.1981905,-4799651.87919438
85991386,4041799.02488436,86731931.8589115,-4782344.88379581
86127271,4041799.02488436,86799195.5196324,-4713723.54451676
86263212,4041799.02488436,86850031.0812293,-4628618.10611367
86396092,4041799.02488436,86900866.6428262,-4546573.66771059
86496950,4097112.31007596,86930828.0566069,-4530990.36668286
86614478,4097112.31007596,86960789.4703875,-4443423.78046352
86756824,4097112.31007596,87105273.1732294,-4445561.48330535
86896340,4097112.31007596,87249756.8760712,-4450529.18614718
87035930,4159836.35521442,87335847.0840022,-4459753.43921661
87155420,4159836.35521442,87421937.2919332,-4426353.6471476
87284038,4159836.35521442,87544372.4386739,-4420170.79388836
87389916,4159836.35521442,87666807.5854147,-4436727.94062912
