"EstimatedTransactionVolumeUSD","seasonal","trend","remainder"
6498043,1937890.1018646,2083601.99632996,2476550.90180543
7052949,1937890.1018646,1963288.95332107,3151769.94481432
8693971,1937890.1018646,1876446.59262609,4879634.30550931
7550061,1992991.01707668,1789604.2319311,3767465.75099222
7984119,1992991.01707668,1690301.44075018,4300826.54217314
6872446,1992991.01707668,1590998.64956926,3288456.33335407
8519389,1992991.01707668,1498203.31337436,5028194.66954896
9347856,1907918.62427752,1405407.97717947,6034529.39854301
8510896,1907918.62427752,1369311.17385731,5233666.20186517
6959135,1907918.62427752,1333214.37053515,3718002.00518733
10035688,1907918.62427752,1277764.45225635,6850004.92346613
11051611,1745998.29046121,1222314.53397755,8083298.17556125
8701712,1745998.29046121,1098201.57929307,5857512.13024573
3914052,1745998.29046121,974088.624608582,1193965.08493021
7038825,1745998.29046121,796893.817836331,4495932.89170246
11576870,1554522.49131865,619699.011064079,9402648.49761727
16500967,1554522.49131866,551518.803495601,14394925.7051857
14236761,1554522.49131866,483338.595927123,12198899.9127542
10227611,1554522.49131865,709100.299707752,7963988.20897359
7501147,1388685.58067469,934862.003488382,5177599.41583693
6980765,1388685.58067469,1210584.84826294,4381494.57106236
9081051,1388685.58067469,1486307.6930375,6206057.7262878
10787561,1388685.58067469,1834708.02914856,7564167.39017675
12910133,1317428.50924063,2183108.36525961,9409596.12549976
11238654,1317428.50924063,2335319.8321125,7585905.65864687
10687439,1317428.50924063,2487531.29896539,6882479.19179398
7545387,1317428.50924063,2583106.06354669,3644852.42721268
6285195,1405478.76291233,2678680.82812799,2201035.40895968
9358810,1405478.76291233,2935791.56406642,5017539.67302125
18778746,1405478.76291233,3192902.30000485,14180364.9370828
18458531,1405478.76291233,6477927.53578231,10575124.7013054
20575727,1521350.21706238,9762952.77155977,9291424.01137786
21801146,1521350.21706238,13658889.3082326,6620906.47470503
15164676,1521350.21706238,17554825.8449054,-3911500.0619678
12746354,1521350.21706238,18263823.9129896,-7038820.13005201
20725370,1582158.24672553,18972821.9810738,170389.77220064
20804086,1582158.24672553,19122119.4778692,99808.2754052766
22754510,1582158.24672553,19271416.9746646,1900934.77860991
27694330,1582158.24672553,19415221.5609995,6696950.19227492
27471833,1661570.5986147,19559026.1473345,6251236.25405076
22501619,1661570.5986147,21675857.9952354,-835809.593850065
12404983,1661570.5986147,23792689.8431362,-13049277.4417509
18959533,1661570.5986147,25421412.5232086,-8123450.12182334
44122940,1645872.59221266,27050135.2032811,15426932.2045063
53723159,1645872.59221266,28622568.1109871,23454718.2968003
48600145,1645872.59221266,30195001.0186931,16759271.3890942
35085788,1645872.59221266,31639373.2955912,1800542.11219611
27164719,1645964.23029123,33083745.5724894,-7564990.80278059
26561470,1645964.23029123,33083745.5724894,-8168239.80278059
53285205,1645964.23029123,33083745.5724894,18555495.1972194
81522215,1645964.23029123,33083745.5724894,46792505.1972194
109067750,1557994.48719138,33083745.5724894,74426009.9403193
82546564,1557994.48719138,30245887.8025407,50742681.7102679
37369827,1557994.48719138,27408030.0325921,8403802.48021654
31942206,1557994.48719138,27219634.4667903,3164577.04601835
16832998,1625060.01542966,27031238.9009884,-11823300.9164181
20737494,1625060.01542966,26971203.633454,-7858769.64888361
50172538,1625060.01542966,26911168.3659195,21636309.6186509
27333638,1625060.01542966,26897314.0090274,-1188736.02445707
25397077,1911782.48998279,26883459.6521353,-3398165.14211814
32877553,1911782.48998279,27051429.4179134,3914341.09210379
21420855,1911782.48998279,27219399.1836915,-7710326.67367427
19031291,1911782.48998279,30024778.2874241,-12905269.7774069
19186106,2097226.15784802,32830157.3911568,-15741277.5490048
24261348,2097226.15784802,35472971.1996421,-13308849.3574901
38367160,2097226.15784802,38115785.0081274,-1845851.16597542
39015342,2097226.15784802,38576599.0572944,-1658483.21514246
34243763,2252142.79609002,39037413.1064615,-7045792.90255151
28298545,2252142.79609002,39255951.339484,-13209549.135574
22605050,2252142.79609002,39474489.5725065,-19121582.3685965
41199388,2252142.79609002,39605281.9470172,-658036.743107229
32294820,2314009.31683149,39736074.321528,-9755263.63835944
32988744,2314009.31683149,39849537.0133745,-9174802.33020597
33019004,2314009.31683149,39962999.705221,-9258005.02205251
34738967,2314009.31683149,39975425.8345658,-7550468.15139728
19138832,2285282.35376351,39987851.9639106,-23134302.3176741
22070654,2285282.35376352,38879627.2311702,-19094255.5849337
32747255,2285282.35376352,37771402.4984298,-7309429.85219332
48700263,2285282.35376352,36635770.7594172,9779209.8868193
37158553,2304832.56273946,35500139.0204046,-646418.583144031
18432038,2304832.56273946,35492138.892813,-19364933.4555525
23437933,2304832.56273946,35484138.7652215,-14351038.327961
24070739,2304832.56273946,35472206.9167955,-13706300.479535
24398195,2390289.24438735,35460275.0683695,-13452369.3127569
30970356,2390289.24438735,35437196.6567956,-6857129.90118297
23674574,2390289.24438735,35414118.2452217,-14129833.4896091
33062756,2390289.24438735,34742790.2067001,-4070323.45108743
24772186,2383584.93180613,34071462.1681785,-11682861.0999846
22302152,2383584.93180613,33396923.9115216,-13478356.8433278
26655270,2383584.93180613,32722385.6548648,-8450700.58667094
13956766,2383584.93180613,31526609.6298238,-19953428.56163
14724464,2355487.81336055,30330833.6047828,-17961857.4181434
18248895,2355487.81336055,30057652.1760273,-14164244.9893878
16951340,2355487.81336055,29784470.7472717,-15188618.5606322
17289205,2355487.81336055,29713696.2978921,-14779979.1112526
18356960,2358141.29977797,29642921.8485125,-13644103.1482904
32328129,2358141.29977797,29862106.4401638,107881.260058213
9320100,2358141.29977797,30081291.0318151,-23119332.3315931
12042798,2358141.29977797,30290516.9203324,-20605860.2201104
21874484,2303647.65657873,30499742.8088496,-10928906.4654284
19647318,2303647.65657873,30715194.4365738,-13371524.0931525
19997470,2303647.65657873,30930646.0642979,-13236823.7208766
21623328,2303647.65657873,30854220.2243568,-11534539.8809356
12395215,2399265.61032094,30777794.3844158,-20781844.9947368
13732191,2399265.61032094,30608963.8555016,-19276038.4658226
21628574,2399265.61032094,30440133.3265875,-11210824.9369084
26471992,2399265.61032094,30104088.9266713,-6031362.53699222
20651670,2592809.23545902,29768044.5267551,-11709183.7622141
19417968,2592809.23545902,29114782.2088788,-12289623.4443378
26030025,2592809.23545902,28461519.8910025,-5024304.12646156
14984807,2592809.23545902,27758158.6594496,-15366160.8949087
22648459,2729044.53575814,27054797.4278967,-7135382.96365487
16832721,2729044.53575814,26382310.5317495,-12278634.0675076
15612185,2729044.53575814,25709823.6356022,-12826683.1713603
18866105,2729044.53575814,25495999.6949526,-9358939.23071075
14604166,3026901.18527472,25282175.7543031,-13704910.9395778
19223868,3026901.18527472,25306688.0360141,-9109721.22128881
14288283,3026901.18527472,25331200.3177251,-14069818.5029998
10344457,3026901.18527472,25445160.2613697,-18127604.4466444
11990898,3464101.19103405,25559120.2050143,-17032323.3960483
15606642,3464101.19103405,25724166.1810123,-13581625.3720463
15008169,3464101.19103405,25889212.1570103,-14345144.3480443
16649067,3464101.19103405,26011192.0737422,-12826226.2647762
20329679,3561862.0723133,26133171.9904741,-9365355.06278737
11644483,3561862.0723133,26202957.396986,-18120336.4692993
11109050,3561862.0723133,26272742.8034979,-18725554.8758111
15989758,3561862.0723133,26359234.4346482,-13931338.5069615
15094760,3482513.4417291,26445726.0657986,-14833479.5075277
16456972,3482513.4417291,26669654.5476779,-13695195.989407
14300350,3482513.4417291,26893583.0295572,-16075746.4712863
16447575,3482513.4417291,27616122.8879846,-14651061.3297138
12964846,3746163.94046364,28338662.7464121,-19119980.6868757
10045786,3746163.94046364,29006778.1838051,-22707156.1242687
19434641,3746163.94046364,29674893.6211981,-13986416.5616617
23261977,3746163.94046364,30327931.6448332,-10812118.5852969
21960742,4114766.17479396,30980969.6684684,-13134993.8432623
26002648,4114766.17479396,31688085.6103685,-9800203.78516241
23177973,4114766.17479396,32395201.5522685,-13331994.7270625
17414249,4114766.17479396,32952254.454879,-19652771.629673
11978048,4626842.99567868,33509307.3574895,-26158102.3531682
14716112,4626842.99567868,33829590.0957011,-23740321.0913798
24266100,4626842.99567868,34149872.8339127,-14510615.8295913
25504393,4626842.99567868,34199746.3025573,-13322196.298236
17778704,5156005.68081332,34249619.771202,-21626921.4520153
32207761,5156005.68081332,33783208.2900487,-6731452.97086199
27547900,5156005.68081332,33316796.8088953,-10924902.4897087
16176442,5156005.68081332,32993304.1087127,-21972867.789526
14831969,5509132.65149047,32669811.40853,-23346975.0600205
21760731,5509132.65149047,32323945.3940737,-16072347.0455642
35799465,5509132.65149047,31978079.3796174,-1687747.03110784
29876056,5509132.65149047,31818219.4005477,-7451296.05203821
26606654,5934624.59761965,31658359.4214781,-10986330.0190978
12358753,5934624.59761965,31370214.1236245,-24946085.7212441
11557290,5934624.59761965,31082068.8257709,-25459403.4233905
20691538,5934624.59761965,30594770.5772716,-15837857.1748913
29454766,6323653.63198658,30107472.3287724,-6976359.960759
22100556,6323653.63198658,29873608.9388019,-14096706.5707885
17564335,6323653.63198658,29639745.5488314,-18399064.1808179
19630098,6323653.63198658,29373100.8332063,-16066656.4651929
13875296,6858160.94079413,29106456.1175813,-22089321.0583755
10211744,6858160.94079413,28875436.3711934,-25521853.3119876
18173521,6858160.94079413,28644416.6248055,-17329056.5655997
17436599,6858160.94079413,28369256.542935,-17790818.4837292
27961402,7337950.93784124,28094096.4610646,-7470645.39890581
24802510,7337950.93784124,27737541.5553827,-10272982.4932239
17227543,7337950.93784124,27380986.6497008,-17491394.587542
21849030,7337950.93784124,26960553.8124982,-12449474.7503395
9821585,7686794.03995156,26540120.9752957,-24405330.0152472
16579173,7686794.03995156,26353490.3483814,-17461111.3883329
17336173,7686794.03995156,26166859.7214671,-16517480.7614186
15577018,7686794.03995156,26064469.6081475,-18174245.648099
15173289,8140397.58833096,25962079.4948279,-18929188.0831588
14108629,8140397.58833096,26114956.279786,-20146724.8681169
11394420,8140397.58833096,26267833.0647441,-23013810.653075
12230280,8140397.58833096,26337883.5146742,-22248001.1030051
23274506,8579450.05540171,26407933.9646043,-11712878.020006
27791508,8579450.05540171,26731173.4855288,-7519115.54093048
18877399,8579450.05540171,27054413.0064533,-16756464.061855
18697134,8579450.05540171,27043253.1212583,-16925569.17666
15799075,9058299.93233482,27032093.2360634,-20291318.1683982
10908216,9058299.93233482,27100158.3119531,-25250242.2442879
9855148,9058299.93233482,27168223.3878428,-26371375.3201776
18536956,9058299.93233482,27233324.0764434,-17754668.0087782
21774465,9503930.29359695,27298424.7650441,-15027890.058641
21477614,9503930.29359695,27332085.3437482,-15358401.6373451
19417003,9503930.29359695,27365745.9224523,-17452673.2160493
18379588,9503930.29359695,27454773.3256016,-18579115.6191985
12358432,9663023.3862974,27543800.7287508,-24848392.1150482
12086159,9663023.3862974,28136070.7162907,-25712935.1025881
15758636,9663023.3862974,28728340.7038306,-22632728.090128
22789346,9663023.3862974,29006435.3859311,-15880112.7722285
23599317,9696277.90353054,29284530.0680315,-15381490.9715621
26852781,9696277.90353054,29740769.1897091,-12584266.0932396
19897419,9696277.90353054,30197008.3113867,-19995867.2149172
21527351,9696277.90353054,30207490.6754938,-18376417.5790244
19292550,9962717.52969185,30217973.039601,-20888140.5692928
18119264,9962717.52969185,30216861.0371553,-22060314.5668472
21059813,9962717.52969185,30215749.0347097,-19118653.5644015
24707681,9962717.52969185,29849756.5308052,-15104793.0604971
25503578,13413988.9416109,29483764.0269008,-17394174.9685116
16094489,13413988.9416109,29296424.3776509,-26615924.3192617
13811249,13413988.9416109,29109084.7284009,-28711824.6700118
9575050,13413988.9416109,28629168.0200019,-32468106.9616128
15359356,15395886.0246073,28149251.3116029,-28185781.3362102
18426068,15395886.0246073,28098336.4768949,-25068154.5015022
17480102,15395886.0246073,28047421.642187,-25963205.6667943
19081844,15395886.0246073,27985097.2517453,-24299139.2763526
17487264,12042771.6413477,27922772.8613036,-22478280.5026513
13379196,12042771.6413477,27888538.7931988,-26552114.4345465
9903219,12042771.6413477,27854304.725094,-29993857.3664417
15807935,12042771.6413477,27890421.0428904,-24125257.6842381
17593089,9876857.29862013,27926537.3606869,-20210305.659307
20504733,9876857.29862013,28093804.6904446,-17465928.9890647
27283020,9876857.29862013,28261072.0202023,-10854909.3188224
18543950,9876857.29862013,28578945.7741794,-19911853.0727995
13680647,9724164.65010965,28896819.5281564,-24940337.1782661
14591512,9724164.65010965,29050268.184826,-24182920.8349357
19845271,9724164.65010965,29203716.8414957,-19082610.4916053
26370038,9724164.65010965,29196712.3235942,-12550838.9737039
22296216,9441799.22585754,29189707.8056928,-16335291.0315503
19907594,9441799.22585754,28929840.2447002,-18464045.4705578
20570062,9441799.22585754,28669972.6837077,-17541709.9095652
17176512,9441799.22585754,28473972.3430681,-20739259.5689257
18613584,9161056.17920113,28277972.0024286,-18825444.1816297
17858428,9161056.17920113,28035373.3747752,-19338001.5539763
28385075,9161056.17920113,27792774.7471218,-8568755.92632289
30243868,9161056.17920113,27788678.1569241,-6705866.33612525
39333168,9036701.76680962,27784581.5667265,2511884.66646389
18930821,9036701.76680962,27915093.3090905,-18020974.0759001
12004509,9036701.76680962,28045605.0514545,-25077797.8182641
11506441,9036701.76680962,28416363.8210963,-25946624.5879059
22147123,8710735.42800616,28787122.5907381,-15350735.0187443
16450364,8710735.42800616,28955103.9895809,-21215475.417587
22600153,8710735.42800616,29123085.3884236,-15233667.8164297
19987068,8710735.42800616,29276018.9660725,-17999686.3940787
20022201,8176685.35394927,29428952.5437215,-17583436.8976707
16997986,8176685.35394927,29502991.9004833,-20681691.2544326
13162986,8176685.35394927,29577031.2572452,-24590730.6111945
23663367,8176685.35394927,29675897.9837554,-14189216.3377047
25180562,7578321.01985558,29774764.7102657,-12172523.7301213
29272418,7578321.01985558,29792921.7990472,-8098824.81890275
25606096,7578321.01985558,29811078.8878286,-11783303.9076842
23370691,7578321.01985558,29839886.3272886,-14047516.3471442
32532840,6892779.39604481,29868693.7667486,-4228633.16279345
20272986,6892779.39604481,29863120.7290449,-16482914.1250897
30979595,6892779.39604481,29857547.6913412,-5770732.087386
65660979,6892779.39604481,29841858.2199314,28926341.3840238
48435641,6273759.1937804,29826168.7485216,12335713.057698
49099293,6273759.1937804,29593723.2557853,13231810.5504343
59153404,6273759.1937804,29361277.7630489,23518367.0431707
36443698,6273759.1937804,29361277.7630489,808661.043170676
20364921,5730949.51853059,29361277.7630489,-14727306.2815795
23040191,5730949.51853059,29464599.6255117,-12155358.1440423
56466616,5730949.51853059,29567921.4879745,21167744.9934949
33905628,5730949.51853059,30270439.3505643,-2095760.8690949
30015321,5139649.42414537,30972957.2131541,-6097285.63729951
30585801,5139649.42414537,31478335.559368,-6032183.98351335
25308174,5139649.42414537,31983713.9055818,-11815189.3297272
22891169,5139649.42414537,32735532.8520296,-14984013.276175
44225105,4633997.85598003,33487351.7984774,6103755.3455426
87485395,4633997.85598003,34184889.4056819,48666507.7383381
66303724,4633997.85598003,34882427.0128864,26787299.1311336
83843663,4633997.85598003,34882427.0128864,44327238.1311335
105554624,4210217.90652219,34882427.0128864,66461979.0805914
105398358,4210217.90652219,34882427.0128864,66305713.0805914
66944275,4210217.90652219,34882427.0128864,27851630.0805914
60555075,4210217.90652219,49653669.4768673,6691187.6166105
80529524,3811017.26575992,64424911.9408482,12293594.7933919
87048365,3811017.26575992,81426844.9049993,1810502.82924083
116172520,3811017.26575992,98428777.8691503,13932724.8650898
97870794,3811017.26575992,87297721.8551356,6762054.87910452
96660457,3399875.51225081,76166665.8411208,17093915.6466284
79545941,3399875.51225081,118853148.441477,-42707082.9537282
183156028,3399875.51225081,161539631.041834,18216521.4459152
236770803,3399875.51225081,163962731.917211,69408195.5705383
189981706,2910798.21155597,166385832.792588,20685074.9958563
198846547,2910798.21155597,327921130.971942,-131985382.183498
499658342,2910798.21155597,489456429.151297,7291114.63714719
162973773,2910798.21155597,324929842.379333,-164866867.590889
188795019,2523815.03920216,160403255.607368,25867948.3534294
140067968,2523815.03920216,184941718.779607,-47397565.8188089
240113213,2523815.03920216,209480181.951845,28109216.0089529
317679101,2523815.03920216,261062469.825208,54092816.1355902
343988520,2437367.9046828,312644757.69857,28906394.3967468
384357424,2437367.9046828,270163936.182832,111756119.912485
259798119,2437367.9046828,227683114.667093,29677636.4282241
182057510,2437367.9046828,203061272.1372,-23441130.0418831
209705624,2306885.04853384,178439429.607307,28959309.3441588
177375733,2306885.04853384,156186376.722427,18882471.2290387
196826039,2306885.04853384,133933323.837547,60585830.1139187
264518651,2306885.04853384,133933323.837547,128278442.113919
278007050,2084286.73571572,133933323.837547,141989439.426737
214902235,2084286.73571572,133933323.837547,78884624.4267368
138704496,2084286.73571572,133933323.837547,2686885.4267368
117027891,2084286.73571572,133933323.837547,-18989719.5732632
161107070,1890714.03814034,133933323.837547,25283032.1243122
213807083,1890714.03814034,133933323.837547,77983045.1243122
92211510,1890714.03814034,133933323.837547,-43612527.8756878
100151178,1890714.03814034,129955372.444279,-31694908.4824198
99250160,1765088.48292017,125977421.051011,-28492349.5339316
94713773,1765088.48292017,123988445.354376,-31039760.837296
119628591,1765088.48292017,121999469.65774,-4135967.14066041
176116795,1765088.48292017,118021518.264467,56330188.2526132
197594224,1872901.20661799,114043566.871193,81677755.922189
157726334,1872901.20661799,114043566.871193,41809865.922189
132627443,1872901.20661799,114043566.871193,16710974.922189
185997919,1872901.20661799,114043566.871193,70081450.922189
98196637,1939720.53414221,114043566.871193,-17786650.4053352
85126859,1939720.53414221,114043566.871193,-30856428.4053352
83190871,1939720.53414221,114043566.871193,-32792416.4053352
191629293,1939720.53414221,114043566.871193,75646005.5946648
67082728,1866551.99028775,114043566.871193,-48827390.8614808
82468792,1866551.99028775,129211570.86667,-48609330.8569581
58459390,1866551.99028775,144379574.862148,-87786736.8524354
44478343,1866551.99028775,144379574.862148,-101767783.852435
88947409,1776850.51594552,144379574.862148,-57209016.3780932
70162130,1776850.51594552,144379574.862148,-75994295.3780932
56483139,1776850.51594552,144379574.862148,-89673286.3780932
74786915,1776850.51594552,144379574.862148,-71369510.3780932
149944252,1877457.73391812,144379574.862148,3687219.40393424
114646590,5886138.73491692,143951752.883135,-35191301.6180524
133777808,5401139.81203531,143523930.904123,-15147262.7161586
162446901,5401139.81203531,128722248.121112,28323513.0668526
100994810,5401139.81203531,113920565.338101,-18326895.1501362
113804404,5401139.81203531,108009997.90594,393266.282024384
65072095,4958146.94591495,102099430.47378,-41985482.4196946
64780722,4958146.94591495,91910508.7395941,-32087933.685509
86126142,4958146.94591495,81721587.0054085,-553591.951323465
66635322,4958146.94591495,81634150.839776,-19956975.785691
73322235,4275346.70200837,81546714.6741435,-12499826.3761519
83128691,4275346.70200837,81082881.183507,-2229536.88551532
110811182,4275346.70200837,80619047.6928704,25916787.6051213
83152691,4275346.70200837,79517057.9167099,-639713.618718311
69286154,3747776.11792652,78415068.1405495,-12876690.258476
46303539,3747776.11792652,77297506.8835642,-34741744.0014907
50510418,3747776.11792652,76179945.6265788,-29417303.7445053
75885343,3747776.11792652,75281234.9192321,-3143668.03715858
113445881,3563420.13195412,74382524.2118853,35499936.6561606
68931602,3563420.13195412,73920264.1664897,-8552082.29844382
73300289,3563420.13195412,73458004.1210941,-3721135.2530482
103284815,3563420.13195412,73107857.2676311,26613537.6004148
63934534,3363264.23890654,72757710.4141682,-12186440.6530747
53282798,3363264.23890654,72270968.1669647,-22351434.4058712
89454816,3363264.23890654,71784225.9197612,14307325.8413323
109368085,3363264.23890654,71784225.9197612,34220594.8413323
55425036,3065893.0333367,71784225.9197612,-19425082.9530979
73260237,3065893.0333367,90496849.6714013,-20302505.704738
52245602,3065893.0333367,109209473.423041,-60029764.4563781
57920715,3065893.0333367,109117362.869799,-54262540.9031354
46812767,2786566.90063245,109025252.316556,-64999052.2171885
47583167,2786566.90063245,108952997.661488,-64156397.5621205
84175036,2786566.90063245,108880743.00642,-27492273.9070525
111647129,2786566.90063245,108858730.916798,1831.1825697422
164571017,2515997.97267035,108836718.827176,53218300.2001541
110845030,2515997.97267035,108814703.981262,-485671.953932241
52404670,2515997.97267035,108792689.135348,-58904017.1080186
60241888,2515997.97267035,108720386.665967,-50994496.6386372
80274582,2235042.4986898,108648084.196585,-30608544.6952752
92174104,2235042.4986898,96589299.6725244,-6650238.17121418
67142256,2235042.4986898,84530515.1484633,-19623301.6471531
51260221,2235042.4986898,72563988.3927287,-23538809.8914185
96607239,1999262.37151107,60597461.6369942,34010514.9914947
48064647,1999262.37151107,60597461.6369942,-14532077.0085053
61558705,1999262.37151107,60597461.6369942,-1038019.00850526
64575559,1999262.37151107,60597461.6369942,1978834.99149474
73726238,1937890.1018646,60597461.6369942,11190886.2611412
53670749,1937890.1018646,60887821.3322036,-9154962.4340682
57574083,1937890.1018646,61178181.027413,-5541988.12927762
62632626,1937890.1018646,63534060.8577757,-2839324.95964035
48924427,1992991.01707668,65889940.6881385,-18958504.7052152
50535385,1992991.01707668,68006932.3085965,-19464538.3256732
90670244,1992991.01707668,70123923.9290545,18553329.0538688
140332169,1992991.01707668,70123923.9290545,68215254.0538688
78051369,1907918.62427752,70123923.9290545,6019526.44666795
86979357,1907918.62427752,69972610.4785891,15098827.8971334
71850164,1907918.62427752,69821297.0281237,120948.347598761
49114674,1907918.62427752,72808853.3302171,-25602097.9544946
39679925,1745998.29046121,75796409.6323104,-37862482.9227716
89976519,1745998.29046121,110117650.74761,-21887130.0380709
130586369,1745998.29046121,144438891.862909,-15598521.1533701
84472040,1745998.29046121,172059038.486453,-89332996.7769139
80932841,1554522.49131865,199679185.109996,-120300866.601315
578770710,1554522.49131866,207248867.351245,369967320.157436
283095945,1554522.49131866,214818549.592494,66722872.9161877
97669007,1554522.49131865,216096535.818727,-119982051.310046
335365185,1388685.58067469,217374522.04496,116601977.374365
209103644,1388685.58067469,218746189.222494,-11031230.8031688
191983433,1388685.58067469,220117856.400028,-29523108.9807026
232498993,1388685.58067469,207634055.685723,23476251.7336026
140788486,1317428.50924063,195150254.971418,-55679197.4806582
118364109,1317428.50924063,155166637.267025,-38119956.7762652
37279671,1317428.50924063,115183019.562632,-79220777.0718722
47725346,1317428.50924063,101792703.877659,-55384786.3868996
55440433,1405478.76291233,88402388.1926863,-34367433.9555987
73064040,1405478.76291233,72963549.7464451,-1304988.50935747
81945774,1405478.76291233,57524711.3002039,23015583.9368837
58137757,1405478.76291233,55608966.5391064,1123311.69798128
41674092,1521350.21706238,53693221.7780088,-13540479.9950712
22231142,1521350.21706238,53693221.7780088,-32983429.9950712
46027817,1521350.21706238,53693221.7780088,-9186754.99507122
51866136,1521350.21706238,53693221.7780088,-3348435.99507122
46966514,1582158.24672553,53693221.7780088,-8308866.02473438
83614198,1582158.24672553,52576089.3944994,29455950.3587751
85826500,1582158.24672553,51458957.0109899,32785384.7422845
36870432,1582158.24672553,51440963.0749232,-16152689.3216488
43260859,1661570.5986147,51422969.1388566,-9823680.73747127
55749218,1661570.5986147,51336437.568197,2751209.83318827
59045962,1661570.5986147,51249905.9975375,6134485.4038478
53391233,1661570.5986147,51101378.2046417,628284.196743645
67793531,1645872.59221266,50952850.4117458,15194807.9960415
58176471,1645872.59221266,50730933.3899922,5799665.01779515
52858403,1645872.59221266,50509016.3682386,703514.03954877
34345024,1645872.59221266,50266665.8616861,-17567514.4538988
36774851,1645964.23029123,50024315.3551336,-14895428.5854248
48957258,1645964.23029123,49110108.3936059,-1798814.62389708
39205732,1645964.23029123,48195901.4320781,-10636133.6623693
89536231,1645964.23029123,47660139.4274818,40230127.342227
86855660,1557994.48719138,47124377.4228855,38173288.0899231
28809372,1557994.48719138,46741971.1309923,-19490593.6181837
20899083,1557994.48719138,46359564.8390991,-27018476.3262905
46601503,1557994.48719138,46268286.8970615,-1224778.38425293
60349096,1625060.01542966,46177008.955024,12547027.0295463
86171062,1625060.01542966,46177008.955024,38368993.0295463
66040408,1625060.01542966,46177008.955024,18238339.0295463
35314496,1625060.01542966,44773330.5013932,-11083894.5168229
28166242,1911782.48998279,43369652.0477625,-17115192.5377452
23479844,1911782.48998279,42028341.8594611,-20460280.3494439
68262812,1911782.48998279,40687031.6711598,25663997.8388574
41304401,1911782.48998279,40737837.41502,-1345218.90500277
57844227,2097226.15784802,40788643.1588802,14958357.6832718
37114163,2097226.15784802,40804464.1566602,-5787527.31450821
57255580,2097226.15784802,40820285.1544402,14338068.6877118
36740067,2097226.15784802,40559523.5455945,-5916682.70344253
27137031,2252142.79609002,40298761.9367488,-15413873.7328388
46745164,2252142.79609002,40046149.6320176,4446871.57189237
43152464,2252142.79609002,39793537.3272864,1106783.87662356
44103451,2252142.79609002,39300849.3145434,2550458.88936654
34726960,2314009.31683149,38808161.3018005,-6395210.61863194
30820826,2314009.31683149,38619679.5823643,-10112862.8991958
30860338,2314009.31683149,38431197.8629282,-9884869.17975964
22565490,2314009.31683149,38405304.8130409,-18153824.1298724
27006284,2285282.35376351,38379411.7631536,-13658410.1169171
31741831,2285282.35376352,38504224.8453768,-9047676.19914032
48178380,2285282.35376352,38629037.9276,7264059.7186365
35665962,2285282.35376352,40959238.605602,-7578558.95936549
36304065,2304832.56273946,43289439.283604,-9290206.84634344
26092751,2304832.56273946,45960814.041756,-22172895.6044954
21302695,2304832.56273946,48632188.7999079,-29634326.3626474
30211908,2304832.56273946,48757227.3704038,-20850151.9331432
36846458,2390289.24438735,48882265.9408997,-14426097.185287
48349758,2390289.24438735,50578372.5500713,-4618903.79445861
45902853,2390289.24438735,52274479.1592429,-8761915.4036302
34513674,2390289.24438735,57029739.949492,-24906355.1938794
19761483,2383584.93180613,61785000.7397412,-44407102.6715473
22335885,2383584.93180613,67358287.5594006,-47405987.4912067
31446950,2383584.93180613,72931574.37906,-43868209.3108661
59888248,2383584.93180613,73938866.2490364,-16434203.1808425
52751556,2355487.81336055,74946158.1190128,-24550089.9323734
55019591,2355487.81336055,75212141.8896889,-22548038.7030495
64993979,2355487.81336055,75478125.6603649,-12839634.4737255
179216731,2355487.81336055,75743643.6137996,101117599.57284
63234339,2358141.29977797,76009161.5672342,-15132963.8670122
65480516,2358141.29977797,76050089.890491,-12927715.190269
67580046,2358141.29977797,76091018.2137477,-10869113.5135257
81882997,2358141.29977797,76028752.0022459,3496103.69797614
45401397,2303647.65657873,75966485.790744,-32868736.4473228
64969710,2303647.65657873,75941368.3094788,-13275305.9660575
55048506,2303647.65657873,75916250.8282135,-23171392.4847922
65773632,2303647.65657873,75944410.9459875,-12474426.6025662
55263584,2399265.61032094,75972571.0637615,-23108252.6740824
84081482,2399265.61032094,76034138.152613,5648078.23706611
66164960,2399265.61032094,76095705.2414644,-12330010.8517854
63721940,2399265.61032094,76142661.4549594,-14819987.0652804
66893782,2592809.23545902,76189617.6684544,-11888644.9039134
40060613,2592809.23545902,76236520.5917323,-38768716.8271913
30015285,2592809.23545902,76283423.5150102,-48860947.7504692
34774064,2592809.23545902,73034644.2277566,-40853389.4632156
112205327,2729044.53575814,69785864.9405031,39690417.5237388
94110214,2729044.53575814,68071060.9130409,23310108.5512009
90337283,2729044.53575814,66356256.8855788,21251981.5786631
176510642,2729044.53575814,62876144.1286362,110905453.335606
38957451,3026901.18527472,59396031.3716937,-23465481.5569684
31780604,3026901.18527472,59294055.5953974,-30540352.7806722
49711134,3026901.18527472,59192079.8191012,-12507847.0043759
42215599,3026901.18527472,59163552.7828801,-19974854.9681548
51361498,3464101.19103405,59135025.746659,-11237628.937693
48074149,3464101.19103405,59105092.7987462,-14495044.9897802
41117791,3464101.19103405,59075159.8508333,-21421470.0418674
34112284,3464101.19103405,59042540.2341807,-28394357.4252147
29773254,3561862.0723133,59009920.617528,-32798528.6898413
48571764,3561862.0723133,59146285.4108546,-14136383.4831679
130567463,3561862.0723133,59282650.2041811,67722950.7235056
59876020,3561862.0723133,60155174.0933745,-3841016.16568778
