,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear
2015-03-20,3011239.0,8412849119.0,2522890.0,2821856.0,1159032.0
2015-03-21,3813896.0,8416663015.0,3382264.0,3696758.0,2035734.0
2015-03-22,2024403.0,8418687418.0,1826652.0,1903271.0,443915.0
2015-03-23,2524861.0,8421212279.0,1496143.0,2228296.0,392419.0
2015-03-24,3327068.0,8424539347.0,2292959.0,3093222.0,1085321.0
2015-03-25,3765986.0,8428305333.0,3276239.0,3532867.0,1959803.0
2015-03-26,3180340.0,8431485673.0,2581381.0,2932608.0,204256.0
2015-03-27,4879560.0,8436365233.0,4063556.0,4681556.0,1122973.0
2015-03-28,1945972.0,8438311205.0,1712039.0,1823203.0,618464.0
2015-03-29,1334060.0,8439645265.0,1071748.0,1193275.0,337273.0
2015-03-30,2820249.0,8442465514.0,2205742.0,2478280.0,572850.0
2015-03-31,2076885.0,8444542399.0,1430032.0,1822870.0,350228.0
2015-04-01,5454483.0,8449996882.0,4821524.0,5198695.0,792491.0
2015-04-02,12206603.0,8462203485.0,11575276.0,11986800.0,4906324.0
2015-04-03,9519647.0,8471723132.0,9085985.0,9343934.0,8146204.0
2015-04-04,2082078.0,8473805210.0,1833292.0,1950503.0,1289394.0
2015-04-05,1410388.0,8475215598.0,1180746.0,1294936.0,526113.0
2015-04-06,1897220.0,8477112818.0,1493102.0,1667655.0,637667.0
2015-04-07,2597994.0,8479710812.0,1998087.0,2335624.0,760522.0
2015-04-08,3708696.0,8483419508.0,3213304.0,3453271.0,2460405.0
2015-04-09,5018546.0,8488438054.0,4513088.0,4761137.0,801259.0
2015-04-10,3050381.0,8491488435.0,2609453.0,2871935.0,1254528.0
2015-04-11,9920298.0,8501408733.0,9458668.0,9772160.0,489243.0
2015-04-12,3351575.0,8504760308.0,3054257.0,3227024.0,2409258.0
2015-04-13,3392506.0,8508152814.0,2789279.0,3093574.0,1070687.0
2015-04-14,3150050.0,8511302864.0,2534543.0,2865666.0,875492.0
2015-04-15,15676397.0,8526979261.0,15276764.0,15503606.0,13100594.0
2015-04-16,3429711.0,8530408972.0,2892992.0,3179479.0,1320803.0
2015-04-17,2421062.0,8532830034.0,1844178.0,2180127.0,480751.0
2015-04-18,1268569.0,8534098603.0,948855.0,1096951.0,451000.0
2015-04-19,896722.0,8534995325.0,603526.0,723062.0,224641.0
2015-04-20,1547926.0,8536543251.0,1096103.0,1278044.0,399643.0
2015-04-21,2936001.0,8539479252.0,2431518.0,2676773.0,369216.0
2015-04-22,4728504.0,8544207756.0,4100492.0,4469463.0,1414747.0
2015-04-23,53954298.0,8598162054.0,53514593.0,53735900.0,52616145.0
2015-04-24,2055625.0,8600217679.0,1609639.0,1853527.0,673332.0
2015-04-25,2003605.0,8602221284.0,1763026.0,1868193.0,689764.0
2015-04-26,3614064.0,8605835348.0,3233478.0,3455256.0,2174588.0
2015-04-27,5121156.0,8610956504.0,4514933.0,4843127.0,3101928.0
2015-04-28,2564413.0,8613520917.0,1926304.0,2334023.0,883310.0
2015-04-29,3895363.0,8617416280.0,3172032.0,3677249.0,2165829.0
2015-04-30,2049652.0,8619465932.0,1637248.0,1849698.0,605541.0
2015-05-01,2340154.0,8621806086.0,1960843.0,2175619.0,626818.0
2015-05-02,1365131.0,8623171217.0,1104063.0,1226925.0,443806.0
2015-05-03,1720175.0,8624891392.0,1370534.0,1562315.0,633251.0
2015-05-04,4538615.0,8629430007.0,3986967.0,4257596.0,2243749.0
2015-05-05,3466805.0,8632896812.0,2913184.0,3277022.0,1908006.0
2015-05-06,1887906.0,8634784718.0,1408190.0,1628031.0,688932.0
2015-05-07,2700742.0,8637485460.0,2153984.0,2494118.0,1203452.0
2015-05-08,2796155.0,8640281615.0,2431385.0,2609753.0,689642.0
2015-05-09,2360970.0,8642642585.0,1971147.0,2205862.0,1209880.0
2015-05-10,1630861.0,8644273446.0,1311366.0,1482760.0,308217.0
2015-05-11,6185156.0,8650458602.0,5610925.0,5978846.0,3750319.0
2015-05-12,4242824.0,8654701426.0,3687219.0,3976823.0,1868550.0
2015-05-13,2689446.0,8657390872.0,2232504.0,2452914.0,940054.0
2015-05-14,2433288.0,8659824160.0,1980971.0,2263994.0,998277.0
2015-05-15,3818660.0,8663642820.0,3382858.0,3655158.0,1289404.0
2015-05-16,1617558.0,8665260378.0,1295486.0,1509063.0,564903.0
2015-05-17,1485375.0,8666745753.0,1252866.0,1357162.0,745361.0
2015-05-18,2037401.0,8668783154.0,1617776.0,1767389.0,744019.0
2015-05-19,4961633.0,8673744787.0,4295296.0,4697868.0,3039496.0
2015-05-20,2585580.0,8676330367.0,2070062.0,2393181.0,928765.0
2015-05-21,2394648.0,8678725015.0,1811544.0,2176695.0,567254.0
2015-05-22,2209801.0,8680934816.0,1742913.0,1948860.0,666009.0
2015-05-23,8345933.0,8689280749.0,8014743.0,8194654.0,2807249.0
2015-05-24,1715057.0,8690995806.0,1464211.0,1602171.0,853640.0
2015-05-25,1727715.0,8692723521.0,1301090.0,1498289.0,372260.0
2015-05-26,4188824.0,8696912345.0,3630397.0,3920107.0,959557.0
2015-05-27,3776426.0,8700688771.0,3272555.0,3540066.0,962151.0
2015-05-28,4578889.0,8705267660.0,4113725.0,4383055.0,1579432.0
2015-05-29,4454491.0,8709722151.0,3981431.0,4204526.0,1731345.0
2015-05-30,14494770.0,8724216921.0,13943301.0,14352638.0,1354393.0
2015-05-31,2588787.0,8726805708.0,2284729.0,2453581.0,1178123.0
2015-06-01,5065880.0,8731871588.0,4420435.0,4776292.0,1643520.0
2015-06-02,6185215.0,8738056803.0,5293181.0,5872788.0,1314739.0
2015-06-03,3432415.0,8741489218.0,2785232.0,3156792.0,919072.0
2015-06-04,3146840.0,8744636058.0,2768191.0,2924782.0,776695.0
2015-06-05,2869997.0,8747506055.0,2247369.0,2590346.0,1359413.0
2015-06-06,1283152.0,8748789207.0,978521.0,1116031.0,351002.0
2015-06-07,3014378.0,8751803585.0,2765454.0,2869316.0,1628179.0
2015-06-08,2234200.0,8754037785.0,1731941.0,1972679.0,867722.0
2015-06-09,2849521.0,8756887306.0,2264860.0,2517439.0,862966.0
2015-06-10,4860855.0,8761748161.0,4395214.0,4655277.0,2961612.0
2015-06-11,3716028.0,8765464189.0,2995247.0,3513187.0,709894.0
2015-06-12,8957078.0,8774421267.0,8519872.0,8725161.0,6721879.0
2015-06-13,3135500.0,8777556767.0,2796111.0,2957576.0,1788214.0
2015-06-14,3741570.0,8781298337.0,3450638.0,3594042.0,2593804.0
2015-06-15,2675609.0,8783973946.0,2178860.0,2394374.0,1055055.0
2015-06-16,7429264.0,8791403210.0,6415421.0,7084115.0,3178091.0
2015-06-17,6877483.0,8798280693.0,6176045.0,6651496.0,3226334.0
2015-06-18,4480226.0,8802760919.0,3903714.0,4268612.0,806528.0
2015-06-19,8912165.0,8811673084.0,6868583.0,8634232.0,698976.0
2015-06-20,7170780.0,8818843864.0,6757332.0,6983233.0,5378272.0
2015-06-21,10036801.0,8828880665.0,9771421.0,9910897.0,9175174.0
2015-06-22,2120377.0,8831001042.0,1531560.0,1839654.0,858861.0
2015-06-23,3530451.0,8834531493.0,2830924.0,3158985.0,920125.0
2015-06-24,5394402.0,8839925895.0,4735786.0,5101981.0,3652926.0
2015-06-25,2580697.0,8842506592.0,2136657.0,2379164.0,1024461.0
2015-06-26,4022541.0,8846529133.0,3503715.0,3732588.0,1156053.0
2015-06-27,2875684.0,8849404817.0,2523644.0,2701371.0,1941207.0
2015-06-28,1894427.0,8851299244.0,1593389.0,1744913.0,755271.0
2015-06-29,3488404.0,8854787648.0,2787385.0,3220619.0,1179458.0
2015-06-30,5659018.0,8860446666.0,4774407.0,5316101.0,2563347.0
2015-07-01,4327533.0,8864774199.0,3717901.0,4092535.0,2029201.0
2015-07-02,4121324.0,8868895523.0,3580473.0,3891335.0,2711955.0
2015-07-03,7824449.0,8876719972.0,7338791.0,7612517.0,1093141.0
2015-07-04,1556735.0,8878276707.0,1265101.0,1400444.0,779471.0
2015-07-05,4038837.0,8882315544.0,3631369.0,3844579.0,2751127.0
2015-07-06,9793057.0,8892108601.0,8988863.0,9402508.0,5094528.0
2015-07-07,9532418.0,8901641019.0,8908854.0,9255343.0,6731482.0
2015-07-08,11635298.0,8913276317.0,11009766.0,11370106.0,9834750.0
2015-07-09,8600871.0,8921877188.0,7990843.0,8336776.0,6082617.0
2015-07-10,7383926.0,8929261114.0,6603661.0,7050945.0,1983037.0
2015-07-11,5189277.0,8934450391.0,4775012.0,4979343.0,1761300.0
2015-07-12,9885963.0,8944336354.0,9293253.0,9629522.0,5470247.0
2015-07-13,3703187.0,8948039541.0,3268971.0,3463634.0,1898817.0
2015-07-14,3049779.0,8951089320.0,2454755.0,2774355.0,1160673.0
2015-07-15,3616094.0,8954705414.0,2963613.0,3317746.0,1580461.0
2015-07-16,4186749.0,8958892163.0,3611918.0,3929352.0,1513017.0
2015-07-17,8148349.0,8967040512.0,7766306.0,7951008.0,6486815.0
2015-07-18,3022172.0,8970062684.0,2673978.0,2825040.0,1070852.0
2015-07-19,1592948.0,8971655632.0,1314072.0,1449739.0,886504.0
2015-07-20,2939104.0,8974594736.0,2368666.0,2657913.0,1264997.0
2015-07-21,8168341.0,8982763077.0,7600380.0,7881405.0,5441844.0
2015-07-22,2235904.0,8984998981.0,1557002.0,1983885.0,843469.0
2015-07-23,2826418.0,8987825399.0,2258071.0,2609412.0,605958.0
2015-07-24,2319273.0,8990144672.0,1605580.0,2041872.0,668663.0
2015-07-25,4212933.0,8994357605.0,3723781.0,4029856.0,1555906.0
2015-07-26,3942039.0,8998299644.0,3677743.0,3815845.0,1453203.0
2015-07-27,3646875.0,9001946519.0,2930493.0,3331969.0,1959907.0
2015-07-28,3180408.0,9005126927.0,2536369.0,2931447.0,957249.0
2015-07-29,4459915.0,9009586842.0,3830202.0,4132791.0,2319901.0
2015-07-30,2527083.0,9012113925.0,1951384.0,2294006.0,596292.0
2015-07-31,3332717.0,9015446642.0,2929130.0,3130410.0,1303300.0
2015-08-01,4100425.0,9019547067.0,3824519.0,3955074.0,2974709.0
2015-08-02,2227637.0,9021774704.0,1955666.0,2088311.0,872280.0
2015-08-03,2606815.0,9024381519.0,1798930.0,2284073.0,385491.0
2015-08-04,2682764.0,9027064283.0,2132005.0,2410525.0,829262.0
2015-08-05,5552656.0,9032616939.0,4727243.0,5311332.0,3506518.0
2015-08-06,1877936.0,9034494875.0,1323904.0,1665847.0,496311.0
2015-08-07,3144410.0,9037639285.0,2581333.0,2873507.0,440882.0
2015-08-08,7690993.0,9045330278.0,7120945.0,7486008.0,1180444.0
2015-08-09,40746164.0,9086076442.0,40270363.0,40470184.0,21986569.0
2015-08-10,8034558.0,9094111000.0,7371134.0,7699865.0,4144402.0
2015-08-11,4038934.0,9098149934.0,3431456.0,3690346.0,2414868.0
2015-08-12,3173876.0,9101323810.0,2626761.0,2906518.0,903662.0
2015-08-13,3627874.0,9104951684.0,3117305.0,3359064.0,916516.0
2015-08-14,6544553.0,9111496237.0,5912110.0,6220091.0,4653524.0
2015-08-15,2945460.0,9114441697.0,2092085.0,2263122.0,918708.0
2015-08-16,5647310.0,9120089007.0,5192024.0,5385026.0,4117828.0
2015-08-17,5437215.0,9125526222.0,4852932.0,5061226.0,1525965.0
2015-08-18,3745384.0,9129271606.0,3104185.0,3410708.0,1386097.0
2015-08-19,8515347.0,9137786953.0,7801855.0,8178822.0,3069791.0
2015-08-20,6782670.0,9144569623.0,6241885.0,6455237.0,1888979.0
2015-08-21,4180310.0,9148749933.0,3222516.0,3537955.0,1971275.0
2015-08-22,4191219.0,9152941152.0,3792816.0,3946340.0,2323880.0
2015-08-23,2910619.0,9155851771.0,2445267.0,2679342.0,1720313.0
2015-08-24,28078520.0,9183930291.0,27292170.0,27578636.0,24138383.0
2015-08-25,7718331.0,9191648622.0,6806493.0,7258175.0,2750080.0
2015-08-26,39189034.0,9230837656.0,38489949.0,38805087.0,23636756.0
2015-08-27,7006227.0,9237843883.0,6419718.0,6663506.0,5087508.0
2015-08-28,4383864.0,9242227747.0,3793474.0,4051489.0,1246357.0
2015-08-29,3402426.0,9245630173.0,2996025.0,3172178.0,651565.0
2015-08-30,4504434.0,9250134607.0,4076015.0,4231220.0,3075519.0
2015-08-31,3019431.0,9253154038.0,2389548.0,2642157.0,1579926.0
2015-09-01,5549818.0,9258703856.0,4586198.0,5093618.0,3035586.0
2015-09-02,5052749.0,9263756605.0,4417102.0,4640106.0,3342783.0
2015-09-03,6477807.0,9270234412.0,5778862.0,6117800.0,3829018.0
2015-09-04,4435944.0,9274670356.0,3954984.0,4166531.0,2777641.0
2015-09-05,2406262.0,9277076618.0,1863938.0,2105477.0,894171.0
2015-09-06,2613743.0,9279690361.0,2087667.0,2375425.0,1263459.0
2015-09-07,3489547.0,9283179908.0,2897581.0,3154409.0,659500.0
2015-09-08,2898789.0,9286078697.0,2205144.0,2492508.0,1307564.0
2015-09-09,4068814.0,9290147511.0,3188443.0,3628317.0,1606296.0
2015-09-10,18401319.0,9308548830.0,17623791.0,18045200.0,16767124.0
2015-09-11,2183400.0,9310732230.0,1594449.0,1854814.0,659000.0
2015-09-12,1590446.0,9312322676.0,1197595.0,1371085.0,321233.0
2015-09-13,1611945.0,9313934621.0,1252809.0,1392846.0,341842.0
2015-09-14,1734158.0,9315668779.0,1099861.0,1275700.0,538864.0
2015-09-15,4330831.0,9319999610.0,3784481.0,3992207.0,1075241.0
2015-09-16,3109638.0,9323109248.0,2396257.0,2778807.0,1167746.0
2015-09-17,2865606.0,9325974854.0,2272892.0,2550326.0,1380505.0
2015-09-18,2354306.0,9328329160.0,1803587.0,2065306.0,667699.0
2015-09-19,2820318.0,9331149478.0,2131380.0,2603463.0,465346.0
2015-09-20,1961529.0,9333111007.0,1647773.0,1782634.0,1097114.0
2015-09-21,4371241.0,9337482248.0,3761933.0,4001106.0,2732120.0
2015-09-22,11204308.0,9348686556.0,10461848.0,10784442.0,8347169.0
2015-09-23,8766719.0,9357453275.0,8240270.0,8466511.0,1291988.0
2015-09-24,2123435.0,9359576710.0,1438008.0,1818321.0,605167.0
2015-09-25,3364706.0,9362941416.0,2598725.0,3057583.0,923245.0
2015-09-26,1805978.0,9364747394.0,1372819.0,1589698.0,469652.0
2015-09-27,2109848.0,9366857242.0,1725605.0,1929003.0,314624.0
2015-09-28,5308320.0,9372165562.0,4518059.0,4904709.0,1140290.0
2015-09-29,2546750.0,9374712312.0,1696123.0,2106946.0,733445.0
2015-09-30,4356216.0,9379068528.0,3727333.0,4025126.0,915295.0
2015-10-01,4154593.0,9383223121.0,3583360.0,3858400.0,1023631.0
2015-10-02,3316045.0,9386539166.0,2669300.0,2999667.0,981315.0
2015-10-03,3746627.0,9390285793.0,3124663.0,3454456.0,699453.0
2015-10-04,1773092.0,9392058885.0,1288017.0,1555037.0,388449.0
2015-10-05,3981539.0,9396040424.0,3299484.0,3498993.0,1707009.0
2015-10-06,3895081.0,9399935505.0,3164454.0,3468018.0,1524425.0
2015-10-07,13892084.0,9413827589.0,13122569.0,13515259.0,4103512.0
2015-10-08,4892644.0,9418720233.0,4332522.0,4547802.0,3066207.0
2015-10-09,2700805.0,9421421038.0,2041530.0,2397150.0,728609.0
2015-10-10,2949225.0,9424370263.0,2448746.0,2669081.0,1155933.0
2015-10-11,2564806.0,9426935069.0,2138534.0,2339166.0,1284532.0
2015-10-12,9050528.0,9435985597.0,8383306.0,8689665.0,6854913.0
2015-10-13,5332716.0,9441318313.0,4404990.0,4920003.0,3133515.0
2015-10-14,4639614.0,9445957927.0,3765335.0,4199963.0,2096672.0
2015-10-15,11641425.0,9457599352.0,10750615.0,11245646.0,7796369.0
2015-10-16,3335756.0,9460935108.0,2686648.0,2969972.0,1071582.0
2015-10-17,4500652.0,9465435760.0,3607969.0,4176344.0,1155613.0
2015-10-18,2882514.0,9468318274.0,2376053.0,2663374.0,916681.0
2015-10-19,4415616.0,9472733890.0,3462219.0,3998158.0,2420724.0
2015-10-20,6335003.0,9479068893.0,5223123.0,5799361.0,1490775.0
2015-10-21,3125674.0,9482194567.0,2428941.0,2782460.0,1117742.0
2015-10-22,7772552.0,9489967119.0,7061481.0,7399271.0,2515110.0
2015-10-23,4002726.0,9493969845.0,3213153.0,3612553.0,1473318.0
2015-10-24,2368270.0,9496338115.0,1685510.0,1973451.0,1082817.0
2015-10-25,4012513.0,9500350628.0,3306109.0,3644778.0,858901.0
2015-10-26,4265343.0,9504615971.0,3445411.0,3773081.0,1988435.0
2015-10-27,5779483.0,9510395454.0,4876329.0,5280757.0,1750818.0
2015-10-28,40009510.0,9550404964.0,39077741.0,39564096.0,1297809.0
2015-10-29,7678617.0,9558083581.0,6625058.0,7110253.0,2381330.0
2015-10-30,10927791.0,9569011372.0,9810292.0,10442424.0,3155522.0
2015-10-31,12836879.0,9581848251.0,12085330.0,12488338.0,4655161.0
2015-11-01,22423852.0,9604272103.0,21662194.0,22068804.0,19941247.0
2015-11-02,4604004.0,9608876107.0,3575331.0,4105189.0,1141197.0
2015-11-03,15914393.0,9624790500.0,14453705.0,15164811.0,9511537.0
2015-11-04,32293624.0,9657084124.0,30859447.0,31523581.0,13748120.0
2015-11-05,14207915.0,9671292039.0,12001212.0,13582641.0,6094283.0
2015-11-06,9182579.0,9680474618.0,8429287.0,8717411.0,3431029.0
2015-11-07,24944432.0,9705419050.0,24358989.0,24541314.0,22926715.0
2015-11-08,7400982.0,9712820032.0,6896363.0,7054504.0,5592782.0
2015-11-09,19844259.0,9732664291.0,18940680.0,19201324.0,3043634.0
2015-11-10,12142160.0,9744806451.0,11283653.0,11614635.0,7508677.0
2015-11-11,8323649.0,9753130100.0,6957967.0,7530122.0,3145227.0
2015-11-12,6804695.0,9759934795.0,6077193.0,6359569.0,3430344.0
2015-11-13,5967078.0,9765901873.0,5212466.0,5609931.0,1682922.0
2015-11-14,15379184.0,9781281057.0,14911859.0,15093273.0,11511862.0
2015-11-15,3427810.0,9784708867.0,2887754.0,3107125.0,1525127.0
2015-11-16,3922868.0,9788631735.0,3077706.0,3563378.0,1425863.0
2015-11-17,6104966.0,9794736701.0,5062607.0,5480779.0,2394641.0
2015-11-18,6911263.0,9801647964.0,5846963.0,6281957.0,1732680.0
2015-11-19,5423023.0,9807070987.0,4812219.0,5106127.0,2611178.0
2015-11-20,3863000.0,9810933987.0,3322827.0,3586296.0,1537525.0
2015-11-21,3189573.0,9814123560.0,2734460.0,2922755.0,1558404.0
2015-11-22,3518916.0,9817642476.0,3106860.0,3321857.0,2285278.0
2015-11-23,5232926.0,9822875402.0,4660478.0,4928427.0,3549947.0
2015-11-24,3066865.0,9825942267.0,2422598.0,2749601.0,1052878.0
2015-11-25,4100990.0,9830043257.0,3108927.0,3730977.0,1686108.0
2015-11-26,4063527.0,9834106784.0,2914568.0,3722593.0,1738981.0
2015-11-27,8641842.0,9842748626.0,5355603.0,8182265.0,2752244.0
2015-11-28,3939474.0,9846688100.0,3337501.0,3696827.0,2310241.0
2015-11-29,1816284.0,9848504384.0,1378681.0,1624241.0,922173.0
2015-11-30,5409812.0,9853914196.0,3996421.0,4777778.0,1894502.0
2015-12-01,4504425.0,9858418621.0,3558719.0,3929003.0,2077997.0
2015-12-02,7277255.0,9865695876.0,6358345.0,6866230.0,1649277.0
2015-12-03,5818196.0,9871514072.0,4488141.0,5290737.0,3524338.0
2015-12-04,7024395.0,9878538467.0,6084419.0,6652576.0,2826685.0
2015-12-05,6961589.0,9885500056.0,6090488.0,6588492.0,3026733.0
2015-12-06,10420119.0,9895920175.0,9499929.0,10106624.0,2982498.0
2015-12-07,5121674.0,9901041849.0,4187531.0,4732882.0,2313696.0
2015-12-08,4121714.0,9905163563.0,3016125.0,3624635.0,1621958.0
2015-12-09,10824077.0,9915987640.0,10058076.0,10417373.0,5050176.0
2015-12-10,13996040.0,9929983680.0,12845057.0,13606300.0,3690541.0
2015-12-11,7263536.0,9937247216.0,6453946.0,6793968.0,3893887.0
2015-12-12,7200093.0,9944447309.0,6315483.0,6790617.0,4037203.0
2015-12-13,6097032.0,9950544341.0,5671852.0,5821291.0,2127013.0
2015-12-14,20769581.0,9971313922.0,19841458.0,20283851.0,18771924.0
2015-12-15,8597706.0,9979911628.0,7633483.0,7952137.0,2945172.0
2015-12-16,5350755.0,9985262383.0,4454541.0,4861656.0,2577919.0
2015-12-17,4320683.0,9989583066.0,3542717.0,3902234.0,1937053.0
2015-12-18,2830975.0,9992414041.0,2150765.0,2426609.0,1252154.0
2015-12-19,15685342.0,10008099383.0,15205738.0,15356613.0,6013330.0
2015-12-20,2063484.0,10010162867.0,1650492.0,1783666.0,827015.0
2015-12-21,5158731.0,10015321598.0,4176357.0,4641603.0,1644217.0
2015-12-22,6269346.0,10021590944.0,5573680.0,5885343.0,3933632.0
2015-12-23,5700353.0,10027291297.0,4950341.0,5242926.0,1912271.0
2015-12-24,8330356.0,10035621653.0,7451633.0,7968207.0,5762102.0
2015-12-25,13130075.0,10048751728.0,12711450.0,12913195.0,1071025.0
2015-12-26,3055678.0,10051807406.0,2513214.0,2725240.0,1976687.0
2015-12-27,3365744.0,10055173150.0,2971722.0,3147949.0,2388123.0
2015-12-28,3323197.0,10058496347.0,2301637.0,2920025.0,1311414.0
2015-12-29,3342814.0,10061839161.0,2676406.0,2996536.0,1878308.0
2015-12-30,2492947.0,10064332108.0,1894391.0,2248973.0,769771.0
2015-12-31,4192994.0,10068525102.0,3708298.0,3905178.0,2112899.0
2016-01-01,1909312.0,10070434414.0,1215702.0,1766713.0,651307.0
2016-01-02,1862300.0,10072296714.0,1490217.0,1694452.0,1032999.0
2016-01-03,2499777.0,10074796491.0,1996407.0,2318274.0,990278.0
2016-01-04,4325220.0,10079121711.0,3663117.0,4025069.0,2006261.0
2016-01-05,3809268.0,10082930979.0,2963639.0,3521931.0,1989964.0
2016-01-06,4772141.0,10087703120.0,3786486.0,4455099.0,2128887.0
2016-01-07,5755046.0,10093458166.0,4735113.0,5449895.0,3436992.0
2016-01-08,50743214.0,10144201380.0,50112980.0,50518778.0,47974258.0
2016-01-09,2864812.0,10147066192.0,2343804.0,2642623.0,1592705.0
2016-01-10,11742078.0,10158808270.0,10995430.0,11532974.0,6524293.0
2016-01-11,4517709.0,10163325979.0,3691948.0,4152000.0,1104203.0
2016-01-12,5187745.0,10168513724.0,4480537.0,4855163.0,2870343.0
2016-01-13,10509063.0,10179022787.0,9787386.0,10050983.0,7841141.0
2016-01-14,4059957.0,10183082744.0,3464158.0,3793959.0,865050.0
2016-01-15,13326588.0,10196409332.0,12333808.0,12831752.0,8647388.0
2016-01-16,11453664.0,10207862996.0,10863508.0,11182813.0,7405128.0
2016-01-17,3101872.0,10210964868.0,2685074.0,2883074.0,970189.0
2016-01-18,4257270.0,10215222138.0,3532954.0,3817062.0,1843515.0
2016-01-19,6845700.0,10222067838.0,6280270.0,6538444.0,4199196.0
2016-01-20,6863977.0,10228931815.0,5760536.0,6455320.0,2133947.0
2016-01-21,6132568.0,10235064383.0,4998951.0,5771203.0,2895216.0
2016-01-22,12217232.0,10247281615.0,11487353.0,11911373.0,8882879.0
2016-01-23,48864501.0,10296146116.0,48315427.0,48605332.0,47285851.0
2016-01-24,9725191.0,10305871307.0,9234853.0,9499686.0,8055174.0
2016-01-25,16852681.0,10322723988.0,15795921.0,16309784.0,7910990.0
2016-01-26,6985998.0,10329709986.0,6278290.0,6540278.0,2715243.0
2016-01-27,9484678.0,10339194664.0,8776484.0,9105549.0,6296405.0
2016-01-28,7152973.0,10346347637.0,6253026.0,6743883.0,3432280.0
2016-01-29,8610732.0,10354958369.0,7770506.0,8212535.0,4879906.0
2016-01-30,9426070.0,10364384439.0,8928289.0,9144626.0,2083430.0
2016-01-31,6093630.0,10370478069.0,5343852.0,5837128.0,988550.0
2016-02-01,11801830.0,10382279899.0,10845321.0,11267947.0,6055137.0
2016-02-02,5480683.0,10387760582.0,4379448.0,4995166.0,1737620.0
2016-02-03,3458416.0,10391218998.0,2723827.0,3017300.0,1137568.0
2016-02-04,7939565.0,10399158563.0,7045627.0,7501673.0,5344141.0
2016-02-05,4040921.0,10403199484.0,3232441.0,3605864.0,2269912.0
2016-02-06,7784373.0,10410983857.0,6327037.0,7453173.0,4381208.0
2016-02-07,2629662.0,10413613519.0,2025246.0,2336010.0,762444.0
2016-02-08,4693501.0,10418307020.0,3897326.0,4315628.0,3067603.0
2016-02-09,5991962.0,10424298982.0,5034126.0,5578754.0,3543584.0
2016-02-10,6250353.0,10430549335.0,5392430.0,5789941.0,4307476.0
2016-02-11,12201118.0,10442750453.0,11224817.0,11850273.0,8763095.0
2016-02-12,6182746.0,10448933199.0,5365496.0,5839794.0,4350442.0
2016-02-13,5481382.0,10454414581.0,4608628.0,5149829.0,2999279.0
2016-02-14,4101712.0,10458516293.0,3507691.0,3835076.0,2155892.0
2016-02-15,11946551.0,10470462844.0,10822459.0,11387332.0,8827698.0
2016-02-16,11793759.0,10482256603.0,10723689.0,11334264.0,5619197.0
2016-02-17,9033538.0,10491290141.0,7998177.0,8585569.0,3042829.0
2016-02-18,3561984.0,10494852125.0,2775066.0,3171181.0,1559006.0
2016-02-19,7314970.0,10502167095.0,6571383.0,6935990.0,3953602.0
2016-02-20,8038527.0,10510205622.0,7245284.0,7716607.0,4867312.0
2016-02-21,5540357.0,10515745979.0,4901684.0,5201801.0,3261372.0
2016-02-22,5332115.0,10521078094.0,4550824.0,4965904.0,2644214.0
2016-02-23,5344300.0,10526422394.0,4380120.0,4875211.0,2630536.0
2016-02-24,6204846.0,10532627240.0,5308504.0,5812353.0,3631851.0
2016-02-25,13540000.0,10546167240.0,12516390.0,13211625.0,10205235.0
2016-02-26,4543374.0,10550710614.0,3886889.0,4218766.0,2426597.0
2016-02-27,5540260.0,10556250874.0,4829203.0,5250887.0,3156269.0
2016-02-28,9370889.0,10565621763.0,8469708.0,9055818.0,7350174.0
2016-02-29,12020988.0,10577642751.0,10405649.0,11493650.0,5789391.0
2016-03-01,39666548.0,10617309299.0,38658151.0,39179031.0,32648445.0
2016-03-02,10157893.0,10627467192.0,9171328.0,9758924.0,7548729.0
2016-03-03,15341988.0,10642809180.0,14113845.0,14960058.0,10630981.0
2016-03-04,8296806.0,10651105986.0,7118750.0,7817351.0,4687089.0
2016-03-05,32002913.0,10683108899.0,30376001.0,31554426.0,26891128.0
2016-03-06,6671077.0,10689779976.0,5769418.0,6366048.0,3897098.0
2016-03-07,15017014.0,10704796990.0,14037686.0,14407349.0,10463599.0
2016-03-08,9755702.0,10714552692.0,8911219.0,9353190.0,6640427.0
2016-03-09,8169703.0,10722722395.0,7365703.0,7764815.0,6188275.0
2016-03-10,20594123.0,10743316518.0,19779145.0,20198242.0,16397033.0
2016-03-11,5401270.0,10748717788.0,4454821.0,4949036.0,2717059.0
2016-03-12,6872784.0,10755590572.0,6126938.0,6562504.0,4620573.0
2016-03-13,7159057.0,10762749629.0,6654725.0,6929971.0,5672032.0
2016-03-14,12899791.0,10775649420.0,11890504.0,12378276.0,10437894.0
2016-03-15,7241786.0,10782891206.0,6158204.0,6853005.0,3933204.0
2016-03-16,9668809.0,10792560015.0,8914471.0,9321761.0,7830483.0
2016-03-17,8138323.0,10800698338.0,7400183.0,7796197.0,3860511.0
2016-03-18,7462200.0,10808160538.0,6666556.0,7024337.0,4072161.0
2016-03-19,5470824.0,10813631362.0,4900436.0,5221479.0,3608052.0
2016-03-20,3622325.0,10817253687.0,3146702.0,3387836.0,2517718.0
2016-03-21,11645059.0,10828898746.0,10750102.0,11281007.0,8660648.0
