,NumTransactionsPerBlock
2015-10-03 18:15:05,1018.0
2015-10-04 18:15:05,898.0
2015-10-05 18:15:05,863.0
2015-10-06 18:15:05,705.0
2015-10-07 18:15:05,906.0
2015-10-08 18:15:05,998.0
2015-10-09 18:15:05,896.0
2015-10-10 18:15:05,964.0
2015-10-11 18:15:05,928.0
2015-10-12 18:15:05,1063.0
2015-10-13 18:15:05,845.0
2015-10-14 18:15:05,822.0
2015-10-15 18:15:05,1087.0
2015-10-16 18:15:05,1110.0
2015-10-17 18:15:05,954.0
2015-10-18 18:15:05,949.0
2015-10-19 18:15:05,1013.0
2015-10-20 18:15:05,827.0
2015-10-21 18:15:05,829.0
2015-10-22 18:15:05,896.0
2015-10-23 18:15:05,1138.0
2015-10-24 18:15:05,1119.0
2015-10-25 18:15:05,1005.0
2015-10-26 18:15:05,1021.0
2015-10-27 18:15:05,985.0
2015-10-28 18:15:05,1101.0
2015-10-29 18:15:05,1126.0
2015-10-30 18:15:05,1362.0
2015-10-31 18:15:05,1270.0
2015-11-01 18:15:05,1205.0
2015-11-02 18:15:05,991.0
2015-11-03 18:15:05,962.0
2015-11-04 18:15:05,1039.0
2015-11-05 18:15:05,1077.0
2015-11-06 18:15:05,967.0
2015-11-07 18:15:05,1056.0
2015-11-08 18:15:05,940.0
2015-11-09 18:15:05,1026.0
2015-11-10 18:15:05,954.0
2015-11-11 18:15:05,857.0
2015-11-12 18:15:05,982.0
2015-11-13 18:15:05,1204.0
2015-11-14 18:15:05,1104.0
2015-11-15 18:15:05,975.0
2015-11-16 18:15:05,892.0
2015-11-17 18:15:05,727.0
2015-11-18 18:15:05,891.0
2015-11-19 18:15:05,987.0
2015-11-20 18:15:05,990.0
2015-11-21 18:15:05,1016.0
2015-11-22 18:15:05,1051.0
2015-11-23 18:15:05,1175.0
2015-11-24 18:15:05,832.0
2015-11-25 18:15:05,1147.0
2015-11-26 18:15:05,960.0
2015-11-27 18:15:05,1205.0
2015-11-28 18:15:05,1182.0
2015-11-29 18:15:05,1102.0
2015-11-30 18:15:05,1191.0
2015-12-01 18:15:05,1045.0
2015-12-02 18:15:05,1230.0
2015-12-03 18:15:05,1208.0
2015-12-04 18:15:05,1257.0
2015-12-05 18:15:05,1078.0
2015-12-06 18:15:05,1206.0
2015-12-07 18:15:05,1266.0
2015-12-08 18:15:05,1249.0
2015-12-09 18:15:05,1258.0
2015-12-10 18:15:05,1179.0
2015-12-11 18:15:05,1324.0
2015-12-12 18:15:05,1381.0
2015-12-13 18:15:05,1339.0
2015-12-14 18:15:05,1399.0
2015-12-15 18:15:05,1132.0
2015-12-16 18:15:05,1442.0
2015-12-17 18:15:05,1582.0
2015-12-18 18:15:05,1341.0
2015-12-19 18:15:05,1524.0
2015-12-20 18:15:05,1374.0
2015-12-21 18:15:05,918.0
2015-12-22 18:15:05,802.0
2015-12-23 18:15:05,1036.0
2015-12-24 18:15:05,1230.0
2015-12-25 18:15:05,1051.0
2015-12-26 18:15:05,1139.0
2015-12-27 18:15:05,915.0
2015-12-28 18:15:05,1043.0
2015-12-29 18:15:05,946.0
2015-12-30 18:15:05,972.0
2015-12-31 18:15:05,1147.0
2016-01-01 18:15:05,1304.0
2016-01-02 18:15:05,1235.0
2016-01-03 18:15:05,1085.0
2016-01-04 18:15:05,1121.0
2016-01-05 18:15:05,968.0
2016-01-06 18:15:05,1057.0
2016-01-07 18:15:05,1117.0
2016-01-08 18:15:05,1252.0
2016-01-09 18:15:05,1389.0
2016-01-10 18:15:05,1504.0
2016-01-11 18:15:05,1369.0
2016-01-12 18:15:05,1386.0
2016-01-13 18:15:05,1222.0
2016-01-14 18:15:05,1380.0
2016-01-15 18:15:05,1342.0
2016-01-16 18:15:05,1568.0
2016-01-17 18:15:05,1370.0
2016-01-18 18:15:05,1122.0
2016-01-19 18:15:05,1166.0
2016-01-20 18:15:05,1217.0
2016-01-21 18:15:05,1440.0
2016-01-22 18:15:05,1470.0
2016-01-23 18:15:05,1563.0
2016-01-24 18:15:05,1309.0
2016-01-25 18:15:05,1186.0
2016-01-26 18:15:05,942.0
2016-01-27 18:15:05,1260.0
2016-01-28 18:15:05,1414.0
2016-01-29 18:15:05,1149.0
2016-01-30 18:15:05,1086.0
2016-01-31 18:15:05,1199.0
2016-02-01 18:15:05,1218.0
2016-02-02 18:15:05,1165.0
2016-02-03 18:15:05,1369.0
2016-02-04 18:15:05,1365.0
2016-02-05 18:15:05,1384.0
2016-02-06 18:15:05,1184.0
2016-02-07 18:15:05,1276.0
2016-02-08 18:15:05,1245.0
2016-02-09 18:15:05,1049.0
2016-02-10 18:15:05,1401.0
2016-02-11 18:15:05,1468.0
2016-02-12 18:15:05,1624.0
2016-02-13 18:15:05,1182.0
2016-02-14 18:15:05,1550.0
2016-02-15 18:15:05,1425.0
2016-02-16 18:15:05,1660.0
2016-02-17 18:15:05,1730.0
2016-02-18 18:15:05,1826.0
2016-02-19 18:15:05,1830.0
2016-02-20 18:15:05,1508.0
2016-02-21 18:15:05,1399.0
2016-02-22 18:15:05,1392.0
2016-02-23 18:15:05,1508.0
2016-02-24 18:15:05,1968.0
2016-02-25 18:15:05,2036.0
2016-02-26 18:15:05,1760.0
2016-02-27 18:15:05,1663.0
2016-02-28 18:15:05,1395.0
2016-02-29 18:15:05,1497.0
2016-03-01 18:15:05,1233.0
2016-03-02 18:15:05,1184.0
2016-03-03 18:15:05,1447.0
2016-03-04 18:15:05,1137.0
2016-03-05 18:15:05,1196.0
2016-03-06 18:15:05,1189.0
2016-03-07 18:15:05,1209.0
2016-03-08 18:15:05,1077.0
2016-03-09 18:15:05,1241.0
2016-03-10 18:15:05,1300.0
2016-03-11 18:15:05,1270.0
2016-03-12 18:15:05,1533.0
2016-03-13 18:15:05,1475.0
2016-03-14 18:15:05,1398.0
2016-03-15 18:15:05,1165.0
2016-03-16 18:15:05,1501.0
2016-03-17 18:15:05,1412.0
2016-03-18 18:15:05,1244.0
2016-03-19 18:15:05,1291.0
2016-03-20 18:15:05,1197.0
2016-03-21 18:15:05,1104.0
2016-03-22 18:15:05,1055.0
2016-03-23 18:15:05,1276.0
2016-03-24 18:15:05,1128.0
2016-03-25 18:15:05,1307.0
2016-03-26 18:15:05,1671.0
2016-03-27 18:15:05,1487.0
2016-03-28 18:15:05,1311.0
2016-03-29 18:15:05,1202.0
2016-03-30 18:15:05,1225.0
2016-03-31 18:15:05,1454.0
2016-04-01 18:15:05,1410.0
2016-04-02 18:15:05,1506.0
2016-04-03 18:15:05,1527.0
2016-04-04 18:15:05,1281.0
2016-04-05 18:15:05,1044.0
2016-04-06 18:15:05,1439.0
2016-04-07 18:15:05,1580.0
2016-04-08 18:15:05,1418.0
2016-04-09 18:15:05,1395.0
2016-04-10 18:15:05,1495.0
2016-04-11 18:15:05,1347.0
2016-04-12 18:15:05,1251.0
2016-04-13 18:15:05,1504.0
2016-04-14 18:15:05,1518.0
2016-04-15 18:15:05,1511.0
2016-04-16 18:15:05,1303.0
2016-04-17 18:15:05,1514.0
2016-04-18 18:15:05,1284.0
2016-04-19 18:15:05,1372.0
2016-04-20 18:15:05,1590.0
2016-04-21 18:15:05,1660.0
2016-04-22 18:15:05,1760.0
2016-04-23 18:15:05,1904.0
2016-04-24 18:15:05,1713.0
2016-04-25 18:15:05,1514.0
2016-04-26 18:15:05,1244.0
2016-04-27 18:15:05,1436.0
2016-04-28 18:15:05,1555.0
