"EstimatedTransactionVolume","seasonal","trend","remainder"
299573,-15528.6754657411,292176.433075161,22925.2423905796
316865,-24334.3520537098,292747.564969609,48451.7870841008
254579,-24334.3520537098,290586.384353985,-11673.0323002751
114781,-24334.3520537098,288425.203738361,-149309.851684651
193640,-24334.3520537098,280146.05876656,-62171.7067128498
289133,-32704.483401475,271866.913794759,49970.5696067165
347389,-32704.483401475,265990.020372057,114103.463029418
335040,-32704.483401475,260113.126949355,107631.35645212
237962,-32704.483401475,255901.766069926,14764.7173315488
163029,-29262.1870740547,251690.405190498,-59399.2181164428
150124,-29262.1870740547,248063.827923824,-68677.6408497696
190220,-29262.1870740547,244437.250657151,-24955.0635830963
239629,-29262.1870740547,244719.76572566,24171.4213483943
275858,-21718.2353402013,245002.28079417,52573.9545460314
237725,-21718.2353402013,249597.11437129,9846.12096891104
226189,-21718.2353402013,254191.947948411,-6284.71260820935
160165,-21718.2353402013,264658.66103482,-82775.4256946188
132482,-27882.3544964085,275125.37412123,-114761.019624821
196407,-27882.3544964085,280171.336214039,-55881.981717631
325117,-27882.3544964085,285217.298306849,67782.0561895591
291100,-27882.3544964085,289769.48367635,29212.8708200585
278804,-31780.5075768817,294321.669045851,16262.8385310312
304911,-31780.5075768817,293108.979197732,43582.5283791499
240709,-31780.5075768817,291896.289349613,-19406.7817727313
181831,-31780.5075768817,291308.748381094,-77697.240804212
280497,-17110.4357963839,290721.207412574,6886.2283838095
266719,-17110.4357963839,290329.323657096,-6499.88786071166
255956,-17110.4357963839,289937.439901617,-16871.0041052328
295984,-17110.4357963839,290657.679118479,22436.7566779047
308499,-20676.0636331847,291377.918335342,37797.1452978429
247271,-20676.0636331847,291513.171677786,-23566.1080446017
134108,-20676.0636331847,291648.425020231,-136864.361387046
184953,-20676.0636331847,283319.831868666,-77690.768235481
405803,-37115.7054972502,274991.2387171,167927.46678015
387082,-37115.7054972502,273813.175520436,150384.529976815
368186,-37115.7054972502,272635.112323771,132666.593173479
243990,-37115.7054972502,280709.449481744,396.256015505875
190633,-33036.3839576537,288783.786639718,-65114.402682064
165906,-33036.3839576537,292113.709457008,-93171.3254993545
289594,-33036.3839576537,295443.632274299,27186.7516833551
342545,-33036.3839576537,300090.804238508,75490.5797191458
550847,-19567.931806739,304737.976202717,265676.955604022
668930,-19567.931806739,307051.99712854,381445.934678199
488571,-19567.931806739,309366.018054362,198772.913752377
291710,-19567.931806739,307932.542561152,3345.38924558653
184978,-19980.0011519807,306499.067067943,-101541.065915962
227885,-19980.0011519807,301252.657861208,-53387.6567092272
551347,-19980.0011519807,296006.248654473,275320.752497508
319318,-19980.0011519807,294443.91430723,44854.0868447504
263182,-21467.9721064814,292881.579959987,-8231.60785350611
274850,-21467.9721064814,289154.527303422,7163.44480305951
172944,-21467.9721064814,285427.474646856,-91015.502540375
152250,-21467.9721064814,282287.92496265,-108569.952856168
155334,-11901.3503342564,279148.375278443,-111913.024944187
178286,-11901.3503342564,275304.258717069,-85116.908382813
250438,-11901.3503342564,271460.142155696,-9120.79182143917
258175,-11901.3503342564,271257.298877009,-1180.94854275289
252533,-2657.54829942622,271054.455598323,-15863.9072988968
221082,-2657.54829942622,271330.324436353,-47590.7761369272
166226,-2657.54829942622,271606.193274384,-102722.644974958
291162,-2657.54829942622,267017.683456459,26801.8648429677
232155,-7517.5373552399,262429.173638533,-22756.6362832933
265397,-7517.5373552399,258489.2781674,14425.2591878399
314467,-7517.5373552399,254549.382696267,67435.154658973
372936,-7517.5373552399,246521.673485826,133931.863869414
170898,-16260.3754249649,238493.964275384,-51335.5888504195
187214,-16260.3754249649,233775.129474141,-30300.7540491758
270750,-16260.3754249649,229056.294672897,57954.080752068
455952,-16260.3754249649,228458.564005383,243753.811419582
326095,-14535.5170438918,227860.83333787,112769.683706022
168235,-14535.5170438918,230698.528733362,-47928.0116894702
199167,-14535.5170438918,233536.224128854,-19833.7070849625
208585,-14535.5170438918,234382.522941685,-11262.005897793
213420,-13778.0199183501,235228.821754515,-8030.80183616531
263571,-13778.0199183501,234397.980175498,42951.0397428525
198946,-13778.0199183501,233567.13859648,-20843.1186781297
287540,-13778.0199183501,227486.800069215,73831.219849135
215241,-16044.6658519992,221406.46154195,9879.2043100489
179148,-16044.6658519992,214133.498424687,-18940.8325726875
215396,-16044.6658519992,206860.535307423,24580.130544576
115292,-16044.6658519992,197809.51144073,-66472.8455887307
120053,-19677.4294920524,188758.487574037,-49028.0580819842
148971,-19677.4294920524,184050.247224369,-15401.8177323171
138220,-19677.4294920524,179342.006874702,-21444.5773826499
137576,-19677.4294920524,179225.659327697,-21972.2298356444
139597,-32242.6538569955,179109.311780691,-7269.65792369578
243637,-32242.6538569955,182082.110746932,93797.5431100631
69529,-32242.6538569955,185054.909713174,-83283.2558561782
90814,-32242.6538569955,187656.606110866,-64599.9522538708
170467,-32572.8427505474,190258.302508559,12781.5402419885
151157,-32572.8427505474,191942.29191372,-8212.44916317309
152657,-32572.8427505474,193626.281318882,-8396.43856833462
169807,-32572.8427505474,195769.968930168,6609.87382037978
95939,-17145.0846016897,197913.656541453,-84829.5719397635
113863,-17145.0846016897,198246.700957886,-67238.6163561961
180238,-17145.0846016897,198579.745374318,-1196.66077262862
219563,-17145.0846016897,197868.361007018,38839.7235946721
168716,-6702.40776080474,197156.976639717,-21738.5688789121
160891,-6702.40776080474,196708.180135262,-29114.7723744574
236004,-6702.40776080474,196259.383630807,46447.0241299974
139006,-6702.40776080474,195168.390225505,-49459.9824647005
230003,-12634.5267713397,194077.396820203,48560.1299511364
160360,-12634.5267713397,192141.147394314,-19146.6206229743
144557,-12634.5267713397,190204.897968425,-33013.3711970851
174425,-12634.5267713397,187845.660930252,-786.134158912668
133983,-21354.6845210751,185486.42389208,-30148.7393710048
192239,-21354.6845210751,183382.766077981,30210.9184430944
140122,-21354.6845210751,181279.108263881,-19802.4237428063
103445,-21354.6845210751,179595.837757147,-54796.1532360721
119282,-13882.0715160458,177912.567250413,-44748.4957343673
145327,-13882.0715160458,176112.435400285,-16903.3638842388
139177,-13882.0715160458,174312.303550156,-21253.2320341105
148692,-13882.0715160458,174776.445859993,-12202.3743439471
183150,-14429.6050435273,175240.588169829,22339.0168736979
106742,-14429.6050435273,176662.099196436,-55490.4941529088
103164,-14429.6050435273,178083.610223043,-60490.0051795154
156809,-14429.6050435273,179218.581928714,-7979.97688518657
145328,-14621.9530956973,180353.553634385,-20403.6005386878
157625,-14621.9530956973,184598.521159247,-12351.5680635502
139122,-14621.9530956973,188843.48868411,-35099.5355884126
170203,-14621.9530956973,197245.971054287,-12421.0179585894
135258,-16490.6118747264,205648.453424464,-53899.8415497372
104101,-16490.6118747264,215112.381347417,-94520.7694726909
213572,-16490.6118747264,224576.309270371,5486.30260435535
259765,-16490.6118747264,236696.992903212,39558.6189715139
265226,-21285.8244807581,248817.676536054,37694.1479447042
325848,-21285.8244807581,267316.705911003,79817.1185697549
341564,-21285.8244807581,285815.735285952,77034.0891948057
251121,-21285.8244807581,296387.882964183,-23981.0584834254
168843,-22093.0140399878,306960.030642414,-116024.016602427
189543,-22093.0140399878,315974.966011535,-104338.951971547
317919,-22093.0140399878,324989.901380655,15022.1126593331
324529,-22093.0140399878,327733.996284496,18888.0177554916
204001,-22948.1727134092,330478.091188338,-103528.918474928
329323,-22948.1727134092,331849.725357672,20421.4473557371
286972,-22948.1727134092,333221.359527007,-23301.1868135973
170728,-22948.1727134092,332090.782432801,-138414.609719392
150769,-18333.5648310369,330960.205338595,-161857.640507558
224314,-18333.5648310369,327155.115774903,-84507.550943866
365413,-18333.5648310369,323350.026211211,60396.5386198261
330487,-18333.5648310369,313192.575519525,35627.9893115117
284835,-22530.1944072135,303035.12482784,4330.06957937393
134513,-22530.1944072135,297285.363219408,-140242.168812195
129945,-22530.1944072135,291535.601610977,-139060.407203764
225427,-22530.1944072135,272265.670810978,-24308.4764037648
308763,-26972.1716699542,252995.74001098,82739.4316589747
236063,-26972.1716699542,244776.552318036,18258.6193519187
182581,-26972.1716699542,236557.364625092,-27004.1929551373
203643,-26972.1716699542,233688.424730533,-3073.25306057834
145742,-18997.691822715,230819.484835974,-66079.7930132586
103149,-18997.691822715,228807.033497873,-106660.341675158
179861,-18997.691822715,226794.582159772,-27935.8903370566
171115,-18997.691822715,225915.173322103,-35802.4814993879
266412,-7311.60874007288,225035.764484434,48687.8442556387
238051,-7311.60874007288,222156.58871174,23206.0200283325
163294,-7311.60874007288,219277.412939047,-48671.8041989738
210492,-7311.60874007288,211857.230810466,5946.37792960735
93830,-8020.56429658973,204437.048681884,-102586.484385295
155819,-8020.56429658973,197840.826636537,-34001.2623399471
162196,-8020.56429658973,191244.604591189,-21028.0402945995
147510,-8020.56429658973,186244.535363857,-30713.9710672673
148904,-8058.54389586329,181244.466136525,-24281.9222406616
137914,-8058.54389586329,180242.889896867,-34270.3460010034
111037,-8058.54389586329,179241.313657208,-60145.7697613452
117769,-8058.54389586329,181807.501018822,-55979.9571229588
221673,-5446.1951103532,184373.688380436,42745.5067299175
259010,-5446.1951103532,187873.389271502,76582.8058388513
188717,-5446.1951103532,191373.090162568,2790.10494778506
190244,-5446.1951103532,196319.490893043,-629.295782689704
160380,5874.33724442473,201265.891623518,-46760.2288679424
110867,5874.33724442473,202769.58377153,-97776.9210159544
99527,5874.33724442473,204273.275919542,-110620.613163966
181610,5874.33724442473,202695.539018545,-26959.87626297
208189,-900.952922223245,201117.802117549,7972.15080467446
195696,-900.952922223245,200082.926037664,-3485.97311544046
174912,-900.952922223245,199048.049957779,-23235.0970355554
171005,-900.952922223245,199122.568358427,-27216.6154362038
113599,-7003.6913375334,199197.086759075,-78594.395421542
107052,-7003.6913375334,198976.997828522,-84921.3064909886
140954,-7003.6913375334,198756.908897969,-50799.2175604352
193919,-7003.6913375334,198367.393856983,2555.29748055004
197898,2801.38428950335,197977.878815998,-2881.26310550151
224747,2801.38428950335,197904.823580344,24040.7921301531
159447,2801.38428950335,197831.768344689,-41186.1526341922
162165,2801.38428950335,196726.41218723,-37362.7964767335
147474,-2045.03200146563,195621.056029771,-46102.0240283057
138283,-2045.03200146563,192302.679635661,-51974.6476341951
161440,-2045.03200146563,188984.30324155,-25499.2712400845
194948,-2045.03200146563,184613.678208274,12379.3537931913
204832,-3477.63348121,180243.053174999,28066.5803062114
131448,-3477.63348121,177471.26367468,-42545.6301934705
114950,-3477.63348121,174699.474174362,-56271.8406931524
80795,-3477.63348121,170856.214409511,-86583.580928301
126248,-4379.79268538964,167012.95464466,-36385.16195927
149332,-4379.79268538964,164588.076074886,-10876.2833894963
140855,-4379.79268538964,162163.197505112,-16928.4048197226
148555,-4379.79268538964,161539.15788936,-8604.36520397078
136310,-4871.8864118967,160915.118273609,-19733.2318617119
107619,-4871.8864118967,160693.817849044,-48202.9314371476
78935,-4871.8864118967,160472.51742448,-76665.6310125832
125440,-4871.8864118967,158665.058517657,-28353.1721057603
137920,-8487.20222448252,156857.599610834,-10450.3973863515
161163,-8487.20222448252,157186.060409698,12464.1418147841
219847,-8487.20222448252,157514.521208563,70819.6810159196
149572,-8487.20222448252,161189.323842224,-3130.12161774127
110774,-9517.61677453241,164864.126475885,-44572.5097013522
118843,-9517.61677453241,167313.292504714,-38952.6757301814
161317,-9517.61677453241,169762.458533543,1072.15824098943
215108,-9517.61677453241,172109.615036991,52516.0017375411
179548,-14109.2342185417,174456.77154044,19200.462678102
160740,-14109.2342185417,175967.759730935,-1118.52551239342
163774,-14109.2342185417,177478.74792143,404.486297111172
135783,-14109.2342185417,175702.08739047,-25809.8531719287
145305,-12177.1352463208,173925.42685951,-16443.2916131894
141959,-12177.1352463208,166064.393388253,-11928.2581419322
223311,-12177.1352463208,158203.359916996,77284.7753293251
289498,-12177.1352463208,155923.466271237,145751.668975084
336325,3748.20404753298,153643.572625478,178933.223326989
155171,3748.20404753298,153271.156360537,-1848.36040806962
98794,3748.20404753298,152898.740095595,-57852.9441431278
94625,3748.20404753298,155255.190469138,-64378.3945166712
179184,-1194.93440034211,157611.640842682,22767.2935576605
132836,-1194.93440034211,159623.893906209,-25592.9595058666
179252,-1194.93440034211,161636.146969736,18810.7874306063
158088,-1194.93440034211,164484.120712903,-5201.1863125611
157854,-15151.032826016,167332.094456071,5672.93836994536
133286,-15151.032826016,170413.509365974,-21976.4765399578
101457,-15151.032826016,173494.924275877,-56886.891449861
174393,-15151.032826016,176065.122028189,13478.9107978269
180843,-15731.5014423194,178635.319780501,17939.1816618182
206391,-15731.5014423194,181527.403484353,40595.0979579666
178651,-15731.5014423194,184419.487188204,9963.014254115
155194,-15731.5014423194,188644.18884754,-17718.6874052209
197109,-20850.8642037023,192868.890506876,25090.9736968261
122340,-20850.8642037023,198255.943094713,-55065.0788910112
174957,-20850.8642037023,203642.995682551,-7835.13147884852
342377,-20850.8642037023,206391.739463662,156836.12474004
242239,-22306.6899708416,209140.483244773,55405.2067260685
250788,-22306.6899708416,208661.343475015,64433.3464958264
342303,-22306.6899708416,208182.203705257,156427.486265584
202792,-22306.6899708416,195712.060986819,29386.6289840228
107717,-9578.99069869504,183241.91826838,-65945.9275696853
117402,-9578.99069869504,171266.768230956,-44285.7775322605
279413,-9578.99069869504,159291.618193531,129700.372505164
166703,-9578.99069869504,145562.267842316,30719.7228563789
148878,-9492.26750447352,131832.917491102,26537.350013372
150491,-9492.26750447352,133729.621884913,26253.6456195609
123969,-9492.26750447352,135626.326278724,-2165.05877425015
110666,-9492.26750447352,146526.269247888,-26368.001743415
196469,-13925.3052153968,157426.212217053,52968.0929983435
354723,-13925.3052153968,162272.150348345,206376.154867052
256762,-13925.3052153968,167118.088479636,103569.216735761
286822,-13925.3052153968,170504.582549835,130242.722665562
324225,-13026.2261986136,173891.076620034,163360.149578579
292969,-13026.2261986136,168633.26024197,137361.965956643
225470,-13026.2261986136,163375.443863906,75120.7823347075
178429,-13026.2261986136,157015.157530149,34440.0686684644
227517,-19058.101693776,150654.871196392,95920.2304973836
222266,-19058.101693776,143282.411993065,98041.6897007106
278926,-19058.101693776,135909.952789738,162074.148904038
228542,-19058.101693776,125476.503680128,122123.598013648
222961,-18502.6465423145,115043.054570519,126420.591971796
171805,-18502.6465423145,108258.445829505,82049.2007128095
314075,-18502.6465423145,101473.837088491,231103.809453823
422813,-18502.6465423145,91900.0235501015,349415.622992213
319297,-8755.4737923096,82326.2100117117,245726.263780598
286131,-8755.4737923096,72963.9663110425,221922.507481267
656581,-8755.4737923096,63601.7226103734,601734.751181936
194482,-8755.4737923096,61363.6586055318,141873.815186778
226601,-10838.105442909,59125.5946006901,178313.510842219
172074,-10838.105442909,58025.7703847796,124886.335058129
284191,-10838.105442909,56925.946168869,238103.15927404
330571,-10838.105442909,57797.4228285888,283611.68261432
340920,-19548.565818992,58668.8994883086,301799.666330683
354606,-19548.565818992,62074.8643253042,312079.701493688
231971,-19548.565818992,65480.8291622998,186038.736656692
187688,-19548.565818992,66116.2581957942,141120.307623198
211339,-20260.8486650574,66751.6872292886,164848.161435769
167336,-20260.8486650574,63768.1953343605,123828.653330697
171004,-20260.8486650574,60784.7034394325,130480.145225625
257229,-20260.8486650574,46534.645770934,230955.202894123
310970,-19759.4604675167,32284.5881024354,298444.872365081
295484,-19759.4604675167,29469.4594678475,285774.000999669
191848,-19759.4604675167,26654.3308332595,184953.129634257
134360,-19759.4604675167,25456.8418112913,128662.618656225
171943,-20187.5048657717,24259.3527893232,167871.152076449
241263,-20187.5048657717,23962.1385930723,237488.366272699
109029,-20187.5048657717,23664.9243968214,105551.58046895
114589,-20187.5048657717,25699.4128382055,109077.092027566
114780,-21015.3504813022,27733.9012795896,108061.449201713
111668,-21015.3504813022,31703.141717292,100980.20876401
168729,-21015.3504813022,35672.3821549944,154071.968326308
250861,-21015.3504813022,62974.2631957502,208902.087285552
342950,-20389.4845447893,90276.1442365061,273063.340308283
241541,-20389.4845447893,103091.406337632,158839.078207157
200951,-20389.4845447893,115906.668438759,105433.81610603
303670,-20389.4845447893,130295.400770379,193764.08377441
154155,-16269.2894938743,144684.133101999,25740.1563918753
133032,-16269.2894938743,142228.977679293,7072.31181458081
128526,-16269.2894938743,139773.822256588,5021.46723728636
291199,-16269.2894938743,138231.479296779,169236.810197095
91341,-13299.6682983155,136689.136336971,-32048.468038655
115259,-13299.6682983155,136055.645509754,-7496.97721143869
83322,-13299.6682983155,135422.154682538,-38800.4863842223
62226,-13299.6682983155,136764.638003782,-61238.9697054664
120346,-8606.93442384359,138107.121325026,-9154.18690118242
95981,-8606.93442384359,142315.943141084,-37728.0087172404
75623,-8606.93442384359,146524.764957142,-62294.8305332984
98662,-8606.93442384359,151351.079393128,-44082.1449692843
185987,-8335.35262060297,156177.393829114,38144.9587914891
139408,-41086.3485606286,156006.826750026,24487.5218106023
149306,-33836.1274087544,155836.259670939,27305.8677378155
173887,-33836.1274087544,152298.955958293,55424.1714504611
116437,-33836.1274087544,148761.652245648,1511.47516310681
137896,-33836.1274087544,143858.839939256,27873.2874694988
80418,-28938.4789188249,138956.027632864,-29599.5487140387
78289,-28938.4789188249,135658.747752548,-28431.2688337231
96570,-28938.4789188249,132361.467872232,-6852.9889534075
78302,-28938.4789188249,129235.544925916,-21995.0660070914
90764,-32307.0636915555,126109.6219796,-3038.55828804467
101284,-32307.0636915555,123094.677902571,10496.3857889841
130720,-32307.0636915555,120079.733825543,42947.3298660129
100075,-32307.0636915555,118890.99830202,13491.0653895357
87372,-39932.925661336,117702.262778497,9602.66288283902
57769,-39932.925661336,116936.905739354,-19234.9800780182
60637,-39932.925661336,116171.548700211,-15601.6230388754
91239,-39932.925661336,116221.372835926,14950.5528254103
137918,-28707.9886992673,116271.19697164,50354.7917276272
84782,-28707.9886992673,118573.702949845,-5083.71425057779
90158,-28707.9886992673,120876.20892805,-2010.22022878274
130889,-28707.9886992673,121219.625058185,38377.3636410819
79323,-30571.8332817201,121563.041188321,-11668.2079066006
64447,-30571.8332817201,117469.635331792,-22450.8020500716
115128,-30571.8332817201,113376.229475263,32323.6038064573
136676,-30571.8332817201,108032.81506162,59215.0182200996
68971,-38877.1484096521,102689.400647978,5158.74776167401
91647,-38877.1484096521,99041.4515816666,31482.6968279855
65104,-38877.1484096521,95393.5025153551,8587.64589429702
70982,-38877.1484096521,94207.3346943633,15651.8137152888
57119,-33210.3398697773,93021.1668733715,-2691.82700359426
58470,-33210.3398697773,97538.1645307842,-5857.82466100693
104042,-33210.3398697773,102055.162188197,35197.1776815804
139559,-33210.3398697773,106850.029206503,65919.3106632745
211531,-38687.9608832549,111644.896224809,138574.064658446
149230,-38687.9608832549,117061.120784332,70856.8400989233
74123,-38687.9608832549,122477.345343854,-9666.38446059963
84848,-38687.9608832549,123226.657270696,309.303612558724
120714,-38781.3135751033,123975.969197538,35519.3443775655
137573,-38781.3135751033,122601.778861012,53752.5347140916
100662,-38781.3135751033,121227.588524486,18215.7250506177
80853,-38781.3135751033,120913.595512578,-1279.28193747517
143739,-37913.0587201083,120599.602500671,61052.4562194369
73784,-37913.0587201083,119984.735399116,-8287.676679008
98731,-37913.0587201083,119369.868297561,17274.1904225471
100585,-37913.0587201083,118992.48739937,19505.571320738
117629,-34026.5786417192,118615.106501179,33040.4721405398
86020,-34026.5786417192,119359.822831484,686.755810234914
98806,-34026.5786417192,120104.539161789,12728.0394799301
110627,-34026.5786417192,122445.744583616,22207.8340581029
81003,-19531.1720071197,124786.950005443,-24252.7779983237
80628,-19531.1720071197,128001.630321878,-27842.4583147581
166367,-19531.1720071197,131216.310638312,54681.8613688076
265781,-19531.1720071197,131893.981185468,153418.190821652
133335,-15528.6754657411,132571.651732624,16292.0237331175
148639,-15528.6754657411,132939.108021978,31228.567443763
124315,-15528.6754657411,133306.564311333,6537.11115440846
85940,-15528.6754657411,131750.292202614,-30281.6167368732
70872,-24334.3520537098,130194.020093896,-34987.6680401862
134999,-24334.3520537098,129075.318794016,30258.0332596943
192716,-24334.3520537098,127956.617494135,89093.7345595747
127054,-24334.3520537098,130240.180541687,21148.1715120232
123182,-32704.483401475,132523.743589238,23362.7398122369
931548,-32704.483401475,135980.334038286,828272.149363189
464854,-32704.483401475,139436.924487334,358121.558914141
153089,-32704.483401475,142411.392513874,43382.0908876008
539181,-29262.1870740547,145385.860540415,423057.32653364
335694,-29262.1870740547,137758.962117659,227197.224956396
298993,-29262.1870740547,130132.063694903,198123.123379152
361804,-29262.1870740547,116759.094171965,274307.09290209
221202,-21718.2353402013,103386.124649026,139534.110691175
186022,-21718.2353402013,103752.617802028,103987.617538174
58714,-21718.2353402013,104119.110955029,-23686.8756148277
76397,-21718.2353402013,104140.076764705,-6024.84142450371
88422,-27882.3544964085,104161.042574381,12143.3119220275
120090,-27882.3544964085,102972.522987372,44999.8315090362
138891,-27882.3544964085,101784.003400363,64989.351096045
100239,-27882.3544964085,100872.985425797,27248.3690706117
74819,-31780.5075768817,99961.9674512301,6637.54012565159
39199,-31780.5075768817,97981.5816376692,-27002.0740607875
80468,-31780.5075768817,96001.1958241083,16247.3117527734
89421,-31780.5075768817,97312.8123374191,23888.6952394626
80189,-17110.4357963839,98624.4288507299,-1324.99305434605
160735,-17110.4357963839,103920.755260473,73924.6805359112
170629,-17110.4357963839,109217.081670215,78522.3541261685
73750,-17110.4357963839,116792.806802004,-25932.3710056196
96345,-20676.0636331847,124368.531933792,-7347.46830060697
121990,-20676.0636331847,127476.961941437,15189.101691748
123138,-20676.0636331847,130585.391949082,13228.671684103
119980,-20676.0636331847,129553.729396487,11102.3342366981
151898,-37115.7054972502,128522.066843891,60491.6386533588
130438,-37115.7054972502,124977.038739717,42576.666757533
116985,-37115.7054972502,121432.010635543,32668.6948617072
74717,-37115.7054972502,115995.872381861,-4163.16688461092
82134,-33036.3839576537,110559.734128179,4610.64982947447
107819,-33036.3839576537,102490.138037247,38365.2459204071
88481,-33036.3839576537,94420.541946314,27096.8420113397
223282,-33036.3839576537,91811.3662953481,164507.017662306
202939,-19567.931806739,89202.1906443822,133304.741162357
67790,-19567.931806739,89455.7837062218,-2097.85189948275
51603,-19567.931806739,89709.3767680614,-18538.4449613223
102841,-19567.931806739,89692.2447811291,32716.6870256099
123184,-19980.0011519807,89675.1127941968,53488.8883577839
168467,-19980.0011519807,91023.7609440762,97423.2402079045
133415,-19980.0011519807,92372.4090939555,61022.5920580252
73575,-19980.0011519807,94865.7645981673,-1310.76344618664
56344,-21467.9721064814,97359.1201023792,-19547.1479958978
46942,-21467.9721064814,98972.6453900031,-30562.6732835218
137488,-21467.9721064814,100586.170677627,58369.8014288543
83726,-21467.9721064814,102192.236962062,3001.73514441948
118704,-11901.3503342564,103798.303246497,26807.0470877597
75497,-11901.3503342564,106106.198956395,-18707.8486221386
124699,-11901.3503342564,108414.094666293,28186.2556679632
79202,-11901.3503342564,108976.589832632,-17873.2394983755
61661,-2657.54829942622,109539.084998971,-45220.5366995443
104575,-2657.54829942622,108752.660659129,-1520.11235970295
96387,-2657.54829942622,107966.236319288,-8921.68801986158
98226,-2657.54829942622,107044.231096877,-6160.68279745127
75492,-7517.5373552399,106122.225874467,-23112.6885192272
68872,-7517.5373552399,106175.333439359,-29785.796084119
71025,-7517.5373552399,106228.441004251,-27685.9036490108
51731,-7517.5373552399,106117.749352861,-46869.2119976209
63124,-16260.3754249649,106007.057701471,-26622.682276506
73762,-16260.3754249649,105240.20767112,-15217.8322461551
107866,-16260.3754249649,104473.357640769,19653.0177841957
80784,-16260.3754249649,105081.029503638,-8036.65407867264
80315,-14535.5170438918,105688.701366506,-10838.1843226142
57674,-14535.5170438918,107731.783389882,-35522.2663459901
48972,-14535.5170438918,109774.865413258,-46267.3483693661
68430,-14535.5170438918,110210.615065829,-27245.0980219375
83942,-13778.0199183501,110646.364718401,-12926.3448000506
108047,-13778.0199183501,112818.142295419,9006.87762293151
102236,-13778.0199183501,114989.919872436,1024.10004591358
76781,-13778.0199183501,119286.713804874,-28727.6938865242
44004,-16044.6658519992,123583.507737312,-63534.8418853128
49953,-16044.6658519992,126891.411385547,-60893.745533548
70443,-16044.6658519992,130199.315033782,-43711.6491817833
123478,-16044.6658519992,135034.713514793,4487.95233720614
106597,-19677.4294920524,139870.111995804,-13595.6825037513
105031,-19677.4294920524,146668.26185964,-21959.8323675878
123218,-19677.4294920524,153466.411723477,-10570.9822314243
343643,-19677.4294920524,156024.562664203,207295.866827849
109973,-32242.6538569955,158582.713604929,-16367.0597479338
112124,-32242.6538569955,157581.067011667,-13214.4131546719
116143,-32242.6538569955,156579.420418405,-8193.76656140995
142571,-32242.6538569955,153740.300989307,21073.3528676884
79932,-32572.8427505474,150901.181560209,-38396.3388096613
106677,-32572.8427505474,147481.302327749,-8231.45957720207
88724,-32572.8427505474,144061.42309529,-22764.5803447428
97445,-32572.8427505474,140383.748664737,-10365.9059141896
87513,-17145.0846016897,136706.074234184,-32047.989632494
124768,-17145.0846016897,132498.447532968,9414.63706872196
102635,-17145.0846016897,128290.820831752,-8510.73623006206
96736,-17145.0846016897,123857.519017401,-9976.43441571156
102011,-6702.40776080474,119424.217203051,-10710.809442246
61227,-6702.40776080474,114791.393848499,-46861.9860876938
46036,-6702.40776080474,110158.570493946,-57420.1627331416
53422,-6702.40776080474,104569.844965821,-44445.4372050164
172653,-12634.5267713397,98981.119437696,86306.4073336437
147050,-12634.5267713397,98635.5977311088,61048.9290402308
146414,-12634.5267713397,98290.0760245217,60758.450746818
303283,-12634.5267713397,103822.971040899,212094.555730441
69826,-21354.6845210751,109355.866057276,-18175.1815362008
56701,-21354.6845210751,109903.875061552,-31848.190540477
83548,-21354.6845210751,110451.884065828,-5549.19954475314
70636,-21354.6845210751,109887.293164812,-17896.6086437366
84951,-13882.0715160458,109322.702263795,-10489.6307477494
79551,-13882.0715160458,109928.89323092,-16495.8217148738
69300,-13882.0715160458,110535.084198044,-27353.0126819982
57721,-13882.0715160458,112394.415702426,-40791.3441863805
49948,-14429.6050435273,114253.747206809,-49876.1421632812
82116,-14429.6050435273,113822.314637808,-17276.7095942807
222986,-14429.6050435273,113390.882068807,124024.72297472
105601,-14429.6050435273,113198.645854875,6831.95918865208
112624,-14621.9530956973,113006.409640943,14239.5434547543
68777,-14621.9530956973,111810.353634632,-28411.4005389343
64313,-14621.9530956973,110614.29762832,-31679.3445326229
48428,-14621.9530956973,107362.246591897,-44312.2934961998
86128,-16490.6118747264,104110.195555474,-1491.58368074762
137371,-16490.6118747264,100717.30117527,53144.3106994569
107612,-16490.6118747264,97324.406795065,26778.2050796614
87309,-16490.6118747264,96837.9008840369,6961.71099068955
82713,-21285.8244807581,96351.3949730087,7647.42950774937
47631,-21285.8244807581,95846.3447633299,-26929.5202825718
44509,-21285.8244807581,95341.2945536511,-29546.470072893
62176,-21285.8244807581,93972.7545965557,-10510.9301157976
92941,-22093.0140399878,92604.2146394602,22429.7994005276
89343,-22093.0140399878,92465.0372440845,18970.9767959033
74534,-22093.0140399878,92325.8598487088,4301.15419127903
72223,-22093.0140399878,93081.2686841154,1234.74535587236
53650,-22948.1727134092,93836.6775195221,-17238.5048061129
60381,-22948.1727134092,94296.8946637929,-10967.7219503837
63863,-22948.1727134092,94757.1118080637,-7945.9390946545
67184,-22948.1727134092,96294.9767409888,-6162.80402757955
107334,-18333.5648310369,97832.8416739138,27834.723157123
71397,-18333.5648310369,100774.889419276,-11044.3245882394
80489,-18333.5648310369,103716.937164639,-4894.3723336018
73964,-18333.5648310369,106303.544737658,-14005.9799066207
42215,-22530.1944072135,108890.152310676,-44144.9579034629
81228,-22530.1944072135,109770.845972554,-6012.65156534035
106760,-22530.1944072135,110651.539634431,18638.6547727822
73827,-22530.1944072135,111948.583323257,-15591.3889160435
104673,-26972.1716699542,113245.627012083,18399.5446578715
