"TransactionFeesUSD","seasonal","trend","remainder"
0,255.028709344323,1214.28698824415,-1469.31569758847
0,255.028709344323,1193.70618653924,-1448.73489588356
0,290.856749709657,1172.45870258631,-1463.31545229597
0,290.856749709657,1151.21121863339,-1442.06796834305
0,290.856749709657,1132.60792126127,-1423.46467097093
0,290.856749709657,1114.00462388915,-1404.8613735988
0,312.183346763448,1098.18606498845,-1410.3694117519
0,312.183346763448,1082.36750608776,-1394.5508528512
0,312.183346763448,1069.55247236373,-1381.73581912717
0,312.183346763448,1056.7374386397,-1368.92078540314
0,339.397375969458,1048.75176732707,-1388.14914329652
0,339.397375969458,1040.76609601444,-1380.1634719839
0,339.397375969458,1037.90855104741,-1377.30592701687
0,339.397375969458,1035.05100608039,-1374.44838204985
0,375.119503640984,1036.48244216506,-1411.60194580604
0,375.119503640984,1037.91387824973,-1413.03338189071
0,375.119503640984,1043.672612271,-1418.79211591198
0,375.119503640984,1049.43134629227,-1424.55084993326
0,396.946945317198,1057.2830262976,-1454.2299716148
0,396.946945317198,1065.13470630293,-1462.08165162013
0,396.946945317198,1071.61540596821,-1468.5623512854
0,396.946945317198,1078.09610563348,-1475.04305095068
0,404.619059953905,1081.52911305174,-1486.14817300565
0,404.619059953905,1084.96212047001,-1489.58118042391
0,404.619059953905,1086.19247500751,-1490.81153496141
0,404.619059953905,1087.42282954501,-1492.04188949891
0,436.435480711177,1086.68205930427,-1523.11754001545
0,436.435480711177,1085.94128906354,-1522.37676977472
0,436.435480711177,1086.38990915612,-1522.8253898673
0,436.435480711177,1086.83852924871,-1523.27400995988
0,478.404849142667,1091.2380628,-1569.64291194267
0,478.404849142667,1095.6375963513,-1574.04244549397
0,478.404849142667,1103.91676073714,-1582.32160987981
0,478.404849142667,1112.19592512298,-1590.60077426564
0,500.52067019398,1122.70016562008,-1623.22083581406
0,500.52067019398,1133.20440611719,-1633.72507631117
0,500.52067019398,1143.87695090993,-1644.39762110391
0,500.52067019398,1154.54949570267,-1655.07016589665
0,525.347645664359,1165.18621297786,-1690.53385864222
0,525.347645664359,1175.82293025305,-1701.17057591741
0,525.347645664359,1187.02343488023,-1712.37108054459
0,525.347645664359,1198.22393950741,-1723.57158517176
0.051523,548.620470041518,1210.02768154927,-1758.59662859079
0.11544,548.620470041518,1221.83142359114,-1770.33645363265
0,548.620470041518,1234.37462674824,-1782.99509678976
0,548.620470041518,1246.91782990535,-1795.53829994686
0,559.668078038671,1258.01795313727,-1817.68603117594
0,559.668078038671,1269.11807636919,-1828.78615440786
0,559.668078038671,1276.46809017654,-1836.13616821521
0,559.668078038671,1283.81810398388,-1843.48618202255
0.0532,577.58687600389,1287.91066696259,-1865.44434296648
0,577.58687600389,1292.00322994129,-1869.59010594518
0,577.58687600389,1293.11584602493,-1870.70272202882
3.25e-08,577.58687600389,1294.22846210856,-1871.81533807995
0.00907203888,595.387004928198,1293.40093968863,-1888.77887257795
0.0276,595.387004928198,1292.5734172687,-1887.9328221969
0.012994019491,595.387004928198,1291.34491924437,-1886.71893015308
0.00843700649,595.387004928198,1290.11642122004,-1885.49498914174
6.29e-09,593.727970797496,1291.14252104427,-1884.87049183547
0,593.727970797496,1292.1686208685,-1885.89659166599
0,593.727970797496,1295.45446202187,-1889.18243281937
0.000629,593.727970797496,1298.74030317525,-1892.46764497274
6.4e-09,918.616880592309,1302.32835747871,-2220.94523806462
0,918.616880592309,1305.91641178218,-2224.53329237449
1.2402e-08,918.616880592309,1308.57259999477,-2227.18948057468
0.006864,918.616880592309,1311.22878820736,-2229.83880479967
1.2402e-08,923.554208597042,1312.31729332237,-2235.87150190701
0,923.554208597042,1313.40579843737,-2236.96000703441
0.00974985,923.554208597042,1313.23951241494,-2236.78397116198
0,923.554208597042,1313.07322639251,-2236.62743498955
0.000615592042,601.408805959376,1313.43396544405,-1914.84215581138
0,601.408805959376,1313.79470449559,-1915.20351045496
0,601.408805959376,1315.37240219949,-1916.78120815887
0,601.408805959376,1316.95009990339,-1918.35890586277
0.010962,593.385181256755,1321.29590862772,-1914.67012788447
0,593.385181256755,1325.64171735204,-1919.02689860879
0,593.385181256755,1332.83948576421,-1926.22466702096
6.33e-09,593.385181256755,1340.03725417638,-1933.4224354268
0,576.208645495063,1350.89777886565,-1927.10642436071
0,576.208645495063,1361.75830355492,-1937.96694904999
0,576.208645495063,1376.9554505555,-1953.16409605056
0,576.208645495063,1392.15259755607,-1968.36124305113
0,575.504841472374,1409.83855273444,-1985.34339420682
0.00124412,575.504841472374,1427.52450791281,-2003.02810526519
0.0257111,575.504841472374,1444.52190702211,-2020.00103739448
0.0640557,575.504841472374,1461.5193061314,-2036.96009190377
0,566.354458387234,1475.5396645349,-2041.89412292213
0.03471944,566.354458387234,1489.5600229384,-2055.87976188563
0.00048149353385,566.354458387234,1497.66778819629,-2064.02176508999
0.000476963182,566.354458387234,1505.77555345419,-2072.12953487824
6.758e-08,549.194978207124,1505.87027109486,-2055.06524923441
0,549.194978207124,1505.96498873554,-2055.15996694266
6.8997e-08,549.194978207124,1498.61846658713,-2047.81344472526
0,549.194978207124,1491.27194443872,-2040.46692264584
0,540.196196031822,1477.57251325688,-2017.7687092887
0,540.196196031822,1463.87308207504,-2004.06927810686
0,540.196196031822,1442.86986681868,-1983.0660628505
1.41809e-07,540.196196031822,1421.86665156233,-1962.06284745234
0,528.702492295783,1392.68721013481,-1921.38970243059
0,528.702492295783,1363.5077687073,-1892.21026100308
0.03675,528.702492295783,1326.83485669626,-1855.50059899205
0,528.702492295783,1290.16194468523,-1818.86443698101
0,514.40620795349,1246.12614096579,-1760.53234891928
0,514.40620795349,1202.09033724634,-1716.49654519983
0.00206,514.40620795349,1150.73897660063,-1665.14312455412
0,514.40620795349,1099.38761595493,-1613.79382390842
0,497.61008469809,1043.17318457819,-1540.78326927628
0.00084651035,497.61008469809,986.958753201448,-1484.56799138919
0,497.61008469809,929.313793365697,-1426.92387806379
0.0054505,497.61008469809,871.668833529947,-1369.27346772804
0,486.915187621383,812.689205704532,-1299.60439332592
0,486.915187621383,753.709577879118,-1240.6247655005
0,486.915187621383,693.032204879541,-1179.94739250092
0,486.915187621383,632.354831879964,-1119.27001950135
0,480.408481134312,569.564330095751,-1049.97281123006
0,480.408481134312,506.773828311537,-987.18230944585
0,480.408481134312,446.218151516509,-926.626632650821
0,480.408481134312,385.66247472148,-866.070955855792
0,458.766078553595,323.292028548335,-782.058107101931
0,458.766078553595,260.92158237519,-719.687660928785
0,458.766078553595,183.139058148597,-641.905136702192
0,458.766078553595,105.356533922003,-564.122612475599
0,441.233233521426,40.7187946071244,-481.95202812855
0,441.233233521426,-23.9189447077546,-417.314288813671
0,441.233233521426,-81.5386160619993,-359.694617459426
0.3071,441.233233521426,-139.158287416244,-301.767846105182
0,447.255681630372,-190.93851354041,-256.317168089961
0,447.255681630372,-242.718739664577,-204.536941965795
0,447.255681630372,-288.700339162006,-158.555342468366
0,447.255681630372,-334.681938659434,-112.573742970937
0,447.681635254361,-379.661114771592,-68.0205204827689
0,447.681635254361,-424.640290883749,-23.0413443706117
0,447.681635254361,-466.940624860988,19.2589896066278
0.135696,447.681635254361,-509.240958838228,61.6950195838672
0,434.67890450491,-551.720471360842,117.041566855932
0,434.67890450491,-594.199983883456,159.521079378546
0,434.67890450491,-641.688612364784,207.009707859874
0.21097,434.67890450491,-689.177240846112,254.709306341202
0.3393,447.773565743082,-724.462551919609,277.028286176527
0.1692,447.773565743082,-759.747862993106,312.143497250024
0.155466,447.773565743082,-801.022654955115,353.404555212033
0.0877269,447.773565743082,-842.297446917124,394.611608074042
0,454.173832867622,-886.029322969811,431.855490102189
0.10693,454.173832867622,-929.761199022498,475.694296154876
0.00284399,454.173832867622,-973.171613491043,519.000624613421
0.0028461,454.173832867622,-1016.58202795959,562.411041191966
0.00837,451.700284311241,-1056.72629256428,605.034378253041
0.00275,451.700284311241,-1096.87055716898,645.173022857735
0.0045,451.700284311241,-1129.27407112072,677.57828680948
0.0175,451.700284311241,-1161.67758507247,709.994800761226
0.005106,471.502197118761,-1182.225516667,710.728425548239
0.002589,471.502197118761,-1202.77344826153,731.273840142771
0.00491320845,471.502197118761,-1205.6405141627,734.14323025239
0.01241710425,471.502197118761,-1208.50758006387,737.017800049359
0.00726507962,484.441992678388,-1197.01546337607,712.580735777306
0.019816,484.441992678388,-1185.52334668828,701.101170009889
0.011288438976,484.441992678388,-1158.00328002499,673.572575785581
0.01224022236,484.441992678388,-1130.48321336171,646.053460905682
0.01757391545,491.457289420713,-1095.68912773683,604.249412231571
0.0385168722,491.457289420713,-1060.89504211196,569.476269563445
0.077597283786,491.457289420713,-1020.33724164243,528.957549505501
0.0078105033,491.457289420713,-979.779441172898,488.329962255485
0.01786713536,503.301405082111,-936.116202788884,432.832664842133
0.025754535679,503.301405082111,-892.452964404869,389.177313858438
0.01372457685,503.301405082111,-846.304866146534,343.017185641273
0.05464173528,503.301405082111,-800.156767888198,296.910004541367
0.028033989417,521.738106602036,-752.430394032528,230.720321419909
0.02167925375,521.738106602036,-704.704020176858,182.987592828572
0.0344864452368,521.738106602036,-655.276334247585,133.572714090786
0.04737394884,521.738106602036,-605.848648318312,84.1579156651158
0.015,549.495847649804,-555.508090747268,6.02724309746452
0.02207332,549.495847649804,-505.167533176225,-44.3062411535792
0.01185763,549.495847649804,-457.506730736821,-91.977259282983
0.01889993,549.495847649804,-409.845928297417,-139.631019422387
0.02871242935,575.072571765995,-366.527518749965,-208.51634058668
0.0253577492,575.072571765995,-323.209109202513,-251.838104814282
0.03687747252,575.072571765995,-285.820119018973,-289.215575274502
0.0397155236145,575.072571765995,-248.431128835433,-326.601727406947
0.00700515964939,602.5232910205,-218.621595264325,-383.894690596526
0.0207456356948,602.5232910205,-188.812061693216,-413.690483691589
0.0273869078364,602.5232910205,-166.195957961251,-436.299946151413
0.208914530227,602.5232910205,-143.579854229285,-458.734522260988
0.0238554449621,117.861380595649,-128.325116048014,10.4875908973274
0.0174574048673,109.68570691612,-113.070377866743,3.40212835548984
0.02618516121,109.68570691612,-105.656695605707,-4.00282614920336
0.02367508864,109.68570691612,-98.2430133446712,-11.4190184828092
0.00645796,109.68570691612,-96.4678817521071,-13.2113672040133
0.0444620732813,103.611730085542,-94.6927501595431,-8.87451785271789
0.02593990301,103.611730085542,-95.5770130527928,-8.00877712973943
0.00987,103.611730085542,-96.4612759460426,-7.14058413949965
0.0847451745,103.611730085542,-99.9215037789388,-3.60548113210345
0.0324,96.6108074579124,-103.381731611835,6.80332415392257
0.0247224915,96.6108074579124,-108.751259373182,12.1651744067692
0.043951096,96.6108074579124,-114.120787134528,17.5539307726158
0.031340032,96.6108074579124,-119.05140320379,22.4719357778773
0.061105712,91.7487105067132,-123.982019273051,32.294414478338
0.0145756048329,91.7487105067132,-129.180295907053,37.4461610051727
0.021507597504,91.7487105067132,-134.378572541055,42.6513696318455
0.046807251225,91.7487105067132,-139.624747868118,47.9228446126297
0.0090137344,84.7325110387176,-144.870923195181,60.1474258908634
0.197215932861,84.7325110387176,-148.784983616763,64.2496885109065
0.129062823168,84.7325110387176,-152.699044038345,68.0955958227955
0.13691322117,84.7325110387176,-153.626547838038,69.0309500204902
0.0595,81.943101022335,-154.554051637731,72.6704506153955
0.05485015575,81.943101022335,-152.938566406116,71.0503155395309
0.204526,81.943101022335,-151.323081174501,69.5845061521663
0.0585,81.943101022335,-146.936549413656,65.0519483913214
0.13913241168,83.702130169128,-142.550017652812,58.9870198953636
0.1061221824,83.702130169128,-135.879735789323,52.2837278025953
1.695,83.702130169128,-129.209453925835,47.2023237567069
0.647033486,83.702130169128,-121.256683759463,38.2015870763351
0.23522772,96.7799959268703,-113.303913593091,16.7591453862209
0.088642305,96.7799959268703,-106.472952368985,9.78159874711436
0.075561508,96.7799959268703,-99.6419911448781,2.93755672600778
0.19800334986,96.7799959268703,-95.4223724100709,-1.15962016693946
0.1196,110.929795390453,-91.2027536752636,-19.6074417151897
0.175261221977,110.929795390453,-92.0506126202883,-18.7039215481881
0.288441675,110.929795390453,-92.8984715653129,-17.7428821501405
0.0424651568,110.929795390453,-101.080152819305,-9.80717741434857
0.883348488,110.134464212331,-109.261834073297,0.0107183489656535
0.512416064655,110.134464212331,-124.970995492153,15.3489473444765
0.688674393666,110.134464212331,-140.680156911008,31.2343670923433
0.3456,110.134464212331,-159.269289502676,49.4804252903448
2.3004,105.419667588581,-177.858422094343,74.739154505762
0.9114,105.419667588581,-198.36799399584,93.8597264072583
0.234677484267,105.419667588581,-218.877565897336,113.692575793022
0.654753484267,105.419667588581,-240.897392064675,136.132477960361
0.4830874,106.890407097576,-262.917218232014,156.509898534438
0.5202,106.890407097576,-285.135931918969,178.765724821393
0.17188128,106.890407097576,-307.354645605924,200.636119788348
0.4398,106.890407097576,-330.28669885676,223.836091759184
0.16520481,123.623930031201,-353.218752107597,229.760026886396
0.3831558905,123.623930031201,-379.069963336125,255.829189195424
0.149794214528,123.623930031201,-404.921174564653,281.44703874798
0.26097152,123.623930031201,-430.420563919725,307.057605408524
0.70237265209,131.164552763346,-455.919953274797,325.457773163541
0.7104,131.164552763346,-479.182171742317,348.728018978972
0.510547471951,131.164552763346,-502.444390209838,371.790384918443
0.7125171569,131.164552763346,-521.237862204534,390.785826598088
0.2341257,129.007186639903,-540.031334199229,411.258273259326
6.007822,129.007186639903,-553.118272098057,430.118907458154
1.31356512,129.007186639903,-566.205209996884,438.511588476981
1.11582149349,129.007186639903,-574.023650971214,446.132285824801
4.6717664376,156.608141619236,-581.842091945543,429.905716763907
5.18051593296,156.608141619236,-582.938162754656,431.51053706838
4.18068372557,156.608141619236,-584.034233563769,431.606775670103
3.10770419641,156.608141619236,-579.652143498932,426.151706076106
2.1572845728,157.079995722455,-575.270053434095,420.34734228444
6.19155744238,157.079995722455,-568.166570695622,417.278132415546
1.36753520475,157.079995722455,-561.063087957148,405.350627439443
1.39368708032,157.079995722455,-551.238380131686,395.552071489551
1.96345458,128.024665568252,-541.413672306224,415.352461317972
1.529984468,128.024665568252,-529.707647460302,403.21296636005
1.6109,128.024665568252,-518.00162261438,391.587857046128
1.318233796,128.024665568252,-505.113918332325,378.407486560073
1.04013445059,148.388544699066,-492.226214050269,344.877803801793
1.1188213908,148.388544699066,-480.359880929707,333.090157621441
1.056292173,148.388544699066,-468.493547809146,321.16129528308
5.42176418249,148.388544699066,-460.132752025298,317.165971508722
9.0122503138,169.66719693979,-451.77195624145,291.117009615461
14.098666202,169.66719693979,-448.273561609085,292.705030871295
8.659433097,169.66719693979,-444.775166976719,283.767403133929
5.6410302091,169.66719693979,-447.337307808397,283.311141077708
4.3259905,161.912700444712,-449.899448640076,292.312738695364
5.26482505266,161.912700444712,-457.634192336734,300.986316944682
4.1700225,161.912700444712,-465.368936033392,307.62625808868
3.03208,161.912700444712,-477.545380116253,318.664759671541
3.12506550795,155.887346304957,-489.721824199114,336.959543402107
3.3320768,155.887346304957,-506.284207495929,353.728937990972
2.479907,155.887346304957,-522.846590792744,369.439151487787
2.38325910394,155.887346304957,-543.38174030278,389.877653101763
2.519449996,166.144304979176,-563.916889812815,400.292034829639
4.65852572,166.144304979176,-586.580646526769,425.094867267593
3.855797,166.144304979176,-609.244403240722,446.955895261546
4.18822554508,166.144304979176,-630.487552029058,468.531472594962
2.43376254,165.097303202256,-651.730700817394,489.067160155138
3.0362799,165.097303202256,-668.253433997851,506.192410695595
3.208568,165.097303202256,-684.776167178308,522.887431976052
3.90074086,165.097303202256,-694.524143729239,533.327581386983
3.68693609185,145.831461527476,-704.27212028017,562.127594844543
4.00487463246,145.831461527476,-706.53268497402,564.706098079004
3.67138575,145.831461527476,-708.79324966787,566.633173890394
14.591714,145.831461527476,-703.81242515438,572.572677626904
2.34461588277,128.531142960547,-698.83160064089,572.645073563113
4.1718249072,128.531142960547,-685.529217633918,561.169899580571
2.1076125,128.531142960547,-672.226834626946,545.803304166399
2.6820212676,128.531142960547,-647.346673837783,521.497552144836
6.9987257347,130.95305488519,-622.466513048621,498.512183898131
8.81044343071,130.95305488519,-584.843366603778,462.700755149299
4.36035517345,130.95305488519,-547.220220158936,420.627520447196
5.8524534216,130.95305488519,-495.423603945311,370.323002481721
8.2256547,134.794037097047,-443.626987731686,317.05860533464
14.357893407,134.794037097047,-315.081620074776,194.645476384729
13.3924253299,134.794037097047,-186.536252417865,65.1346406507181
9.5649578847,134.794037097047,-65.8900597047433,-59.3390195076035
17.4499593645,125.202965127383,54.7561330083783,-162.509138771262
16.941666823,125.202965127383,208.144246340624,-316.405544645007
18.940189041,125.202965127383,361.532359672869,-467.795135759253
39.6994086884,125.202965127383,464.804063363647,-550.30761980263
47.0834555388,108.324814128327,568.075767054424,-629.317125643951
23.2385666142,108.324814128327,652.139466669754,-737.22571418388
16.4898180776,108.324814128327,736.203166285084,-828.03816233581
20.5489003182,108.324814128327,817.863027292779,-905.638941102905
27.097358085,100.094766637345,899.522888300474,-972.520296852819
34.1485247423,100.094766637345,981.77030890547,-1047.71655080052
25.1779561,100.094766637345,1064.01772951047,-1138.93454004781
23.225384754,100.094766637345,1117.7392384072,-1194.60862029054
46.0563170998,98.6656884973848,1171.46074730393,-1224.07011870151
38.580474764,98.6656884973848,1215.78012136233,-1275.86533509571
58.6182988111,98.6656884973848,1260.09949542073,-1300.14688510701
33.3765607265,98.6656884973848,1300.89162484812,-1366.18075261901
95.677417485,80.5899329103859,1341.68375427552,-1326.5962697009
123.573031225,80.5899329103859,1370.7524616672,-1327.76936335259
123.525871321,80.5899329103859,1399.82116905889,-1356.88523064827
132.709036725,80.5899329103859,1418.31593379442,-1366.19682997981
111.530774225,69.8876396100645,1436.81069852996,-1395.16756391502
131.474970357,69.8876396100645,1443.7408784135,-1382.15354766656
136.607725839,69.8876396100645,1450.67105829704,-1383.9509720681
120.415240371,69.8876396100645,1452.62247680168,-1402.09487604074
125.515968967,71.726693683391,1454.57389530632,-1400.78462002271
139.924555329,71.726693683391,1454.133805089,-1385.93594344339
142.464536819,71.726693683391,1453.69371487168,-1382.95587173607
137.48969844,71.726693683391,1450.24698999178,-1384.48398523518
160.71384582,88.2428189774458,1446.80026511189,-1374.32923826933
188.995827375,88.2428189774458,1445.19776596388,-1344.44475756632
146.580990869,88.2428189774458,1443.59526681587,-1385.25709492431
115.144427588,88.2428189774458,1447.73025188923,-1420.82864327867
122.676992568,96.0780077032065,1451.86523696258,-1425.26625209779
143.62154712,96.0780077032065,1462.9110216705,-1415.3674822537
199.093813588,96.0780077032065,1473.95680637841,-1370.94100049362
203.0517841,96.0780077032065,1499.66537323811,-1392.69159684132
265.118087569,98.5994734666094,1525.37394009782,-1358.85532599543
380.92023398,98.5994734666094,1555.33166303107,-1273.01090251767
551.612706365,98.5994734666094,1585.28938596431,-1132.27615306592
446.844964076,98.5994734666094,1613.07298206332,-1264.82749145393
508.80482007,119.162971103297,1640.85657816233,-1251.21472919562
543.80698455,119.162971103297,1667.48025111245,-1242.83623766575
1251.42349191,119.162971103297,1694.10392406257,-561.843403255872
1524.60387135,119.162971103297,1761.05867312299,-355.617772876291
1324.8804184,139.17471184265,1828.01342218341,-642.307715626063
1101.6251226,139.17471184265,1850.99114765112,-888.540736893765
1028.37673445,139.17471184265,1873.96887311882,-984.766850511468
995.963742585,139.17471184265,1891.24766632742,-1034.45863558507
702.535958036,164.588345401159,1908.52645953602,-1370.57884690118
848.783773,164.588345401159,1890.7267648074,-1206.53133720856
633.184238111,164.588345401159,1872.92707007878,-1404.33117736894
596.565572904,164.588345401159,1850.10707828468,-1418.12985078184
520.745292004,191.71275083929,1827.28708649058,-1498.25454532587
505.635768249,191.71275083929,1802.42040531902,-1488.49738790931
365.418113886,191.71275083929,1777.55372414745,-1603.84836110074
282.83234338,191.71275083929,1758.50445289627,-1667.38486035556
269.243355899,227.454830694248,1739.45518164508,-1697.66665644033
256.75587776,227.454830694248,1725.04301767571,-1695.74197060996
253.05598777,227.454830694248,1710.63085370633,-1685.02969663058
387.108818096,227.454830694248,1702.28071847589,-1542.62673107414
395.479891327,249.546883264996,1693.93058324545,-1547.99757518345
513.0163764,249.546883264996,1684.64402086384,-1421.17452772883
368.69083147,249.546883264996,1675.35745848223,-1556.21351027722
350.783979207,249.546883264996,1647.1190066733,-1545.88191073129
320.548987325,238.163341217392,1618.88055486437,-1536.49490875676
288.28233412,238.163341217392,1594.62834128721,-1544.5093483846
290.868458387,238.163341217392,1570.37612771005,-1517.67101054045
203.402982957,238.163341217392,1542.9661431115,-1577.72650137189
241.907278907,255.028709344323,1515.55615851295,-1528.67758895027
256.575669,255.028709344323,1485.48924362762,-1483.94228397195
309.088587555,255.028709344323,1455.4223287423,-1401.36245053162
240.200150775,255.028709344323,1426.37336537582,-1441.20192394515
203.494274157,290.856749709657,1397.32440200935,-1484.68687756201
202.5922641,290.856749709657,1370.97130828162,-1459.23579389128
200.654432227,290.856749709657,1344.6182145539,-1434.82053203655
209.31897262,290.856749709657,1321.86592683189,-1403.40370392155
178.281071997,312.183346763448,1299.11363910988,-1433.01591387633
221.342079953,312.183346763448,1281.7297602182,-1372.57102702865
201.981712938,312.183346763448,1264.34588132651,-1374.54751515196
199.241150251,312.183346763448,1251.42070604934,-1364.36290256179
189.506788416,339.397375969458,1238.49553077217,-1388.38611832563
173.863699291,339.397375969458,1227.39811156764,-1392.9317882461
143.108139392,339.397375969458,1216.30069236311,-1412.58992894057
251.174649936,339.397375969458,1209.1022428777,-1297.32496891115
161.529758161,375.119503640984,1201.90379339228,-1415.49353887226
130.476354435,375.119503640984,1200.38522290161,-1445.02837210759
164.182605389,375.119503640984,1198.86665241093,-1409.80355066292
136.608539491,375.119503640984,1199.06512954346,-1437.57609369345
110.501713258,396.946945317198,1199.263606676,-1485.70883873519
194.534107179,396.946945317198,1199.24336215399,-1401.65620029218
124.046488368,396.946945317198,1199.22311763198,-1472.12357458118
129.694004597,396.946945317198,1198.36219408347,-1465.61513480367
104.39796766,404.619059953905,1197.50127053497,-1497.72236282888
91.85900034,404.619059953905,1194.72792380774,-1507.48798342164
91.160177586,404.619059953905,1191.95457708051,-1505.41345944841
91.3062416713,404.619059953905,1188.35592661502,-1501.66874489763
100.998702456,436.435480711177,1184.75727614954,-1520.19405440472
106.058305855,436.435480711177,1184.74264848622,-1515.1198233424
98.127444915,436.435480711177,1184.72802082291,-1523.03605661908
99.3810173957,436.435480711177,1189.85598735565,-1526.91045067113
73.808497686,478.404849142667,1194.9839538884,-1599.58030534506
81.8374942,478.404849142667,1201.33514113167,-1597.90249607433
224.666646302,478.404849142667,1207.68632837494,-1461.4245312156
71.2771699549,478.404849142667,1215.58726885459,-1622.71494804236
134.07291623,500.52067019398,1223.48820933425,-1589.93596329823
100.911718297,500.52067019398,1233.97226738285,-1633.58121927983
94.1453715788,500.52067019398,1244.45632543145,-1650.83162404663
62.4627093254,500.52067019398,1252.29493219859,-1690.35289306717
68.31961458,525.347645664359,1260.13353896573,-1717.16157005008
109.907048141,525.347645664359,1268.86725906187,-1684.30785658523
110.139908975,525.347645664359,1277.60097915801,-1692.80871584737
108.996630594,525.347645664359,1287.72620194389,-1704.07721701425
90.387172466,548.620470041518,1297.85142472977,-1756.08472230529
71.356909365,548.620470041518,1307.95810281366,-1785.22166349018
87.5498174789,548.620470041518,1318.06478089754,-1779.13543346016
72.0147260731,548.620470041518,1327.49236161696,-1804.09810558538
64.5565212531,559.668078038671,1336.91994233638,-1832.03149912195
83.158441115,559.668078038671,1343.25387583036,-1819.76351275403
62.6976370809,559.668078038671,1349.58780932434,-1846.55825028211
108.588794034,559.668078038671,1352.04724428553,-1803.12652829021
75.1268777006,577.58687600389,1354.50667924673,-1856.96667755002
52.382896327,577.58687600389,1354.95838614525,-1880.16236582214
46.2415945778,577.58687600389,1355.41009304378,-1886.75537446987
40.2804080412,577.58687600389,1352.95730779542,-1890.26377575811
50.7525384012,595.387004928198,1350.50452254707,-1895.13898907407
48.8795331468,595.387004928198,1348.66315320685,-1895.17062498825
90.90193293,595.387004928198,1346.82178386664,-1851.30685586484
48.1211863523,595.387004928198,1347.79031203709,-1895.05613061299
44.7060792536,593.727970797496,1348.75884020754,-1897.78073175143
52.9353734322,593.727970797496,1350.59661255326,-1891.38920991855
78.2198359325,593.727970797496,1352.43438489898,-1867.94251976397
60.6871332578,593.727970797496,1354.21947849049,-1887.26031603019
49.0640340025,918.616880592309,1356.00457208201,-2225.55741867181
61.5851131559,918.616880592309,1356.53014389945,-2213.56191133586
36.2208297985,918.616880592309,1357.05571571689,-2239.4517665107
51.3498146556,918.616880592309,1355.4691983402,-2222.73626427691
36.5939512725,923.554208597042,1353.88268096351,-2240.84293828805
34.915159002,923.554208597042,1351.19228377412,-2239.83133336916
38.1507041305,923.554208597042,1348.50188658474,-2233.90539105128
29.667854,923.554208597042,1346.76058169459,-2240.64693629163
23.0987914074,601.408805959376,1345.01927680444,-1923.32929135642
22.1166886569,601.408805959376,1345.36192229509,-1924.65403959757
41.7523711408,601.408805959376,1345.70456778575,-1905.36100260432
27.4985400366,601.408805959376,1348.55307128959,-1922.46333721236
24.80234745,593.385181256755,1351.40157479343,-1919.98440860019
33.651140936,593.385181256755,1357.11484453766,-1916.84888485842
40.8895310489,593.385181256755,1362.82811428189,-1915.32376448974
33.5882895506,593.385181256755,1370.8279772061,-1930.62486891225
26.1005726711,576.208645495063,1378.82784013031,-1928.93591295427
21.904337133,576.208645495063,1390.5472376939,-1944.85154605597
40.5900434016,576.208645495063,1402.2666352575,-1937.88523735096
17.79429443,576.208645495063,1417.64539313926,-1976.05974420432
18.1894758235,575.504841472374,1433.02415102102,-1990.33951666989
21.4172811841,575.504841472374,1450.01081344246,-2004.09837373073
22.8301716806,575.504841472374,1466.9974758639,-2019.67214565567
17.133912378,575.504841472374,1482.9931100469,-2041.36403914127
18.109180867,566.354458387234,1498.9887442299,-2047.23402175013
18.90661739,566.354458387234,1510.85508250687,-2058.30292350411
16.8217211568,566.354458387234,1522.72142078385,-2072.25415801428
47.4386019074,566.354458387234,1527.46845878588,-2046.38431526571
17.1095452515,549.194978207124,1532.21549678791,-2064.30092974353
17.708327331,549.194978207124,1527.85806154127,-2059.34471241739
32.8468207216,549.194978207124,1523.50062629462,-2039.84878378015
27.5561790885,549.194978207124,1512.0393464445,-2033.67814556313
18.0487673127,540.196196031822,1500.57806659438,-2022.7254953135
13.5141236399,540.196196031822,1482.1772024883,-2008.85927488023
13.5445646773,540.196196031822,1463.77633838223,-1990.42796973675
19.9179499469,540.196196031822,1437.67482527788,-1957.9530713628
19.0416729821,528.702492295783,1411.57331217353,-1921.23413148721
20.8463197235,528.702492295783,1377.59589904741,-1885.4520716197
14.2859078979,528.702492295783,1343.6184859213,-1858.03507031918
14.0900798835,528.702492295783,1302.56519168668,-1817.17760409896
10.961335906,514.40620795349,1261.51189745206,-1764.95676949955
16.7983029431,514.40620795349,1212.87978246443,-1710.48768747482
9.15568483,514.40620795349,1164.2476674768,-1669.49819060029
9.08342790978,514.40620795349,1109.48176363854,-1614.80454368225
13.8931988492,497.61008469809,1054.71585980027,-1538.43274564916
7.59905184937,497.61008469809,997.045065509796,-1487.05609835852
8.791755324,497.61008469809,939.37427121932,-1428.19260059341
10.11004932,497.61008469809,881.032867659167,-1368.53290303726
10.380880096,486.915187621383,822.691464099013,-1299.2257716244
9.1697768384,486.915187621383,763.15387715792,-1240.8992879409
9.76658470176,486.915187621383,703.616290216826,-1180.76489313645
7.6849612173,486.915187621383,642.267823503171,-1121.49804990725
10.2556599695,480.408481134312,580.919356789516,-1051.07217795433
13.0213686729,480.408481134312,517.742423836076,-985.129536297489
12.4471261539,480.408481134312,454.565490882637,-922.526845863049
8.69117551764,480.408481134312,395.731600079398,-867.44890569607
