"BitcoiDaysDestroyed","seasonal","trend","remainder"
10772107,1630753.30806577,4950895.05290255,4190458.63903168
3477188,2045679.29695369,4695634.43709213,-3264125.73404582
9941580,2045679.29695369,4528944.63941086,3366956.06363545
3985272,2045679.29695369,4362254.84172959,-2422662.13868328
2932817,2045679.29695369,4327211.65675992,-3440073.95371361
6227104,1732556.86719219,4292168.47179026,202378.661017554
2717307,1732556.86719219,4327530.7451675,-3342780.61235969
3616314,1732556.86719219,4362893.01854475,-2479135.88573694
4932965,1732556.86719219,4439780.44022149,-1239372.30741368
12260199,1254172.22026933,4516667.86189823,6489358.91783243
2930649,1254172.22026933,4584315.03909311,-2907838.25936244
3876634,1254172.22026933,4651962.21628798,-2029500.43655731
5985520,1254172.22026933,4626415.75077864,104932.028952025
8953363,7401735.93903168,4600869.2852693,-3049242.22430098
3478134,7401735.93903168,4557861.97714333,-8481463.916175
2897576,7401735.93903168,4514854.66901735,-9019014.60804903
2960064,7401735.93903168,4501463.4615113,-8943135.40054298
2030025,7426080.75377073,4488072.25400526,-9884128.00777599
4939347,7426080.75377073,4523067.89286824,-7009801.64663897
2501232,7426080.75377073,4558063.53173122,-9482912.28550195
3572281,7426080.75377073,4709996.63292737,-8563796.3866981
5491126,1040068.46627444,4861929.73412351,-410872.200397958
7356464,1040068.46627444,4864816.86526238,1451578.66846318
14032476,1040068.46627444,4867703.99640125,8124703.53732431
4539848,1040068.46627444,4867937.43162353,-1368157.89789797
1397004,1159929.3768421,4868170.86684581,-4631096.24368791
3918311,1159929.3768421,4756824.88812108,-1998443.26496318
2966974,1159929.3768421,4645478.90939634,-2838434.28623845
2652472,1159929.3768421,4662168.0070165,-3169625.3838586
5243090,1325791.96518504,4678857.10463665,-761559.069821694
1815678,1325791.96518504,4746571.74754487,-4256685.71272991
3335096,1325791.96518504,4814286.39045309,-2804982.35563813
9374718,1325791.96518504,4922349.86753443,3126576.16728052
5355053,1253335.9244974,5030413.34461578,-928696.269113177
4088537,1253335.9244974,5181700.28961507,-2346499.21411247
3839984,1253335.9244974,5332987.23461436,-2746339.15911176
7763379,1253335.9244974,5588001.27500724,922041.800495365
7026753,1724749.97699748,5843015.31540011,-541012.29239759
23652527,1724749.97699748,6085902.63650454,15841874.386498
9947756,1724749.97699748,6328789.95760898,1894216.06539355
5729066,1724749.97699748,6549599.23805451,-2545283.21505199
6093968,1778177.036264,6770408.51850005,-2454617.55476405
8088954,1778177.036264,6627446.73984569,-316669.776109695
7979839,1778177.036264,6484484.96119134,-282822.99745534
1404404,1778177.036264,6325706.02492137,-6699479.06118537
6767047,728899.384395457,6166927.0886514,-128779.47304686
4419814,728899.384395457,5732183.63409921,-2041269.01849466
5003542,728899.384395457,5297440.17954701,-1022797.56394246
7279236,728899.384395457,4824825.30909581,1725511.30650873
4409323,625686.482996305,4352210.43864462,-568573.921640925
4373652,625686.482996305,4015133.17389115,-267167.656887455
1689556,625686.482996305,3678055.90913768,-2614186.39213399
2296311,625686.482996305,3488999.7828963,-1818375.26589261
2158560,873559.681656598,3299943.65665492,-2014943.33831152
1404294,873559.681656598,3115549.72878269,-2584815.41043929
3779735,873559.681656598,2931155.80091047,-24980.4825670663
4438411,873559.681656598,2868437.87787658,696413.440466822
7898167,1153786.62414697,2805719.95484269,3938660.42101034
3002971,1153786.62414697,2765319.06699266,-916134.691139624
1099320,1153786.62414697,2724918.17914262,-2779384.80328959
2318987,1153786.62414697,2577767.53038865,-1412567.15453562
2808275,1455983.45338122,2430616.88163468,-1078325.3350159
4215908,1455983.45338122,2389765.82189285,370158.72472593
2068461,1455983.45338122,2348914.76215102,-1736437.21553224
3182640,1455983.45338122,2371311.1891642,-644654.642545419
5695988,877785.952364075,2393707.61617738,2424494.43145855
3808661,877785.952364075,2419760.4241804,511114.623455522
2622697,877785.952364075,2445813.23218343,-700902.184547503
3212542,877785.952364075,2551786.1527112,-217030.105075273
5186515,883986.65198141,2657759.07323897,1644769.27477962
2815695,883986.65198141,2728883.57310978,-797175.225091192
17115606,883986.65198141,2800008.0729806,13431611.275038
6296139,883986.65198141,2855371.02852799,2556781.3194906
5468754,948957.110393779,2910733.98407539,1609062.90553083
3672387,948957.110393779,2925548.57113318,-202118.681526956
2903664,948957.110393779,2940363.15819096,-985656.268584741
4920049,948957.110393779,2754840.77465375,1216251.11495247
6671112,888048.791565499,2569318.39111654,3213744.81731796
6362912,888048.791565499,2482562.58640682,2992300.62202768
3462904,888048.791565499,2395806.78169711,179048.426737395
2080611,888048.791565499,2265523.30765562,-1072961.09922112
1886032,730991.509338448,2135239.83361413,-980199.342952577
4513359,730991.509338448,1876874.93039096,1905492.56027059
4737987,730991.509338448,1618510.02716779,2388485.46349376
3160588,730991.509338448,1532415.10530218,897181.385359373
5900906,678296.948666868,1446320.18343657,3776288.86789656
1461794,678296.948666868,1372534.5618402,-589037.510507071
1284407,678296.948666868,1298748.94024384,-692638.888910706
1931815,678296.948666868,1254275.97398196,-757.92264882708
3424247,1039628.91703561,1209803.00772008,1174815.07524431
2412033,1039628.91703561,1335044.84754599,37359.2354184017
4374762,1039628.91703561,1460286.6873719,1874846.39559249
44189193,1039628.91703561,1730676.15012255,41418887.9328418
12072220,1095679.47752024,2001065.6128732,8975474.90960656
2763653,1095679.47752024,2111180.97365742,-443207.451177662
4596775,1095679.47752024,2221296.33444164,1279799.18803812
5837936,1095679.47752024,2254907.71617752,2487348.80630224
4387633,817908.300741003,2288519.0979134,1281205.60134559
3522369,817908.300741003,2306993.01527707,397467.683981929
17119943,817908.300741003,2325466.93264073,13976567.7666183
2451010,817908.300741003,2244596.57316351,-611494.873904517
1515620,216714.130742238,2163726.21368629,-864820.344428532
31650645,216714.130742238,2117551.10570502,29316379.7635527
22903887,216714.130742238,2071375.99772374,20615796.871534
5891045,216714.130742238,2132529.89442695,3541800.97483081
3653390,325196.325446035,2193683.79113016,1134509.8834238
1685095,325196.325446035,2339763.32946418,-979864.654910212
3638935,325196.325446035,2485842.86779819,827895.806755774
1399010,325196.325446035,2634465.98414475,-1560652.30959079
2639315,454699.843242314,2783089.10049131,-598473.943733625
3749097,454699.843242314,2938515.19782358,355881.958934105
3328855,454699.843242314,3093941.29515585,-219786.138398164
4981190,454699.843242314,3264933.89704409,1261556.2597136
4494426,166536.433440194,3435926.49893233,891963.06762748
1790614,166536.433440194,3472955.02391506,-1848877.45735525
4231400,166536.433440194,3509983.54889779,554880.01766202
5495943,166536.433440194,3371064.83885617,1958341.72770363
3800448,115190.349075158,3232146.12881456,453111.522110284
27154619,115190.349075158,3111494.99331696,23927933.6576079
2160920,115190.349075158,2990843.85781935,-945114.206894512
1759008,115190.349075158,2874167.81303443,-1230350.16210959
1288478,489944.371876711,2757491.7682495,-1958958.14012621
1196849,489944.371876711,2726759.59141991,-2019854.96329662
3589855,489944.371876711,2696027.41459032,403883.213532973
16810168,489944.371876711,2883918.15791381,13436305.4702095
25682967,647304.302941923,3071808.90123731,21963853.7958208
1044937,647304.302941923,3466920.55721693,-3069287.86015886
2072541,647304.302941923,3862032.21319656,-2436795.51613848
3328615,647304.302941923,4151503.79038919,-1470193.09333111
7294529,-748457.488507708,4440975.36758182,3602011.12092588
5575923,-327306.157993221,4927585.19791037,975643.960082852
5277899,-327306.157993221,5414195.02823891,191010.129754307
17968831,-327306.157993221,5820518.9312071,12475618.2267861
11659229,-327306.157993221,6226842.83417529,5759692.32381793
6049004,-58296.6598578463,6420645.28456946,-313344.624711613
7926712,-58296.6598578463,6614447.73496363,1370560.92489421
6553567,-58296.6598578463,6553862.27583834,58001.3840195043
3013565,-58296.6598578463,6493276.81671305,-3421415.1568552
13119490,-213642.916257114,5781266.93319491,7551865.9830622
12550448,-213642.916257114,5069257.04967678,7694833.86658034
6793862,-213642.916257114,4238773.93112888,2768730.98512824
12372752,-213642.916257114,3408290.81258098,9178104.10367613
3213825,-320713.161700137,3227120.54614845,307417.615551682
2798596,-320713.161700137,3045950.27971593,73358.8819842087
2641519,-320713.161700137,2972387.07276262,-10154.911062479
2877498,-320713.161700137,2898823.8658093,299387.295890833
13762971,-73881.8904904657,2816425.18409939,11020427.7063911
4077520,-73881.8904904657,2734026.50238948,1417375.38810099
2223875,-73881.8904904657,2699037.1572316,-401280.266741135
3706748,-73881.8904904657,2664047.81207372,1116582.07841674
1397733,-231456.060109313,2645422.21095075,-1016233.15084143
18020965,-231456.060109313,2626796.60982777,15625624.4502815
3611594,-231456.060109313,2653712.30054734,1189337.75956197
3459853,-231456.060109313,2680627.99126691,1010681.0688424
3823613,-29424.1857826606,2772531.15083244,1080506.03495022
2523572,-29424.1857826606,2864434.31039797,-311438.124615309
3590169,-29424.1857826606,2875969.61539723,743623.570385429
1774688,-29424.1857826606,2887504.92039649,-1083392.73461383
3959118,203986.919863757,2804730.16579984,950400.914336401
4546822,203986.919863757,2721955.41120319,1620879.66893305
2586867,203986.919863757,2653553.98595221,-270673.905815969
5882362,203986.919863757,2585152.56070123,3093222.51943501
3483740,-180471.049634796,2478816.67214526,1185394.37748953
1814435,-180471.049634796,2372480.78358929,-377574.733954497
1824963,-180471.049634796,2422038.78993764,-416604.740302846
2775715,-180471.049634796,2471596.79628599,484589.253348805
3897878,-115053.722808274,2595338.00327074,1417593.71953753
1974889,-115053.722808274,2719079.21025549,-629136.487447213
3929339,-115053.722808274,2793003.01382789,1251389.70898039
4291966,-115053.722808274,2866926.81740028,1540092.90540799
2983381,-70827.8533076928,2866889.46087399,187319.3924337
4217029,-70827.8533076928,2866852.1043477,1421004.74895999
2205958,-70827.8533076928,2796032.24400934,-519246.390701652
2533282,-70827.8533076928,2725212.38367099,-121102.530363294
1688999,-189343.863221396,2646912.48007964,-768569.616858244
9163144,-189343.863221396,2568612.57648829,6783875.2867331
2860483,-189343.863221396,2630128.84948101,419698.01374039
28112219,-189343.863221396,2691645.12247372,25609917.7407477
1607521,34442.7926778751,2855119.77523587,-1282041.56791374
3351031,34442.7926778751,3018594.42799802,297993.779324109
3924482,34442.7926778751,3158524.34723589,731514.860086234
6289079,34442.7926778751,3298454.26647377,2956181.94084836
3612636,53122.1419881,3497356.25599593,62157.6020159684
3134154,53122.1419881,3696258.2455181,-615226.387506198
7196553,53122.1419881,4193585.62368128,2949845.23433062
3372037,53122.1419881,4690913.00184446,-1371998.14383256
17359481,-222593.88421986,4953404.1984051,12628670.6858148
13756603,-222593.88421986,5215895.39496574,8763301.48925412
8149254,-222593.88421986,5436929.29643906,2934918.5877808
7566509,-222593.88421986,5657963.19791239,2131139.68630747
10737128,-125232.400294294,5462066.2459427,5400294.15435159
7702042,-125232.400294294,5266169.29397302,2561105.10632128
17079274,-125232.400294294,4790434.03338912,12414072.3669052
10987858,-125232.400294294,4314698.77280522,6798391.62748908
4265199,-31864.4661362589,3902429.42796926,394634.038166999
24380041,-31864.4661362589,3490160.0831333,20921745.383003
12841387,-31864.4661362589,3344182.91981107,9529068.54632519
7510415,-31864.4661362589,3198205.75648884,4344073.70964742
1228391,-229826.563177173,3257406.63578389,-1799189.07260672
2383368,-229826.563177173,3316607.51507894,-703412.951901769
3273818,-229826.563177173,3220449.97116757,283194.592009603
5031826,-229826.563177173,3124292.4272562,2137360.13592097
5308744,112079.173271875,2993472.75706184,2203192.06966628
5358786,112079.173271875,2862653.08686749,2384053.73986064
3011239,112079.173271875,2789077.76054469,110082.066183436
3813896,112079.173271875,2715502.43422189,986314.392506236
2024403,319717.898264916,2599125.4701952,-894440.368460111
2524861,319717.898264916,2482748.5061685,-277605.404433418
3327068,319717.898264916,2370203.68316759,637146.418567492
3765986,319717.898264916,2257658.86016668,1188609.2415684
3180340,544162.395665872,2220126.21611035,416051.388223783
4879560,544162.395665872,2182593.57205401,2152804.03228012
1945972,544162.395665872,2142880.69920394,-741071.094869809
1334060,544162.395665872,2103167.82635386,-1313270.22201974
2820249,844504.513237857,1933957.87620728,41786.6105548672
2076885,844504.513237857,1764747.92606069,-532367.439298544
5454483,844504.513237857,1700988.65932899,2908989.82743315
12206603,844504.513237857,1637229.39259729,9724869.09416485
9519647,428919.226258144,1690165.65771188,7400562.11602997
2082078,428919.226258144,1743101.92282648,-89943.1490846202
1410388,428919.226258144,1945319.38792322,-963850.61418136
1897220,428919.226258144,2147536.85301996,-679236.079278101
2597994,483308.391201445,2291540.61055303,-176855.001754477
3708696,483308.391201445,2435544.36808611,789843.240712448
5018546,483308.391201445,2622111.54846098,1913126.06033757
3050381,483308.391201445,2808678.72883586,-241606.120037307
9920298,599013.482655771,2893291.71806596,6427992.79927827
3351575,599013.482655771,2977904.70729605,-225343.189951819
3392506,599013.482655771,2897208.664609,-103716.147264773
3150050,599013.482655771,2816512.62192195,-265476.104577726
15676397,746734.951130219,2719682.02776816,12209980.0211016
3429711,746734.951130219,2622851.43361437,60124.6152554117
2421062,746734.951130219,2597553.90960725,-923226.860737464
1268569,746734.951130219,2572256.38560012,-2050422.33673034
896722,663072.58457081,2583164.93252251,-2349515.51709332
1547926,663072.58457081,2594073.4794449,-1709220.06401571
2936001,663072.58457081,2747027.16764232,-474098.752213131
4728504,663072.58457081,2899980.85583974,1165450.55958945
53954298,301253.822941516,3109991.40223387,50543052.7748246
2055625,301253.822941516,3320001.94862801,-1565630.77156952
2003605,301253.822941516,3441283.42483343,-1738932.24777495
3614064,301253.822941516,3562564.90103886,-249754.723980379
5121156,720233.512259966,3527084.81033742,873837.677402616
2564413,720233.512259966,3491604.71963597,-1647425.23189594
3895363,720233.512259966,3483627.85539496,-308498.367654928
2049652,720233.512259966,3475650.99115395,-2146232.50341392
2340154,588702.707973284,3426811.91529079,-1675360.62326408
1365131,588702.707973284,3377972.83942764,-2601544.54740092
1720175,588702.707973284,3368151.53535081,-2236679.24332409
4538615,588702.707973284,3358330.23127397,591582.060752743
3466805,190038.643764324,3402998.23373469,-126231.877499019
1887906,190038.643764324,3447666.23619542,-1749798.87995974
2700742,190038.643764324,3509003.1605169,-998299.804281221
2796155,190038.643764324,3570340.08483838,-964223.728602701
2360970,410975.087492213,3602639.39054914,-1652644.47804136
1630861,410975.087492213,3634938.69625991,-2415052.78375212
6185156,410975.087492213,3629078.26274204,2145102.64976575
4242824,410975.087492213,3623217.82922417,208631.083283621
2689446,325893.417458348,3592431.01442824,-1228878.43188659
2433288,325893.417458348,3561644.19963232,-1454249.61709067
3818660,325893.417458348,3557757.62293506,-64991.0403934079
1617558,325893.417458348,3553871.0462378,-2262206.46369615
1485375,561536.66294475,3517074.25793327,-2593235.92087802
2037401,561536.66294475,3480277.46962874,-2004413.13257349
4961633,561536.66294475,3440905.04629965,959191.290755598
2585580,561536.66294475,3401532.62297057,-1377489.28591532
2394648,562069.717718056,3456355.2940602,-1623777.01177825
2209801,562069.717718056,3511177.96514983,-1863446.68286788
8345933,562069.717718056,3646284.98837576,4137578.29390619
1715057,562069.717718056,3781392.01160169,-2628404.72931974
1727715,-34609.4235279428,3913966.41695446,-2151641.99342652
4188824,-34609.4235279428,4046540.82230724,176892.601220702
3776426,-34609.4235279428,4158002.16208495,-346966.73855701
4578889,-34609.4235279428,4269463.50186267,344034.921665277
4454491,306020.282073713,4276405.42163905,-127934.703712758
14494770,306020.282073713,4283347.34141542,9905402.37651086
2588787,306020.282073713,4120979.67750622,-1838212.95957993
5065880,306020.282073713,3958612.01359701,801247.704329272
6185215,940431.273763731,3679993.02752424,1564790.69871203
3432415,940431.273763731,3401374.04145146,-909390.315215192
3146840,940431.273763731,3240814.01314432,-1034405.28690805
2869997,940431.273763731,3080253.98483718,-1150688.25860091
1283152,482780.495532098,3010736.56161216,-2210365.05714426
3014378,482780.495532098,2941219.13838715,-409621.633919247
2234200,482780.495532098,2974230.44958421,-1222810.94511631
2849521,482780.495532098,3007241.76078127,-640501.256313365
4860855,96435.068334335,3101935.94550964,1662483.98615603
3716028,96435.068334335,3196630.13023801,422962.801427654
8957078,96435.068334335,3305115.85785372,5555527.07381194
3135500,96435.068334335,3413601.58546943,-374536.653803763
3741570,320057.40773175,3502970.0082389,-81457.4159706542
2675609,320057.40773175,3592338.43100838,-1236786.83874013
7429264,320057.40773175,3623919.34364903,3485287.24861922
6877483,320057.40773175,3655500.25628969,2901925.33597856
4480226,182615.231852386,3710179.15816231,587431.6099853
8912165,182615.231852386,3764858.06003494,4964691.70811267
7170780,182615.231852386,3816415.20628696,3171749.56186065
10036801,182615.231852386,3867972.35253898,5986213.41560863
2120377,55603.2834369716,3810164.29600099,-1745390.57943796
3530451,55603.2834369716,3752356.239463,-277508.522899972
5394402,55603.2834369716,3745432.26183356,1593366.45472946
2580697,55603.2834369716,3738508.28420413,-1213414.5676411
4022541,85936.6303142919,3837481.35914623,99123.010539481
2875684,85936.6303142919,3936454.43408833,-1146707.06440262
1894427,85936.6303142919,4012469.36133998,-2203978.99165427
3488404,85936.6303142919,4088484.28859163,-686016.918905918
5659018,135712.372018859,4164364.36632639,1358941.26165475
4327533,135712.372018859,4240244.44406115,-48423.8160800138
4121324,135712.372018859,4349462.06618443,-363850.438203293
7824449,135712.372018859,4458679.68830771,3230056.93967343
1556735,-41856.2241066923,4482846.26912628,-2884255.04501959
4038837,-41856.2241066923,4507012.84994485,-426319.625838161
9793057,-41856.2241066923,4658080.17111804,5176833.05298865
9532418,-41856.2241066923,4809147.49229123,4765126.73181546
11635298,-9224.12373698314,4855382.74256332,6789139.38117366
8600871,-9224.12373698314,4901617.99283541,3708477.13090157
7383926,-9224.12373698314,5007319.93721779,2385830.18651919
5189277,-9224.12373698314,5113021.88160018,85479.2421368081
9885963,224036.327601346,5050911.75591357,4611014.91648509
3703187,224036.327601346,4988801.63022696,-1509650.9578283
3049779,224036.327601346,4819247.7897874,-1993505.11738875
3616094,224036.327601346,4649693.94934784,-1257636.27694919
4186749,364582.175320994,4484378.03489795,-662211.210218943
8148349,364582.175320994,4319062.12044806,3464704.70423095
3022172,364582.175320994,4168476.00984976,-1510886.18517075
1592948,364582.175320994,4017889.89925146,-2789524.07457245
2939104,152721.630866358,3954644.11885579,-1168261.74972214
8168341,152721.630866358,3891398.33846012,4124221.03067352
2235904,152721.630866358,4025415.4842435,-1942233.11510986
2826418,152721.630866358,4159432.63002688,-1485736.26089324
2319273,-154321.930574476,4262948.6970626,-1789353.76648813
4212933,-154321.930574476,4366464.76409833,790.166476144455
3942039,-154321.930574476,4389018.12542806,-292657.194853584
3646875,-154321.930574476,4411571.48675779,-610374.556183313
3180408,261368.688377427,4362504.89317541,-1443465.58155283
4459915,261368.688377427,4313438.29959303,-114891.987970455
2527083,261368.688377427,4154686.44270336,-1888972.13108079
3332717,261368.688377427,3995934.5858137,-924586.274191123
4100425,421328.09118695,3826639.81529454,-147542.906481494
2227637,421328.09118695,3657345.04477539,-1851036.13596234
2606815,421328.09118695,3545814.84266404,-1360327.93385099
2682764,421328.09118695,3434284.6405527,-1172848.73173964
5552656,243289.020365156,3407649.54483908,1901717.43479576
1877936,243289.020365156,3381014.44912547,-1746367.46949062
3144410,243289.020365156,3587545.87080921,-686424.89117437
7690993,243289.020365156,3794077.29249296,3653626.68714188
40746164,305247.786960029,3984891.70403647,36456024.5090035
8034558,305247.786960029,4175706.11557999,3553604.09745999
4038934,305247.786960029,4495330.33424616,-761644.121206192
3173876,305247.786960029,4814954.55291234,-1946326.33987237
3627874,875019.070885302,4906623.00815353,-2153768.07903883
6544553,875019.070885302,4998291.46339472,671242.465719979
2945460,875019.070885302,5008714.23611069,-2938273.30699599
5647310,875019.070885302,5019137.00882666,-246846.079711962
5437215,1201559.37736303,4966372.65564081,-730717.033003837
3745384,1201559.37736303,4913608.30245495,-2369783.67981798
8515347,1201559.37736303,4810861.56840277,2502926.0542342
6782670,1201559.37736303,4708114.83435059,872995.788286376
4180310,1062439.67194158,4574152.88862203,-1456282.56056361
4191219,1062439.67194158,4440190.94289347,-1311411.61483505
2910619,1062439.67194158,4458227.16962661,-2610047.84156819
28078520,1062439.67194158,4476263.39635974,22539816.9316987
7718331,1630753.30806577,4537407.72893964,1550169.96299458
39189034,1630753.30806577,4598552.06151954,32959728.6304147
7006227,1630753.30806577,4766934.09347773,608539.598456495
4383864,1630753.30806577,4935316.12543592,-2182205.4335017
3402426,2045679.29695369,5005195.01934708,-3648448.31630077
4504434,2045679.29695369,5075073.91325824,-2616319.21021193
3019431,2045679.29695369,4983473.61145827,-4009721.90841195
5549818,2045679.29695369,4891873.30965829,-1387734.60661198
5052749,1732556.86719219,4768780.99969795,-1448588.86689014
6477807,1732556.86719219,4645688.68973761,99561.4430702012
4435944,1732556.86719219,4526689.88145874,-1823302.74865093
2406262,1732556.86719219,4407691.07317988,-3733985.94037207
2613743,1254172.22026933,4245569.94403703,-2885999.16430636
3489547,1254172.22026933,4083448.81489418,-1848074.03516351
2898789,1254172.22026933,3934098.55169253,-2289481.77196186
4068814,1254172.22026933,3784748.28849088,-970106.508760218
18401319,7401735.93903168,3747260.4714891,7252322.58947922
2183400,7401735.93903168,3709772.65448732,-8928108.59351899
1590446,7401735.93903168,3671462.13093293,-9482752.06996461
1611945,7401735.93903168,3633151.60737854,-9422942.54641022
1734158,7426080.75377073,3590439.28635559,-9282362.04012633
4330831,7426080.75377073,3547726.96533264,-6642976.71910337
3109638,7426080.75377073,3586022.0916889,-7902464.84545963
2865606,7426080.75377073,3624317.21804516,-8184791.97181589
2354306,1040068.46627444,3652565.53572908,-2338328.00200352
2820318,1040068.46627444,3680813.85341299,-1900564.31968744
1961529,1040068.46627444,3632721.77281635,-2711261.2390908
4371241,1040068.46627444,3584629.69221971,-253457.158494155
11204308,1159929.3768421,3567919.94484315,6476458.67831475
8766719,1159929.3768421,3551210.19746659,4055579.42569131
2123435,1159929.3768421,3589994.39759582,-2626488.77443792
3364706,1159929.3768421,3628778.59772505,-1424001.97456716
1805978,1325791.96518504,3719499.78334144,-3239313.74852648
2109848,1325791.96518504,3810220.96895782,-3026164.93414286
5308320,1325791.96518504,3881280.06743743,101247.967377529
2546750,1325791.96518504,3952339.16591704,-2731381.13110208
4356216,1253335.9244974,4048172.8155743,-945292.740071694
4154593,1253335.9244974,4144006.46523155,-1242749.38972895
3316045,1253335.9244974,4216335.10965182,-2153626.03414921
3746627,1253335.9244974,4288663.75407208,-1795372.67856947
1773092,1724749.97699748,4232676.47234454,-4184334.44934202
3981539,1724749.97699748,4176689.19061701,-1919900.16761449
3895081,1724749.97699748,4045427.20348669,-1875096.18048417
13892084,1724749.97699748,3914165.21635638,8253168.80664615
4892644,1778177.036264,3887987.39399777,-773520.430261767
2700805,1778177.036264,3861809.57163915,-2939181.60790315
2949225,1778177.036264,3836744.94320196,-2665696.97946596
2564806,1778177.036264,3811680.31476476,-3025051.35102876
9050528,728899.384395457,3842352.90686774,4479275.7087368
5332716,728899.384395457,3873025.49897073,730791.116633817
4639614,728899.384395457,3974894.2034224,-64179.587817857
11641425,728899.384395457,4076762.90787407,6835762.70773047
3335756,625686.482996305,4150554.39308854,-1440484.87608485
4500652,625686.482996305,4224345.87830301,-349380.361299312
2882514,625686.482996305,4161063.56169516,-1904236.04469147
4415616,625686.482996305,4097781.24508732,-307851.728083628
6335003,873559.681656598,4037425.2247332,1424018.0936102
3125674,873559.681656598,3977069.20437907,-1724954.88603567
7772552,873559.681656598,3996074.84916894,2902917.46917446
4002726,873559.681656598,4015080.49395881,-885914.17561541
2368270,1153786.62414697,4105095.01882819,-2890611.64297515
4012513,1153786.62414697,4195109.54369756,-1336383.16784453
4265343,1153786.62414697,4306485.91345856,-1194929.53760552
5779483,1153786.62414697,4417862.28321955,207834.092633481
40009510,1455983.45338122,4617055.16630033,33936471.3803184
7678617,1455983.45338122,4816248.04938111,1406385.49723767
10927791,1455983.45338122,6598758.65534904,2873048.89126974
12836879,1455983.45338122,8381269.26131697,2999626.28530181
22423852,877785.952364075,9189867.6214457,12356198.4261902
4604004,877785.952364075,9998465.98157443,-6272247.9339385
15914393,877785.952364075,11220042.4269438,3816564.62069212
32293624,877785.952364075,12441618.8723132,18974219.1753227
14207915,883986.65198141,11901843.1982692,1422085.14974941
9182579,883986.65198141,11362067.5242252,-3063475.17620658
24944432,883986.65198141,10367820.8198703,13692624.5281483
7400982,883986.65198141,9373574.11551547,-2856578.76749688
19844259,948957.110393779,7475723.36616003,11419578.5234462
12142160,948957.110393779,5577872.61680458,5615330.27280164
8323649,948957.110393779,5055413.57177845,2319278.31782777
6804695,948957.110393779,4532954.52675232,1322783.3628539
5967078,888048.791565499,4373152.03142511,705877.177009393
15379184,888048.791565499,4213349.5360979,10277785.6723366
3427810,888048.791565499,3991828.73185666,-1452067.52342216
3922868,888048.791565499,3770307.92761543,-735488.719180928
6104966,730991.509338448,3468408.51385061,1905565.97681094
6911263,730991.509338448,3166509.10008579,3013762.39057576
5423023,730991.509338448,3060894.51725081,1631136.97341074
3863000,730991.509338448,2955279.93441584,176728.556245714
3189573,678296.948666868,2854580.21874057,-343304.16740744
3518916,678296.948666868,2753880.50306531,86738.5482678264
5232926,678296.948666868,2679973.74277273,1874655.3085604
3066865,678296.948666868,2606066.98248015,-217498.931147023
4100990,1039628.91703561,2625462.72017601,435898.362788385
4063527,1039628.91703561,2644858.45787186,379039.625092532
8641842,1039628.91703561,2712948.7742268,4889264.30873759
3939474,1039628.91703561,2781039.09058174,118805.992382653
1816284,1095679.47752024,2990289.44279446,-2269684.9203147
5409812,1095679.47752024,3199539.79500718,1114592.72747257
4504425,1095679.47752024,3422157.66690195,-13412.1444221935
7277255,1095679.47752024,3644775.53879672,2536799.98368304
5818196,817908.300741003,3880328.31354222,1119959.38571677
7024395,817908.300741003,4115881.08828773,2090605.61097127
6961589,817908.300741003,4443922.44424459,1699758.25501441
10420119,817908.300741003,4771963.80020145,4830246.89905754
5121674,216714.130742238,4992214.99355848,-87255.1243007155
4121714,216714.130742238,5212466.1869155,-1307466.31765774
10824077,216714.130742238,5390762.84452898,5216600.02472878
13996040,216714.130742238,5569059.50214245,8210266.36711531
7263536,325196.325446035,5605335.40498813,1333004.26956584
7200093,325196.325446035,5641611.3078338,1233285.36672016
6097032,325196.325446035,5595577.4856325,176258.188921465
20769581,325196.325446035,5549543.6634312,14894841.0111228
8597706,454699.843242314,5417584.66307792,2725421.49367977
5350755,454699.843242314,5285625.66272464,-389570.505966952
4320683,454699.843242314,5177557.04124571,-1311573.88448803
2830975,454699.843242314,5069488.41976679,-2693213.2630091
15685342,166536.433440194,5088886.47589245,10429919.0906674
2063484,166536.433440194,5108284.53201812,-3211336.96545831
5158731,166536.433440194,5056657.71763674,-64463.1510769315
6269346,166536.433440194,5005030.90325536,1097778.66330445
5700353,115190.349075158,4922397.97322935,662764.677695493
8330356,115190.349075158,4839765.04320334,3375400.6077215
13130075,115190.349075158,4678550.51165514,8336334.13926971
3055678,115190.349075158,4517335.98010693,-1576848.32918209
3365744,489944.371876711,4268339.2551851,-1392539.62706182
3323197,489944.371876711,4019342.53026328,-1186089.90213999
3342814,489944.371876711,3916782.96188872,-1063913.33376543
2492947,489944.371876711,3814223.39351416,-1811220.76539087
4192994,647304.302941923,3804389.14317046,-258699.446112381
1909312,647304.302941923,3794554.89282675,-2532547.19576867
1862300,647304.302941923,3855981.0170212,-2640985.31996312
2499777,647304.302941923,3917407.14121564,-2064934.44415757
4325220,-748457.488507708,3979622.86234585,1094054.62616186
3809268,-327306.157993221,4041838.58347606,94735.5745171616
4772141,-327306.157993221,4234489.4492432,864957.708750016
5755046,-327306.157993221,4427140.31501035,1655211.84298287
50743214,-327306.157993221,4543636.63328189,46526883.5247113
2864812,-58296.6598578463,4660132.95155342,-1737024.29169558
11742078,-58296.6598578463,4652562.34150012,7147812.31835772
4517709,-58296.6598578463,4644991.73144682,-68986.0715889782
5187745,-58296.6598578463,4601620.72158744,644420.93827041
