Date,BitcoinDaysDestroyedMinMonth
06/03/2011 18:15:05,1013669.0
07/03/2011 18:15:05,48100.0
08/03/2011 18:15:05,738045.0
09/03/2011 18:15:05,135132.0
10/03/2011 18:15:05,144234.0
11/03/2011 18:15:05,171632.0
12/03/2011 18:15:05,1785060.0
13/03/2011 18:15:05,549624.0
14/03/2011 18:15:05,2369890.0
15/03/2011 18:15:05,990184.0
16/03/2011 18:15:05,5408733.0
17/03/2011 18:15:05,1972030.0
18/03/2011 18:15:05,37002.0
19/03/2011 18:15:05,545220.0
20/03/2011 18:15:05,11501.0
21/03/2011 18:15:05,357486.0
22/03/2011 18:15:05,1094430.0
23/03/2011 18:15:05,1283852.0
24/03/2011 18:15:05,3305234.0
25/03/2011 18:15:05,504554.0
26/03/2011 18:15:05,2812989.0
27/03/2011 18:15:05,627745.0
28/03/2011 18:15:05,1344362.0
29/03/2011 18:15:05,285448.0
30/03/2011 18:15:05,88168.0
31/03/2011 18:15:05,323265.0
01/04/2011 18:15:05,372545.0
02/04/2011 18:15:05,187689.0
03/04/2011 18:15:05,191149.0
04/04/2011 18:15:05,2268948.0
05/04/2011 18:15:05,2187185.0
06/04/2011 18:15:05,1284513.0
07/04/2011 18:15:05,557873.0
08/04/2011 18:15:05,667694.0
09/04/2011 18:15:05,269354.0
10/04/2011 18:15:05,93870.0
11/04/2011 18:15:05,324533.0
12/04/2011 18:15:05,1305985.0
13/04/2011 18:15:05,836610.0
14/04/2011 18:15:05,928072.0
15/04/2011 18:15:05,2569439.0
16/04/2011 18:15:05,2163039.0
17/04/2011 18:15:05,938339.0
18/04/2011 18:15:05,2452911.0
19/04/2011 18:15:05,1162504.0
20/04/2011 18:15:05,1250864.0
21/04/2011 18:15:05,244561.0
22/04/2011 18:15:05,2822968.0
23/04/2011 18:15:05,1751550.0
24/04/2011 18:15:05,4111406.0
25/04/2011 18:15:05,1868139.0
26/04/2011 18:15:05,1108012.0
27/04/2011 18:15:05,2027052.0
28/04/2011 18:15:05,2826873.0
29/04/2011 18:15:05,26972653
30/04/2011 18:15:05,2191762.0
01/05/2011 18:15:05,2262831.0
02/05/2011 18:15:05,3249526.0
03/05/2011 18:15:05,3520520.0
04/05/2011 18:15:05,8979317.0
05/05/2011 18:15:05,1005144.0
06/05/2011 18:15:05,2351468.0
07/05/2011 18:15:05,3305219.0
08/05/2011 18:15:05,894726.0
09/05/2011 18:15:05,1844171.0
10/05/2011 18:15:05,2260151.0
11/05/2011 18:15:05,5557462.0
12/05/2011 18:15:05,11420378
13/05/2011 18:15:05,6089944.0
14/05/2011 18:15:05,2417619.0
15/05/2011 18:15:05,2896325.0
16/05/2011 18:15:05,1960132.0
17/05/2011 18:15:05,13608616
18/05/2011 18:15:05,2109020.0
19/05/2011 18:15:05,4577707.0
20/05/2011 18:15:05,2480312.0
21/05/2011 18:15:05,2126424.0
22/05/2011 18:15:05,837826.0
23/05/2011 18:15:05,1075631.0
24/05/2011 18:15:05,1031584.0
25/05/2011 18:15:05,4008110.0
26/05/2011 18:15:05,2830113.0
27/05/2011 18:15:05,1544496.0
28/05/2011 18:15:05,1489239.0
29/05/2011 18:15:05,458766.0
30/05/2011 18:15:05,2398340.0
31/05/2011 18:15:05,2166966.0
01/06/2011 18:15:05,1021578.0
02/06/2011 18:15:05,3727391.0
03/06/2011 18:15:05,24143273
04/06/2011 18:15:05,2633341.0
05/06/2011 18:15:05,8602126.0
06/06/2011 18:15:05,10385861
07/06/2011 18:15:05,1463228.0
08/06/2011 18:15:05,15837884
09/06/2011 18:15:05,15383963
10/06/2011 18:15:05,8119296.0
11/06/2011 18:15:05,20966704
12/06/2011 18:15:05,10237360
13/06/2011 18:15:05,15260602
14/06/2011 18:15:05,53013542
15/06/2011 18:15:05,19282267
16/06/2011 18:15:05,4861570.0
17/06/2011 18:15:05,21240891
18/06/2011 18:15:05,2989452.0
19/06/2011 18:15:05,6594062.0
20/06/2011 18:15:05,8469109.0
21/06/2011 18:15:05,1823629.0
22/06/2011 18:15:05,1371477.0
23/06/2011 18:15:05,533997.0
24/06/2011 18:15:05,2146118.0
25/06/2011 18:15:05,1096805.0
26/06/2011 18:15:05,1097802.0
27/06/2011 18:15:05,7785100.0
28/06/2011 18:15:05,17587040
29/06/2011 18:15:05,1950561.0
30/06/2011 18:15:05,2905010.0
01/07/2011 18:15:05,1012392.0
02/07/2011 18:15:05,238980.0
03/07/2011 18:15:05,930065.0
04/07/2011 18:15:05,593284.0
05/07/2011 18:15:05,4139994.0
06/07/2011 18:15:05,2228842.0
07/07/2011 18:15:05,1012408.0
08/07/2011 18:15:05,899185.0
09/07/2011 18:15:05,265024.0
10/07/2011 18:15:05,1074080.0
11/07/2011 18:15:05,5775920.0
12/07/2011 18:15:05,510223.0
13/07/2011 18:15:05,757527.0
14/07/2011 18:15:05,760966.0
15/07/2011 18:15:05,490127.0
16/07/2011 18:15:05,300037.0
17/07/2011 18:15:05,732289.0
18/07/2011 18:15:05,1600767.0
19/07/2011 18:15:05,1980408.0
20/07/2011 18:15:05,4526075.0
21/07/2011 18:15:05,191404.0
22/07/2011 18:15:05,302351.0
23/07/2011 18:15:05,423493.0
24/07/2011 18:15:05,570072.0
25/07/2011 18:15:05,571422.0
26/07/2011 18:15:05,607386.0
27/07/2011 18:15:05,397910.0
28/07/2011 18:15:05,1454256.0
29/07/2011 18:15:05,594476.0
30/07/2011 18:15:05,1660402.0
31/07/2011 18:15:05,112263.0
01/08/2011 18:15:05,655900.0
02/08/2011 18:15:05,1032666.0
03/08/2011 18:15:05,1685933.0
04/08/2011 18:15:05,869021.0
05/08/2011 18:15:05,3018704.0
06/08/2011 18:15:05,1605315.0
07/08/2011 18:15:05,3079563.0
08/08/2011 18:15:05,2082125.0
09/08/2011 18:15:05,424238.0
10/08/2011 18:15:05,599837.0
11/08/2011 18:15:05,629535.0
12/08/2011 18:15:05,507585.0
13/08/2011 18:15:05,830902.0
14/08/2011 18:15:05,307646.0
15/08/2011 18:15:05,1143882.0
16/08/2011 18:15:05,182654.0
17/08/2011 18:15:05,859633.0
18/08/2011 18:15:05,975053.0
19/08/2011 18:15:05,701160.0
20/08/2011 18:15:05,754789.0
21/08/2011 18:15:05,217250.0
22/08/2011 18:15:05,869238.0
23/08/2011 18:15:05,326189.0
24/08/2011 18:15:05,557303.0
25/08/2011 18:15:05,13280011
26/08/2011 18:15:05,6063354.0
27/08/2011 18:15:05,20372520
28/08/2011 18:15:05,572222.0
29/08/2011 18:15:05,3280459.0
30/08/2011 18:15:05,534417.0
31/08/2011 18:15:05,332574.0
01/09/2011 18:15:05,406799.0
02/09/2011 18:15:05,2073697.0
03/09/2011 18:15:05,255882.0
04/09/2011 18:15:05,230649.0
05/09/2011 18:15:05,1959034.0
06/09/2011 18:15:05,3207300.0
07/09/2011 18:15:05,2566498.0
08/09/2011 18:15:05,1281495.0
09/09/2011 18:15:05,6451974.0
10/09/2011 18:15:05,1618703.0
11/09/2011 18:15:05,287839.0
12/09/2011 18:15:05,1837504.0
13/09/2011 18:15:05,6215306.0
14/09/2011 18:15:05,2312906.0
15/09/2011 18:15:05,1083776.0
16/09/2011 18:15:05,1310378.0
17/09/2011 18:15:05,1265838.0
18/09/2011 18:15:05,175511.0
19/09/2011 18:15:05,532444.0
20/09/2011 18:15:05,1724703.0
21/09/2011 18:15:05,278599.0
22/09/2011 18:15:05,620992.0
23/09/2011 18:15:05,1088153.0
24/09/2011 18:15:05,240450.0
25/09/2011 18:15:05,125590.0
26/09/2011 18:15:05,2849798.0
27/09/2011 18:15:05,1366153.0
28/09/2011 18:15:05,431473.0
29/09/2011 18:15:05,220252.0
30/09/2011 18:15:05,1209660.0
01/10/2011 18:15:05,1093581.0
02/10/2011 18:15:05,856934.0
03/10/2011 18:15:05,331085.0
04/10/2011 18:15:05,568797.0
05/10/2011 18:15:05,484094.0
06/10/2011 18:15:05,7410956.0
07/10/2011 18:15:05,430078.0
08/10/2011 18:15:05,998083.0
09/10/2011 18:15:05,1981292.0
10/10/2011 18:15:05,967985.0
11/10/2011 18:15:05,1077415.0
12/10/2011 18:15:05,1054376.0
13/10/2011 18:15:05,621152.0
14/10/2011 18:15:05,1055406.0
15/10/2011 18:15:05,577874.0
16/10/2011 18:15:05,276688.0
17/10/2011 18:15:05,4396751.0
18/10/2011 18:15:05,4541221.0
19/10/2011 18:15:05,3505443.0
20/10/2011 18:15:05,1392038.0
21/10/2011 18:15:05,509686.0
22/10/2011 18:15:05,2722841.0
23/10/2011 18:15:05,364909.0
24/10/2011 18:15:05,315559.0
25/10/2011 18:15:05,162759.0
26/10/2011 18:15:05,1406415.0
27/10/2011 18:15:05,1884250.0
28/10/2011 18:15:05,317112.0
29/10/2011 18:15:05,463974.0
30/10/2011 18:15:05,2112171.0
31/10/2011 18:15:05,197853.0
01/11/2011 18:15:05,1997541.0
02/11/2011 18:15:05,218484.0
03/11/2011 18:15:05,3366223.0
04/11/2011 18:15:05,2324314.0
05/11/2011 18:15:05,357770.0
06/11/2011 18:15:05,158421.0
07/11/2011 18:15:05,127975.0
08/11/2011 18:15:05,1071555.0
09/11/2011 18:15:05,14644934
10/11/2011 18:15:05,6103910.0
11/11/2011 18:15:05,513704.0
12/11/2011 18:15:05,4080482.0
13/11/2011 18:15:05,199199.0
14/11/2011 18:15:05,4059949.0
15/11/2011 18:15:05,3908027.0
16/11/2011 18:15:05,51758745
17/11/2011 18:15:05,2322043.0
18/11/2011 18:15:05,4287804.0
19/11/2011 18:15:05,2650212.0
20/11/2011 18:15:05,2715250.0
21/11/2011 18:15:05,2368873.0
22/11/2011 18:15:05,4902743.0
23/11/2011 18:15:05,604673.0
24/11/2011 18:15:05,2364408.0
25/11/2011 18:15:05,3702836.0
26/11/2011 18:15:05,2339064.0
27/11/2011 18:15:05,1839732.0
28/11/2011 18:15:05,7737102.0
29/11/2011 18:15:05,4507902.0
30/11/2011 18:15:05,451734.0
01/12/2011 18:15:05,5972635.0
02/12/2011 18:15:05,535297.0
03/12/2011 18:15:05,471607.0
04/12/2011 18:15:05,3870358.0
05/12/2011 18:15:05,2300891.0
06/12/2011 18:15:05,465973.0
07/12/2011 18:15:05,1697395.0
08/12/2011 18:15:05,5772223.0
09/12/2011 18:15:05,280163.0
10/12/2011 18:15:05,246841.0
11/12/2011 18:15:05,2008909.0
12/12/2011 18:15:05,4031156.0
13/12/2011 18:15:05,339544.0
14/12/2011 18:15:05,699004.0
15/12/2011 18:15:05,821729.0
16/12/2011 18:15:05,2168375.0
17/12/2011 18:15:05,244866.0
18/12/2011 18:15:05,272517.0
19/12/2011 18:15:05,5948699.0
20/12/2011 18:15:05,5031473.0
21/12/2011 18:15:05,706566.0
22/12/2011 18:15:05,693522.0
23/12/2011 18:15:05,391418.0
24/12/2011 18:15:05,952870.0
25/12/2011 18:15:05,282363.0
26/12/2011 18:15:05,2445920.0
27/12/2011 18:15:05,257330.0
28/12/2011 18:15:05,1971318.0
29/12/2011 18:15:05,986043.0
30/12/2011 18:15:05,886721.0
31/12/2011 18:15:05,565552.0
01/01/2012 18:15:05,6181300.0
02/01/2012 18:15:05,3064908.0
03/01/2012 18:15:05,1105104.0
04/01/2012 18:15:05,1525633.0
05/01/2012 18:15:05,2290993.0
06/01/2012 18:15:05,2411348.0
07/01/2012 18:15:05,1758042.0
08/01/2012 18:15:05,1426029.0
09/01/2012 18:15:05,2403391.0
10/01/2012 18:15:05,1570379.0
11/01/2012 18:15:05,2826442.0
12/01/2012 18:15:05,1979054.0
13/01/2012 18:15:05,8491044.0
14/01/2012 18:15:05,1575263.0
15/01/2012 18:15:05,2229903.0
16/01/2012 18:15:05,1376063.0
17/01/2012 18:15:05,2087204.0
18/01/2012 18:15:05,1684319.0
19/01/2012 18:15:05,674668.0
20/01/2012 18:15:05,2138946.0
21/01/2012 18:15:05,484653.0
22/01/2012 18:15:05,437422.0
23/01/2012 18:15:05,661356.0
24/01/2012 18:15:05,351737.0
25/01/2012 18:15:05,1393226.0
26/01/2012 18:15:05,2644893.0
27/01/2012 18:15:05,934219.0
28/01/2012 18:15:05,1405184.0
29/01/2012 18:15:05,734200.0
30/01/2012 18:15:05,1185238.0
31/01/2012 18:15:05,791593.0
01/02/2012 18:15:05,412621.0
02/02/2012 18:15:05,1695501.0
03/02/2012 18:15:05,510609.0
04/02/2012 18:15:05,1031942.0
05/02/2012 18:15:05,588123.0
06/02/2012 18:15:05,1503660.0
07/02/2012 18:15:05,930141.0
08/02/2012 18:15:05,539161.0
09/02/2012 18:15:05,291728.0
10/02/2012 18:15:05,1491666.0
11/02/2012 18:15:05,742531.0
12/02/2012 18:15:05,12474935
13/02/2012 18:15:05,966593.0
14/02/2012 18:15:05,28525868
15/02/2012 18:15:05,850803.0
16/02/2012 18:15:05,774570.0
17/02/2012 18:15:05,1398040.0
18/02/2012 18:15:05,1999547.0
19/02/2012 18:15:05,487078.0
20/02/2012 18:15:05,571641.0
21/02/2012 18:15:05,540743.0
22/02/2012 18:15:05,638777.0
23/02/2012 18:15:05,1016807.0
24/02/2012 18:15:05,1097754.0
25/02/2012 18:15:05,2006376.0
26/02/2012 18:15:05,319225.0
27/02/2012 18:15:05,783082.0
28/02/2012 18:15:05,915896.0
29/02/2012 18:15:05,429166.0
01/03/2012 18:15:05,6054450.0
02/03/2012 18:15:05,915700.0
03/03/2012 18:15:05,2675227.0
04/03/2012 18:15:05,1567746.0
05/03/2012 18:15:05,637936.0
06/03/2012 18:15:05,678469.0
07/03/2012 18:15:05,638550.0
08/03/2012 18:15:05,1057313.0
09/03/2012 18:15:05,653384.0
10/03/2012 18:15:05,1561568.0
11/03/2012 18:15:05,1808245.0
12/03/2012 18:15:05,583284.0
13/03/2012 18:15:05,1142966.0
14/03/2012 18:15:05,1242959.0
15/03/2012 18:15:05,910261.0
16/03/2012 18:15:05,3067624.0
17/03/2012 18:15:05,866674.0
18/03/2012 18:15:05,3432077.0
19/03/2012 18:15:05,1232930.0
20/03/2012 18:15:05,1540507.0
21/03/2012 18:15:05,2361604.0
22/03/2012 18:15:05,566567.0
23/03/2012 18:15:05,3213713.0
24/03/2012 18:15:05,1560823.0
25/03/2012 18:15:05,719335.0
26/03/2012 18:15:05,789852.0
27/03/2012 18:15:05,837906.0
28/03/2012 18:15:05,711639.0
29/03/2012 18:15:05,1052143.0
30/03/2012 18:15:05,14845807
31/03/2012 18:15:05,664006.0
01/04/2012 18:15:05,540132.0
02/04/2012 18:15:05,679585.0
03/04/2012 18:15:05,4048910.0
04/04/2012 18:15:05,2211196.0
05/04/2012 18:15:05,616944.0
06/04/2012 18:15:05,3140388.0
07/04/2012 18:15:05,1076928.0
08/04/2012 18:15:05,562123.0
09/04/2012 18:15:05,3580265.0
10/04/2012 18:15:05,1716821.0
11/04/2012 18:15:05,3015148.0
12/04/2012 18:15:05,6028030.0
13/04/2012 18:15:05,1788862.0
14/04/2012 18:15:05,958630.0
15/04/2012 18:15:05,1946858.0
16/04/2012 18:15:05,2437403.0
17/04/2012 18:15:05,1116329.0
18/04/2012 18:15:05,1261212.0
19/04/2012 18:15:05,1241732.0
20/04/2012 18:15:05,1522021.0
21/04/2012 18:15:05,1446963.0
22/04/2012 18:15:05,2078744.0
23/04/2012 18:15:05,1727481.0
24/04/2012 18:15:05,1382541.0
25/04/2012 18:15:05,1922394.0
26/04/2012 18:15:05,18709981
27/04/2012 18:15:05,1798487.0
28/04/2012 18:15:05,746914.0
29/04/2012 18:15:05,426641.0
30/04/2012 18:15:05,3681550.0
01/05/2012 18:15:05,1512872.0
02/05/2012 18:15:05,1118310.0
03/05/2012 18:15:05,1247728.0
04/05/2012 18:15:05,897977.0
05/05/2012 18:15:05,721293.0
06/05/2012 18:15:05,1362677.0
07/05/2012 18:15:05,5400040.0
08/05/2012 18:15:05,727980.0
09/05/2012 18:15:05,2069052.0
10/05/2012 18:15:05,2044997.0
11/05/2012 18:15:05,1346471.0
12/05/2012 18:15:05,755355.0
13/05/2012 18:15:05,17174322
14/05/2012 18:15:05,5029306.0
15/05/2012 18:15:05,3442499.0
16/05/2012 18:15:05,1273959.0
17/05/2012 18:15:05,3963758.0
18/05/2012 18:15:05,1889291.0
19/05/2012 18:15:05,3105044.0
20/05/2012 18:15:05,2595281.0
21/05/2012 18:15:05,2387834.0
22/05/2012 18:15:05,4640335.0
23/05/2012 18:15:05,3080889.0
24/05/2012 18:15:05,711576.0
25/05/2012 18:15:05,2670547.0
26/05/2012 18:15:05,2577622.0
27/05/2012 18:15:05,1845031.0
28/05/2012 18:15:05,1360098.0
29/05/2012 18:15:05,1003221.0
30/05/2012 18:15:05,1032855.0
31/05/2012 18:15:05,603052.0
01/06/2012 18:15:05,14345117
02/06/2012 18:15:05,1077982.0
03/06/2012 18:15:05,1705143.0
04/06/2012 18:15:05,2677755.0
05/06/2012 18:15:05,1713921.0
06/06/2012 18:15:05,2328881.0
07/06/2012 18:15:05,893981.0
08/06/2012 18:15:05,1327560.0
09/06/2012 18:15:05,724712.0
10/06/2012 18:15:05,372649.0
11/06/2012 18:15:05,1072747.0
12/06/2012 18:15:05,1214436.0
13/06/2012 18:15:05,1943132.0
14/06/2012 18:15:05,1803797.0
15/06/2012 18:15:05,883490.0
16/06/2012 18:15:05,1305432.0
17/06/2012 18:15:05,760454.0
18/06/2012 18:15:05,2326498.0
19/06/2012 18:15:05,2089286.0
20/06/2012 18:15:05,2895604.0
21/06/2012 18:15:05,3912489.0
22/06/2012 18:15:05,2059905.0
23/06/2012 18:15:05,956896.0
24/06/2012 18:15:05,5717779.0
25/06/2012 18:15:05,1919637.0
26/06/2012 18:15:05,2186869.0
27/06/2012 18:15:05,721826.0
28/06/2012 18:15:05,1616802.0
29/06/2012 18:15:05,629043.0
30/06/2012 18:15:05,1322308.0
01/07/2012 18:15:05,1019873.0
02/07/2012 18:15:05,861434.0
03/07/2012 18:15:05,1138816.0
04/07/2012 18:15:05,1659700.0
05/07/2012 18:15:05,2058297.0
06/07/2012 18:15:05,1696013.0
07/07/2012 18:15:05,1555468.0
08/07/2012 18:15:05,5794146.0
09/07/2012 18:15:05,2122051.0
10/07/2012 18:15:05,2275432.0
11/07/2012 18:15:05,21662645
12/07/2012 18:15:05,988433.0
13/07/2012 18:15:05,3127841.0
14/07/2012 18:15:05,15151377
15/07/2012 18:15:05,1467807.0
16/07/2012 18:15:05,2840636.0
17/07/2012 18:15:05,14187568
18/07/2012 18:15:05,4011742.0
19/07/2012 18:15:05,4120435.0
20/07/2012 18:15:05,1787558.0
21/07/2012 18:15:05,2975261.0
22/07/2012 18:15:05,1758738.0
23/07/2012 18:15:05,1853491.0
24/07/2012 18:15:05,1898913.0
25/07/2012 18:15:05,1635469.0
26/07/2012 18:15:05,2849348.0
27/07/2012 18:15:05,1289424.0
28/07/2012 18:15:05,1949679.0
29/07/2012 18:15:05,1388398.0
30/07/2012 18:15:05,2533651.0
31/07/2012 18:15:05,2542601.0
01/08/2012 18:15:05,1704561.0
02/08/2012 18:15:05,2855338.0
03/08/2012 18:15:05,3375765.0
04/08/2012 18:15:05,3606781.0
05/08/2012 18:15:05,1490091.0
06/08/2012 18:15:05,1993559.0
07/08/2012 18:15:05,2769082.0
08/08/2012 18:15:05,6580162.0
09/08/2012 18:15:05,1712978.0
10/08/2012 18:15:05,1555778.0
11/08/2012 18:15:05,1275360.0
12/08/2012 18:15:05,1135626.0
13/08/2012 18:15:05,1382732.0
14/08/2012 18:15:05,2430636.0
15/08/2012 18:15:05,3013210.0
16/08/2012 18:15:05,3599548.0
17/08/2012 18:15:05,10900471
18/08/2012 18:15:05,12741995
19/08/2012 18:15:05,13285705
20/08/2012 18:15:05,9914315.0
21/08/2012 18:15:05,2283107.0
22/08/2012 18:15:05,4109952.0
23/08/2012 18:15:05,1868379.0
24/08/2012 18:15:05,2405762.0
25/08/2012 18:15:05,840577.0
26/08/2012 18:15:05,860888.0
27/08/2012 18:15:05,13579111
28/08/2012 18:15:05,5140612.0
29/08/2012 18:15:05,1733088.0
30/08/2012 18:15:05,535650.0
31/08/2012 18:15:05,19842238
01/09/2012 18:15:05,946702.0
02/09/2012 18:15:05,565235.0
03/09/2012 18:15:05,1744546.0
04/09/2012 18:15:05,1467613.0
05/09/2012 18:15:05,1004698.0
06/09/2012 18:15:05,2250934.0
07/09/2012 18:15:05,1636683.0
08/09/2012 18:15:05,515307.0
09/09/2012 18:15:05,736048.0
10/09/2012 18:15:05,20549121
11/09/2012 18:15:05,647659.0
12/09/2012 18:15:05,933236.0
13/09/2012 18:15:05,1773369.0
14/09/2012 18:15:05,825392.0
15/09/2012 18:15:05,2985365.0
16/09/2012 18:15:05,854096.0
17/09/2012 18:15:05,8083857.0
18/09/2012 18:15:05,6012577.0
19/09/2012 18:15:05,5325314.0
20/09/2012 18:15:05,3230758.0
21/09/2012 18:15:05,4345318.0
22/09/2012 18:15:05,3707898.0
23/09/2012 18:15:05,2082732.0
24/09/2012 18:15:05,5174257.0
25/09/2012 18:15:05,1689144.0
26/09/2012 18:15:05,2639637.0
27/09/2012 18:15:05,1844885.0
28/09/2012 18:15:05,1281680.0
29/09/2012 18:15:05,9543335.0
30/09/2012 18:15:05,887377.0
01/10/2012 18:15:05,1549580.0
02/10/2012 18:15:05,1492736.0
03/10/2012 18:15:05,2678241.0
04/10/2012 18:15:05,6283986.0
05/10/2012 18:15:05,1616971.0
06/10/2012 18:15:05,919614.0
07/10/2012 18:15:05,935826.0
08/10/2012 18:15:05,10280354
09/10/2012 18:15:05,545178.0
10/10/2012 18:15:05,3468490.0
11/10/2012 18:15:05,1479573.0
12/10/2012 18:15:05,2499584.0
13/10/2012 18:15:05,577929.0
14/10/2012 18:15:05,5716464.0
15/10/2012 18:15:05,3426118.0
16/10/2012 18:15:05,1133755.0
17/10/2012 18:15:05,10325840
18/10/2012 18:15:05,3916253.0
19/10/2012 18:15:05,2520390.0
20/10/2012 18:15:05,981001.0
21/10/2012 18:15:05,5457150.0
22/10/2012 18:15:05,1089633.0
23/10/2012 18:15:05,1703060.0
24/10/2012 18:15:05,1236721.0
25/10/2012 18:15:05,6496373.0
26/10/2012 18:15:05,4152465.0
27/10/2012 18:15:05,4781494.0
28/10/2012 18:15:05,764046.0
29/10/2012 18:15:05,1401159.0
30/10/2012 18:15:05,2871181.0
31/10/2012 18:15:05,2940087.0
01/11/2012 18:15:05,2122106.0
02/11/2012 18:15:05,2224147.0
03/11/2012 18:15:05,664703.0
04/11/2012 18:15:05,2293678.0
05/11/2012 18:15:05,2163597.0
06/11/2012 18:15:05,1589856.0
07/11/2012 18:15:05,1624204.0
08/11/2012 18:15:05,3763006.0
09/11/2012 18:15:05,2178506.0
10/11/2012 18:15:05,421547.0
11/11/2012 18:15:05,2973416.0
12/11/2012 18:15:05,4203254.0
13/11/2012 18:15:05,1171112.0
14/11/2012 18:15:05,3128486.0
15/11/2012 18:15:05,2038988.0
16/11/2012 18:15:05,5517522.0
17/11/2012 18:15:05,2345117.0
18/11/2012 18:15:05,1533984.0
19/11/2012 18:15:05,2976384.0
20/11/2012 18:15:05,1495377.0
21/11/2012 18:15:05,2273139.0
22/11/2012 18:15:05,1639134.0
23/11/2012 18:15:05,1612541.0
24/11/2012 18:15:05,2056435.0
25/11/2012 18:15:05,1752891.0
26/11/2012 18:15:05,4734013.0
27/11/2012 18:15:05,3639623.0
28/11/2012 18:15:05,2867355.0
29/11/2012 18:15:05,1351157.0
30/11/2012 18:15:05,3514174.0
01/12/2012 18:15:05,2322739.0
02/12/2012 18:15:05,952176.0
03/12/2012 18:15:05,1426421.0
04/12/2012 18:15:05,16897988
05/12/2012 18:15:05,6742441.0
06/12/2012 18:15:05,1633525.0
07/12/2012 18:15:05,8447053.0
08/12/2012 18:15:05,1085678.0
09/12/2012 18:15:05,1600642.0
10/12/2012 18:15:05,3271755.0
11/12/2012 18:15:05,3706904.0
12/12/2012 18:15:05,5775896.0
13/12/2012 18:15:05,3536087.0
14/12/2012 18:15:05,6176343.0
15/12/2012 18:15:05,2077014.0
16/12/2012 18:15:05,2195744.0
17/12/2012 18:15:05,1042281.0
18/12/2012 18:15:05,1393883.0
19/12/2012 18:15:05,2462848.0
20/12/2012 18:15:05,5711704.0
21/12/2012 18:15:05,2813944.0
22/12/2012 18:15:05,1387302.0
23/12/2012 18:15:05,568263.0
24/12/2012 18:15:05,1362589.0
25/12/2012 18:15:05,655169.0
26/12/2012 18:15:05,1063609.0
27/12/2012 18:15:05,899189.0
28/12/2012 18:15:05,1509711.0
29/12/2012 18:15:05,949885.0
30/12/2012 18:15:05,1031235.0
31/12/2012 18:15:05,11048661
01/01/2013 18:15:05,2243144.0
02/01/2013 18:15:05,1209130.0
03/01/2013 18:15:05,1826388.0
04/01/2013 18:15:05,2447827.0
05/01/2013 18:15:05,2634887.0
06/01/2013 18:15:05,657834.0
07/01/2013 18:15:05,1229456.0
08/01/2013 18:15:05,3141386.0
09/01/2013 18:15:05,4829182.0
10/01/2013 18:15:05,4327514.0
11/01/2013 18:15:05,1847189.0
12/01/2013 18:15:05,1662731.0
13/01/2013 18:15:05,2580813.0
14/01/2013 18:15:05,2348887.0
15/01/2013 18:15:05,2887548.0
16/01/2013 18:15:05,2329209.0
17/01/2013 18:15:05,4147725.0
18/01/2013 18:15:05,4206908.0
19/01/2013 18:15:05,2235447.0
20/01/2013 18:15:05,1733736.0
21/01/2013 18:15:05,2694480.0
22/01/2013 18:15:05,12087219
23/01/2013 18:15:05,5374910.0
24/01/2013 18:15:05,6577015.0
25/01/2013 18:15:05,5847922.0
26/01/2013 18:15:05,5412187.0
27/01/2013 18:15:05,11219960
28/01/2013 18:15:05,3222466.0
29/01/2013 18:15:05,12856669
30/01/2013 18:15:05,11403506
31/01/2013 18:15:05,11800858
01/02/2013 18:15:05,28615435
02/02/2013 18:15:05,12561706
03/02/2013 18:15:05,2369649.0
04/02/2013 18:15:05,7596165.0
05/02/2013 18:15:05,6125135.0
06/02/2013 18:15:05,3314014.0
07/02/2013 18:15:05,4129238.0
08/02/2013 18:15:05,8244899.0
09/02/2013 18:15:05,3212508.0
10/02/2013 18:15:05,9531137.0
11/02/2013 18:15:05,2851145.0
12/02/2013 18:15:05,5227837.0
13/02/2013 18:15:05,7251709.0
14/02/2013 18:15:05,5510541.0
15/02/2013 18:15:05,8925491.0
16/02/2013 18:15:05,16500448
17/02/2013 18:15:05,6770853.0
18/02/2013 18:15:05,4803305.0
19/02/2013 18:15:05,4993812.0
20/02/2013 18:15:05,5279844.0
21/02/2013 18:15:05,7469147.0
22/02/2013 18:15:05,4427853.0
23/02/2013 18:15:05,4148367.0
24/02/2013 18:15:05,4113524.0
25/02/2013 18:15:05,29572209
26/02/2013 18:15:05,4572553.0
27/02/2013 18:15:05,5747032.0
28/02/2013 18:15:05,19687966
01/03/2013 18:15:05,5051781.0
02/03/2013 18:15:05,4911284.0
03/03/2013 18:15:05,3226736.0
04/03/2013 18:15:05,2529709.0
05/03/2013 18:15:05,10414136
06/03/2013 18:15:05,14708930
07/03/2013 18:15:05,16758380
08/03/2013 18:15:05,4189927.0
09/03/2013 18:15:05,8630303.0
10/03/2013 18:15:05,2552719.0
11/03/2013 18:15:05,4739460.0
12/03/2013 18:15:05,5987566.0
13/03/2013 18:15:05,7991945.0
14/03/2013 18:15:05,5912749.0
15/03/2013 18:15:05,3791990.0
16/03/2013 18:15:05,4884391.0
17/03/2013 18:15:05,2415798.0
18/03/2013 18:15:05,4646310.0
19/03/2013 18:15:05,6560742.0
20/03/2013 18:15:05,5313705.0
21/03/2013 18:15:05,9472082.0
22/03/2013 18:15:05,12883327
23/03/2013 18:15:05,13747237
24/03/2013 18:15:05,7298905.0
25/03/2013 18:15:05,10378695
26/03/2013 18:15:05,10338575
