"MarketCap","seasonal","trend","remainder"
1569907346.89,300953742.467541,1541900696.62732,-272947092.204862
1543897758.78,291555815.684601,1562038722.3089,-309696779.213497
1379976379.6,291438453.394408,1614346455.87286,-525808529.667269
1166088333.17,291305894.668695,1666654189.43683,-791871750.93552
1034828966.25,291223326.685846,1692579456.9487,-948973817.384543
1244556534.99,281248650.498181,1718504724.46057,-755196839.968748
1310580293.92,281131412.969592,1735386046.61941,-705937165.669007
1345090886.29,280998825.528821,1752267368.77826,-688175308.017083
1188309314.5,280916103.879001,1761028790.26303,-853635579.64203
1268209485.05,271691306.568752,1769790211.7478,-773272033.266548
1219822578.86,271574193.801767,1771375505.29609,-823127120.237861
1310702188,271441577.645939,1772960798.84439,-733700188.490332
1285812765,271358702.329147,1772303058.20097,-757848995.530112
1274287886,262414519.896559,1771645317.55754,-759771951.454097
1310296293,262297531.891177,1771857471.60948,-723858710.500654
1327427150,262164887.020291,1772069625.66142,-706807362.681707
1283062885.54,262081858.036527,1773963275.22103,-752982247.717556
1284654522.42,252556329.818393,1775856924.78064,-743758732.179035
1390077125.75,252439466.574614,1777768395.00601,-640130735.830625
1382268379.01,252306792.988671,1779679865.23138,-649718279.210051
1352646555.84,252223610.337936,1780866336.4614,-680443390.959337
1370877559.27,245808438.860986,1782052807.69142,-656983687.282406
1369657187.5,245691705.80653,1782565459.79954,-658599978.106075
1371731466,245559003.50553,1783078111.90767,-656905649.413198
1406127913.5,245475667.187823,1779546751.09931,-618894504.78713
1471892650,238732386.818179,1776015390.29094,-542855127.109124
1485783006,238615783.953047,1773201748.49066,-526034526.443712
1501517528.99,238483052.936989,1770388106.69038,-507353630.637374
1485990856.08,238399562.952311,1763769440.49623,-516178147.368544
1438449537.78,231944981.644887,1757150774.30208,-550646218.166968
1457591797.66,231828508.969078,1753386401.64713,-527623112.956204
1469538093.2,231695749.237963,1749622028.99217,-511779685.030134
1429125799.45,231612105.586313,1731464386.69921,-533950692.835521
1450625584.71,226362887.62782,1713306744.40625,-489044047.324066
1354720652.4,226246545.141336,1693190359.24359,-564716251.984925
1348575224.76,226113756.695163,1673073974.08093,-550612506.016096
1355575833.58,226029959.441869,1657622650.29197,-528076776.153838
1376864586.97,219294616.691966,1642171326.50301,-484601356.224972
1358109258.69,219178404.394805,1608240220.84316,-469309366.547966
1241579898.07,219045587.233575,1574309115.18332,-551774804.346892
1213946580,218961636.378638,1550985289.69345,-556000346.072084
1109296698.62,214310279.345209,1527661464.20358,-632675044.928785
1182971489.79,214194197.237372,1500251676.11562,-531474383.562994
1217610900,214061351.361084,1472841888.02767,-469292339.388753
1219978239.14,213977246.904503,1464061950.91643,-458060958.680937
1229956000,210677337.998844,1455282013.8052,-436003351.804041
1128830000,210561386.080329,1454416144.12693,-536147530.207255
1151516393.15,210428511.488985,1453550274.44865,-512462392.787638
1129737500,210344253.430761,1452849658.50131,-533456411.932075
1136058016.38,205694569.106457,1452149042.55398,-521785595.280433
1214030413.2,205578747.377266,1449215905.47906,-440764239.656331
1219398180,205445844.070865,1446282768.40415,-432330432.475017
1266565450.5,205361432.410997,1438276635.54822,-377072617.459218
1256073225,201345031.659758,1430270502.69229,-375542309.352049
1234928799.75,201229340.119891,1423409901.67736,-389710442.047253
1219485056.99,201096427.877585,1416549300.66243,-398160671.550019
1155134402.42,201011842.836921,1406872420.95241,-452749861.369334
1177011684.47,198437429.185532,1397195541.24239,-418621285.957925
1183612922.21,198321867.834988,1396107668.06726,-410816613.692243
1165723515.16,198188946.656778,1395019794.89212,-427485226.388895
1096326263.97,198104188.235317,1389218293.82548,-490996218.090798
1087840603.14,193553838.272764,1383416792.75884,-489130027.891609
1095578975,193438407.111544,1282592406.48647,-380451838.598009
1033462011.05,193305476.99743,1181768020.21409,-341611486.161516
1017368595,193220545.195172,1086860313.97422,-262712264.169389
941044770,190698622.020506,991952607.734349,-241606459.754855
907288095,190583321.04861,990207640.509064,-273502866.557674
771818503.638,190450381.998592,988462673.283778,-407094551.64437
789064090.473,190365276.815537,993409119.717165,-394710306.059702
807555842.15,191267710.085468,998355566.150552,-382067434.08602
884162379,191152539.302895,1044880120.6879,-351870280.990797
869603878.63,191019591.316973,1091404675.22525,-412820387.912225
895700331.002,190934312.753121,1123150553.72247,-418384535.473593
993690836.25,191335262.234519,1154896432.21969,-352540858.20421
1115526360,191220221.641269,1199924981.26494,-275618842.906207
1095300550.12,191087264.719443,1244953530.31018,-340740244.909626
1081481237.5,191001812.774794,1252423459.17842,-361944034.453212
1123279548.81,191172786.917463,1259893388.04665,-327786626.154115
1108089449.25,191057876.513537,1260192979.20034,-343161406.463875
1119468900.5,190924910.655807,1260492570.35402,-331948580.509831
1033357994.31,190839285.330362,1259521945.98234,-417003237.0027
1068169073.59,192521775.723154,1258551321.61065,-382904023.743808
1051064818.38,192406995.508552,1257742617.94569,-399084795.074239
1017893727.05,192274020.714918,1256933914.28072,-431314207.945638
1050901464.3,192188222.008676,1258618847.5076,-399905605.216278
1092556078.6,192564650.434516,1260303780.73448,-360312352.569
1072594584.72,192450000.409238,1271084832.97985,-390940248.66909
1102464025,192317016.679699,1281865885.22522,-371718876.904921
1105124840.98,192231044.59266,1289974862.73138,-377081066.34404
1091873110.71,192350495.036646,1298083840.23754,-398561224.564184
1135839489.73,192235975.200691,1323162227.88982,-379558713.360514
1159687050.1,192102982.535248,1348240615.54211,-380656547.977357
1170005380.36,192016837.067413,1357328372.63403,-379339829.341442
1205611283.41,194047632.595692,1366416129.72595,-354852478.911641
1197299385,193933242.94906,1372445031.35147,-369078889.300534
1212854375,193800241.347713,1378473932.977,-359419799.324713
1193775370.01,193713922.499081,1385348325.31956,-385286877.808641
1204281157.95,197862919.044443,1392222717.66212,-385804478.756563
1224642720,197748659.587135,1400164842.79642,-373270782.38355
1230715956.9,197615649.049884,1408106967.93071,-375006660.080595
1216398480,197529156.820455,1413460878.18486,-394591555.005319
1174293052.5,201522423.57285,1418814788.43902,-446044159.511868
1179434602.5,201408294.304865,1424241919.82805,-446215611.632917
1183611635.38,201275274.83171,1429669051.21709,-447332690.668797
1198377190.39,201188609.221485,1433616732.73457,-436428151.566054
1212190667.97,206163631.161431,1437564414.25205,-431537377.443484
1239304284.47,206049632.08277,1443024189.63433,-409769537.247098
1155734116.25,205916603.673711,1448483965.0166,-498666452.440313
1135925154,205829764.682689,1450961796.67835,-520866407.361036
1139007098.5,212203856.878739,1453439628.34009,-526636386.718831
1138079589.75,212089987.989401,1454259600.5668,-528269998.806205
1145854489,211956950.644438,1455079572.79352,-521182034.437954
1181603148,211869938.272619,1457267187.27811,-487533977.550728
1211248945.75,214606214.132701,1459454801.7627,-462812070.145404
1271571731.25,214492475.432687,1533421766.38611,-476342510.568801
1286747437.75,214359429.15182,1607388731.00952,-535000722.411344
1246407942,214272243.399204,1688843283.20178,-656707584.60098
1262105427,217643191.435774,1770297835.39403,-725835599.8298
1310190387.5,217529582.925083,1774219126.80812,-681558322.233201
1297880610,217396527.708312,1778140418.22221,-697656335.930522
1364789140,217309168.574899,1778596872.81181,-631116901.386708
1385377931.25,222274795.315541,1779053327.40141,-615950191.466948
1388641365,222161316.994174,1783555806.78681,-617075758.780986
1450961407.75,222028252.841499,1788058286.17222,-559125131.263716
1544227650,221940720.327289,1810925798.83649,-488638869.16378
1522502783,228828242.238432,1833793311.50076,-540118770.739195
1525716595.75,228714894.106388,1851576586.39265,-554574884.749039
1519566392.5,228581821.017809,1869359861.28454,-578375289.802347
1476901220,228494115.122802,1876973016.34923,-628565911.472029
1451422408.25,234512206.325432,1884586171.41391,-667675969.489347
1427873853,234398988.382712,1886773729.17053,-693298864.553242
1401657885,234265906.358229,1888961286.92715,-721569308.285375
1382967258.75,234178027.082426,1893127633.86084,-744338402.193263
1420313587,238361077.96333,1897293980.79453,-715341471.757859
1441084149,238247990.209934,1908696921.14561,-705860762.355547
1449999912.5,238114899.249546,1920099861.4967,-708214848.246245
1501493796.25,238026846.592946,1928125139.77002,-664658190.112962
1500297026.75,242694387.361215,1936150418.04333,-678547778.654547
1454540892,242581429.797142,1943998433.68075,-732038971.477889
1468452843,242448329.90085,1951846449.31816,-725841936.219011
1475539825.5,242360103.863454,1957752504.80921,-724572783.172666
1494135792,246789652.643678,1963658560.30026,-716312420.943941
1490750729.25,246676825.268929,1966534304.84851,-722460400.867435
1454681585,246543716.436733,1969410049.39675,-761272180.833483
1453873166.5,246455317.01854,1973416301.81347,-765998452.33201
1448821725,250955335.572121,1977422554.23019,-779556164.802311
1441007470,250842638.386696,1979696209.86248,-789531378.249176
1444503915.5,250709520.618596,1981969865.49477,-788175470.613366
1440070859.5,250620947.819606,1984679805.04728,-795229893.366886
1459413032,252633041.031157,1987389744.59979,-780609753.630947
1456064198.75,252520474.035055,1991680122.49815,-788136397.783201
1477191020,252387347.331051,1995970500.3965,-771166827.727554
1488316775,252298601.151264,2006520246.39872,-770502072.549986
1507679355,250140323.016434,2017069992.40094,-759530960.417375
1481125170,250027886.209655,2019449799.81185,-788352516.021501
1497171490.5,249894750.569747,2021829607.22275,-774552867.292498
1230956951.25,249805831.009163,2024418998.94504,-1043267878.7042
1378615371.25,248709573.09347,2027008390.66732,-897102592.510791
1438688050,248597266.476015,2030078406.25399,-839987622.730008
1433550678,248464121.900203,2033148421.84067,-848061865.740869
1435226560,248375028.958823,2036650612.50899,-849799081.467817
1459305030,248896668.945872,2040152803.17732,-829744442.123194
1462621608,248784492.51774,2045615532.28653,-831778416.804271
1489654112,248651339.006024,2051078261.39574,-810075488.401764
1494405760.75,248562072.683847,2057526300.59142,-811682612.525267
1499813238,248250900.533457,2063974339.7871,-812412002.320558
1508600193.75,248138854.294649,2068824701.05466,-808363361.599311
1535485874,248005691.847028,2073675062.32222,-786194880.169253
1606779919.5,247916252.144055,2081862596.28666,-722998928.930715
1649680710,244682240.754739,2090050130.2511,-685051661.005836
1681142901.75,244570330.392682,2200894407.55937,-764321836.202052
1699564141,244437159.009158,2311738684.86764,-856611702.876801
1786302344.75,244347545.925387,2368717401.43403,-826762602.609419
1958730875,238986755.636358,2425696118.00042,-705951998.636777
1967458259,238874981.151053,2484082660.45138,-755499382.602436
2103224179.75,238741800.831625,2542469202.90235,-677986823.983971
2279142287,238652014.367057,2547260923.79353,-506770651.160591
2377290528.75,234086545.055674,2552052644.68472,-408848660.990394
2328734577,233974906.447121,2591574164.43788,-496814493.884998
2056551326.5,233841717.191788,2631095684.19104,-808386074.882824
2139559868.75,233751757.346424,2675844056.17884,-770035944.775267
2251714053,227020896.651914,2720592428.16665,-695899271.818564
2338225531.25,226909393.920111,2723206318.227,-611890180.897108
2408599560.5,226776195.728875,2725820208.28734,-543996843.516217
2425090156.5,226686062.597714,2725794950.88983,-527390856.987546
2404920005.75,218796351.874764,2725769693.49232,-539646039.617086
2425328973,218684985.019713,2725660039.18818,-519016051.207889
2437295812.5,218551777.892572,2725550384.88403,-506806350.276601
2470544002.5,218461471.475614,3130239611.39701,-878157080.372621
2689641115,209029183.131122,3534928837.90999,-1054316906.04111
2947943727,208917952.152823,3927245335.78448,-1188219560.93731
3087643198.5,208784736.089778,4319561833.65898,-1440703371.24876
3496381056,208694256.387023,4319561833.65898,-1031875034.04601
3895040535,200208362.629646,4319561833.65898,-624729661.28863
4305490758,200097267.528098,4336654823.76521,-231261333.293303
3554569406.25,199964042.529149,4353747813.87143,-999142450.150577
4064669415,199873389.540598,4511726957.77023,-646930932.310829
4240843076.25,192841063.233478,4669706101.66903,-621704088.652513
4694265577,192730104.008682,4863361058.49918,-361825585.507859
4994001600,192596870.073829,5057016015.32932,-255611285.403152
5136513974,192506043.79948,5564548401.56346,-620540471.362938
5202089043.75,184606620.234245,6072080787.79759,-1054598364.28184
5557944600,184495796.886199,6348141621.54286,-974692818.429064
7002760228,184362561.994085,6624202455.28813,194195210.717781
6726697878.25,184271554.455297,6983969138.28165,-441542814.486948
7149668750,175360914.797582,7343735821.27517,-369427986.072751
8353264252.5,175250227.326289,7683838551.05673,494175474.116978
9150340100,175116991.476913,8023941280.8383,951281827.684787
10079469418.5,175025802.673685,8291111883.95924,1613331731.86708
10024956042,167741475.673674,8558282487.08017,1298932079.24615
9798077300,167630924.079131,8817238709.00805,813207666.912819
10173483145,167497687.272494,9076194930.93593,929790526.791578
11575437200,167406317.204827,9193318370.16054,2214712512.63464
12158197750,160213553.643317,9310441809.38515,2687542386.97154
13065737062.5,160103137.925526,9334611817.81935,3571022106.75513
13504897665,159969900.161628,9358781826.25355,3986145938.58482
11701352500,159878348.829521,10136421403.728,1405052747.44243
11974044577.8,151787872.998102,10914060981.2025,908195723.599358
12796399500,151677593.157062,11878380152.2904,766341754.552513
13900051500,151544354.435902,12842699323.3783,905807822.185789
12423144163.5,151452621.839356,11050926630.2868,1220764911.37384
10804928700,144775073.234047,9259153937.19529,1400999689.57066
8793554296.5,144664929.269759,9259153937.19529,-610264569.96505
8744799021.75,144531689.591338,9259153937.19529,-658886605.036627
10539274200,144439775.730352,9259421886.4938,1135412537.77584
11342353720.5,135786643.303187,9259689835.79232,1946877241.40449
10731150885,135676635.215651,9260144678.49898,1335329571.28537
10244844618.8,135543394.579968,9260599521.20564,848701703.014389
10590673150,135451299.454542,9260833922.25167,1194387928.29379
10482304132.5,129982357.029971,9261068323.29769,1091253452.17234
10285693977.2,129872484.819186,8894659076.39126,1261162415.98956
8601410750,129739243.226241,8528249829.48483,-56578322.7110701
8520552683.75,129646966.836376,8303987705.98407,86918010.9295568
6995691508,122993177.629909,8079725582.4833,-1207027252.11321
7932203225,122883441.295875,7562938766.40393,246381017.300196
8020567500,122750198.745669,7046151950.32455,851665350.929776
7445825625,122657741.091365,7013743127.01255,309424756.896089
7746302200,117262023.780726,6981334303.70054,647705872.518736
7784111542.5,117152423.323443,7016582635.78648,650376483.39008
7876450630.75,117019179.815976,7051830967.87241,707600483.06161
8010702561.75,116926540.897232,7357675182.22885,536100838.623918
8943399550,114586556.701938,7663519396.58529,1165293596.71277
8716253381.25,114477092.121407,7969363610.94172,632412678.186869
8549801919.75,114343847.656678,8275207825.29816,160250246.79516
8713093532.75,114251027.473495,8310456157.3841,288386347.892406
9013010382.5,109293681.733996,8345704489.47004,558012211.295968
8917322800,109184353.030217,8345704489.47004,462433957.499747
9115018220,109051107.608227,8345704489.47004,660262622.921737
9253369174.5,108958106.160604,8345704489.47004,798706578.869359
9845053570.25,107527762.461876,8345704489.47004,1391821318.31809
10045556735.5,624919007.373776,8688815677.75259,731822050.373636
10948873600,614200755.258431,9031926866.03514,1302745978.70643
11419923171.5,614079774.881743,9317852856.27047,1487990540.34778
10607038228.5,613948162.79195,9603778846.50581,389311219.202244
10096391537.5,613869937.252024,9603778846.50581,-121257246.25783
9902844981.75,602466688.491175,9603778846.50581,-303400553.246981
10130861704.5,602345832.87609,9609020008.99114,-80504137.3672295
10923824725,602214163.596426,9614261171.47647,707349389.927105
10427515750,602135812.864342,9625724207.82383,199655729.311832
9902642684.75,588320563.892156,9637187244.17118,-322865123.313341
10064180131.2,588199833.038674,9679576350.8446,-203596052.68327
10398269665,588068106.569138,9721965457.51801,88236100.9128551
10196347805,587989630.644897,9722940258.43436,-114582084.079262
9734293075,574599494.148583,9723915059.35072,-564221478.499302
9842267405.5,574478888.056705,9680939519.64975,-413151002.206459
10232530350,574347104.397297,9637963979.94879,20219265.6539135
10220612013,574268503.280899,9630785686.80181,15557822.9172897
10111586132,562986016.777054,9623607393.65483,-75007278.4318886
9998543353.75,562865535.446779,9620690370.01846,-185012551.715239
10001792365.5,562733694.597499,9617773346.38208,-178714675.479582
9711394517.5,562654968.288944,9612782747.19275,-464043197.981693
9922504800,549040368.667145,9607792148.00342,-234327716.670561
10181507196,548920012.098473,9604585873.13926,28001310.7622681
9571727025,548788142.534137,9601379598.2751,-578440715.809237
9860844595,548709262.558609,9596192565.98282,-284057233.541433
9905916930,533977603.537211,9591005533.69055,-219066207.22776
9856971517.25,533857371.730143,9590698334.81079,-267584189.290937
9899258812.5,533725473.450749,9590391135.93104,-224857796.881792
10069683795.5,533646439.80825,9590740246.93322,-54702891.2414742
10117509693,520646786.64305,9591089357.9354,5773548.42154884
10050226550,520526679.597584,9276873934.86002,252825935.542397
9994983473.75,520394752.603133,8962658511.78464,511930209.362228
9886600000,520315565.293662,8802788842.71444,563495591.991898
9617966650,506361751.225695,8642919173.64424,468685725.130064
9185626009,506241768.941833,8326132597.57036,353251642.48781
8746243975,506109813.232325,8009346021.49647,230788140.271205
8786037000,506030472.255882,8009346021.49647,270660506.247647
8231719125,492692646.433394,8009346021.49647,-270319542.929865
8296409000,492572788.911135,8009346021.49647,-205509810.407606
8262169493.75,492440804.486569,8009346021.49647,-239617332.23304
7856007836.25,492361309.843155,7817025824.24463,-453379297.837782
8331452415,480446171.603016,7624705626.99278,226300616.4042
8078031423,480326438.84236,7528545528.36644,69159455.7912045
7734813662.5,480194425.702737,7432385429.74009,-177766192.942822
7966979250,480114777.392351,7240065232.48824,246799240.119411
7780597426,467934551.272544,7047745035.23639,264917839.491067
7748321499.75,467814943.273492,7047745035.23639,232761521.240119
7238794695,467682901.418811,7047745035.23639,-276633241.6552
7035698628,467603099.441453,7047745035.23639,-479649506.677842
7508165977,456296770.878208,7047745035.23639,4124170.88540363
7794323689,456177287.640759,7047745035.23639,290401366.122852
6779936250,456045217.071021,7047745035.23639,-723854002.307409
6570696000,455965261.426691,7047745035.23639,-933014296.66308
7287410254.5,444057330.240436,7047745035.23639,-204392110.976826
7287458482.75,443937971.764591,7019010440.40894,-175489929.423532
7200509201.75,443805872.479795,6990275845.58149,-233572516.311288
7122018712.5,443725763.168494,6877266815.26321,-198973865.931701
6979296116,432433793.616547,6764257784.94492,-217395462.561467
8310755125,432314559.902305,7495799586.50083,382640978.596866
8451643187.25,432182431.902452,8227341388.05674,-207880632.709189
8295167237.5,432102168.924179,8095903308.15541,-232838239.579594
8200135216,421721260.204385,7964465228.25409,-186051272.458475
7756914967.5,421602151.251746,7840493092.95779,-505180276.709537
7606014150,421469994.536836,7716520957.66149,-531976802.198325
7970696165.5,421389577.891591,7716341512.60556,-167034924.997148
7773366674.25,410501324.354328,7716162067.54962,-353296717.653953
7787355647.5,410382340.163292,7715577688.72452,-338604381.387808
8030086547.5,410250154.733325,7714993309.89941,-95156917.1327314
8039179622,410169584.421108,7714729091.24302,-85719053.6641264
7964578727.25,400736255.783483,7714464872.58663,-150622401.120113
7965110034.5,400617396.354051,7714387204.68003,-149894566.534081
7950718680,400485182.209026,7714309536.77343,-164076038.982458
7825273315,400404458.229838,7706059627.73155,-281190770.961385
7856357025,391122932.916876,7697809718.68966,-232575626.606537
7625780519.5,391004198.249047,7518959003.46833,-284182682.217373
7397493750,390871955.388965,7340108288.24699,-333486493.635955
7274611573.5,390791077.742805,7188680128.14266,-304859632.385462
6988706850,381723142.315442,7037251968.03832,-430268260.353764
7118715007.75,381604532.409216,7019689998.47841,-282579523.137627
7182689800,381472260.834076,7002128028.9185,-200910489.752575
7285587718.5,381391229.520945,7002128028.9185,-97931539.9394445
7359247287.5,373699679.949093,7002128028.9185,-16580421.3675919
6538419810,373581194.804471,7002128028.9185,-837289413.72297
6324533375,373448894.514274,7002128028.9185,-1051043548.43277
6288195326,373367709.534171,6649070469.01381,-734242852.54798
5649401257.5,364432254.811477,6296012909.10912,-1011043906.4206
5751722025,364313894.428458,5940382772.47369,-552974641.902152
6037174753,364181565.423203,5584752635.83827,88240551.7385283
5604741625,364100226.776129,5577437769.12549,-336796370.901617
5623561788.75,352550490.109339,5570122902.41271,-299111603.772047
5622022951.5,352432254.487924,5567481656.22602,-297890959.213945
5697532960,352299896.767612,5564840410.03934,-219607346.806947
5797898152.25,352218404.453565,5564075252.61891,-118395504.82248
5649057225.5,341600331.18841,5563310095.19849,-255853200.886904
5730692600.75,341482220.328598,5560917139.98994,-171706759.568541
5593849485,341349833.893228,5558524184.78139,-306024533.67462
5064118725,341268187.91221,5680406326.13796,-957555789.050175
5406562275.5,332761915.815932,5802288467.49454,-728488107.810471
5370238521,332643929.717723,5978325414.86516,-940730823.58288
5119777125,332511514.567296,6154362362.23578,-1367096751.80307
5730397111.5,332429714.919307,6166027512.39511,-768060115.814412
6197777923.5,323487037.415954,6177692662.55443,-303401776.470388
6472815112.5,323369176.079348,6178546603.59226,-29100667.1716042
6266167875,323236732.213864,6179400544.63008,-236469401.843942
6077902743.5,323154778.898902,6179992940.00284,-425244975.401741
6332183310,315718374.263589,6180585335.3756,-164120399.639189
6337982518.5,315600637.688586,6181789502.99465,-159407622.18324
6293422987.5,315468165.108045,6182993670.61371,-205038848.221751
6255140735.25,315386058.126112,6183619028.1195,-243864350.995608
6180815740,309378582.580984,6184244385.62529,-312807228.20627
6237162710,309260970.767585,6184228767.67761,-256327028.445195
5827336661.25,309128469.471986,6184213149.72994,-666004957.951921
5889432077,309046208.823081,6159469998.6756,-579084130.498685
5589358020,301286173.845869,6134726847.62127,-846655001.467142
5678844450,301168686.794074,6122281843.82833,-744606080.622402
5689505910,301036156.783417,6109836840.03539,-721367086.818803
5707665550,300953742.467541,6083757567.07025,-677045759.53779
5849556161.5,291555815.684601,6057678294.10511,-499677948.289715
5692506204,291438453.394408,6057536976.29742,-656469225.691827
5528578000,291305894.668695,6057395658.48972,-820123553.158419
5551993638,291223326.685846,6057253816.99691,-796483505.682753
5446671642.75,281248650.498181,6057111975.50409,-891688983.252271
5480499989.75,281131412.969592,6056644233.15188,-857275656.371472
5690164672.5,280998825.528821,6056176490.79967,-647010643.828493
5626277325,280916103.879001,6090451956.04035,-745090734.919352
5762215354,271691306.568752,6124727421.28103,-634203373.84978
5769316392.5,271574193.801767,6161995048.95817,-664252850.259941
5548979625,271441577.645939,6199262676.63532,-921724629.281259
5633628300,271358702.329147,6199496373.4188,-837226775.747946
5602955327.5,262414519.896559,6199730070.20228,-859189262.598838
5713641818,262297531.891177,6199599966.6574,-748255680.548581
5734657426.5,262164887.020291,6199469863.11253,-726977323.632822
5743344319,262081858.036527,6199534651.12568,-718272190.162212
5739904793,252556329.818393,6199599439.13884,-712250975.957232
5716830220.5,252439466.574614,6199633509.33265,-735242755.407267
5709600195,252306792.988671,6199667579.52647,-742374177.515137
6205327067.25,252223610.337936,6198612760.7186,-245509303.80654
6333680297.25,245808438.860986,6197557941.91074,-109686083.521728
6706644944,245691705.80653,6195323336.71424,265629901.479225
6755202796,245559003.50553,6193088731.51775,316555060.976722
6681192720,245475667.187823,7154415547.43678,-718698494.624606
7368495625,238732386.818179,8115742363.35582,-985979125.173998
7486296000,238615783.953047,8115742363.35582,-868062147.308866
7460868060.75,238483052.936989,8115742363.35582,-893357355.542809
7366729894.5,238399562.952311,8115742363.35582,-987412031.808129
7287397400,231944981.644887,8115742363.35582,-1060289945.00071
7816291020,231828508.969078,8121721819.92026,-537259308.889336
7965213010,231695749.237963,8127701276.4847,-394184015.72266
8668278779.5,231612105.586313,8229772691.65559,206893982.258094
8112594157.5,226362887.62782,8331844106.82649,-445612836.954309
8660592155,226246545.141336,8400483105.58078,33862504.2778807
8287765076.5,226113756.695163,8469122104.33508,-407470784.530242
8470908648,226029959.441869,8564114843.76534,-319236155.207211
8435141762.5,219294616.691966,8659107583.1956,-443260437.387568
8418992602.5,219178404.394805,8658388129.08843,-458573930.983237
8391843100,219045587.233575,8657668674.98126,-484871162.21484
8380284372.25,218961636.378638,8642076328.03643,-480753592.165069
8369770837.5,214310279.345209,8626483981.0916,-471023422.936806
8244607176,214194197.237372,8444905427.36886,-414492448.606231
7950831675,214061351.361084,8263326873.64612,-526556550.007206
7502256450,213977246.904503,8104130590.78474,-815851387.689244
7194308660,210677337.998844,7944934307.92336,-961302985.922202
7230054767.25,210561386.080329,7925376901.58676,-905883520.41709
7678237000,210428511.488985,7905819495.25016,-438011006.739149
7715093732.5,210344253.430761,7902646227.66484,-397896748.595598
7807381180,205694569.106457,7899472960.07951,-297786349.185968
7806046764,205578747.377266,7897651084.41136,-297183067.788629
7666832261,205445844.070865,7895829208.74321,-434442791.814076
7639387910.75,205361432.410997,7894635005.00658,-460608526.667578
7708059500,201345031.659758,7893440801.26995,-386726332.929709
7651170800,201229340.119891,7901877013.45165,-451935553.571542
7576975431,201096427.877585,7910313225.63335,-534434222.510935
7339701600,201011842.836921,7916252134.73139,-777562377.568313
7368023675,198437429.185532,7922191043.82943,-752604798.014965
7629370137.5,198321867.834988,7930695157.5396,-499646887.874593
7737216399,198188946.656778,7939199271.24978,-400171818.906554
7725813900,198104188.235317,7941786471.9003,-414076760.135622
8038858000,193553838.272764,7944373672.55083,-99069510.823597
8487791107.5,193438407.111544,8005244358.8775,289108341.510956
8484227550,193305476.99743,8066115045.20417,224807027.798401
8357159646,193220545.195172,8099988693.60082,63950407.2040129
8248755523.5,190698622.020506,8133862341.99746,-75805440.5179691
8215983881,190583321.04861,8205075422.4611,-179674862.509706
8240549910.75,190450381.998592,8276288502.92473,-226188974.17332
8080235477,190365276.815537,8276642522.32785,-386772322.143384
8105106240,191267710.085468,8276996541.73097,-363158011.816435
8122404507,191152539.302895,8275915554.53204,-344663586.834935
8059014834.5,191019591.316973,8274834567.33311,-406839324.150086
8198300350.25,190934312.753121,8273707188.3968,-266341150.899921
8222628582,191335262.234519,8272579809.46049,-241286489.695005
8211005775,191220221.641269,8270752710.9136,-250967157.554864
8107843950,191087264.719443,8268925612.3667,-352168927.086147
8114810685.25,191001812.774794,8267836261.02425,-344027388.549041
8069315506,191172786.917463,8266746909.68179,-388604190.599251
8156920850,191057876.513537,8262791915.86223,-296928942.375766
8209721212,190924910.655807,8258836922.04267,-240040620.698475
8226250420,190839285.330362,8193662248.88116,-158251114.211516
8135676167.5,192521775.723154,8128487575.71964,-185333183.942796
8077594531.5,192406995.508552,8072400114.77658,-187212578.78513
8104472551.5,192274020.714918,8016312653.83351,-104114123.048429
8119531937,192188222.008676,8016748830.96052,-89405115.9691906
7849862761.5,192564650.434516,8017185008.08752,-359886897.022035
7870638896.5,192450000.409238,8017370965.15059,-339182069.059824
7785082818,192317016.679699,8017556922.21365,-424791120.893353
7743439126.25,192231044.59266,7999158944.73372,-447950863.076383
7672902534,192350495.036646,7980760967.25379,-500208928.290439
7603694000,192235975.200691,7970351504.05606,-558893479.256754
7501333455,192102982.535248,7959942040.85833,-650711568.39358
7667355850,192016837.067413,7938500398.86185,-463161385.929268
7878220817,194047632.595692,7917058756.86538,-232885572.461068
7745258967.25,193933242.94906,7917161491.44706,-365835767.146123
7723934074.25,193800241.347713,7917264226.02875,-387130393.126465
7780287333,193713922.499081,7917262093.28516,-330688682.784241
7602346577.5,197862919.044443,7917259960.54157,-512776302.086013
7622784020,197748659.587135,7917196444.40093,-492161083.988061
7699010020,197615649.049884,7917132928.26028,-415738557.310166
7728389582.5,197529156.820455,7917809133.12672,-386948707.447174
7721886298.5,201522423.57285,7918485337.99316,-398121463.066007
7729507191.75,201408294.304865,7880819840.12889,-352720942.683754
7600645788.75,201275274.83171,7843154342.26462,-443783828.346331
7479427096,201188609.221485,7577394240.64022,-299155753.861702
7226817835.5,206163631.161431,7311634139.01581,-290979934.677246
6854912354.5,206049632.08277,7167004665.51213,-518141943.094905
6548138844,205916603.673711,7022375192.00846,-680152951.682167
6692802825,205829764.682689,7025115784.02295,-538142723.705642
6469722234,212203856.878739,7027856376.03745,-770337998.916189
6160174810.75,212089987.989401,7026959943.4135,-1078875120.6529
6416755312.5,211956950.644438,7026063510.78955,-821265148.933985
6679378132.5,211869938.272619,7025953502.53288,-558445308.305498
6924903790.5,214606214.132701,7025843494.27621,-315545917.908914
6827814187.5,214492475.432687,7025770943.67674,-412449231.609432
6640470759,214359429.15182,7025698393.07728,-599587063.229098
